"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES Swiss Camp 09.CR1","26033","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","uv_Avg","L_in_Avg","T_surf1_Avg","T_surf2_Avg","Battery"
"2016-05-03 03:00:00",496,1,2016,124,3,0.003,0.004,0.416,"NAN","NAN","NAN",-6.746,-7.147,-7.565,-8.02,-6.449,-8.54,-8.48,-15.02,-14.9,-15.01,-14.69,89.9,88.8,0,6.636,106.1,123,482.5,0.881,0.869,0.007,0.002,0.023,-14.78,-14.65,-15.44,-15.33,0,8.09,0,0.495,-15.62,"NAN","NAN",-15.71,-14.91,13.35
"2016-05-03 04:00:00",497,1,2016,124,4,0.002,0.003,0.414,"NAN","NAN","NAN",-6.751,-7.147,-7.564,-8.02,-6.441,-8.54,-8.48,-15.78,-15.67,-15.78,-15.45,88.8,87.8,0,7.182,102.3,119.2,482.6,0.882,0.87,0.007,0.002,0.024,-15.29,-15.17,-16.01,-15.92,0,9.16,0,0.787,-16.08,"NAN","NAN",-16.39,-15.68,13.23
"2016-05-03 05:00:00",498,1,2016,124,5,0.005,0.008,0.423,"NAN","NAN","NAN",-6.764,-7.16,-7.579,-8.03,-6.461,-8.55,-8.49,-16.24,-16.15,-16.21,-15.92,87.8,86.8,0,8.4,96.5,113,482.4,0.883,0.87,0.01,0.002,0.021,-15.82,-15.7,-16.54,-16.47,0,9.59,0,0.508,-16.55,"NAN","NAN",-16.78,-16.15,13.12
"2016-05-03 06:00:00",499,1,2016,124,6,0.021,0.051,0.429,"NAN","NAN","NAN",-6.766,-7.163,-7.582,-8.03,-6.469,-8.56,-8.49,-16.49,-16.39,-16.49,-16.19,87.2,86.1,0,9.04,98.6,116.8,482.4,"NAN",0.871,0.041,0.009,0.021,-16.3,-16.18,-16.67,-16.6,0,10.66,0,0.6,-16.93,"NAN","NAN",-17.02,-16.4,13.01
"2016-05-03 07:00:00",500,1,2016,124,7,0.151,0.311,0.618,"NAN","NAN","NAN",-6.762,-7.161,-7.581,-8.03,-6.473,-8.57,-8.49,-16.73,-16.63,-16.56,-16.28,85.3,84.2,0,9.62,101.6,118.1,482.3,0.884,0.871,0.275,0.065,0.086,-16.35,-16.25,-17.11,-16.99,0,11.63,0,0.51,-17,"NAN","NAN",-17.08,-16.45,12.96
"2016-05-03 08:00:00",501,1,2016,124,8,0.448,1.12,0.915,"NAN","NAN","NAN",-6.776,-7.18,-7.603,-8.06,-6.513,-8.6,-8.51,-16.27,-16.15,-16.02,-15.71,82.9,81.8,0,9.58,100.5,117.3,482.2,"NAN",0.87,0.642,0.108,0.101,-15.86,-15.71,-16.71,-16.61,0,11.24,0,0.578,-16.77,"NAN","NAN",-16.51,-15.76,13.01
"2016-05-03 09:00:00",502,1,2016,124,9,0.851,2.222,1.18,"NAN","NAN","NAN",-6.771,-7.176,-7.603,-8.07,-6.527,-8.63,-8.52,-15.44,-15.33,-15.2,-14.79,82.9,81.5,0,9.56,101.8,117.7,482.1,0.883,0.868,1.074,0.123,0.083,-14.81,-14.71,-16.05,-15.96,0,11.9,0,0.742,-15.77,"NAN","NAN",-15.49,-14.69,13.16
"2016-05-03 10:00:00",503,1,2016,124,10,1.313,3.451,1.46,"NAN","NAN","NAN",-6.761,-7.168,-7.591,-8.06,-6.521,-8.62,-8.51,-14.27,-14.17,-13.95,-13.56,82.7,81.3,0,9.75,105.9,120.7,482,0.88,0.851,1.566,0.138,0.066,-13.63,-13.55,-14.85,-14.77,0,11.03,0,0.639,-14.36,"NAN","NAN",-14.08,-13.32,13.45
"2016-05-03 11:00:00",504,1,2016,124,11,1.822,4.918,1.549,"NAN","NAN","NAN",-6.734,-7.139,-7.563,-8.02,-6.49,-8.6,-8.5,-13.16,-13.1,-12.73,-12.46,81.3,80.3,0,9.55,103.2,119.3,482.2,0.877,0.865,2.069,0.137,0.051,-12.52,-12.46,-13.7,-13.62,0,11.67,0,0.688,-12.87,"NAN","NAN",-12.67,-11.96,14.34
"2016-05-03 12:00:00",505,1,2016,124,12,2.235,6.156,1.5,"NAN","NAN","NAN",-6.722,-7.129,-7.555,-8.02,-6.501,-8.58,-8.48,-12.08,-12.03,-11.62,-11.37,80.1,79.11,0,9.58,105.3,122.4,482.3,0.875,0.865,2.47,0.144,0.084,-11.53,-11.5,-12.58,-12.53,0,11.37,0,0.655,-11.45,"NAN","NAN",-11.39,-10.71,13.71
"2016-05-03 13:00:00",506,1,2016,124,13,2.492,6.976,1.32,"NAN","NAN","NAN",-6.739,-7.157,-7.589,-8.06,-6.544,-8.52,-8.43,-11.03,-11,-10.63,-10.35,80,78.97,0,9.55,105.3,121.4,482.4,0.876,0.861,2.697,0.136,0.085,-10.38,-10.38,-11.56,-11.52,0,11.34,0,0.638,-10.1,"NAN","NAN",-10.23,-9.6,13.62
"2016-05-03 14:00:00",507,1,2016,124,14,2.722,7.727,1.137,"NAN","NAN","NAN",-6.755,-7.173,-7.601,-8.07,-6.573,-8.46,-8.38,-9.64,-9.63,-9.19,-8.94,79.94,78.93,0,8.98,106.1,122,482.3,0.873,0.861,2.859,0.047,0.107,-8.88,-8.87,-10.44,-10.42,0,10.5,0,0.582,-8.58,"NAN","NAN",-8.76,-8.11,13.61
"2016-05-03 15:00:00",508,1,2016,124,15,2.901,8.31,0.927,"NAN","NAN","NAN",-6.735,-7.147,-7.572,-8.04,-6.549,-8.39,-8.32,-8.27,-8.27,-7.77,-7.488,78.44,77.74,0,8.73,111,125.9,482.3,0.871,0.859,2.948,0.034,0.113,-7.791,-7.797,-8.91,-8.91,0,10.32,0,0.581,-6.793,"NAN","NAN",-7.323,-6.615,13.59
"2016-05-03 16:00:00",509,1,2016,124,16,2.888,8.33,0.683,"NAN","NAN","NAN",-6.705,-7.122,-7.549,-8.02,-6.516,-8.36,-8.31,-7.335,-7.351,-6.78,-6.473,77.67,77.55,0,7.91,113.5,128.8,482.2,0.869,0.858,3.046,0.121,0.118,-6.985,-7.005,-7.82,-7.838,0,9.79,0,0.555,-5.338,"NAN","NAN",-6.208,-5.287,13.53
"2016-05-03 17:00:00",510,1,2016,124,17,2.954,8.59,0.451,"NAN","NAN","NAN",-6.68,-7.096,-7.524,-7.991,-6.488,-8.36,-8.3,-6.544,-6.569,-5.919,-5.556,76.77,76.53,0,7.364,114.9,130.1,482.1,"NAN",0.857,3.189,0.157,0.108,-6.294,-6.329,-7.008,-7.031,0,8.84,0,0.559,-4.184,"NAN","NAN",-5.219,-4.202,13.42
"2016-05-03 18:00:00",511,1,2016,124,18,2.137,6.185,0.436,"NAN","NAN","NAN",-6.627,-7.026,-7.447,-7.894,-6.34,-8.35,-8.32,-6.448,-6.449,-5.96,-5.591,78.42,78.02,0,6.683,115.8,130.2,482.1,0.868,0.857,2.706,0.274,0.131,-6.271,-6.285,-6.648,-6.648,0,8.32,0,0.448,-4.179,"NAN","NAN",-5.513,-4.459,13.46
"2016-05-03 19:00:00",512,1,2016,124,19,2.23,6.474,0.403,"NAN","NAN","NAN",-6.655,-7.061,-7.481,-7.942,-6.411,-8.38,-8.33,-6.016,-6.04,-5.475,-5.22,77.52,77.51,0,6.817,115,131.2,482.2,0.868,0.856,3.345,0.591,0.152,-5.642,-5.728,-6.307,-6.329,0,8.12,0,0.475,-3.938,"NAN","NAN",-4.978,-3.991,13.55
"2016-05-03 20:00:00",513,1,2016,124,20,1.698,4.933,0.269,"NAN","NAN","NAN",-6.63,-7.034,-7.455,-7.903,-6.354,-8.37,-8.33,-6.179,-6.165,-5.656,-5.334,77.22,77.09,0,5.783,123.2,138.1,482.5,0.868,0.857,2.224,0.177,0.121,-6.012,-6.011,-6.339,-6.322,0,7.167,0,0.515,-4.182,"NAN","NAN",-5.489,-4.295,13.39
"2016-05-03 21:00:00",514,1,2016,124,21,0.976,2.828,0.394,"NAN","NAN","NAN",-6.593,-6.987,-7.399,-7.835,-6.25,-8.36,-8.34,-7.127,-7.047,-6.64,-6.27,79.42,79.24,0,5.019,119.9,134.6,482.7,0.87,0.858,1.559,0.35,0.125,-6.266,-6.284,-8.1,-7.961,0,5.932,0,0.332,-4.682,"NAN","NAN",-6.949,-5.509,13.82
"2016-05-03 22:00:00",515,1,2016,124,22,0.576,1.642,0.398,"NAN","NAN","NAN",-6.609,-6.995,-7.402,-7.828,-6.242,-8.36,-8.35,-8.64,-8.52,-8.32,-7.934,81.3,80.5,0,4.56,122.5,136.5,482.7,0.872,0.859,0.92,0.136,0.054,-7.971,-7.888,-9.66,-9.59,0,5.808,0,0.587,-6.92,"NAN","NAN",-8.82,-7.565,13.65
"2016-05-03 23:00:00",516,1,2016,124,23,0.624,1.863,0.254,"NAN","NAN","NAN",-6.654,-7.047,-7.456,-7.894,-6.308,-8.45,-8.41,-9.64,-9.55,-9.21,-8.84,81.2,80.5,0,5.11,115,129.9,482.8,0.874,0.861,0.852,0.128,0.092,-9.2,-9.05,-10.18,-10.12,0,5.991,0,0.263,-8.41,"NAN","NAN",-9.62,-8.42,13.53
"2016-05-04 00:00:00",517,1,2016,125,0,0.287,0.824,0.329,"NAN","NAN","NAN",-6.644,-7.029,-7.435,-7.865,-6.251,-8.45,-8.42,-10.88,-10.74,-10.55,-10.14,82.1,81.3,0,5.247,111.7,126.7,483,0.876,0.865,0.397,0.068,0.03,-10.04,-9.92,-11.64,-11.5,0,5.873,0,0.233,-9.47,"NAN","NAN",-11.18,-9.93,13.82
"2016-05-04 01:00:00",518,1,2016,125,1,0.067,0.177,0.318,"NAN","NAN","NAN",-6.68,-7.066,-7.476,-7.91,-6.314,-8.46,-8.43,-11.74,-11.58,-11.67,-11.29,82.4,81.6,0,5.649,110.7,126.4,483.2,0.878,0.865,0.16,0.04,0.057,-11.46,-11.3,-12.04,-11.93,0,6.501,0,0.324,-11.19,"NAN","NAN",-12.36,-11.36,13.58
"2016-05-04 02:00:00",519,1,2016,125,2,0.011,0.025,0.439,"NAN","NAN","NAN",-6.699,-7.085,-7.498,-7.935,-6.353,-8.47,-8.43,-12.32,-12.13,-12.32,-11.94,81.5,81,0,5.375,105.9,121.3,483.4,0.879,0.867,0.02,0.005,0.017,-11.54,-11.39,-12.75,-12.56,0,6.377,0,0.428,-12.5,"NAN","NAN",-13.24,-12.09,13.45
"2016-05-04 03:00:00",520,1,2016,125,3,0.003,0.005,0.435,"NAN","NAN","NAN",-6.718,-7.113,-7.526,-7.968,-6.402,-8.49,-8.44,-13.01,-12.82,-13,-12.63,79.63,79.13,0,6.303,105.2,120.9,483.4,0.88,0.868,0.007,0.001,0.019,-12.33,-12.13,-13.43,-13.25,0,7.311,0,0.383,-13.53,"NAN","NAN",-13.93,-12.8,13.33
"2016-05-04 04:00:00",521,1,2016,125,4,0.003,0.003,0.368,"NAN","NAN","NAN",-6.742,-7.139,-7.556,-8,-6.448,-8.52,-8.46,-13.35,-13.2,-13.38,-13.05,78.84,78.4,0,6.625,96.7,113.4,483.4,0.881,0.867,0.003,0.001,0.08,-12.87,-12.78,-13.59,-13.45,0,8.31,0,0.59,-14.11,"NAN","NAN",-14.22,-13.23,13.21
"2016-05-04 05:00:00",522,1,2016,125,5,0.006,0.012,0.319,"NAN","NAN","NAN",-6.752,-7.155,-7.572,-8.02,-6.48,-8.52,-8.46,-13.13,-13.02,-13.15,-12.84,78.05,77.59,0,7.601,101.3,117.8,483.6,0.88,0.865,0.01,0.002,0.107,-12.61,-12.5,-13.64,-13.55,0,8.95,0,0.483,-13.81,"NAN","NAN",-13.76,-13.03,13.11
"2016-05-04 06:00:00",523,1,2016,125,6,0.026,0.062,0.436,"NAN","NAN","NAN",-6.733,-7.126,-7.538,-7.977,-6.415,-8.49,-8.44,-14.03,-13.92,-14.05,-13.73,78.33,78.02,0,7.919,96.7,113.9,483.8,0.882,0.868,0.071,0.014,0.018,-13.44,-13.36,-14.5,-14.4,0,9.87,0,0.609,-14.23,"NAN","NAN",-14.78,-13.89,13
"2016-05-04 07:00:00",524,1,2016,125,7,0.173,0.366,0.603,"NAN","NAN","NAN",-6.748,-7.147,-7.559,-8,-6.453,-8.53,-8.46,-14.42,-14.32,-14.3,-14.01,77.13,76.9,0,9.05,100.3,118.4,484,0.883,0.869,0.296,0.065,0.077,-14.22,-14.11,-14.62,-14.51,0,10.69,0,0.538,-14.76,"NAN","NAN",-14.98,-14.15,12.96
"2016-05-04 08:00:00",525,1,2016,125,8,0.437,1.107,0.851,"NAN","NAN","NAN",-6.753,-7.152,-7.567,-8.02,-6.472,-8.55,-8.48,-14.4,-14.29,-14.18,-13.86,77.67,77.09,0,8.78,98.5,114.2,484.2,0.883,0.869,0.632,0.1,0.083,-14.24,-14.11,-14.58,-14.45,0,10.17,0,0.545,-14.65,"NAN","NAN",-14.74,-13.88,13
"2016-05-04 09:00:00",526,1,2016,125,9,0.852,2.222,1.143,"NAN","NAN","NAN",-6.748,-7.147,-7.562,-8.01,-6.472,-8.57,-8.49,-14.28,-14.18,-14.04,-13.65,78.24,77.17,0,8.99,96.9,114,484.4,0.883,0.869,1.067,0.123,0.087,-13.9,-13.78,-14.52,-14.44,0,10.77,0,0.643,-14.19,"NAN","NAN",-14.31,-13.49,13.14
"2016-05-04 10:00:00",527,1,2016,125,10,1.294,3.399,1.442,"NAN","NAN","NAN",-6.736,-7.134,-7.552,-8,-6.471,-8.58,-8.49,-13.64,-13.55,-13.3,-12.96,77.49,76.52,0,8.75,98.6,116,484.6,0.882,0.867,1.522,0.132,0.082,-13.31,-13.24,-13.94,-13.85,0,10.22,0,0.583,-13.37,"NAN","NAN",-13.42,-12.6,13.36
"2016-05-04 11:00:00",528,1,2016,125,11,1.742,4.683,1.573,"NAN","NAN","NAN",-6.724,-7.123,-7.538,-7.987,-6.463,-8.58,-8.48,-12.75,-12.7,-12.31,-12.08,76.61,76.08,0,8.62,97.3,114.2,484.8,0.881,0.868,1.954,0.125,0.052,-12.19,-12.15,-13.38,-13.32,0,10.08,0,0.53,-12.37,"NAN","NAN",-12.32,-11.49,13.82
"2016-05-04 12:00:00",529,1,2016,125,12,2.166,5.958,1.513,"NAN","NAN","NAN",-6.714,-7.12,-7.543,-7.999,-6.492,-8.55,-8.46,-11.74,-11.71,-11.27,-11.05,76.43,75.83,0,8.42,99.8,116,485.1,0.879,0.867,2.371,0.12,0.077,-11.05,-11.02,-12.21,-12.18,0,9.64,0,0.566,-11.07,"NAN","NAN",-11.02,-10.25,13.99
"2016-05-04 13:00:00",530,1,2016,125,13,2.506,7.031,1.372,"NAN","NAN","NAN",-6.746,-7.165,-7.597,-8.07,-6.574,-8.5,-8.42,-10.42,-10.41,-9.95,-9.71,75.64,75.06,0,7.96,102.6,118,485.2,0.877,0.865,2.632,0.079,0.098,-9.79,-9.79,-11.07,-11.05,0,9.43,0,0.581,-9.61,"NAN","NAN",-9.54,-8.75,13.63
"2016-05-04 14:00:00",531,1,2016,125,14,2.724,7.748,1.188,"NAN","NAN","NAN",-6.748,-7.163,-7.586,-8.05,-6.569,-8.42,-8.35,-9.31,-9.33,-8.82,-8.6,75.91,75.24,0,7.537,100.7,117,485.4,0.875,0.863,2.812,0.05,0.108,-8.66,-8.73,-9.8,-9.82,0,9.09,0,0.59,-7.986,"NAN","NAN",-8.33,-7.554,13.62
"2016-05-04 15:00:00",532,1,2016,125,15,2.873,8.25,0.971,"NAN","NAN","NAN",-6.732,-7.148,-7.57,-8.04,-6.575,-8.37,-8.31,-8.18,-8.22,-7.658,-7.402,75.57,75.31,0,6.987,103.2,119.9,485.3,"NAN",0.861,2.914,0.029,0.131,-7.593,-7.634,-8.68,-8.72,0,8.29,0,0.567,-6.401,"NAN","NAN",-7.056,-6.182,13.59
"2016-05-04 16:00:00",533,1,2016,125,16,2.903,8.39,0.761,"NAN","NAN","NAN",-6.723,-7.142,-7.571,-8.04,-6.573,-8.33,-8.28,-7.238,-7.276,-6.665,-6.413,75.7,75.45,0,6.953,103.8,120.3,485.3,"NAN",0.86,2.914,0.009,0.112,-6.853,-6.889,-7.644,-7.662,0,8.39,0,0.537,-4.979,"NAN","NAN",-5.934,-4.894,13.52
"2016-05-04 17:00:00",534,1,2016,125,17,2.8,8.16,0.504,"NAN","NAN","NAN",-6.693,-7.106,-7.531,-7.996,-6.51,-8.31,-8.27,-6.562,-6.581,-5.968,-5.657,75.42,75.02,0,6.826,107.6,123,485.3,"NAN",0.859,2.88,0.052,0.113,-6.299,-6.311,-6.864,-6.917,0,8.02,0,0.496,-4.009,"NAN","NAN",-5.269,-4.125,13.44
"2016-05-04 18:00:00",535,1,2016,125,18,2.576,7.584,0.308,"NAN","NAN","NAN",-6.651,-7.055,-7.473,-7.922,-6.402,-8.32,-8.29,-6.155,-6.167,-5.625,-5.252,75.96,75.31,0,6.544,110.9,126.2,485.2,"NAN",0.859,2.7,0.076,0.104,-6.039,-6.045,-6.349,-6.375,0,7.977,0,0.48,-3.891,"NAN","NAN",-4.881,-3.588,13.35
"2016-05-04 19:00:00",536,1,2016,125,19,2.27,6.71,0.189,"NAN","NAN","NAN",-6.686,-7.101,-7.527,-7.989,-6.5,-8.3,-8.27,-5.98,-6.046,-5.354,-5.269,76.36,76.87,0,6.104,110.6,126.5,485.4,0.87,0.859,2.438,0.099,0.081,-5.906,-5.945,-6.095,-6.154,0,7.167,0,0.447,-3.663,"NAN","NAN",-4.819,-3.411,13.3
"2016-05-04 20:00:00",537,1,2016,125,20,1.897,5.6,0.176,"NAN","NAN","NAN",-6.668,-7.082,-7.505,-7.959,-6.457,-8.29,-8.27,-6.167,-6.164,-5.53,-5.18,76.96,76.7,0,5.31,110.1,125.1,485.4,0.871,0.859,2.092,0.117,0.078,-5.975,-5.976,-6.476,-6.487,0,6.252,0,0.36,-3.292,"NAN","NAN",-5.116,-3.521,13.29
"2016-05-04 21:00:00",538,1,2016,125,21,1.476,4.354,0.172,"NAN","NAN","NAN",-6.632,-7.04,-7.459,-7.899,-6.357,-8.31,-8.3,-6.83,-6.808,-6.144,-5.761,77.56,77.19,0,4.844,112.4,127.3,485.5,"NAN",0.86,1.691,0.125,0.059,-6.391,-6.383,-7.35,-7.261,0,5.501,0,0.273,-3.735,"NAN","NAN",-6.074,-4.393,13.33
"2016-05-04 22:00:00",539,1,2016,125,22,1.044,3.091,0.231,"NAN","NAN","NAN",-6.601,-6.992,-7.397,-7.818,-6.224,-8.37,-8.36,-7.822,-7.761,-7.104,-6.715,77.33,77.21,0,4.723,110.5,126.1,485.4,"NAN",0.86,1.26,0.125,0.047,-7.291,-7.225,-8.47,-8.4,0,5.677,0,0.307,-4.917,"NAN","NAN",-7.467,-5.754,13.39
"2016-05-04 23:00:00",540,1,2016,125,23,0.638,1.94,0.302,"NAN","NAN","NAN",-6.611,-6.99,-7.383,-7.794,-6.195,-8.37,-8.37,-9.01,-8.93,-8.44,-8.07,78.05,77.74,0,4.772,109.3,125.4,485.4,0.876,0.863,0.832,0.109,0.036,-8.36,-8.27,-9.59,-9.47,0,5.9,0,0.321,-6.545,"NAN","NAN",-9.08,-7.419,13.52
"2016-05-05 00:00:00",541,1,2016,126,0,0.297,0.872,0.338,"NAN","NAN","NAN",-6.64,-7.021,-7.417,-7.825,-6.214,-8.39,-8.38,-10.28,-10.14,-9.94,-9.53,78.39,77.93,0,5.003,104.7,120.7,485.4,0.878,0.866,0.452,0.085,0.017,-9.51,-9.38,-11.07,-10.94,0,5.828,0,0.299,-8.46,"NAN","NAN",-10.69,-9.17,14.35
"2016-05-05 01:00:00",542,1,2016,126,1,0.081,0.21,0.4,"NAN","NAN","NAN",-6.672,-7.054,-7.454,-7.875,-6.283,-8.42,-8.4,-11.31,-11.16,-11.2,-10.8,78.07,77.7,0,5.92,102.6,117.8,485.3,0.88,0.868,0.16,0.038,0.035,-10.91,-10.74,-11.78,-11.63,0,6.893,0,0.428,-10.55,"NAN","NAN",-12.15,-10.81,13.68
"2016-05-05 02:00:00",543,1,2016,126,2,0.015,0.037,0.449,"NAN","NAN","NAN",-6.707,-7.093,-7.5,-7.927,-6.36,-8.44,-8.41,-12.09,-11.92,-12.1,-11.74,77.98,77.76,0,6.552,102.1,118.5,485.2,0.881,0.869,0.027,0.006,0.016,-11.61,-11.44,-12.56,-12.44,0,7.866,0,0.395,-12.23,"NAN","NAN",-13.07,-11.89,13.52
"2016-05-05 03:00:00",544,1,2016,126,3,0.004,0.008,0.448,"NAN","NAN","NAN",-6.727,-7.119,-7.528,-7.961,-6.41,-8.47,-8.42,-12.77,-12.61,-12.81,-12.45,77.46,77.26,0,7.343,100.1,117,485.2,0.882,0.87,0.01,0.001,0.018,-12.48,-12.34,-13.07,-12.93,0,8.87,0,0.525,-13.26,"NAN","NAN",-13.72,-12.61,13.39
"2016-05-05 04:00:00",545,1,2016,126,4,0.003,0.004,0.455,"NAN","NAN","NAN",-6.744,-7.139,-7.55,-7.987,-6.446,-8.48,-8.44,-13.04,-12.89,-13.06,-12.73,77.03,76.61,0,8.3,99.9,116.1,485,0.883,0.87,0.007,0.001,0.023,-12.65,-12.51,-13.52,-13.37,0,9.83,0,0.502,-13.73,"NAN","NAN",-13.96,-12.9,13.28
"2016-05-05 05:00:00",546,1,2016,126,5,0.007,0.015,0.452,"NAN","NAN","NAN",-6.744,-7.138,-7.548,-7.983,-6.437,-8.49,-8.44,-13.63,-13.49,-13.66,-13.31,77.42,77.14,0,8.3,96.9,113.5,484.8,0.884,0.87,0.017,0.003,0.017,-13.3,-13.19,-13.97,-13.86,0,9.56,0,0.457,-14.15,"NAN","NAN",-14.52,-13.51,13.17
"2016-05-05 06:00:00",547,1,2016,126,6,0.033,0.076,0.468,"NAN","NAN","NAN",-6.752,-7.146,-7.555,-7.99,-6.45,-8.5,-8.44,-14.02,-13.9,-14.03,-13.69,79.24,78.74,0,8.78,96.1,112.5,484.8,0.885,0.871,0.082,0.017,0.037,-13.69,-13.57,-14.37,-14.24,0,10.32,0,0.539,-14.57,"NAN","NAN",-14.84,-13.89,13.06
"2016-05-05 07:00:00",548,1,2016,126,7,0.186,0.398,0.689,"NAN","NAN","NAN",-6.754,-7.147,-7.558,-7.993,-6.455,-8.52,-8.46,-14.42,-14.32,-14.28,-13.98,79.49,79.05,0,9.17,95.4,113.1,484.9,0.886,0.872,0.319,0.069,0.078,-14.09,-13.98,-14.65,-14.57,0,11.15,0,0.591,-14.79,"NAN","NAN",-15.03,-14.12,13.02
"2016-05-05 08:00:00",549,1,2016,126,8,0.491,1.256,0.962,"NAN","NAN","NAN",-6.758,-7.155,-7.566,-8,-6.476,-8.54,-8.46,-14.45,-14.34,-14.2,-13.9,80,79.37,0,9.6,96.3,112,484.9,0.887,0.872,0.686,0.105,0.087,-14.27,-14.13,-14.69,-14.6,0,11.34,0,0.642,-14.72,"NAN","NAN",-14.8,-13.91,13.06
"2016-05-05 09:00:00",550,1,2016,126,9,0.894,2.334,1.224,"NAN","NAN","NAN",-6.756,-7.155,-7.565,-8,-6.483,-8.56,-8.47,-14.22,-14.11,-14,-13.59,80.9,79.54,0,9.82,97.4,114.1,484.9,0.886,0.872,1.104,0.122,0.091,-13.91,-13.8,-14.5,-14.39,0,11.47,0,0.637,-14.22,"NAN","NAN",-14.29,-13.45,13.21
"2016-05-05 10:00:00",551,1,2016,126,10,1.334,3.518,1.504,"NAN","NAN","NAN",-6.743,-7.141,-7.551,-7.991,-6.472,-8.56,-8.47,-13.65,-13.56,-13.33,-12.98,80.6,79.28,0,9.84,96.9,114.2,484.9,0.885,0.87,1.556,0.13,0.072,-13.25,-13.16,-13.96,-13.86,0,11.41,0,0.695,-13.43,"NAN","NAN",-13.49,-12.68,13.43
"2016-05-05 11:00:00",552,1,2016,126,11,1.772,4.786,1.599,"NAN","NAN","NAN",-6.733,-7.13,-7.539,-7.979,-6.463,-8.55,-8.47,-12.89,-12.83,-12.51,-12.24,80.1,79.19,0,9.78,98.5,113.5,484.9,0.884,0.868,1.984,0.124,0.049,-12.42,-12.36,-13.33,-13.28,0,11.73,0,0.683,-12.51,"NAN","NAN",-12.5,-11.74,13.86
"2016-05-05 12:00:00",553,1,2016,126,12,2.183,6.033,1.549,"NAN","NAN","NAN",-6.727,-7.127,-7.545,-7.991,-6.49,-8.53,-8.45,-12.11,-12.09,-11.67,-11.45,80.4,79.56,0,9.62,99.1,116.1,485.1,0.883,0.867,2.368,0.11,0.075,-11.76,-11.76,-12.44,-12.41,0,11.75,0,0.724,-11.47,"NAN","NAN",-11.49,-10.78,14.76
"2016-05-05 13:00:00",554,1,2016,126,13,2.516,7.092,1.35,"NAN","NAN","NAN",-6.754,-7.17,-7.594,-8.05,-6.57,-8.49,-8.41,-10.92,-10.9,-10.52,-10.28,79.76,79.1,0,9.44,99.1,115.1,485.1,0.881,0.867,2.65,0.083,0.103,-10.22,-10.2,-11.81,-11.81,0,11.48,0,0.757,-10.33,"NAN","NAN",-10.16,-9.48,13.65
"2016-05-05 14:00:00",555,1,2016,126,14,2.754,7.877,1.141,"NAN","NAN","NAN",-6.765,-7.178,-7.598,-8.05,-6.579,-8.42,-8.35,-9.73,-9.72,-9.28,-9.03,78.8,78.04,0,9.29,102,119.1,485,0.879,0.866,2.839,0.054,0.11,-9.14,-9.15,-10.23,-10.22,0,11.28,0,0.74,-8.66,"NAN","NAN",-8.87,-8.22,13.64
"2016-05-05 15:00:00",556,1,2016,126,15,2.893,8.36,0.87,"NAN","NAN","NAN",-6.754,-7.162,-7.577,-8.03,-6.565,-8.36,-8.3,-8.43,-8.42,-7.983,-7.689,77.13,76.56,0,9.09,110,126.2,485,0.876,0.864,2.931,0.026,0.119,-7.82,-7.844,-9.19,-9.19,0,10.81,0,0.724,-7.088,"NAN","NAN",-7.564,-6.854,13.62
"2016-05-05 16:00:00",557,1,2016,126,16,2.923,8.5,0.655,"NAN","NAN","NAN",-6.724,-7.136,-7.556,-8.01,-6.539,-8.33,-8.28,-7.46,-7.478,-6.95,-6.648,76.96,76.83,0,8.15,111.9,126.3,485,"NAN",0.863,2.937,0.01,0.121,-7.1,-7.142,-7.866,-7.862,0,9.77,0,0.643,-5.596,"NAN","NAN",-6.354,-5.464,13.55
"2016-05-05 17:00:00",558,1,2016,126,17,2.825,8.28,0.434,"NAN","NAN","NAN",-6.698,-7.11,-7.532,-7.982,-6.505,-8.32,-8.28,-6.787,-6.806,-6.21,-5.904,77.7,77.41,0,7.302,114.5,128.9,485,"NAN",0.862,2.9,0.049,0.134,-6.497,-6.525,-7.141,-7.164,0,8.75,0,0.551,-4.515,"NAN","NAN",-5.55,-4.536,13.45
"2016-05-05 18:00:00",559,1,2016,126,18,2.607,7.708,0.255,"NAN","NAN","NAN",-6.66,-7.06,-7.472,-7.912,-6.403,-8.32,-8.29,-6.419,-6.437,-5.906,-5.546,78.99,78.48,0,6.946,115.1,130.5,485.1,"NAN",0.861,2.73,0.076,0.108,-6.185,-6.245,-6.582,-6.599,0,8.65,0,0.558,-4.342,"NAN","NAN",-5.168,-4.012,13.37
