 ID  jd   hour    s(in)    s(out)   l(in)   net   net_thr all_in l_thr(out) 
106.  149. 1430.  448.9   374.8   203.1     6.6     5.1   545.6    96.7
106.  149. 1440.  488.6   409.7   207.5    12.2    10.4   572.1    83.5
106.  149. 1450.  522.8   436.3   206.6    14.6    12.5   591.9    69.1
106.  149. 1500.  475.6   397.8   203.3     7.4     6.0   558.6    83.0
106.  149. 1510.  504.7   422.1   205.8    12.9    10.9   578.2    73.5
106.  149. 1520.  538.5   449.0   205.2    16.2    13.8   598.4    59.9
106.  149. 1530.  497.5   414.5   199.8     9.3     7.3   569.2    71.8
106.  149. 1540.  493.8   411.3   200.5    11.2     9.0   568.6    74.8
106.  149. 1550.  510.0   423.9   199.0    13.3    10.5   578.7    68.7
106.  149. 1600.  493.4   410.1   197.0    10.7     7.5   565.6    72.2
106.  149. 1610.  505.9   418.8   192.5    11.7     7.9   571.9    66.0
106.  149. 1620.  538.3   443.1   185.4    13.8     9.2   588.5    50.2
106.  149. 1630.  542.1   444.0   175.3    11.1     5.6   584.1    42.1
106.  149. 1640.  520.2   425.8   172.3     7.9     2.5   568.7    48.5
106.  149. 1650.  505.8   412.8   169.9     6.9     1.9   559.3    53.4
106.  149. 1700.  499.4   406.0   166.1     5.8      .7   552.8    53.4
106.  149. 1710.  510.5   413.6   171.2    11.8     6.4   563.4    52.9
106.  149. 1720.  519.8   416.6   161.9    10.3     5.0   564.1    44.2
106.  149. 1730.  525.8   419.3   159.9     9.6     5.0   565.2    39.4
106.  149. 1740.  463.1   372.4   170.1     2.9    -1.2   515.1    51.9
106.  149. 1750.  499.7   399.4   175.9    14.4     9.8   558.9    59.2
106.  149. 1800.  480.3   381.3   161.9     4.4     -.1   521.3    41.1
106.  149. 1810.  482.4   384.8   171.0     8.3     3.6   544.0    61.6
106.  149. 1820.  473.9   378.1   172.9     8.2     3.5   539.3    65.4
106.  149. 1830.  462.4   367.7   168.1     4.6     -.6   513.2    50.8
106.  149. 1840.  465.6   370.2   171.7     7.7     2.6   533.9    68.3
106.  149. 1850.  388.8   314.3   183.5     2.3    -1.8   482.4    93.6
106.  149. 1900.  392.9   317.6   192.0    10.2     5.9   507.9   115.1
106.  149. 1910.  324.3   263.7   188.7     -.2    -4.1   436.6   112.4
106.  149. 1920.  327.9   265.8   186.6     1.4    -3.0   410.9    83.0
106.  149. 1930.  363.5   291.0   177.1     2.5    -3.9   426.7    63.1
106.  149. 1940.  377.1   302.2   177.2     2.9    -4.0   458.8    81.7
106.  149. 1950.  353.7   283.2   172.6    -3.1    -9.8   429.1    75.5
106.  149. 2000.  380.9   302.2   166.4     -.3    -8.8   448.9    67.9
106.  149. 2010.  381.9   303.8   178.3     5.5     -.9   475.2    93.3
106.  149. 2020.  321.8   258.5   183.0     -.1    -5.5   412.7    90.9
106.  149. 2030.  270.8   218.9   180.2    -9.0   -12.9   377.6   106.8
106.  149. 2040.  317.8   252.0   165.9    -6.2   -13.0   397.2    79.4
106.  149. 2050.  320.6   254.0   169.0    -4.6   -11.1   398.3    77.7
106.  149. 2100.  309.7   245.0   167.2    -6.5   -12.3   391.8    82.0
106.  149. 2110.  287.8   227.2   166.7   -10.1   -15.4   379.8    92.1
106.  149. 2120.  281.3   221.2   161.7   -12.9   -18.2   373.6    92.3
106.  149. 2130.  280.9   219.7   162.1   -12.0   -17.0   374.2    93.3
106.  149. 2140.  253.7   198.9   168.5   -11.6   -16.3   363.2   109.5
106.  149. 2150.  255.7   200.6   172.0    -8.2   -13.1   366.6   110.9
106.  149. 2200.  261.9   206.0   183.9     1.2    -3.2   378.1   116.2
106.  149. 2210.  220.2   175.5   186.1    -4.8    -8.2   356.9   136.7
106.  149. 2220.  235.2   188.0   198.2     6.1     3.2   385.4   150.2
106.  149. 2230.  159.8   130.6   194.0    -8.2    -9.6   330.8   171.0
106.  149. 2240.  172.4   139.0   191.9    -5.0    -8.0   338.3   165.9
106.  149. 2250.  160.9   129.9   191.9    -6.4    -9.4   331.8   170.9
106.  149. 2300.  192.9   154.2   195.4     1.4    -2.4   351.2   158.3
106.  149. 2310.  145.2   117.4   194.1    -7.5   -10.0   318.7   173.5
106.  149. 2320.  122.7   100.0   192.4   -12.6   -14.4   268.7   146.0
106.  149. 2330.  154.5   124.6   203.0     1.2    -1.1   312.2   157.6
106.  149. 2340.  152.4   122.2   201.9     -.6    -2.8   293.9   141.6
106.  149. 2350.  146.6   118.4   207.3     1.5      .3   325.2   178.6
106.  150.    0.  117.9    96.6   205.3    -4.3    -5.1   278.4   160.5
106.  150.   10.  117.1    95.6   199.2    -7.8    -9.1   274.4   157.3
106.  150.   20.  133.0   108.0   201.8    -2.9    -4.6   284.8   151.8
106.  150.   30.  114.7    94.0   202.5    -5.2    -6.3   275.0   160.3
106.  150.   40.  111.7    91.5   200.2    -7.4    -8.9   272.3   160.6
106.  150.   50.  108.8    89.1   200.1    -8.4   -10.0   270.6   161.8
106.  150.  100.  109.1    88.8   196.6   -11.0   -12.8   270.3   161.2
106.  150.  110.  107.0    86.6   194.8   -12.6   -14.3   268.1   161.1
106.  150.  120.  108.3    87.1   192.9   -13.8   -15.3   267.9   159.7
106.  150.  130.  116.9    93.1   191.8   -12.8   -14.6   271.8   154.9
106.  150.  140.  115.9    91.8   188.3   -16.0   -17.5   268.5   152.6
106.  150.  150.  119.6    93.5   183.8   -18.6   -20.3   267.9   148.3
106.  150.  200.  109.3    84.6   175.7   -26.8   -28.5   256.1   146.8
106.  150.  210.  131.5    98.5   170.7   -27.5   -34.6   258.9   127.4
106.  150.  220.  144.2   105.5   165.3   -30.3   -70.5   233.9    89.8
106.  150.  230.  151.2   108.6   160.9   -32.7   -88.1   221.0    69.8
106.  150.  240.  146.8   103.2   155.6   -37.9  -101.7   206.8    59.9
106.  150.  250.  150.1   104.3   153.4   -38.9  -109.4   199.9    49.8
106.  150.  300.  165.8   112.9   151.2   -38.9  -122.0   196.5    30.7
106.  150.  310.  172.4   115.9   149.5   -38.9  -115.9   208.3    35.9
106.  150.  320.  154.5   104.3   147.9   -41.5   -48.8   250.0    95.4
106.  150.  330.  166.9   110.2   147.5   -40.3   -34.9   262.7    95.8
106.  150.  340.  169.5   110.6   146.7   -43.7   -35.2   262.5    93.0
106.  150.  350.  188.8   121.2   146.4   -40.5   -31.5   278.9    90.1
106.  150.  400.  199.4   126.8   146.0   -36.9   -29.4   301.5   102.1
106.  150.  410.  206.5   130.3   146.0   -34.6   -28.2   320.2   113.7
106.  150.  420.  212.3   133.1   146.0   -32.8   -26.8   322.1   109.9
106.  150.  430.  218.8   136.7   145.9   -31.7   -25.9   326.4   107.6
106.  150.  440.  228.0   141.5   145.5   -30.0   -24.1   329.0   101.0
106.  150.  450.  236.7   146.0   145.7   -29.2   -23.2   331.7    94.9
106.  150.  500.  246.4   151.4   145.2   -28.0   -21.7   336.0    89.6
106.  150.  510.  255.1   155.9   145.1   -27.0   -20.6   338.4    83.3
106.  150.  520.  264.2   160.8   145.1   -26.6   -19.3   342.4    78.2
106.  150.  530.  272.4   165.1   144.9   -26.7   -18.2   345.5    73.1
106.  150.  540.  281.1   170.1   145.2   -26.6   -17.4   348.7    67.6
106.  150.  550.  290.4   175.6   145.1   -26.5   -16.9   352.6    62.2
106.  150.  600.  300.0   181.3   145.2   -25.8   -16.0   355.9    55.9
106.  150.  610.  309.8   187.8   145.9   -25.1   -15.8   360.1    50.3
106.  150.  620.  319.3   194.6   145.9   -25.3   -16.1   364.2    44.9
106.  150.  630.  328.2   201.8   145.2   -25.1   -16.4   367.7    39.5
106.  150.  640.  336.6   214.1   145.2   -24.4   -16.6   370.0    33.4
106.  150.  650.  344.1   220.6   145.3   -24.4   -16.6   373.2    29.1
106.  150.  700.  351.4   222.9   146.2   -25.1   -17.5   377.4    26.0
106.  150.  710.  359.1   230.3   145.9   -23.8   -18.5   381.5    22.4
106.  150.  720.  366.6   238.6   145.6   -23.2   -17.1   383.4    16.8
106.  150.  730.  374.8   247.5   146.0   -22.7   -15.7   388.3    13.5
106.  150.  740.  382.0   255.4   146.8   -22.7   -14.8   393.7    11.7
106.  150.  750.  389.6   264.4   147.6   -22.9   -13.3   413.1    23.4
106.  150.  800.  398.6   274.4   147.9   -23.4   -12.8   446.0    47.5
106.  150.  810.  407.5   283.7   148.4   -22.3   -11.6   454.7    47.2
106.  150.  820.  416.5   292.9   149.0   -21.2   -11.2   459.9    43.4
106.  150.  830.  422.2   300.1   149.3   -20.3   -10.7   464.7    42.6
106.  150.  840.  428.3   308.6   149.0   -20.2    -9.0   469.4    41.1
106.  150.  850.  434.9   316.7   149.0   -20.2    -9.1   473.7    38.8
106.  150.  900.  442.5   324.8   149.1   -19.9    -8.3   479.4    36.9
106.  150.  910.  450.1   332.7   149.4   -19.0    -8.2   485.3    35.1
106.  150.  920.  458.5   341.5   148.4   -18.8    -8.0   490.7    32.2
106.  150.  930.  467.4   350.6   147.6   -19.4    -8.7   495.4    28.0
106.  150.  940.  476.4   360.0   146.8   -19.2    -9.3   500.6    24.3
106.  150.  950.  483.9   368.5   146.4   -19.5    -8.9   505.3    21.3
106.  150. 1000.  489.9   375.2   145.7   -19.5    -8.8   509.7    19.8
106.  150. 1010.  497.6   383.6   145.7   -19.0    -8.9   514.6    17.0
106.  150. 1020.  505.2   391.3   146.2   -18.6   -10.5   519.4    14.3
106.  150. 1030.  512.2   399.2   144.8   -19.1    -9.2   524.4    12.2
106.  150. 1040.  519.5   407.2   145.8   -18.6    -7.5   528.0     8.5
106.  150. 1050.  526.2   414.3   146.5   -18.7    -7.0   533.2     7.0
106.  150. 1100.  531.9   421.2   147.2   -17.9    -6.2   538.2     6.3
106.  150. 1110.  537.9   424.6   147.3   -16.1    -3.9   542.7     4.8
106.  150. 1120.  542.8   432.6   149.0   -17.5    -4.7   572.4    29.6
106.  150. 1130.  547.5   438.8   149.2   -15.7    -5.1   593.3    45.8
106.  150. 1140.  556.5   446.8   150.7   -12.7    -2.3   603.6    47.1
106.  150. 1150.  565.0   454.9   152.6   -10.5      .9   628.7    63.7
106.  150. 1200.  565.7   456.7   152.7   -11.5     1.1   629.4    63.7
106.  150. 1210.  569.1   460.4   152.9   -10.4     1.0   632.7    63.6
106.  150. 1220.  572.7   464.0   152.4    -9.7     2.5   636.7    64.0
106.  150. 1230.  576.5   467.5   152.2    -8.1     2.0   637.9    61.4
106.  150. 1240.  580.8   471.5   151.6    -7.2     3.3   643.0    62.2
106.  150. 1250.  584.6   475.1   151.8    -6.7     5.4   647.5    62.9
106.  150. 1300.  588.4   478.5   152.7    -5.8     6.4   649.7    61.3
106.  150. 1310.  597.2   485.4   153.7    -3.2     6.7   655.8    58.6
106.  150. 1320.  599.4   487.1   153.9    -1.6     6.8   657.3    57.9
106.  150. 1330.  596.8   485.2   155.8     -.8     6.2   655.7    58.9
106.  150. 1340.  595.5   484.6   158.3    -1.9     5.6   673.7    78.3
106.  150. 1350.  596.8   483.3   152.1    -3.8    -6.8   640.4    43.6
106.  150. 1400.  597.5   483.4   155.2    -3.4    -3.3   648.2    50.7
106.  150. 1410.  597.3   481.5   147.7    -6.7   -16.1   639.0    41.7
106.  150. 1420.  599.4   482.3   146.5    -2.7   -16.2   627.8    28.4
106.  150. 1430.  599.1   482.6   148.9    -3.0   -23.0   627.3    28.2
106.  150. 1440.  599.5   482.9   147.1    -2.1   -25.9   621.5    22.1
106.  150. 1450.  599.1   483.4   148.1    -1.7   -29.7   618.4    19.3
106.  150. 1500.  598.1   483.0   147.8     -.9   -34.0   613.4    15.4
106.  150. 1510.  596.6   482.4   148.2     1.3   -33.2   609.6    13.0
106.  150. 1520.  595.0   481.9   150.2     2.7   -33.2   608.2    13.2
106.  150. 1530.  591.6   479.6   150.5     3.2   -33.7   606.8    15.3
106.  150. 1540.  588.5   477.7   150.0     3.0   -36.4   603.8    15.3
106.  150. 1550.  586.0   476.0   149.2     3.4   -37.1   601.4    15.4
106.  150. 1600.  582.2   473.3   149.0     4.4   -37.4   597.4    15.3
106.  150. 1610.  577.9   469.8   150.3     5.9   -37.2   596.6    18.7
106.  150. 1620.  572.8   465.3   150.7     6.7   -37.9   596.2    23.4
106.  150. 1630.  567.5   460.8   149.2     6.8   -41.3   591.0    23.4
106.  150. 1640.  562.3   457.0   150.1     6.9   -40.2   588.9    26.6
106.  150. 1650.  557.3   453.7   149.8     6.5   -39.8   584.6    27.3
106.  150. 1700.  551.1   449.2   150.6     6.3   -39.3   584.7    33.6
106.  150. 1710.  545.1   443.9   150.6     5.9   -40.7   578.1    33.0
106.  150. 1720.  538.4   436.4   150.9     5.3   -39.3   562.6    24.2
106.  150. 1730.  531.3   429.4   151.3     4.4   -39.4   543.5    12.2
106.  150. 1740.  523.5   422.0   150.7     2.9   -39.5   542.4    18.9
106.  150. 1750.  515.5   414.8   150.3     1.7   -37.9   530.1    14.6
106.  150. 1800.  507.1   407.6   150.7      .6   -35.9   523.5    16.5
106.  150. 1810.  498.6   400.3   151.4     -.4   -34.9   519.7    21.0
106.  150. 1820.  489.5   392.4   151.5    -2.2   -34.2   517.7    28.2
106.  150. 1830.  479.9   384.1   150.8    -3.6   -32.9   516.3    36.4
106.  150. 1840.  470.4   375.9   150.9    -4.0   -31.7   511.5    41.1
106.  150. 1850.  460.2   368.1   151.8    -4.6   -31.2   508.2    48.0
106.  150. 1900.  450.4   360.8   151.9    -6.0   -30.5   506.0    55.6
106.  150. 1910.  439.6   352.5   150.6    -7.6   -30.2   501.1    61.5
106.  150. 1920.  429.1   343.5   149.9    -8.9   -28.5   497.1    68.1
106.  150. 1930.  417.3   334.3   150.5   -10.0   -27.1   493.8    76.5
106.  150. 1940.  405.7   325.0   150.0   -11.7   -26.1   490.5    84.8
106.  150. 1950.  394.4   316.4   149.9   -12.5   -25.0   485.7    91.3
106.  150. 2000.  383.8   307.3   148.8   -13.6   -24.5   480.4    96.6
106.  150. 2010.  374.6   299.8   148.4   -14.0   -24.2   473.5    98.9
106.  150. 2020.  364.0   291.9   148.8   -13.8   -21.9   470.3   106.3
106.  150. 2030.  354.2   284.2   149.3   -14.5   -21.2   443.6    89.4
106.  150. 2040.  344.5   276.6   150.0   -14.5   -20.9   417.7    73.2
106.  150. 2050.  334.1   268.1   150.2   -14.3   -20.9   411.9    77.8
106.  150. 2100.  324.1   259.7   150.0   -14.5   -20.8   406.7    82.6
106.  150. 2110.  314.4   252.0   150.7   -14.7   -20.4   401.3    86.9
106.  150. 2120.  304.6   244.3   151.3   -15.2   -20.0   397.0    92.4
106.  150. 2130.  294.5   236.5   151.4   -15.5   -18.9   393.1    98.6
106.  150. 2140.  284.2   227.5   151.9   -15.2   -19.1   389.0   104.8
106.  150. 2150.  274.8   220.0   152.0   -13.8   -19.4   384.4   109.5
106.  150. 2200.  265.6   212.9   152.9   -12.5   -20.3   380.6   115.0
106.  150. 2210.  256.0   203.2   152.4    -9.8   -19.9   375.7   119.7
106.  150. 2220.  247.2   196.6   152.5   -10.1   -21.2   371.1   123.9
106.  150. 2230.  238.6   189.9   153.1   -11.4   -22.5   366.9   128.3
106.  150. 2240.  229.8   182.8   153.2   -10.3   -24.0   361.9   132.1
106.  150. 2250.  222.4   178.4   153.1   -10.2   -26.9   356.8   134.4
106.  150. 2300.  215.5   173.1   153.2   -11.8   -28.3   352.8   137.3
106.  150. 2310.  208.7   167.8   154.0   -12.9   -29.8   348.7   140.0
106.  150. 2320.  201.4   162.4   154.8   -15.0   -31.1   345.0   143.6
106.  150. 2330.  194.3   156.6   155.3   -17.5   -31.2   341.4   147.1
106.  150. 2340.  187.3   151.4   155.5   -19.8   -32.4   339.1   151.7
106.  150. 2350.  179.8   145.5   155.6   -22.3   -33.8   337.0   157.2
106.  151.    0.  174.1   140.4   155.2   -24.2   -32.7   334.9   160.8
106.  151.   10.  169.0   135.8   154.8   -25.3   -32.2   331.5   162.5
106.  151.   20.  164.6   131.7   154.8   -26.7   -32.0   322.7   158.1
106.  151.   30.  160.0   127.4   150.3   -29.6   -33.3   313.2   153.2
106.  151.   40.  157.4   125.3   152.7   -30.0   -32.3   296.0   138.6
106.  151.   50.  142.7   114.7   153.3   -32.0   -33.6   272.1   129.4
106.  151.  100.  134.1   108.7   153.9   -32.1   -33.1   268.1   134.0
106.  151.  110.  141.4   114.7   155.3   -30.8   -31.6   274.2   132.8
106.  151.  120.  137.1   111.3   156.0   -32.5   -33.8   275.6   138.5
106.  151.  130.  134.7   108.7   153.4   -32.4   -34.1   274.3   139.6
106.  151.  140.  137.9   110.8   151.9   -30.3   -31.3   276.8   138.9
106.  151.  150.  137.0   110.1   152.5   -30.0   -29.5   286.9   150.0
106.  151.  200.  136.6   109.1   152.6   -29.5   -26.4   317.1   180.5
106.  151.  210.  139.6   111.3   152.9   -28.8   -34.8   289.1   149.5
106.  151.  220.  139.6   111.7   154.9   -29.1  -117.0   195.3    55.7
106.  151.  230.  142.4   114.2   157.0   -28.3  -130.1   187.6    45.2
106.  151.  240.  142.4   114.0   157.7   -27.2  -126.3   189.7    47.3
106.  151.  250.  122.3    98.7   156.2   -31.2  -112.2   192.9    70.6
106.  151.  300.  130.1   105.4   157.2   -30.2  -117.8   194.0    63.8
106.  151.  310.  144.8   117.2   157.8   -28.2  -119.4   206.6    61.8
106.  151.  320.  147.3   119.3   157.1   -28.2   -35.6   273.3   126.1
106.  151.  330.  145.5   118.0   156.7   -29.4   -24.3   317.3   171.8
106.  151.  340.  151.8   122.8   157.8   -30.6   -22.8   324.3   172.5
106.  151.  350.  147.0   119.2   157.7   -29.7   -23.6   320.8   173.8
106.  151.  400.  161.4   130.2   158.1   -25.1   -20.4   330.4   169.0
106.  151.  410.  161.4   129.7   157.4   -23.8   -20.6   330.1   168.7
106.  151.  420.  137.8   111.6   154.7   -28.6   -26.3   312.7   174.9
106.  151.  430.  168.5   135.6   155.9   -21.3   -18.9   333.8   165.4
106.  151.  440.  175.9   141.7   156.6   -20.2   -17.9   337.8   161.9
106.  151.  450.  177.2   142.9   155.7   -20.9   -18.5   337.3   160.0
106.  151.  500.  183.5   148.2   155.9   -20.0   -17.4   340.2   156.7
106.  151.  510.  191.4   154.8   157.4   -18.8   -15.7   346.0   154.6
106.  151.  520.  160.1   130.7   155.5   -26.9   -24.0   323.4   163.3
106.  151.  530.  161.2   131.3   156.3   -25.4   -22.4   325.4   164.2
106.  151.  540.  142.5   117.7   155.5   -29.8   -27.1   311.3   168.8
106.  151.  550.  146.6   120.8   155.5   -29.2   -26.5   309.7   163.1
106.  151.  600.  202.5   163.5   158.5   -17.4   -13.8   346.6   144.1
106.  151.  610.  204.7   165.1   160.0   -18.5   -14.9   350.9   146.2
106.  151.  620.  180.6   146.8   159.9   -24.2   -20.9   332.6   152.0
106.  151.  630.  158.6   130.3   159.9   -27.7   -24.8   319.2   160.6
106.  151.  640.  173.9   142.3   160.8   -23.3   -20.5   327.2   153.3
106.  151.  650.  234.5   189.1   161.5   -13.4    -9.5   365.9   131.3
106.  151.  700.  236.0   191.0   162.8   -15.5   -11.9   363.7   127.7
106.  151.  710.  297.1   237.9   161.0    -7.8    -2.6   399.6   102.6
106.  151.  720.  296.2   237.6   157.6   -14.2    -8.8   393.0    96.8
106.  151.  730.  308.8   247.9   157.6   -13.7    -7.9   398.9    90.1
106.  151.  740.  318.7   256.2   157.7   -14.4    -8.1   405.1    86.4
106.  151.  750.  330.1   266.1   158.1   -17.1    -8.2   432.1   102.0
106.  151.  800.  343.6   277.4   159.1   -21.8   -13.3   458.9   115.3
106.  151.  810.  350.6   283.2   158.5   -14.8   -11.9   462.7   112.1
106.  151.  820.  354.6   287.0   156.5   -14.6    -8.0   465.6   111.1
106.  151.  830.  371.1   300.7   156.7   -12.4    -5.1   474.4   103.3
106.  151.  840.  382.3   309.4   156.3   -12.6    -4.4   480.1    97.8
106.  151.  850.  394.2   317.7   155.6   -12.7    -3.3   484.8    90.6
106.  151.  900.  405.6   326.7   155.9   -12.1    -2.5   489.2    83.6
106.  151.  910.  416.6   334.6   156.3   -12.1    -1.9   495.6    79.0
106.  151.  920.  427.6   343.7   155.6   -11.8    -1.7   500.6    72.9
106.  151.  930.  438.1   352.6   155.4   -11.9    -1.8   505.3    67.2
106.  151.  940.  448.6   361.9   155.0   -12.1    -2.3   510.1    61.5
106.  151.  950.  458.6   370.9   154.9   -12.7    -3.0   514.3    55.6
106.  151. 1000.  467.8   379.1   155.2   -12.9    -3.2   519.7    51.9
106.  151. 1010.  476.1   386.0   155.3   -13.0    -3.4   524.9    48.8
106.  151. 1020.  484.8   392.8   154.9   -14.0    -3.9   529.8    45.0
106.  151. 1030.  493.6   400.0   154.2   -14.7    -4.4   532.1    38.6
106.  151. 1040.  502.6   408.1   154.6   -14.7    -3.4   535.7    33.0
106.  151. 1050.  511.7   415.1   154.7   -15.3    -2.8   541.3    29.7
106.  151. 1100.  519.6   422.1   154.9   -15.7    -3.0   545.8    26.3
106.  151. 1110.  526.5   427.6   155.2   -16.4    -3.3   550.1    23.6
106.  151. 1120.  533.8   433.9   154.7   -16.4    -1.6   582.0    48.3
106.  151. 1130.  540.7   440.2   154.1   -15.2    -1.3   604.6    63.9
106.  151. 1140.  548.0   445.7   153.6   -15.4    -2.3   609.4    61.4
106.  151. 1150.  555.1   451.4   153.6   -15.1      .1   631.7    76.6
106.  151. 1200.  561.8   456.7   153.6   -15.1     1.2   636.4    74.6
106.  151. 1210.  568.2   462.0   153.4   -15.9     2.0   638.1    69.8
106.  151. 1220.  573.7   466.6   153.7   -15.3     2.8   644.9    71.2
106.  151. 1230.  578.6   470.7   153.9   -14.2     3.8   648.0    69.4
106.  151. 1240.  583.2   474.5   152.8   -13.6     4.0   651.8    68.6
106.  151. 1250.  588.0   478.3   152.0   -13.2     5.2   654.2    66.2
106.  151. 1300.  591.9   481.3   152.2   -12.2     5.5   656.9    64.9
106.  151. 1310.  596.1   484.4   151.2   -10.6     6.3   658.7    62.6
106.  151. 1320.  599.5   487.1   151.4    -8.3     7.6   660.7    61.3
106.  151. 1330.  602.9   489.9   151.1    -6.9     8.0   663.1    60.3
106.  151. 1340.  605.3   491.9   150.8    -5.8     8.4   664.5    59.2
106.  151. 1350.  606.9   493.1   151.3    -4.8     7.9   664.7    57.8
106.  151. 1400.  607.2   493.6   151.7    -3.8     7.8   665.3    58.1
106.  151. 1410.  608.1   494.4   150.4    -3.3     7.2   666.3    58.2
106.  151. 1420.  609.3   495.7   151.2    -2.0     7.7   667.9    58.6
106.  151. 1430.  609.4   495.7   150.5     -.3     8.3   666.1    56.6
106.  151. 1440.  608.6   495.8   150.9      .6     7.6   666.2    57.6
106.  151. 1450.  608.0   495.7   149.9      .9     6.4   666.0    58.0
106.  151. 1500.  607.1   494.9   149.6     1.3     5.8   663.2    56.1
106.  151. 1510.  605.0   493.5   149.6     2.0     4.8   662.6    57.6
106.  151. 1520.  602.7   491.9   149.7     2.4     3.4   660.6    57.9
106.  151. 1530.  600.2   489.9   149.3     2.4     1.6   658.3    58.1
106.  151. 1540.  596.2   486.6   148.9     2.3      .3   655.0    58.8
106.  151. 1550.  592.2   483.2   149.7     2.4    -1.6   631.6    39.4
106.  151. 1600.  588.5   480.0   148.7     1.8    -4.7   628.4    39.9
106.  151. 1610.  584.4   476.6   148.5     1.9    -5.8   624.5    40.1
106.  151. 1620.  579.0   471.8   148.7     2.7    -7.7   622.1    43.0
106.  151. 1630.  573.9   467.2   148.8     3.0   -11.5   615.4    41.5
106.  151. 1640.  568.0   462.2   148.7     2.7   -13.3   613.2    45.2
106.  151. 1650.  562.4   458.2   148.5     2.1   -15.0   607.6    45.2
106.  151. 1700.  557.1   454.3   148.5     1.4   -17.2   605.4    48.3
106.  151. 1710.  550.6   448.4   148.3      .9   -19.4   598.1    47.5
106.  151. 1720.  543.8   440.5   148.0     1.0   -21.7   587.3    43.4
106.  151. 1730.  537.0   433.5   147.4     1.0   -22.8   565.1    28.1
106.  151. 1740.  529.7   426.3   147.4     1.3   -23.1   544.7    15.0
106.  151. 1750.  523.5   420.7   147.4     1.1   -22.3   540.2    16.8
106.  151. 1800.  516.4   414.4   147.4      .5   -22.6   536.5    20.2
106.  151. 1810.  508.5   407.6   147.1     -.4   -22.4   532.4    23.9
106.  151. 1820.  498.5   399.3   147.3    -1.8   -22.3   527.9    29.4
106.  151. 1830.  488.6   391.3   146.7    -3.1   -23.0   523.3    34.7
106.  151. 1840.  479.1   383.5   147.6    -3.2   -22.2   520.1    41.0
106.  151. 1850.  468.8   375.4   147.9    -3.5   -22.8   515.6    46.8
106.  151. 1900.  458.4   367.2   147.3    -4.8   -23.3   511.9    53.5
106.  151. 1910.  448.0   359.0   146.9    -6.0   -23.4   508.3    60.3
106.  151. 1920.  437.3   350.5   146.7    -7.2   -23.9   502.7    65.4
106.  151. 1930.  426.2   341.9   146.0    -8.8   -25.0   496.8    70.7
106.  151. 1940.  414.9   333.3   145.5   -10.9   -23.8   492.8    77.8
106.  151. 1950.  403.8   324.8   144.1   -12.3   -24.5   487.2    83.3
106.  151. 2000.  392.9   315.8   144.1   -13.4   -25.2   480.8    88.0
106.  151. 2010.  382.0   306.6   143.6   -14.1   -25.7   475.6    93.6
106.  151. 2020.  371.5   297.9   142.6   -14.5   -26.1   469.6    98.1
106.  151. 2030.  361.0   289.0   142.5   -15.3   -27.7   461.9   100.9
106.  151. 2040.  350.5   280.4   142.8   -15.8   -27.1   457.1   106.6
106.  151. 2050.  340.7   272.5   142.8   -16.4   -25.4   452.4   111.7
106.  151. 2100.  329.4   263.1   142.3   -17.4   -25.7   436.3   107.0
106.  151. 2110.  318.1   253.7   142.1   -17.9   -25.3   399.3    81.2
106.  151. 2120.  308.6   246.2   142.2   -18.5   -25.0   392.4    83.8
106.  151. 2130.  299.8   239.6   142.2   -19.4   -24.4   387.2    87.5
106.  151. 2140.  290.8   232.0   142.2   -19.7   -24.6   382.7    91.9
106.  151. 2150.  282.1   225.0   142.0   -18.9   -25.7   377.6    95.6
106.  151. 2200.  272.5   217.1   142.1   -18.2   -26.3   372.3    99.8
106.  151. 2210.  263.0   209.2   142.2   -16.9   -27.1   367.9   104.8
106.  151. 2220.  254.6   202.7   141.4   -17.0   -28.0   363.7   109.1
106.  151. 2230.  246.1   195.8   141.3   -18.3   -29.5   359.0   112.9
106.  151. 2240.  237.4   189.4   141.8   -17.5   -31.0   354.5   117.2
106.  151. 2250.  228.0   182.1   141.9   -16.3   -32.6   349.8   121.8
106.  151. 2300.  219.7   175.3   141.4   -18.4   -34.3   344.9   125.2
106.  151. 2310.  211.5   168.1   141.3   -19.6   -36.0   339.1   127.6
106.  151. 2320.  202.7   161.3   141.8   -21.3   -37.1   334.1   131.4
106.  151. 2330.  195.2   154.8   142.5   -23.3   -36.5   330.8   135.7
106.  151. 2340.  188.1   149.6   142.7   -25.7   -37.4   327.4   139.2
106.  151. 2350.  183.6   146.2   143.2   -27.8   -38.0   325.2   141.6
106.  152.    0.  179.2   142.6   143.2   -29.8   -37.9   322.2   143.1
106.  152.   10.  175.3   139.4   142.9   -31.2   -37.6   320.6   145.3
106.  152.   20.  170.8   135.5   142.8   -32.9   -37.9   317.6   146.8
106.  152.   30.  166.5   131.7   142.5   -34.4   -37.8   314.9   148.5
106.  152.   40.  162.2   128.4   142.6   -35.8   -38.2   312.4   150.2
106.  152.   50.  158.0   125.1   142.0   -37.2   -38.6   310.4   152.4
106.  152.  100.  154.4   122.2   141.3   -38.0   -38.5   307.3   152.9
106.  152.  110.  151.9   120.2   141.2   -37.7   -37.7   304.9   153.0
106.  152.  120.  149.2   118.2   140.9   -37.5   -37.1   298.8   149.6
106.  152.  130.  147.0   116.6   140.8   -37.2   -37.0   281.4   134.3
106.  152.  140.  145.4   115.3   141.3   -37.2   -36.4   285.0   139.6
