"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
2000.50512295082,184,2100,0.687,-2.797,-4.527,90.4,2.815,3.014,159.1,190.6,434.1,434.1,1.56,14.24,0.442,3.757
2000.50523679417,184,2200,0.446,-3.459,-5.018,92,3.073,3.275,159.4,190.8,435.1,435.1,1.561,14.24,0.024,3.992
2000.50535063752,184,2300,0.196,-4.511,-5.247,92.5,3.921,4.14,158.5,191,435.6,435.6,1.562,13.75,-0.125,4.946
2000.50546448087,185,0,0.078,-4.687,-5.886,94.2,3.433,3.636,156.3,193.5,435.9,435.9,1.563,13.53,-0.787,4.07
2000.50557832423,185,100,0.054,-4.553,-5.867,93.6,3.693,3.91,154.6,196.1,436.4,436.4,1.563,13.38,-0.984,4.789
2000.50569216758,185,200,0.047,-4.241,-6.033,93.6,4.012,4.205,155.8,194.9,436.3,436.3,1.564,13.31,-1.117,5.174
2000.50580601093,185,300,0.059,-4.2,-6.333,93.4,4.459,4.675,157.1,193.2,436.3,436.3,1.565,13.27,-1.415,5.619
2000.50591985428,185,400,0.099,-5.053,-6.859,93.4,4.405,4.625,154.8,195.3,436.4,436.4,1.567,13.27,-1.97,5.442
2000.50603369763,185,500,0.4,-3.336,-6.496,90.7,4.315,4.535,150,200.8,436.5,436.6,1.567,13.37,-2.31,5.233
2000.50614754098,185,600,0.718,-1.243,-5.849,88.2,4.769,4.975,152.1,198.5,436,436,1.565,13.9,-1.756,5.782
2000.50626138434,185,700,1.103,0.731,-5.286,86.4,4.94,5.147,153,196.5,435.5,435.5,1.564,14.32,-1.091,6.122
2000.50637522769,185,800,1.347,1.623,-4.803,85.9,5.325,5.541,159.2,190.8,434.7,434.7,1.563,14.92,-0.467,6.377
2000.50648907104,185,900,1.761,3.896,-3.823,85,4.757,4.946,157,193.7,434.2,434.2,1.56,14.05,0.378,5.514
2000.50660291439,185,1000,2.409,7.66,-2.745,83.6,4.438,4.616,161.5,190.1,433,433,1.558,13.44,1.341,5.762
2000.50671675774,185,1100,2.703,9.63,-2.265,83.3,3.826,3.993,160.5,189.1,432.2,432.2,1.557,13.36,2.071,4.939
2000.50683060109,185,1200,2.879,10.56,-1.81,82.3,2.945,3.101,164,186.5,431.6,431.6,1.559,13.29,2.585,3.874
2000.50694444444,185,1300,2.947,9.98,-1.597,82.8,2.642,2.815,158.4,190,430.8,430.8,1.565,13.26,2.704,3.11
2000.5070582878,185,1400,2.924,10.03,-1.479,82.6,2.487,2.654,154.2,196.2,430.3,430.3,1.581,13.24,2.632,3.103
2000.50717213115,185,1500,3.069,11.74,-1.439,82.7,2.754,2.922,152.7,197.5,429.9,429.9,1.588,13.25,2.714,3.358
2000.5072859745,185,1600,2.549,8.98,-1.79,84.9,2.607,2.786,146.1,203.2,429.6,429.6,1.589,13.33,2.766,3.391
2000.50739981785,185,1700,1.995,5.87,-2.024,85.8,2.58,2.757,137.2,212.4,430,430,1.593,13.34,2.592,3.182
2000.5075136612,185,1800,1.819,4.029,-2.223,86,2.657,2.855,137.6,211.8,430.5,430.5,1.597,13.48,2.484,3.548
2000.50762750455,185,1900,1.864,2.965,-2.11,84.2,2.527,2.704,142.5,207.1,430.8,430.8,1.6,14.66,2.236,3.293
2000.50774134791,185,2000,1.056,-0.377,-2.848,87.5,2.501,2.682,146.6,203.6,430.5,430.5,1.603,13.59,2.123,3.463
2000.50785519126,185,2100,0.549,0.746,-3.168,90,3.045,3.221,149.5,201.2,431.7,431.7,1.604,13.69,2.255,3.998
2000.50796903461,185,2200,0.336,0.306,-3.221,91.1,2.698,2.872,144.6,205.8,432.2,432.2,1.605,14.57,2.013,3.365
2000.50808287796,185,2300,0.197,-0.788,-3.578,91.6,2.753,2.902,145.7,204,432.6,432.6,1.607,13.82,1.701,3.613
2000.50819672131,186,0,0.118,-0.897,-3.807,92.6,3.128,3.299,147.5,203.5,432.7,432.7,1.61,13.56,1.429,4.286
2000.50831056466,186,100,0.094,-1.951,-3.982,92.4,2.269,2.443,137.2,212.7,433,433,1.611,13.46,1.229,3.031
2000.50842440801,186,200,0.073,-3.838,-4.853,93.4,2.709,2.895,138,212.1,433.1,433.1,1.612,13.39,0.34,4.149
2000.50853825137,186,300,0.087,-4.848,-5.802,94.6,2.048,2.264,141,209,433.7,433.7,1.615,13.32,-0.595,2.888
2000.50865209472,186,400,0.197,-2.772,-5.868,94.6,2.694,2.885,134.3,216.5,434.1,434.2,1.616,13.36,-1.067,3.11
2000.50876593807,186,500,0.271,-1.306,-5.366,94,2.562,2.716,145.2,205.2,433.7,433.7,1.614,13.65,-0.733,3.665
2000.50887978142,186,600,0.595,-0.318,-5.063,92.4,2.566,2.722,135.7,214.5,433.3,433.3,1.614,14.39,-0.64,3.384
2000.50899362477,186,700,0.853,1.021,-4.426,91,3.114,3.257,150.7,199.9,432.9,432.9,1.613,14.92,-0.066,4.292
2000.50910746812,186,800,1.234,1.695,-3.425,88,2.351,2.483,163.1,187.1,432.5,432.5,1.612,14.71,0.51,2.96
2000.50922131148,186,900,1.506,3.777,-2.789,87,1.976,2.057,174,176.6,431.5,431.5,1.61,13.57,1.041,2.685
2000.50933515483,186,1000,1.896,5.886,-2.926,89.3,3.015,2.996,213.2,141.5,431.2,431.2,1.61,13.51,1.188,4.534
2000.50944899818,186,1100,2.248,6.683,-3.224,93.1,3.073,3.122,231.2,123.9,431.2,431.2,1.613,13.5,0.824,4.227
2000.50956284153,186,1200,2.089,4.64,-3.474,94.4,3.657,3.657,229.8,125.3,431,431,1.616,13.61,0.93,5.142
2000.50967668488,186,1300,2.275,2.377,-3.462,93.6,3.498,3.483,229.2,125.9,431.6,431.6,1.619,13.77,0.884,4.305
2000.50979052823,186,1400,2.668,0.874,-3.051,92.3,3.053,3.056,231.4,123.4,432,432,1.618,13.6,0.805,4.462
2000.50990437158,186,1500,2.506,1.974,-2.238,88.7,1.987,1.959,221.4,133.2,431.6,431.6,1.621,13.52,0.732,2.711
2000.51001821494,186,1600,2.429,3.407,-2.004,86.5,2.28,2.266,201.6,149.8,430.6,430.6,1.627,13.39,1.112,4.096
2000.51013205829,186,1700,1.926,4.05,-3.166,92.2,3.338,3.285,208.7,144.6,431,431,1.624,13.48,1.389,4.469
2000.51024590164,186,1800,1.389,3.115,-3.587,95.4,3.155,3.093,211.3,143,432.1,432.1,1.627,13.57,1.146,4.893
2000.51035974499,186,1900,0.991,2.174,-3.938,97.8,3.147,3.086,218.9,136.7,432.7,432.7,1.629,13.64,0.958,4.959
2000.51047358834,186,2000,0.759,2.022,-4.013,98.1,2.732,2.674,210.6,143.5,433.2,433.2,1.632,13.65,0.748,3.953
2000.51058743169,186,2100,0.515,1.318,-4.005,96.4,2.858,2.827,202.7,150.2,433.3,433.3,1.635,13.71,0.843,4.43
2000.51070127505,186,2200,0.278,0.515,-4.096,94.7,2.607,2.561,215,140.3,433.8,433.8,1.634,14.88,0.977,4.09
2000.5108151184,186,2300,0.153,-0.034,-4.082,91.6,2.155,2.175,227.9,127.8,434,434,1.635,13.85,1.024,3.724
2000.51092896175,187,0,0.076,-0.98,-4.38,93.9,1.748,1.777,201.7,150.4,434.3,434.3,1.635,13.58,0.782,2.587
2000.5110428051,187,100,0.049,-4.372,-5.241,96.6,1.593,1.736,151.6,198,434.6,434.6,1.636,13.41,0.085,2.11
2000.51115664845,187,200,0.047,-1.222,-4.951,96.4,1.604,1.695,157.5,191.7,435.4,435.4,1.635,13.34,0.093,2.045
2000.5112704918,187,300,0.053,-0.854,-4.636,95.3,1.898,2.005,156,194.2,435,435,1.634,13.3,0.29,2.45
2000.51138433515,187,400,0.099,-0.573,-4.505,94,1.978,2.09,150.8,199.7,434.7,434.7,1.633,13.29,0.472,2.777
2000.51149817851,187,500,0.204,-0.085,-4.329,92.2,1.501,1.611,151,199.3,434.6,434.6,1.632,13.38,0.577,1.855
2000.51161202186,187,600,0.89,0.932,-2.91,80.5,2.359,2.451,178.2,173,434.3,434.3,1.634,14.8,0.725,4.73
2000.51172586521,187,700,1.157,-0.336,-3.187,80.3,2.305,2.461,182.9,167.2,433.3,433.3,1.638,14.64,0.633,3.293
2000.51183970856,187,800,1.333,1.829,-2.877,79.4,1.479,1.601,141,207.5,433.6,433.6,1.636,13.82,0.769,2.215
2000.51195355191,187,900,1.554,2.821,-2.402,76.8,1.643,1.767,143.4,206.9,432.9,432.9,1.635,13.52,1.15,2.443
2000.51206739526,187,1000,1.921,5.772,-2.154,75.8,1.812,1.901,163.4,186.9,432.2,432.2,1.635,13.54,1.597,2.424
2000.51218123862,187,1100,2.385,7.86,-1.549,74.3,2.058,2.191,163.2,186.9,431.4,431.4,1.633,13.39,2.015,3.031
2000.51229508197,187,1200,2.879,9.55,-0.705,72.2,1.666,1.744,173.2,177.1,430.7,430.7,1.636,13.3,2.234,2.345
2000.51240892532,187,1300,3.137,10.67,-0.64,72.7,1.461,1.59,125.4,224.6,429.4,429.4,1.636,13.28,3.037,2.123
2000.51252276867,187,1400,3.09,11.08,-0.882,73.5,1.307,1.445,98.8,249.7,428.9,428.9,1.638,13.27,3.692,2.091
2000.51263661202,187,1500,3.002,10.01,-1.92,79.2,1.958,2.117,104,244.3,429,429,1.642,13.26,2.815,2.345
2000.51275045537,187,1600,2.823,8.35,-2.055,80.3,2.117,2.282,117.9,232.8,430.2,430.2,1.646,13.27,2.06,2.692
2000.51286429872,187,1700,2.558,6.264,-2.438,81.7,2.52,2.692,121.8,226.3,430.5,430.5,1.647,14.26,1.965,3.267
2000.51297814208,187,1800,2.217,3.631,-2.734,83.5,2.632,2.823,122.7,228.1,431,431,1.648,13.53,1.795,3.149
2000.51309198543,187,1900,1.814,0.891,-3.194,84.8,2.527,2.724,122.8,227.8,431.5,431.5,1.651,14.74,1.263,2.933
2000.51320582878,187,2000,1.38,-1.353,-3.919,87.5,2.64,2.84,123.3,227.1,431.7,431.7,1.655,13.63,0.581,3.156
2000.51331967213,187,2100,0.957,-3.197,-4.615,88.9,2.941,3.151,124.3,224.9,432.3,432.3,1.654,13.62,0.088,3.587
2000.51343351548,187,2200,0.582,-4.817,-5.274,90.1,3.273,3.491,120.2,229.2,432.9,432.9,1.655,13.95,-0.496,3.933
2000.51354735883,187,2300,0.293,-6.164,-5.968,89.9,3.59,3.811,121.8,228.3,433.7,433.7,1.657,14.4,-1.289,4.312
2000.51366120219,188,0,0.117,-5.95,-6.737,89.2,3.883,4.11,124.2,226.6,434.5,434.5,1.659,13.72,-2.026,4.665
2000.51377504554,188,100,0.058,-5.887,-7.29,88.9,4.28,4.518,125.5,224,434.8,434.8,1.661,13.53,-2.486,5.018
2000.51388888889,188,200,0.053,-5.613,-7.78,89.8,4.53,4.771,118.7,231,435,435,1.662,13.4,-3.058,5.279
2000.51400273224,188,300,0.075,-5.734,-8.27,90.5,4.441,4.681,113,236.9,434.7,434.7,1.664,13.35,-3.713,5.181
2000.51411657559,188,400,0.189,-5.913,-8.52,90.4,5.582,5.843,119.6,231.1,434.2,434.2,1.665,13.37,-4.088,6.612
2000.51423041894,188,500,0.428,-4.172,-8.05,87.2,5.562,5.821,123.2,228.4,433.7,433.7,1.665,13.64,-4.004,6.475
2000.5143442623,188,600,0.781,-2.045,-7.85,85.4,6.073,6.317,132.5,217.9,432.8,432.8,1.665,14.48,-3.823,7.45
2000.51445810565,188,700,1.211,-0.507,-7.89,83.7,7.2,7.49,121.9,228.5,432.2,432.2,1.665,13.99,-3.892,9
2000.514571949,188,800,1.671,1.522,-7.14,80.4,8.34,8.69,128,222.3,430.9,430.9,1.664,14.85,-3.13,9.78
2000.51468579235,188,900,2.131,3.931,-6.195,74.7,9.24,9.65,129.3,221.6,429.6,429.6,1.663,13.65,-2.066,11.42
2000.5147996357,188,1000,2.545,6.155,-5.143,74.2,9.41,9.84,128.8,222.2,428.4,428.4,1.664,13.55,-0.779,11.13
2000.51491347905,188,1100,2.873,7.88,-4.2,74.1,9.36,9.77,130,220.2,427.2,427.2,1.662,13.44,0.528,11.17
2000.5150273224,188,1200,3.093,10.07,-3.489,75.3,9.01,9.42,132.8,217.4,426,426,1.662,13.38,1.553,11.04
2000.51514116576,188,1300,3.188,10.9,-2.942,75.7,9.17,9.59,139.3,211.6,425.1,425.1,1.663,13.39,2.323,11.01
2000.51525500911,188,1400,3.157,11.35,-2.429,77.3,8.27,8.65,142,208,424.4,424.4,1.662,13.39,2.783,10.45
2000.51536885246,188,1500,2.995,11.14,-2.123,77.9,7.66,8.01,144.9,204.1,423.7,423.7,1.662,13.4,2.963,9.67
2000.51548269581,188,1600,2.814,9.84,-2.173,79.7,7.27,7.61,154.6,195.7,423.2,423.2,1.667,13.53,2.661,9.16
2000.51559653916,188,1700,2.371,6.519,-2.321,80.4,7.1,7.41,161.8,187.2,423.3,423.3,1.668,14.36,2.517,8.88
2000.51571038251,188,1800,1.662,4.901,-2.56,82.5,6.266,6.536,158.5,191.7,423.7,423.7,1.672,13.94,2.474,7.64
2000.51582422587,188,1900,1.304,2.174,-2.762,85,5.567,5.795,162.4,187.7,424.2,424.2,1.681,13.6,2.328,7.49
2000.51593806922,188,2000,0.98,3.056,-2.89,86.7,4.908,5.115,151.9,198.6,424.7,424.7,1.68,13.78,2.119,6.279
2000.51605191257,188,2100,0.638,-1.429,-3.204,87.4,4.923,5.138,140.9,208.4,425.4,425.4,1.681,14.67,2.09,5.913
2000.51616575592,188,2200,0.437,-3.559,-3.764,88.2,4.638,4.855,142.2,208.9,425.7,425.7,1.684,13.71,1.469,6.86
2000.51627959927,188,2300,0.272,-4.551,-4.208,89.2,4.543,4.761,135.8,215,426.4,426.4,1.686,14.84,0.878,5.534
2000.51639344262,189,0,0.119,-5.531,-4.87,88.5,5.442,5.692,128.8,222.4,427.2,427.2,1.689,13.75,0.104,6.684
2000.51650728597,189,100,0.07,-5.832,-5.484,85.8,5.658,5.915,133,217.2,427.4,427.4,1.692,13.57,-0.572,6.749
2000.51662112933,189,200,0.056,-5.805,-6.52,86.2,5.318,5.551,132.4,218.1,427.9,427.9,1.696,13.44,-1.56,7.26
2000.51673497268,189,300,0.071,-5.951,-7.23,86.9,4.739,4.962,139.9,210.4,428.6,428.6,1.699,13.38,-2.458,6.54
2000.51684881603,189,400,0.174,-5.752,-7.96,87,4.618,4.829,134.7,214.9,429,429,1.702,13.39,-3.419,5.86
2000.51696265938,189,500,0.405,-3.711,-8.1,84.4,4.123,4.317,134.6,215.2,429.6,429.6,1.705,13.65,-4.001,5.285
2000.51707650273,189,600,0.746,-1.411,-7.95,83.3,3.771,3.954,131.1,219.3,430.1,430.1,1.706,14.88,-4.143,4.776
2000.51719034608,189,700,1.152,0.26,-7.58,82.4,3.752,3.917,134.3,215.4,430.2,430.2,1.704,14.25,-3.797,5.076
2000.51730418944,189,800,1.602,2.113,-6.485,81.6,3.258,3.393,139.7,211.3,429.8,429.8,1.701,13.73,-2.985,3.848
2000.51741803279,189,900,2.041,4.266,-5.063,79.5,2.925,3.007,149,201.7,429.2,429.2,1.697,13.71,-1.613,3.75
2000.51753187614,189,1000,2.435,6.184,-4.09,78.5,2.78,2.856,153.9,196.5,428.5,428.5,1.693,13.43,-0.376,3.698
2000.51764571949,189,1100,2.744,8.28,-3.46,77.5,2.564,2.579,191.1,160.3,427.7,427.7,1.692,13.36,0.235,3.143
2000.51775956284,189,1200,2.983,10.98,-3.913,84.3,2.355,2.414,225.5,130,427.3,427.3,1.693,13.31,0.119,3.535
2000.51787340619,189,1300,3.115,9.6,-3.566,84,1.622,1.601,215.6,138.7,427.3,427.3,1.696,13.31,-0.541,3.188
2000.51798724954,189,1400,3.064,7.77,-3.82,85.5,2.048,1.992,198.1,153.6,426.2,426.2,1.692,13.28,-0.158,2.672
2000.5181010929,189,1500,2.737,7.53,-3.678,85.8,1.884,1.852,196.8,155.7,426.9,426.9,1.691,13.26,-0.222,2.79
2000.51821493625,189,1600,2.727,8.45,-3.866,87.5,2.233,2.2,201.3,151.7,427.3,427.3,1.694,13.25,-0.314,3.201
2000.5183287796,189,1700,2.403,6.645,-4.171,89.6,2.218,2.171,215.4,137.2,427.9,427.9,1.698,13.35,-0.301,3.025
2000.51844262295,189,1800,1.989,4.738,-4.665,91.6,2.174,2.114,215.6,138.7,428.6,428.6,1.7,13.46,-0.585,3.123
2000.5185564663,189,1900,1.435,4.067,-5.142,94.7,2.31,2.265,207,145.7,429.5,429.5,1.701,13.56,-0.699,3.254
2000.51867030965,189,2000,0.949,3.188,-5.296,97.3,2.21,2.195,201.3,150.9,431,431,1.7,13.95,-0.647,3.045
2000.51878415301,189,2100,0.669,1.477,-6.049,98.7,2.317,2.365,171.4,178.5,431.6,431.6,1.702,13.67,-1.253,3.071
2000.51889799636,189,2200,0.415,0.167,-6.468,100.2,2.701,2.774,163.3,187.2,432.3,432.3,1.703,13.76,-1.541,3.535
2000.51901183971,189,2300,0.242,-2.145,-7.12,100.5,3.18,3.281,166.2,184.3,433,433,1.706,14.72,-2.126,4.299
2000.51912568306,190,0,0.111,-1.877,-7.28,100.7,3.245,3.334,172.3,178.2,433.8,433.8,1.706,13.81,-2.428,4.377
2000.51923952641,190,100,0.064,-2.293,-8.24,100.2,2.497,2.606,159.8,190.3,434,434,1.708,13.56,-3.295,3.391
2000.51935336976,190,200,0.061,-1.018,-8.02,100,2.454,2.608,163.4,186.2,434.6,434.6,1.708,13.44,-3.331,3.162
2000.51946721311,190,300,0.079,0.085,-8.19,99.7,2.097,2.297,156.5,192.7,434.5,434.5,1.709,13.39,-3.558,2.757
2000.51958105647,190,400,0.123,0.681,-8.1,99.8,2.185,2.404,156.4,193.2,434.4,434.4,1.709,13.39,-3.477,2.783
2000.51969489982,190,500,0.18,0.033,-6.589,99.7,1.867,2.042,152.4,197.4,434.2,434.2,1.704,13.59,-2.175,2.352
2000.51980874317,190,600,0.45,0.871,-6.136,97.4,1.812,1.983,147.5,202.4,433.5,433.5,1.704,14.82,-1.782,3.071
2000.51992258652,190,700,0.652,0.735,-5.085,94.1,2.76,2.859,169.5,181.3,432.5,432.5,1.7,13.8,-0.933,5.096
2000.52003642987,190,800,1.109,1.938,-5.997,94,5.075,5.254,174.4,175.5,431.9,431.9,1.704,14.8,-1.582,6.814
2000.52015027322,190,900,1.78,0.705,-7.19,92.5,5.17,5.369,151.1,199.4,432.1,432.1,1.709,13.77,-2.873,6.533
2000.52026411658,190,1000,2.41,-5.332,-6.234,89.7,4.103,4.14,146,204.4,431.9,431.9,1.708,13.59,-2.19,5.736
2000.52037795993,190,1100,2.759,-8.79,-4.916,87.4,3.642,3.606,146.4,204.1,430.7,430.7,1.704,13.42,-0.722,4.58
2000.52049180328,190,1200,2.98,-6.012,-3.9,85.6,3.428,3.533,163.7,187.1,429.1,429.1,1.702,13.34,0.516,4.194
2000.52060564663,190,1300,3.095,8.36,-3.064,83.9,3.133,3.209,184.9,165.5,428.2,428.2,1.7,13.3,1.338,4.044
2000.52071948998,190,1400,3.121,10.21,-2.82,83.2,3.273,3.297,196.6,155,427.5,427.5,1.7,13.27,1.671,4.279
2000.52083333333,190,1500,3.041,9.6,-2.54,82.2,3.076,3.098,196,156,426.8,426.8,1.707,13.25,1.717,4.011
2000.52094717668,190,1600,2.739,7.87,-3.058,85.4,3.76,3.735,213.1,140.8,426.8,426.8,1.705,13.78,1.225,5.22
2000.52106102004,190,1700,1.975,7.11,-3.86,92.8,4.13,4.201,228.5,126.7,427,427,1.706,13.44,0.886,6.056
2000.52117486339,190,1800,2.031,5.577,-3.205,86.6,3.134,3.083,219.5,135.3,428,428,1.705,13.62,0.921,4.554
2000.52128870674,190,1900,1.788,0.725,-3.232,84.7,2.03,2.074,193.8,158,427.6,427.6,1.707,14.2,0.808,3.365
2000.52140255009,190,2000,1.031,-2.415,-4.36,89.6,2.058,2.193,183.4,166,427.4,427.4,1.71,13.89,0.066,2.666
2000.52151639344,190,2100,0.811,-2.476,-5.115,91.6,1.717,1.834,165,183.4,429.1,429.1,1.713,14.23,-0.52,2.744
2000.52163023679,190,2200,0.567,-4.873,-5.88,92.7,2.039,2.197,170,178.7,428.7,428.7,1.716,13.7,-1.488,2.822
2000.52174408015,190,2300,0.227,-5.24,-6.817,95.6,2.318,2.492,160.7,188.4,429.5,429.5,1.719,14.92,-1.89,2.947
2000.5218579235,191,0,0.113,-2.749,-7.21,98,2.376,2.517,155.5,194.4,430.8,430.8,1.719,13.77,-2.141,3.227
2000.52197176685,191,100,0.047,-1.247,-6.016,98.2,2.995,3.092,170.8,179.5,430.8,430.8,1.715,13.55,-1.376,4.253
2000.5220856102,191,200,0.037,-0.406,-5.503,98.8,2.346,2.4,174.6,176.1,430,430,1.712,13.42,-0.739,3.489
2000.52219945355,191,300,0.049,-0.863,-5.437,99.1,2.214,2.301,160.2,189.6,429.6,429.6,1.712,13.36,-0.512,3.469
2000.5223132969,191,400,0.099,-0.094,-5.753,100.2,3.554,3.658,159.3,190.8,429.2,429.2,1.714,13.32,-0.847,4.828
2000.52242714026,191,500,0.207,0.44,-6.131,101.1,4.457,4.599,158.4,192.1,429.2,429.2,1.716,13.42,-1.251,5.481
2000.52254098361,191,600,0.353,-0.714,-6.743,100.1,4.742,4.915,150.1,200.6,429.2,429.2,1.718,13.92,-1.908,6.533
2000.52265482696,191,700,1.054,0.522,-6.928,95.4,5.378,5.585,145.6,204.4,429,429,1.721,14.88,-2.655,6.893
2000.52276867031,191,800,1.59,1.628,-6.335,91.5,6.085,6.293,148.6,202.1,428.4,428.4,1.72,14.3,-2.289,7.4
2000.52288251366,191,900,2.037,3.8,-5.733,88.2,6.64,6.877,149.7,200.5,427.5,427.5,1.718,13.65,-1.621,8.62
2000.52299635701,191,1000,2.439,6.441,-5.303,84.7,7.35,7.63,151.2,199.3,426.3,426.3,1.718,13.5,-0.913,9.33
2000.52311020036,191,1100,2.762,8.12,-4.537,81,6.496,6.731,145.5,204.9,425.3,425.3,1.715,13.4,0.003,8.94
2000.52322404372,191,1200,3.002,10.19,-4.201,80.8,6.735,6.994,139.1,211.9,424,424,1.714,13.34,0.724,8.51
2000.52333788707,191,1300,3.134,11.1,-4.058,80.2,6.976,7.27,133.1,218.3,423,423,1.713,13.34,1.13,8.56
2000.52345173042,191,1400,3.146,11.36,-3.547,78.5,6.2,6.478,129.8,220.3,421.9,421.9,1.712,13.32,1.547,7.89
2000.52356557377,191,1500,2.998,9.92,-3.109,77.9,5.43,5.673,134.1,216.1,420.5,420.5,1.712,13.36,1.833,6.847
2000.52367941712,191,1600,2.774,8.34,-2.75,77.4,4.953,5.182,138.6,211.9,419.6,419.6,1.713,13.41,1.809,6.102
2000.52379326047,191,1700,2.534,6.06,-2.555,77.6,4.438,4.644,156.3,194.3,418.7,418.7,1.719,13.44,1.85,5.736
2000.52390710383,191,1800,2.051,3.024,-2.986,79.3,4.561,4.699,180.3,169.5,418.5,418.5,1.719,13.95,1.776,5.645
2000.52402094718,191,1900,1.781,1.254,-3.666,82.1,4.354,4.377,199.6,151.8,419,419,1.722,13.66,0.991,5.697
2000.52413479053,191,2000,0.811,-2.372,-4.912,88,4.172,4.258,193.1,158.4,418.9,418.9,1.726,14.18,0.305,5.227
2000.52424863388,191,2100,0.769,-0.977,-4.525,91,4.935,4.921,211.8,142.3,420,420,1.726,13.86,0.336,6.181
2000.52436247723,191,2200,0.536,-2.397,-4.517,94.2,4.086,4.129,200.2,151.7,419.8,419.8,1.725,14.91,0.323,5.527
2000.52447632058,191,2300,0.242,-2.893,-4.717,95.3,4.613,4.656,196,155.8,419.7,419.7,1.725,14.15,0.274,6.037
2000.52459016393,192,0,0.079,-3.77,-5.506,96.2,3.533,3.655,179.8,170.4,419.7,419.7,1.728,13.69,-0.432,4.867
2000.52470400729,192,100,0.057,-1.894,-5.929,97.2,3.307,3.446,162.6,187.7,419.9,419.9,1.729,13.5,-0.928,4.083
2000.52481785064,192,200,0.054,-1.608,-5.101,94.9,3.038,3.187,162.2,188.1,419.7,419.7,1.726,13.4,-0.223,3.913
2000.52493169399,192,300,0.06,-1.755,-5.465,96.9,0.886,0.952,168.3,185.7,418.9,418.9,1.727,13.34,-0.539,2.718
2000.52504553734,192,400,0.112,-1.957,-5.463,97.6,1.504,1.657,134.8,213.9,418.9,418.9,1.728,13.31,-0.641,2.13
2000.52515938069,192,500,0.369,-0.438,-5.244,96.4,1.729,1.87,150.3,200.1,418.8,418.8,1.728,13.38,-0.593,2.136
2000.52527322404,192,600,0.475,0.286,-4.615,95.4,1.337,1.437,159.4,190.5,418.4,418.4,1.726,14.68,-0.184,2.163
2000.5253870674,192,700,0.685,0.499,-4.016,92.9,0.868,0.952,153.4,196.2,418,418,1.726,14.86,0.194,1.267
2000.52550091075,192,800,1.037,0.629,-1.44,80,0.315,0.33,208,138.6,417.5,417.5,1.727,13.62,1.448,0.804
2000.5256147541,192,900,1.523,3.982,-1.557,82.4,0.804,0.773,187.2,163.4,416.4,416.4,1.726,13.49,0.712,1.398
2000.52572859745,192,1000,1.893,5.813,1.308,69.15,0.366,0.344,139.7,185.8,415.5,415.5,1.73,13.39,3.112,1.183
2000.5258424408,192,1100,1.933,5.197,-0.886,78.1,0.618,0.636,211,151,414,414,1.734,13.32,1.735,1.535
2000.52595628415,192,1200,2.168,6.898,-2.32,84.1,1.787,1.784,297.8,55.91,414.7,414.7,1.734,13.33,1.022,3.391
2000.5260701275,192,1300,2.64,10.27,-3.685,89.1,2.592,2.601,322.7,29.64,415.5,415.5,1.738,13.38,0.677,3.672
2000.52618397086,192,1400,2.895,10.64,-3.738,89.6,2.461,2.507,334.2,46.57,415.6,415.6,1.744,13.31,0.576,3.515
2000.52629781421,192,1500,2.752,9.63,-3.652,89.8,3.319,3.37,328.2,16.46,415.6,415.6,1.742,13.28,1.04,4.332
2000.52641165756,192,1600,1.973,5.533,-4.51,94.8,4.13,4.194,335.5,14.82,416.4,416.4,1.744,13.46,0.665,5.181
2000.52652550091,192,1700,1.411,3.029,-4.77,96.9,4.413,4.538,307.8,66.43,418.6,418.6,1.745,13.56,0.317,5.599
2000.52663934426,192,1800,1.331,3.776,-4.526,93.5,3.529,3.734,175.6,234.5,419.7,419.7,1.746,13.66,0.237,4.599
2000.52675318761,192,1900,1.053,2.484,-4.792,96.3,3.629,3.698,236,121.4,420.1,420.1,1.748,14.77,0.106,4.861
2000.52686703097,192,2000,0.674,0.996,-5.187,98.4,3.523,3.57,339.9,16.01,421.1,421.1,1.749,14.28,-0.043,4.678
2000.52698087432,192,2100,0.543,0.51,-5.257,97.9,2.418,2.485,271.1,144.7,421.8,421.8,1.75,13.93,-0.353,3.822
2000.52709471767,192,2200,0.204,-0.081,-5.336,98.8,0.942,0.94,308.3,91.2,422.3,422.3,1.753,14.08,-0.432,1.686
2000.52720856102,192,2300,0.137,-0.164,-5.481,99.8,0.927,1.162,274.1,81,422.8,422.8,1.756,13.87,-0.539,1.653
2000.52732240437,193,0,0.077,-0.293,-5.73,100.8,1.247,1.392,238.9,115.2,423.3,423.3,1.751,13.69,-0.767,2.372
2000.52743624772,193,100,0.041,-0.283,-5.912,101.2,1.499,2.171,243.9,109.3,423.5,423.5,1.748,13.49,-0.939,2.359
2000.52755009107,193,200,0.046,-0.242,-5.873,101.2,1,2.648,252.8,102.2,423.9,423.9,1.746,13.4,-0.959,1.627
2000.52766393443,193,300,0.055,-0.136,-5.93,101.2,1.926,3.405,261.6,96.3,423.8,423.8,1.736,13.34,-1.028,3.606
2000.52777777778,193,400,0.085,-0.041,-5.887,101.2,2.669,4.178,266.3,93.5,423.9,423.9,1.73,13.31,-1.01,4.221
2000.52789162113,193,500,0.199,0.105,-5.891,101.1,3.141,4.649,266.9,92.6,424,424,1.727,13.34,-1.071,4.822
