  Jul.Day  S1(up) S1(up) S(dw) net_rad lnet lout lin
  338.542      .0      .0      .0     .0     .0 -192.9  192.9
  338.583     -.2     -.2     -.2   -5.3   -5.3 -189.6  184.3
  338.625      .0      .0      .0   -3.1   -3.1 -185.2  182.1
  338.667      .0      .0      .0   -3.6   -3.6 -183.5  179.9
  338.708      .0      .0      .0   -2.5   -2.5 -180.7  178.2
  338.750      .0      .0      .0   -1.3   -1.3 -180.8  179.5
  338.792      .0      .0      .0    -.9    -.9 -181.3  180.4
  338.833      .0      .0      .0    -.7    -.7 -180.6  179.9
  338.875      .0      .0      .0   -1.2   -1.2 -182.0  180.8
  338.917      .0      .0      .0   -2.2   -2.2 -181.4  179.2
  338.958      .0      .0      .0   -1.3   -1.3 -181.7  180.4
  339.000      .0      .0      .0   -2.6   -2.6 -181.5  179.0
  339.042      .0      .0      .0   -2.9   -2.9 -178.9  176.0
  339.083      .0      .0      .0   -1.1   -1.1 -178.5  177.4
  339.125      .0      .0      .0    -.3    -.3 -179.0  178.7
  339.167      .0      .0      .0     .8     .8 -182.2  183.0
  339.208      .0      .0      .0    1.0    1.0 -183.2  184.2
  339.250      .0      .0      .0     .4     .4 -187.0  187.4
  339.292      .0      .0      .0    -.7    -.7 -180.0  179.3
  339.333      .0      .0      .0    -.2    -.2 -178.5  178.3
  339.375      .0      .0      .0    -.2    -.2 -179.5  179.3
  339.417      .0      .0      .0   -1.6   -1.6 -178.4  176.7
  339.458      .0      .0      .0   -1.4   -1.4 -176.3  175.0
  339.500      .0      .0      .0   -1.3   -1.3 -174.8  173.5
  339.542      .0      .0      .0   -2.0   -2.0 -170.8  168.8
  339.583      .0      .0      .0   -1.4   -1.4 -170.8  169.3
  339.625      .0      .0      .0   -1.0   -1.0 -170.5  169.5
  339.667      .0      .0      .0    -.1    -.1 -168.6  168.4
  339.708      .0      .0      .0     .2     .2 -169.7  169.9
  339.750      .0      .0      .0     .0     .0 -170.3  170.3
  339.792      .0      .0      .0    -.6    -.6 -171.0  170.4
  339.833      .0      .0      .0   -1.3   -1.3 -166.8  165.5
  339.875     -.2     -.2     -.2   -1.5   -1.5 -163.8  162.3
  339.917     -.2     -.2     -.2   -1.4   -1.4 -163.6  162.2
  339.958      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  340.000      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  340.042      .0      .0      .0    -.7    -.7 -163.6  162.8
  340.083      .0      .0      .0    -.7    -.7 -163.6  162.9
  340.125      .0      .0      .0    -.8    -.8 -163.6  162.9
  340.167      .0      .0      .0    -.8    -.8 -163.6  162.7
  340.208      .0      .0      .0    -.8    -.8 -163.6  162.8
  340.250      .0      .0      .0    -.8    -.8 -163.6  162.8
  340.292      .0      .0      .0    -.9    -.9 -163.6  162.7
  340.333      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  340.375      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  340.417      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  340.458      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  340.500      .0      .0      .0   -1.2   -1.2 -163.6  162.5
  340.542      .0      .0      .0    -.7    -.7 -163.6  162.9
  340.583      .0      .0      .0   -1.2   -1.2 -163.6  162.4
  340.625      .0      .0      .0   -1.3   -1.3 -163.6  162.3
  340.667      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  340.708      .0      .0      .0    -.8    -.8 -163.6  162.9
  340.750      .0      .0      .0    -.8    -.8 -163.6  162.8
  340.792      .0      .0      .0    -.7    -.7 -163.6  162.9
  340.833      .0      .0      .0    -.7    -.7 -163.6  162.8
  340.875      .0      .0      .0    -.5    -.5 -163.8  163.2
  340.917      .0      .0      .0    -.6    -.6 -164.1  163.4
  340.958      .0      .0      .0   -1.1   -1.1 -163.7  162.7
  341.000      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  341.042      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  341.083      .0      .0      .0   -1.5   -1.5 -163.5  162.1
  341.125      .0      .0      .0   -1.0   -1.0 -163.6  162.5
  341.167      .0      .0      .0   -1.1   -1.1 -163.6  162.4
  341.208      .0      .0      .0   -1.4   -1.4 -163.6  162.2
  341.250      .0      .0      .0   -1.4   -1.4 -163.6  162.1
  341.292      .0      .0      .0    -.9    -.9 -163.6  162.7
  341.333      .0      .0      .0   -1.3   -1.3 -163.6  162.4
  341.375      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  341.417      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  341.458      .0      .0      .0   -1.9   -1.9 -163.6  161.7
  341.500      .0      .0      .0   -1.9   -1.9 -163.6  161.7
  341.542      .0      .0      .0   -1.9   -1.9 -163.6  161.8
  341.583      .0      .0     -.2   -1.9   -2.1 -163.6  161.5
  341.625     -.2     -.2     -.2   -1.9   -1.9 -163.6  161.7
  341.667     -.2     -.2     -.2   -1.8   -1.8 -163.6  161.9
  341.708     -.2     -.2     -.2   -1.9   -1.9 -163.6  161.7
  341.750      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  341.792      .0      .0     -.2   -1.6   -1.8 -163.6  161.8
  341.833      .0      .0      .0   -1.8   -1.8 -163.6  161.9
  341.875     -.2     -.2     -.2   -2.0   -2.0 -163.6  161.7
  341.917      .0      .0     -.2   -1.9   -2.1 -163.6  161.5
  341.958      .0      .0      .0   -1.9   -1.9 -163.6  161.7
  342.000      .0      .0      .0   -1.9   -1.9 -163.6  161.8
  342.042      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  342.083      .0      .0      .0   -1.7   -1.7 -163.6  161.9
  342.125      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  342.167      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  342.208      .0      .0      .0   -1.6   -1.6 -163.6  162.0
  342.250      .0      .0      .0   -1.9   -1.9 -163.6  161.7
  342.292      .0      .0      .0   -1.8   -1.8 -163.6  161.8
  342.333      .0      .0      .0   -1.5   -1.5 -163.6  162.1
  342.375     -.2     -.2     -.2   -1.5   -1.5 -163.6  162.1
  342.417     -.2     -.2     -.2   -1.5   -1.5 -163.6  162.1
  342.458     -.2     -.2     -.2   -1.4   -1.4 -163.6  162.2
  342.500     -.2     -.2     -.2   -1.2   -1.2 -163.6  162.4
  342.542     -.2     -.2     -.2   -1.3   -1.3 -163.6  162.3
  342.583     -.2     -.2     -.2    -.9    -.9 -163.6  162.7
  342.625     -.2     -.2     -.2    -.9    -.9 -163.6  162.7
  342.667     -.2     -.2      .0   -1.0    -.8 -163.6  162.9
  342.708      .0      .0      .0   -1.3   -1.3 -163.6  162.4
  342.750      .0      .0      .0   -1.4   -1.4 -163.6  162.3
  342.792      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  342.833     -.2     -.2     -.4    -.8   -1.0 -163.6  162.6
  342.875      .0      .0      .0   -1.4   -1.4 -163.8  162.5
  342.917      .0      .0      .0   -1.6   -1.6 -164.0  162.4
  342.958      .0      .0      .0   -1.5   -1.5 -163.7  162.2
  343.000      .0      .0      .0   -1.6   -1.6 -163.8  162.2
  343.042      .0      .0      .0   -1.7   -1.7 -165.0  163.3
  343.083      .0      .0      .0    -.3    -.3 -167.9  167.5
  343.125      .0      .0      .0    -.8    -.8 -172.2  171.4
  343.167     -.2     -.2     -.2    -.6    -.6 -172.3  171.7
  343.208     -.2     -.2     -.4   -1.5   -1.7 -168.1  166.4
  343.250     -.2     -.2     -.2   -1.1   -1.1 -166.8  165.7
  343.292     -.2     -.2     -.2    -.4    -.4 -167.6  167.2
  343.333     -.2     -.2     -.2   -1.5   -1.5 -166.2  164.7
  343.375      .0      .0      .0   -1.9   -1.9 -163.6  161.6
  343.417      .0      .0      .0   -2.1   -2.1 -163.4  161.4
  343.458      .0      .0      .0   -1.9   -1.9 -163.4  161.6
  343.500      .0      .0      .0   -1.8   -1.8 -163.4  161.6
  343.542      .0      .0      .0   -1.5   -1.5 -163.4  162.0
  343.583      .0      .0      .0   -2.1   -2.1 -163.5  161.3
  343.625      .0      .0      .0   -2.3   -2.3 -163.4  161.1
  343.667      .0      .0      .0   -2.2   -2.2 -163.5  161.3
  343.708      .0      .0      .0   -2.3   -2.3 -163.5  161.2
  343.750      .0      .0      .0   -2.1   -2.1 -163.6  161.4
  343.792      .0      .0      .0   -2.2   -2.2 -163.5  161.3
  343.833      .0      .0      .0   -2.1   -2.1 -163.6  161.5
  343.875      .0      .0      .0   -1.9   -1.9 -163.6  161.6
  343.917     -.2     -.2     -.2   -1.9   -1.9 -163.6  161.8
  343.958     -.4     -.4     -.2   -1.8   -1.6 -163.6  162.0
  344.000     -.4     -.4     -.4   -1.8   -1.8 -163.6  161.8
  344.042     -.4     -.4     -.4   -1.7   -1.7 -163.6  161.9
  344.083     -.4     -.4     -.2   -1.5   -1.3 -163.6  162.3
  344.125     -.2     -.2     -.2   -1.6   -1.6 -163.6  161.9
  344.167     -.2     -.2     -.2   -1.6   -1.6 -163.6  162.1
  344.208      .0      .0     -.2   -1.7   -1.9 -163.6  161.7
  344.250     -.2     -.2     -.2   -1.8   -1.8 -163.6  161.9
  344.292      .0      .0     -.2   -1.8   -2.0 -163.6  161.6
  344.333      .0      .0      .0   -1.7   -1.7 -163.6  161.9
  344.375      .0      .0      .0   -1.6   -1.6 -163.6  162.0
  344.417      .0      .0      .0   -1.6   -1.6 -163.6  162.0
  344.458      .0      .0      .0   -1.5   -1.5 -163.6  162.1
  344.500      .0      .0      .0   -1.6   -1.6 -163.6  162.1
  344.542      .0      .0      .0   -1.7   -1.7 -163.6  161.9
  344.583      .0      .0      .0   -1.6   -1.6 -163.6  162.0
  344.625      .0      .0      .0   -1.5   -1.5 -163.6  162.1
  344.667      .0      .0      .0   -1.4   -1.4 -163.6  162.2
  344.708      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  344.750      .0      .0      .0   -1.2   -1.2 -163.6  162.4
  344.792      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  344.833      .0      .0      .0    -.9    -.9 -163.6  162.7
  344.875      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  344.917      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  344.958      .0      .0      .0    -.4    -.4 -163.6  163.2
  345.000      .0      .0      .0    -.7    -.7 -163.6  163.0
  345.042     -.2     -.2     -.2    -.6    -.6 -163.6  163.0
  345.083     -.4     -.4     -.4    -.4    -.4 -163.6  163.2
  345.125     -.2     -.2     -.2    -.6    -.6 -163.6  162.9
  345.167      .0      .0      .0    -.7    -.7 -163.6  162.9
  345.208      .0      .0      .0    -.6    -.6 -163.6  163.0
  345.250      .0      .0      .0    -.7    -.7 -163.6  162.9
  345.292      .0      .0      .0    -.2    -.2 -163.6  163.4
  345.333      .0      .0      .0    -.2    -.2 -163.6  163.4
  345.375      .0      .0      .0    -.4    -.4 -163.6  163.2
  345.417      .0      .0      .0    -.4    -.4 -163.6  163.2
  345.458      .0      .0      .0    -.4    -.4 -163.6  163.2
  345.500      .0      .0      .0    -.4    -.4 -163.6  163.2
  345.542      .0      .0      .0    -.4    -.4 -163.6  163.1
  345.583      .0      .0      .0    -.6    -.6 -163.6  163.0
  345.625      .0      .0      .0    -.2    -.2 -163.6  163.4
  345.667      .0      .0      .0    -.1    -.1 -163.6  163.4
  345.708      .0      .0      .0     .0     .0 -163.6  163.6
  345.750      .0      .0      .0     .0     .0 -163.5  163.5
  345.792      .0      .0      .0     .3     .3 -163.5  163.7
  345.833      .0      .0      .0     .2     .2 -163.4  163.6
  345.875      .0      .0      .0     .1     .1 -163.4  163.5
  345.917      .0      .0      .0     .1     .1 -163.7  163.8
  345.958      .0      .0      .0     .1     .1 -164.9  165.0
  346.000      .0      .0      .0    -.1    -.1 -164.8  164.7
  346.042      .0      .0      .0    -.4    -.4 -163.8  163.5
  346.083      .0      .0      .0    -.5    -.5 -163.7  163.2
  346.125      .0      .0      .0    -.4    -.4 -163.5  163.1
  346.167      .0      .0      .0    -.5    -.5 -163.5  163.0
  346.208      .0      .0      .0    -.5    -.5 -163.5  162.9
  346.250      .0      .0      .0    -.5    -.5 -163.4  163.0
  346.292      .0      .0      .0    -.5    -.5 -163.4  163.0
  346.333      .0      .0      .0    -.7    -.7 -163.4  162.8
  346.375      .0      .0      .0   -1.0   -1.0 -163.4  162.5
  346.417      .0      .0      .0   -1.0   -1.0 -163.4  162.4
  346.458      .0      .0      .0   -1.0   -1.0 -163.4  162.4
  346.500      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  346.542      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  346.583      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  346.625      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  346.667      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  346.708      .0      .0      .0   -1.1   -1.1 -163.5  162.4
  346.750      .0      .0      .0   -1.1   -1.1 -163.5  162.5
  346.792      .0      .0      .0   -1.1   -1.1 -163.5  162.5
  346.833      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  346.875      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  346.917      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  346.958      .0      .0      .0    -.9    -.9 -163.5  162.6
  347.000      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  347.042      .0      .0      .0    -.9    -.9 -163.5  162.7
  347.083      .0      .0      .0    -.8    -.8 -163.6  162.8
  347.125      .0      .0      .0    -.8    -.8 -163.6  162.8
  347.167     -.2     -.2     -.2   -1.0   -1.0 -163.6  162.5
  347.208     -.4     -.4     -.4   -1.2   -1.2 -163.6  162.4
  347.250     -.2     -.2     -.2   -1.2   -1.2 -163.6  162.4
  347.292     -.2     -.2     -.2   -1.2   -1.2 -163.6  162.4
  347.333      .0      .0     -.2   -1.1   -1.3 -163.6  162.3
  347.375     -.2     -.2     -.4   -1.1   -1.3 -163.6  162.3
  347.417     -.4     -.4     -.4   -1.0   -1.0 -163.6  162.5
  347.458      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  347.500      .0      .0      .0    -.9    -.9 -163.6  162.7
  347.542      .0      .0      .0    -.9    -.9 -164.4  163.4
  347.583      .0      .0      .0    -.9    -.9 -169.1  168.2
  347.625      .0      .0      .0   -1.0   -1.0 -173.1  172.1
  347.667      .0      .0      .0    -.9    -.9 -174.5  173.5
  347.708     -.2     -.2     -.2    -.9    -.9 -175.4  174.6
  347.750     -.2     -.2     -.4    -.8   -1.0 -174.9  173.9
  347.792      .0      .0      .0    -.9    -.9 -174.1  173.2
  347.833      .0      .0      .0    -.9    -.9 -172.5  171.7
  347.875      .0      .0      .0    -.8    -.8 -174.1  173.3
  347.917      .0      .0      .0    -.9    -.9 -173.2  172.3
  347.958      .0      .0      .0    -.8    -.8 -171.8  170.9
  348.000     -.2     -.2     -.2    -.8    -.8 -171.8  170.9
  348.042     -.2     -.2     -.2    -.9    -.9 -171.4  170.5
  348.083     -.2     -.2     -.2    -.8    -.8 -171.1  170.3
  348.125     -.2     -.2     -.4    -.8   -1.0 -173.3  172.4
  348.167     -.4     -.4     -.4    -.8    -.8 -173.8  173.0
  348.208     -.4     -.4     -.4   -1.0   -1.0 -171.1  170.2
  348.250     -.2     -.2     -.4   -1.1   -1.3 -170.1  168.8
  348.292     -.4     -.4     -.4   -1.4   -1.4 -169.6  168.2
  348.333     -.4     -.4     -.4   -1.5   -1.5 -168.1  166.7
  348.375     -.2     -.2     -.4   -1.4   -1.6 -166.5  164.9
  348.417      .0      .0      .0   -1.5   -1.5 -164.8  163.3
  348.458      .0      .0      .0   -1.5   -1.5 -163.9  162.3
  348.500      .0      .0      .0   -1.4   -1.4 -164.0  162.6
  348.542      .0      .0      .0   -1.3   -1.3 -165.2  164.0
  348.583      .0      .0      .0   -1.5   -1.5 -163.5  162.0
  348.625      .0      .0      .0   -1.6   -1.6 -163.4  161.9
  348.667      .0      .0      .0   -1.3   -1.3 -163.4  162.2
  348.708      .0      .0      .0   -1.2   -1.2 -163.4  162.3
  348.750      .0      .0      .0    -.7    -.7 -163.5  162.8
  348.792      .0      .0      .0    -.9    -.9 -163.5  162.6
  348.833      .0      .0      .0    -.6    -.6 -163.5  162.9
  348.875      .0      .0      .0    -.8    -.8 -163.5  162.7
  348.917      .0      .0      .0    -.6    -.6 -163.5  162.9
  348.958      .0      .0      .0     .2     .2 -163.8  164.0
  349.000      .0      .0      .0    -.3    -.3 -163.8  163.5
  349.042      .0      .0      .0   -1.2   -1.2 -163.8  162.5
  349.083      .0      .0      .0   -1.3   -1.3 -163.5  162.1
  349.125      .0      .0      .0   -1.3   -1.3 -163.4  162.1
  349.167      .0      .0      .0   -1.3   -1.3 -163.4  162.1
  349.208      .0      .0      .0   -1.2   -1.2 -163.4  162.3
  349.250      .0      .0      .0   -1.2   -1.2 -163.4  162.2
  349.292      .0      .0      .0   -1.2   -1.2 -163.4  162.3
  349.333      .0      .0      .0   -1.2   -1.2 -163.4  162.2
  349.375      .0      .0      .0   -1.0   -1.0 -163.4  162.4
  349.417      .0      .0      .0   -1.1   -1.1 -163.4  162.4
  349.458      .0      .0      .0    -.9    -.9 -164.3  163.3
  349.500      .0      .0      .0    -.6    -.6 -169.4  168.7
  349.542      .0      .0      .0    -.6    -.6 -171.4  170.8
  349.583      .0      .0      .0    -.3    -.3 -174.1  173.8
  349.625     -.2     -.2     -.2    -.7    -.7 -172.0  171.3
  349.667     -.4     -.4     -.4    -.4    -.4 -172.8  172.4
  349.708     -.2     -.2     -.4     .0    -.2 -175.0  174.7
  349.750     -.2     -.2     -.2     .0     .0 -176.2  176.2
  349.792      .0      .0      .0    -.1    -.1 -177.2  177.1
  349.833      .0      .0      .0    -.4    -.4 -177.7  177.4
  349.875      .0      .0      .0    -.9    -.9 -175.2  174.3
  349.917      .0      .0      .0    -.5    -.5 -174.9  174.4
  349.958      .0      .0      .0    -.3    -.3 -175.4  175.0
  350.000      .0      .0      .0    -.4    -.4 -176.6  176.2
  350.042      .0      .0      .0    -.2    -.2 -177.7  177.5
  350.083      .0      .0      .0    -.4    -.4 -178.1  177.7
  350.125      .0      .0      .0    -.4    -.4 -178.6  178.2
  350.167      .0      .0      .0    -.5    -.5 -178.5  178.1
  350.208      .0      .0      .0    -.3    -.3 -179.5  179.2
  350.250      .0      .0      .0    -.3    -.3 -180.8  180.6
  350.292      .0      .0      .0    -.3    -.3 -181.3  180.9
  350.333      .0      .0      .0    -.2    -.2 -182.5  182.3
  350.375      .0      .0      .0    -.4    -.4 -182.9  182.5
  350.417      .0      .0      .0    -.4    -.4 -182.6  182.2
  350.458      .0      .0      .0    -.4    -.4 -182.6  182.2
  350.500      .0      .0      .0    -.4    -.4 -179.3  178.9
  350.542      .0      .0      .0    -.4    -.4 -177.4  177.0
  350.583      .0      .0      .0    -.4    -.4 -175.8  175.4
  350.625      .0      .0      .0    -.5    -.5 -173.5  173.0
  350.667      .0      .0      .0    -.8    -.8 -171.5  170.7
  350.708      .0      .0      .0    -.7    -.7 -171.5  170.8
  350.750      .0      .0      .0    -.9    -.9 -172.6  171.7
  350.792      .0      .0      .0    -.8    -.8 -172.4  171.6
  350.833     -.2     -.2     -.2   -1.1   -1.1 -170.3  169.1
  350.875     -.2     -.2     -.2    -.9    -.9 -169.6  168.7
  350.917     -.4     -.4     -.4    -.9    -.9 -170.6  169.7
  350.958     -.4     -.4     -.4   -1.0   -1.0 -169.1  168.1
  351.000     -.4     -.4     -.4    -.8    -.8 -170.5  169.7
  351.042     -.4     -.4     -.4    -.8    -.8 -170.5  169.7
  351.083     -.4     -.4     -.4    -.7    -.7 -168.8  168.2
  351.125     -.4     -.4     -.4    -.8    -.8 -167.7  166.9
  351.167     -.2     -.2     -.4   -1.3   -1.5 -166.5  165.0
  351.208      .0      .0      .0    -.8    -.8 -167.2  166.4
  351.250      .0      .0      .0    -.8    -.8 -166.4  165.6
  351.292      .0      .0      .0   -1.0   -1.0 -164.7  163.7
  351.333      .0      .0      .0    -.6    -.6 -164.9  164.4
  351.375      .0      .0      .0    -.8    -.8 -165.1  164.3
  351.417      .0      .0      .0    -.8    -.8 -163.8  162.9
  351.458      .0      .0      .0    -.5    -.5 -164.9  164.4
  351.500      .0      .0      .0    -.7    -.7 -164.4  163.7
  351.542      .0      .0      .0   -1.1   -1.1 -163.6  162.5
  351.583      .0      .0      .0   -1.2   -1.2 -163.4  162.2
  351.625      .0      .0      .0    -.7    -.7 -163.4  162.7
  351.667      .0      .0      .0    -.8    -.8 -163.5  162.7
  351.708      .0      .0      .0   -1.1   -1.1 -163.4  162.3
  351.750      .0      .0      .0   -1.0   -1.0 -163.4  162.4
  351.792      .0      .0      .0    -.9    -.9 -163.5  162.5
  351.833      .0      .0      .0    -.6    -.6 -163.4  162.8
  351.875      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  351.917      .0      .0      .0    -.9    -.9 -163.5  162.6
  351.958      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  352.000      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  352.042      .0      .0      .0   -1.0   -1.0 -163.4  162.5
  352.083      .0      .0      .0   -1.2   -1.2 -163.5  162.3
  352.125      .0      .0      .0   -1.4   -1.4 -163.5  162.1
  352.167      .0      .0      .0   -1.0   -1.0 -163.5  162.4
  352.208      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  352.250      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  352.292      .0      .0      .0   -1.1   -1.1 -163.5  162.5
  352.333      .0      .0      .0    -.9    -.9 -163.6  162.6
  352.375      .0      .0      .0    -.9    -.9 -163.6  162.7
  352.417      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  352.458      .0      .0      .0   -1.0   -1.0 -163.6  162.6
  352.500     -.2     -.2     -.2    -.9    -.9 -163.5  162.6
  352.542     -.4     -.4     -.4    -.9    -.9 -163.6  162.7
  352.583     -.4     -.4     -.4    -.9    -.9 -163.6  162.6
  352.625     -.4     -.4     -.6   -1.0   -1.2 -163.6  162.4
  352.667     -.4     -.4     -.6   -1.0   -1.2 -163.6  162.4
  352.708     -.4     -.4     -.6   -1.1   -1.3 -163.6  162.3
  352.750     -.4     -.4     -.4   -1.0   -1.0 -163.6  162.5
  352.792     -.4     -.4     -.4   -1.1   -1.1 -163.6  162.5
  352.833     -.4     -.4     -.6   -1.1   -1.3 -163.6  162.3
  352.875     -.4     -.4     -.4   -1.1   -1.1 -163.6  162.5
  352.917     -.4     -.4     -.4   -1.1   -1.1 -163.6  162.5
  352.958     -.4     -.4     -.4   -1.0   -1.0 -163.6  162.5
  353.000     -.4     -.4     -.6    -.9   -1.1 -163.6  162.4
  353.042     -.4     -.4     -.6    -.9   -1.1 -163.6  162.5
  353.083     -.2     -.2     -.2    -.9    -.9 -163.6  162.6
  353.125      .0      .0      .0    -.9    -.9 -163.6  162.7
  353.167      .0      .0      .0    -.9    -.9 -163.6  162.7
  353.208      .0      .0      .0    -.9    -.9 -163.6  162.7
  353.250      .0      .0      .0   -1.0   -1.0 -163.5  162.5
  353.292      .0      .0      .0    -.9    -.9 -163.5  162.6
  353.333      .0      .0      .0    -.9    -.9 -163.5  162.6
  353.375      .0      .0      .0    -.9    -.9 -163.8  162.8
  353.417      .0      .0      .0    -.8    -.8 -166.0  165.2
  353.458      .0      .0      .0   -1.0   -1.0 -165.5  164.6
  353.500      .0      .0      .0    -.9    -.9 -165.9  165.0
  353.542      .0      .0      .0    -.8    -.8 -167.8  167.0
  353.583      .0      .0      .0    -.6    -.6 -169.6  169.0
  353.625      .0      .0      .0    -.8    -.8 -172.5  171.7
  353.667     -.2     -.2     -.2    -.7    -.7 -175.2  174.5
  353.708     -.4     -.4     -.4    -.9    -.9 -176.3  175.4
  353.750     -.2     -.2     -.2   -1.0   -1.0 -177.0  175.9
  353.792      .0      .0      .0    -.7    -.7 -177.3  176.5
  353.833      .0      .0      .0    -.6    -.6 -177.9  177.3
  353.875      .0      .0      .0    -.9    -.9 -176.0  175.1
  353.917      .0      .0      .0   -1.1   -1.1 -174.0  172.9
  353.958      .0      .0      .0   -1.2   -1.2 -172.7  171.6
  354.000      .0      .0      .0   -1.2   -1.2 -170.8  169.6
  354.042      .0      .0      .0   -1.2   -1.2 -170.2  169.0
  354.083     -.2     -.2     -.2    -.9    -.9 -167.4  166.5
  354.125     -.4     -.4     -.4    -.9    -.9 -169.3  168.5
  354.167     -.4     -.4     -.4   -1.3   -1.3 -168.8  167.5
  354.208     -.4     -.4     -.4   -1.1   -1.1 -168.3  167.3
  354.250     -.2     -.2     -.4   -1.1   -1.3 -168.5  167.2
  354.292      .0      .0     -.2   -1.2   -1.4 -167.9  166.4
  354.333      .0      .0     -.2   -1.3   -1.5 -166.8  165.3
  354.375      .0      .0      .0   -1.0   -1.0 -169.4  168.5
  354.417     -.2     -.2     -.2   -1.0   -1.0 -168.4  167.3
  354.458     -.2     -.2     -.2   -1.2   -1.2 -166.6  165.4
  354.500      .0      .0      .0   -1.1   -1.1 -167.6  166.4
  354.542      .0      .0      .0    -.9    -.9 -169.0  168.1
  354.583      .0      .0      .0   -1.0   -1.0 -169.4  168.4
  354.625      .0      .0      .0    -.9    -.9 -170.8  169.8
  354.667     -.2     -.2     -.2   -1.2   -1.2 -171.4  170.2
  354.708     -.4     -.4     -.2   -1.0    -.8 -175.0  174.2
  354.750     -.4     -.4     -.4    -.8    -.8 -179.9  179.1
  354.792      .0      .0      .0    -.8    -.8 -185.1  184.4
  354.833      .0      .0      .0    -.6    -.6 -191.0  190.4
  354.875      .0      .0      .0    -.4    -.4 -195.6  195.2
  354.917      .0      .0      .0    -.8    -.8 -193.2  192.4
  354.958      .0      .0      .0   -1.3   -1.3 -189.1  187.8
  355.000      .0      .0      .0   -1.5   -1.5 -186.8  185.2
  355.042      .0      .0      .0   -1.4   -1.4 -185.7  184.3
  355.083      .0      .0      .0   -1.5   -1.5 -184.7  183.3
  355.125      .0      .0      .0    -.3    -.3 -189.9  189.6
  355.167      .0      .0      .0    -.8    -.8 -189.9  189.1
  355.208      .0      .0      .0    -.7    -.7 -189.9  189.2
  355.250      .0      .0      .0    -.5    -.5 -190.9  190.5
  355.292      .0      .0      .0   -1.2   -1.2 -192.4  191.3
  355.333      .0      .0      .0    -.5    -.5 -198.1  197.6
  355.375     -.2     -.2     -.2    -.4    -.4 -197.0  196.6
  355.417     -.2     -.2      .0    -.3    -.1 -198.1  198.0
  355.458     -.2     -.2     -.2    -.4    -.4 -198.8  198.5
  355.500     -.2     -.2     -.2    -.3    -.3 -196.4  196.0
  355.542     -.2     -.2     -.2     .0     .0 -199.1  199.1
  355.583     -.2     -.2     -.2     .2     .2 -202.6  202.8
  355.625      .0      .0      .0     .1     .1 -203.4  203.5
  355.667      .0      .0      .0     .2     .2 -203.9  204.1
  355.708      .0      .0      .0     .3     .3 -203.0  203.2
  355.750      .0      .0      .0     .1     .1 -203.1  203.2
  355.792      .0      .0      .0     .2     .2 -203.6  203.8
  355.833      .0      .0      .0     .1     .1 -202.6  202.7
  355.875      .0      .0      .0    -.3    -.3 -202.1  201.8
  355.917      .0      .0      .0   -1.3   -1.3 -197.0  195.7
  355.958      .0      .0      .0   -1.6   -1.6 -192.5  190.9
  356.000     -.2     -.2     -.2   -2.4   -2.4 -184.7  182.3
  356.042      .0      .0      .0   -3.1   -3.1 -175.1  172.0
  356.083      .0      .0      .0   -2.7   -2.7 -170.4  167.7
  356.125      .0      .0      .0   -2.5   -2.5 -167.9  165.4
  356.167      .0      .0     -.2   -2.7   -2.9 -164.3  161.4
  356.208     -.2     -.2     -.2   -2.3   -2.3 -163.6  161.3
  356.250      .0      .0      .0   -1.7   -1.7 -163.5  161.8
  356.292      .0      .0      .0   -1.4   -1.4 -163.5  162.0
