"year" "date.time" "v(m/s)" "vdir" "temp" "year.date" "sw_in(w/m2)" "sw_out(W/m2)"
2005 188.292 4.86 77.3 -4.76 2005.5158684932 119.3 92.5
2005 188.333 4.45 73.8 -4.24 2005.5159808219 129.5 101.9
2005 188.375 4.22 70.5 -3.8 2005.5160958904 290.1 227.6
2005 188.417 3.75 72.8 -2.53 2005.5162109589 334.2 253.8
2005 188.458 3.42 68.78 -1.39 2005.5163232877 503.5 381.7
2005 188.5 1.99 53.01 0.65 2005.5164383562 600.3 446.6
2005 188.542 2.62 291.3 1.42 2005.5165534247 571.9 414.1
2005 188.583 2.88 309.8 0.91 2005.5166657534 617.5 436.2
2005 188.625 3.9 308.8 0.32 2005.5167808219 545.1 382.7
2005 188.667 3.14 289.8 -0.2 2005.5168958904 419 297
2005 188.708 1.23 263.9 0.23 2005.5170082192 419 297.6
2005 188.75 2.94 282.3 0.05 2005.5171232877 433.9 305.3
2005 188.792 1.86 253.3 0.02 2005.5172383562 343.1 241.9
2005 188.833 1.76 254.3 -0.24 2005.5173506849 276.6 194.8
2005 188.875 2.52 268.9 -0.17 2005.5174657534 268.4 193.8
2005 188.917 3.31 286.4 -0.38 2005.5175808219 200.6 149.3
2005 188.958 2.42 266.5 -0.44 2005.5176931507 162.9 126.2
2005 189 2.03 269.6 -0.67 2005.5178082192 90.9 71.9
2005 189.042 1.81 243 -1.18 2005.5179232877 34.2 27.1
2005 189.083 2.26 236 -1.04 2005.5180356164 51 40
2005 189.125 1.99 242.1 -1.22 2005.5181506849 26.1 20.4
2005 189.167 1.91 225.8 -1.52 2005.5182657534 18.1 14.2
2005 189.208 2.02 220 -1.44 2005.5183780822 26.9 21.1
2005 189.25 2.17 211.6 -1.42 2005.5184931507 31.2 24.6
2005 189.292 1.85 208.8 -1.33 2005.5186082192 61.4 48.2
2005 189.333 1.77 212.5 -1.22 2005.5187205479 112 87.6
2005 189.375 1.23 194.3 -0.73 2005.5188356164 222.4 173.3
2005 189.417 1.53 178.6 -0.79 2005.5189506849 241.5 181.8
2005 189.458 1.88 198.1 -0.66 2005.5190630137 284 212.9
2005 189.5 2.26 189.1 -0.9 2005.5191780822 366.2 274.4
2005 189.542 2.08 186.6 -0.64 2005.5192931507 441.4 331.3
2005 189.583 2.05 163.2 -0.66 2005.5194054795 449.3 340.6
2005 189.625 2.06 132.7 -0.32 2005.5195205479 462.8 353.9
2005 189.667 2.11 174.7 0.09 2005.5196356164 510.1 392.1
2005 189.708 2.41 189 0.09 2005.5197479452 530.1 404.7
2005 189.75 2.52 194 -0.21 2005.5198630137 476.3 362
2005 189.792 2.42 187.4 -0.58 2005.5199780822 434.7 328.8
2005 189.833 1.71 179.7 -0.41 2005.520090411 427.7 321.9
2005 189.875 1.34 191 -0.08 2005.5202054795 356 266.1
2005 189.917 1.04 173.3 -0.13 2005.5203205479 292.6 215.5
2005 189.958 0.22 211.8 0.41 2005.5204328767 142.2 105.1
2005 190 0.09 137.1 -0.15 2005.5205479452 83.8 62.3
2005 190.042 0.5 180.8 -0.82 2005.5206630137 38 28.4
2005 190.083 0.7 322 -1.03 2005.5207753425 22.4 16.7
2005 190.125 0.83 276.7 -1.05 2005.520890411 11.5 8.6
2005 190.167 1.58 206.9 -1.49 2005.5210054795 7.8 5.8
2005 190.208 1.34 200.4 -1.54 2005.5211178082 12.1 9.1
2005 190.25 0.71 195.4 -1.32 2005.5212328767 22.6 16.8
2005 190.292 0.49 218.4 -0.98 2005.5213479452 42.1 31.1
2005 190.333 0.97 200.4 -0.92 2005.521460274 72.6 53.6
2005 190.375 1.01 181.8 -0.69 2005.5215753425 121.7 89.1
2005 190.417 1.02 172.4 -0.59 2005.521690411 170 124.2
2005 190.458 0.79 214.3 0.5 2005.5218027397 215 158.4
2005 190.5 0.53 165 1.47 2005.5219178082 315.3 230.7
2005 190.542 0.65 189.1 2.36 2005.5220328767 378.5 277.9
2005 190.583 0.73 177.3 2.32 2005.5221452055 462.4 336.7
2005 190.625 0.51 229.1 3.59 2005.522260274 505.8 369
2005 190.667 1.1 301 3.06 2005.5223753425 544.5 390.1
2005 190.708 1.29 193.1 2.27 2005.5224876712 545 383
2005 190.75 1.57 27.15 2.08 2005.5226027397 530.4 365.3
2005 190.792 1.83 36.28 1.9 2005.5227178082 480.6 326.5
2005 190.833 1.57 61.24 1.77 2005.522830137 387.5 262.5
2005 190.875 1.64 74.3 1.5 2005.5229452055 292 197.9
2005 190.917 1.09 69.89 1.76 2005.523060274 230.6 154.8
2005 190.958 0.82 95.2 1.6 2005.5231726027 151.7 102.1
2005 191 1.24 70.3 1.57 2005.5232876712 96.3 64.8
2005 191.042 1.33 94 1.58 2005.5234027397 52.3 35.4
2005 191.083 0.92 158.5 1.29 2005.5235150685 25 17
2005 191.125 1.37 91.3 1.59 2005.523630137 17.5 12.2
2005 191.167 1.56 75 1.62 2005.5237452055 21.4 17.2
2005 191.208 1.96 102.6 0.86 2005.5238575342 29.3 23.4
2005 191.25 2.55 80.6 0.33 2005.5239726027 52.2 40
2005 191.292 2.92 75.9 -1.1 2005.5240876712 116.4 83
2005 191.333 2.96 80.3 -0.94 2005.5242 190.6 139.5
2005 191.375 3.12 70.2 -0.86 2005.5243150685 278.9 206.8
2005 191.417 7.06 83.5 -1.93 2005.524430137 379.3 280
2005 191.458 7.89 81.5 -2.82 2005.5245424658 483.7 351.1
2005 191.5 6.76 81.9 -1.54 2005.5246575342 584.3 414.5
2005 191.542 5.48 92.6 0.03 2005.5247726027 669.5 465.4
2005 191.583 5.6 99.1 0.34 2005.5248849315 732.8 500.4
2005 191.625 6.29 100.4 0.09 2005.525 769.9 519.1
2005 191.667 5.31 101.8 0.39 2005.5251150685 781.6 518.9
2005 191.708 3.9 103.7 1.13 2005.5252273973 763.5 499.8
2005 191.75 1.22 129 3.58 2005.5253424658 719.2 467
2005 191.792 2.39 105.6 3.06 2005.5254575342 648.4 416.4
2005 191.833 1.56 130.6 3.61 2005.525569863 558.4 357.3
2005 191.875 2.86 103.1 2.91 2005.5256849315 455.2 289.7
2005 191.917 3.47 106.4 2.93 2005.5258 352.2 219.3
2005 191.958 5.53 82.4 1.53 2005.5259123288 251.6 152.2
2005 192 5.93 83.3 1 2005.5260273973 166.3 95.4
2005 192.042 5.84 87.8 0.23 2005.5261424658 93.9 53.7
2005 192.083 5 87.1 -0.82 2005.5262547945 43.6 29.5
2005 192.125 6.15 87.8 -1.02 2005.526369863 18.8 14.5
2005 192.167 7.18 97.2 -1.21 2005.5264849315 18.1 16.6
2005 192.208 7.58 103.9 -1.7 2005.5265972603 29.4 23.9
2005 192.25 8.05 106.3 -2.06 2005.5267123288 40.6 31.2
2005 192.292 7.32 99.3 -2.41 2005.5268273973 77.5 56.2
2005 192.333 8.1 104.2 -2.28 2005.526939726 137.2 103.1
2005 192.375 9.04 112.9 -1.57 2005.5270547945 264.7 202.1
2005 192.417 8.37 116.5 -1.06 2005.527169863 378.1 279.3
2005 192.458 8.12 121.6 -0.14 2005.5272821918 483.6 349.5
2005 192.5 8.23 120.7 0.76 2005.5273972603 580.4 411.9
2005 192.542 8.49 121.7 1.37 2005.5275123288 666 462.8
2005 192.583 7.26 124 1.85 2005.5276246575 725.8 492.3
2005 192.625 7.78 128 2.11 2005.527739726 747.6 499.7
2005 192.667 7.42 132.9 2.36 2005.5278547945 794.4 521.9
2005 192.708 7.11 132.9 2.29 2005.5279671233 697.9 457
2005 192.75 7.2 138.6 2.09 2005.5280821918 545.8 355.7
2005 192.792 6.64 138.2 2.03 2005.5281972603 544.3 355.7
2005 192.833 6.87 131.8 1.87 2005.528309589 415.7 271.1
2005 192.875 7.45 139.7 1.79 2005.5284246575 240 162.1
2005 192.917 6.38 139.9 1.56 2005.528539726 185.3 125
2005 192.958 7.29 131.7 1.52 2005.5286520548 117.8 79.4
2005 193 7.34 131.5 1.58 2005.5287671233 57.8 39.6
2005 193.042 6.91 134.3 1.51 2005.5288821918 26.5 18.3
2005 193.083 6.92 135.6 1.32 2005.5289945205 11.9 8.4
2005 193.125 8.22 156.9 0.66 2005.529109589 3.6 2.5
2005 193.167 9.08 164 0.34 2005.5292246575 4 2.9
2005 193.208 10.77 162.3 0.67 2005.5293369863 3.7 2.8
2005 193.25 9.54 149.8 0.35 2005.5294520548 12.9 8.3
2005 193.292 9.98 157.6 0.09 2005.5295671233 22.8 15.2
2005 193.333 12.76 173.4 0.15 2005.5296794521 52.2 34.2
2005 193.375 11.66 166.5 -0.06 2005.5297945205 82.1 56.1
2005 193.417 11.52 171.8 -0.17 2005.529909589 95.6 64.6
2005 193.458 9.75 169.8 -0.19 2005.5300219178 126 79.3
2005 193.5 9.23 171.1 -0.21 2005.5301369863 159.6 110.5
2005 193.542 10.2 178.1 -0.13 2005.5302520548 262.1 184.4
2005 193.583 9.25 183.9 -0.1 2005.5303643836 274.6 179.5
2005 193.625 7.06 190.1 -0.02 2005.5304794521 313.9 205.6
2005 193.667 6.35 171.7 0.14 2005.5305945205 374.6 256.6
2005 193.708 6.96 174.5 0.22 2005.5307068493 300.8 212.5
2005 193.75 7.1 188.8 0.58 2005.5308219178 360.8 244.9
2005 193.792 8.7 207.9 0.53 2005.5309369863 367 264.1
2005 193.833 9.15 211.1 0.35 2005.5310493151 276.6 203.5
2005 193.875 8.92 213.1 0.25 2005.5311643836 188.8 146
2005 193.917 5.47 185.7 0.26 2005.5312794521 139.4 102.2
2005 193.958 5.14 183.2 0.12 2005.5313917808 69.4 51.8
2005 194 4.97 198.2 0.21 2005.5315068493 50.5 34
2005 194.042 3.94 200.7 0.44 2005.5316219178 12.8 9
2005 194.083 3.9 177.6 0.53 2005.5317342466 6.7 4.8
2005 194.125 4.38 181.7 0.61 2005.5318493151 4.4 3.1
2005 194.167 4.42 156.2 1.06 2005.5319643836 3.4 2.3
2005 194.208 4.83 168.5 1.15 2005.5320767123 4.5 3.1
2005 194.25 6.02 174.8 1.27 2005.5321917808 13.2 8.8
2005 194.292 6.12 174.2 1.16 2005.5323068493 25.5 16.8
2005 194.333 5.1 155.3 1.09 2005.5324191781 41 27.1
2005 194.375 4.7 149.5 0.89 2005.5325342466 48.8 33.4
2005 194.417 4.8 153.3 0.97 2005.5326493151 83.5 60.5
2005 194.458 4.28 147.2 1.19 2005.5327616438 127.5 91.9
2005 194.5 4.32 123.7 1.14 2005.5328767123 181.9 130.9
2005 194.542 5.13 117 1.19 2005.5329917808 260.5 185.2
2005 194.583 5.14 117.5 1.53 2005.5331041096 363.9 257.1
2005 194.625 6.28 118.2 2.02 2005.5332191781 560.8 383.1
2005 194.667 6.94 123.9 2.32 2005.5333342466 505.6 346.3
2005 194.708 8.12 121.6 2.51 2005.5334465753 489.5 339.4
2005 194.75 8.54 124.2 2.5 2005.5335616438 424.4 299.8
2005 194.792 7.7 126.7 2.22 2005.5336767123 308.4 220.5
2005 194.833 7.25 120.1 2.18 2005.5337890411 288.8 208.4
2005 194.875 8.64 121.1 2.62 2005.5339041096 238.4 168.5
2005 194.917 8.96 129 2.49 2005.5340191781 141.3 101
2005 194.958 8.4 127.6 2.17 2005.5341315068 58.1 42.8
2005 195 10.09 126.7 2.25 2005.5342465753 26.6 19
2005 195.042 11.33 146.7 1.55 2005.5343616438 8.3 6.2
2005 195.083 9.61 165.2 0.43 2005.5344739726 11.7 7.5
2005 195.125 6.69 195.9 -0.48 2005.5345890411 9.2 6.9
2005 195.167 3.42 240.5 -1.06 2005.5347041096 5.3 4.3
2005 195.208 1.97 267.3 -1.16 2005.5348164384 7.9 6.5
2005 195.25 0.95 192.6 -1.21 2005.5349315068 9.4 10.6
2005 195.292 2.86 95.1 -1 2005.5350465753 26.4 32.3
2005 195.333 4.16 98.2 -0.6 2005.5351589041 57.3 57.2
2005 195.375 4.93 122.5 0.12 2005.5352739726 128.9 104.4
2005 195.417 6.37 149.9 0.44 2005.5353890411 201.5 155.8
2005 195.458 7.45 164.3 0.29 2005.5355013699 288.9 184
2005 195.5 6.06 163.2 0.37 2005.5356164384 366.9 231.1
2005 195.542 6.37 146.9 0.74 2005.5357315068 470.6 287.4
2005 195.583 6.22 148.1 1.11 2005.5358438356 473.9 282.7
2005 195.625 5.8 142.2 1.25 2005.5359589041 521.6 306.9
2005 195.667 6.04 146.4 1.2 2005.5360739726 418.9 247.5
2005 195.708 5.05 135.9 1.25 2005.5361863014 476.4 280.1
2005 195.75 4.8 132.7 1.13 2005.5363013699 316.6 196.3
2005 195.792 5.05 137.7 1.07 2005.5364164384 254 151.8
2005 195.833 4.82 133.3 1.02 2005.5365287671 234.4 140.2
2005 195.875 4.24 124.6 0.95 2005.5366438356 194.3 115.9
2005 195.917 3.99 121.6 0.85 2005.5367589041 138.5 85.1
2005 195.958 4.11 124.2 0.8 2005.5368712329 117.8 68.8
2005 196 4.22 129.9 0.74 2005.5369863014 75.9 44.6
2005 196.042 3.65 121.7 0.57 2005.5371013699 32.5 19.6
2005 196.083 4.56 122.5 0.48 2005.5372136986 16.1 9.3
2005 196.125 4.33 128.4 0.47 2005.5373287671 7 4.6
2005 196.167 3.94 161.1 0.35 2005.5374438356 5.9 3.8
2005 196.208 2.95 190.8 -0.01 2005.5375561644 7 5.3
2005 196.25 2.94 222.1 -0.04 2005.5376712329 13.6 10.1
2005 196.292 3.18 220.2 -0.08 2005.5377863014 31.3 21.6
2005 196.333 3.87 208.4 -0.19 2005.5378986301 51.8 39.3
2005 196.375 4.63 196.2 -0.4 2005.5380136986 125.7 79.5
2005 196.417 5.36 195.9 -0.79 2005.5381287671 185.4 108.2
2005 196.458 5.64 183.6 -1.23 2005.5382410959 334.8 196
2005 196.5 5.53 181 -1.44 2005.5383561644 455.7 262.1
2005 196.542 6.02 180 -1.72 2005.5384712329 461.6 264.1
2005 196.583 6.21 180.3 -1.52 2005.5385835616 516.1 298.2
2005 196.625 7.35 173.3 -1.24 2005.5386986301 652.9 435.4
2005 196.667 7.72 173.8 -1.36 2005.5388136986 689.7 485.6
2005 196.708 7.5 175.2 -1.94 2005.5389260274 558 395.7
2005 196.75 7.25 172.6 -2.22 2005.5390410959 485 344.8
2005 196.792 6.87 173.2 -2.41 2005.5391561644 420.6 300.4
2005 196.833 6.66 175.5 -2.51 2005.5392684932 361.3 259
2005 196.875 6.44 173.7 -2.72 2005.5393835616 302.4 217.2
2005 196.917 5.96 173.6 -2.84 2005.5394986301 225.1 160.7
2005 196.958 5.28 175.1 -3.02 2005.5396109589 122.5 88.7
2005 197 5.1 171.8 -3.22 2005.5397260274 100.1 72.7
2005 197.042 4.76 172.3 -3.25 2005.5398410959 58.6 42.8
2005 197.083 4.48 172.8 -3.38 2005.5399534247 15.4 11.4
2005 197.125 4.49 175 -3.47 2005.5400684932 6 4.7
2005 197.167 4.73 182.8 -3.49 2005.5401835616 6.4 5
2005 197.208 4.24 190.8 -3.57 2005.5402958904 8.7 6.5
2005 197.25 3.29 197.7 -3.53 2005.5404109589 16.4 12.2
2005 197.292 2.99 194.1 -3.5 2005.5405260274 25.9 19.3
2005 197.333 2.5 188.3 -3.3 2005.5406383562 70 51.8
2005 197.375 1.54 185 -2.72 2005.5407534247 140.2 103.1
2005 197.417 1.8 182.8 -2.16 2005.5408684932 234.2 172
2005 197.458 1.18 195.4 -1.34 2005.5409808219 281.5 194.7
2005 197.5 0.38 207.7 1.05 2005.5410958904 412.4 266.6
2005 197.542 0.7 142.5 1.91 2005.5412109589 598.2 412.2
2005 197.583 0.95 93 2 2005.5413232877 703.5 503.5
2005 197.625 1.59 67.95 0.72 2005.5414383562 752.9 533.8
2005 197.667 1.24 79.1 1.64 2005.5415534247 758.2 530.9
2005 197.708 0.58 213.5 4.19 2005.5416657534 739.3 525.6
2005 197.75 0.92 297.7 3.15 2005.5417808219 693.5 488.7
2005 197.792 0.94 104.4 2.71 2005.5418958904 627.1 432.3
2005 197.833 1.38 56.74 1.45 2005.5420082192 538.2 365.7
2005 197.875 1.76 73.2 0.63 2005.5421232877 434.9 289.5
2005 197.917 2.34 79.3 0.03 2005.5422383562 330.7 214.9
2005 197.958 2.72 80.9 -1.15 2005.5423506849 232.5 145.8
2005 198 3.67 102.5 -1.82 2005.5424657534 150.2 87.1
2005 198.042 4.52 103.4 -3.07 2005.5425808219 77.7 46.5
2005 198.083 5.52 104.5 -3.88 2005.5426931507 29.3 20
2005 198.125 6.09 106.3 -4.36 2005.5428082192 10.4 7.7
2005 198.167 6.91 108.2 -4.79 2005.5429232877 10 8.4
2005 198.208 7.99 106.2 -4.75 2005.5430356164 19.6 16.6
2005 198.25 9.29 111 -4.67 2005.5431506849 46.1 39.7
2005 198.292 10.33 117.2 -4.42 2005.5432657534 112.8 87.7
2005 198.333 10.5 114.8 -4.58 2005.5433780822 149 116.5
2005 198.375 10.18 112.7 -4.28 2005.5434931507 251.3 196.1
2005 198.417 10.22 111.3 -3.48 2005.5436082192 386.1 298.1
2005 198.458 10.48 111.8 -2.62 2005.5437205479 533.8 406.7
2005 198.5 10.58 115.1 -2.1 2005.5438356164 471.2 355.4
2005 198.542 9.54 116.5 -1.1 2005.5439506849 629.1 468
2005 198.583 9.68 116.5 -0.39 2005.5440630137 607.6 446
2005 198.625 9.53 117.6 0.41 2005.5441780822 654.9 474.5
2005 198.667 9.11 115.8 1.39 2005.5442931507 758.2 541.5
2005 198.708 8.99 113.4 2.02 2005.5444054795 737.9 514.3
2005 198.75 9.83 109.6 2.53 2005.5445205479 702.8 479
2005 198.792 9.98 110.9 2.96 2005.5446356164 637.9 418.7
2005 198.833 8.93 113.7 3.2 2005.5447479452 550.9 353.5
2005 198.875 9.37 118 3.31 2005.5448630137 388.5 247.3
2005 198.917 8.92 112.7 3.03 2005.5449780822 286.9 178.3
2005 198.958 9.32 112.7 2.81 2005.545090411 174.6 104.6
2005 199 10.31 113.2 2.65 2005.5452054795 154.4 83.4
2005 199.042 10.57 114.3 2 2005.5453205479 47.1 28
2005 199.083 11.16 112.8 1.67 2005.5454328767 19.3 13.2
2005 199.125 11.08 112.3 1.11 2005.5455479452 9.6 6.8
2005 199.167 11.25 113.8 0.58 2005.5456630137 9.6 6.7
2005 199.208 11.29 111.3 0.15 2005.5457753425 23 16.7
2005 199.25 11.65 110.4 -0.2 2005.545890411 53.5 41.7
2005 199.292 11.68 109.3 -0.62 2005.5460054795 58.1 43.5
2005 199.333 11.43 106.8 -0.63 2005.5461178082 119.3 89.7
2005 199.375 12.91 112.5 0 2005.5462328767 224.2 168.5
2005 199.417 13.07 110.9 0.12 2005.5463479452 339.5 254.5
2005 199.458 13.41 108.5 0.58 2005.546460274 359.8 265.1
2005 199.5 13.78 110.5 1.48 2005.5465753425 334 241.9
2005 199.542 13.01 114.9 2.37 2005.546690411 582.3 415.3
2005 199.583 12.12 116.6 2.8 2005.5468027397 678.4 467.3
2005 199.625 10.92 116.2 2.69 2005.5469178082 433.6 292.8
2005 199.667 10.07 120.6 2.99 2005.5470328767 442.8 297.8
2005 199.708 9.56 121.4 3.02 2005.5471452055 410.6 275.1
2005 199.75 8.26 126.1 2.78 2005.547260274 334.9 228
2005 199.792 7.6 129.7 2.75 2005.5473753425 367.6 247.4
2005 199.833 6.78 126.8 2.48 2005.5474876712 283.9 191.7
2005 199.875 6.43 122 2.45 2005.5476027397 237 155.7
2005 199.917 7.29 125.2 2.61 2005.5477178082 205.7 132.7
2005 199.958 8.07 131.4 2.35 2005.547830137 129.7 85.6
2005 200 7.8 126 2.18 2005.5479452055 97.2 64.2
2005 200.042 8.42 131.6 2.21 2005.548060274 67.7 43.1
2005 200.083 8.67 133.6 2.01 2005.5481726027 26.6 17
2005 200.125 9.04 134.2 1.92 2005.5482876712 8 5.5
2005 200.167 7.96 127.4 1.8 2005.5484027397 6.7 4.9
2005 200.208 8.3 126.6 1.7 2005.5485150685 22.9 15.9
2005 200.25 9.15 120.2 1.71 2005.548630137 52 37.5
2005 200.292 9.52 122.4 1.43 2005.5487452055 52.9 35.9
2005 200.333 7.97 124.5 1.66 2005.5488575342 75.5 50.8
2005 200.375 7.31 123.3 1.83 2005.5489726027 91.4 61.6
2005 200.417 7.49 121.5 1.95 2005.5490876712 215.4 142.6
2005 200.458 7.77 117.1 2.16 2005.5492 284.4 187.1
2005 200.5 7.83 119 2.5 2005.5493150685 373.9 246.8
2005 200.542 7.74 120.6 2.99 2005.549430137 638.1 423.1
2005 200.583 7.43 119.9 3.06 2005.5495424658 693.2 455.1
2005 200.625 8.86 129.6 3.08 2005.5496575342 731.8 473.5
2005 200.667 7.8 118.3 3.09 2005.5497726027 744.5 470.2
2005 200.708 7.29 119.5 3.15 2005.5498849315 725 450.4
2005 200.75 7.3 122.1 3.25 2005.55 681.3 417.7
2005 200.792 7.47 121.4 3.32 2005.5501150685 613.9 370.9
2005 200.833 8.6 116.8 3.36 2005.5502273973 527.9 313.6
2005 200.875 9.46 118.2 3.29 2005.5503424658 415.6 242.5
2005 200.917 9.94 121.7 3.43 2005.5504575342 326.7 183.2
2005 200.958 10.41 126.3 3.4 2005.550569863 227.8 121
2005 201 10.34 126 3.14 2005.5506849315 144.4 69.7
2005 201.042 10.34 127.4 3.03 2005.5508 73.2 34.9
2005 201.083 10.06 125.6 2.75 2005.5509123288 28.1 15.2
2005 201.125 10.12 120.7 2.27 2005.5510273973 12 7.2
2005 201.167 11.57 118.2 2.06 2005.5511424658 8.3 5.5
2005 201.208 12.04 117.1 1.79 2005.5512547945 13.7 10
2005 201.25 12.37 116.4 1.54 2005.551369863 29.3 22.2
2005 201.292 11.92 120.4 1.15 2005.5514849315 86.3 59.7
2005 201.333 12.18 119.8 1.2 2005.5515972603 160.7 111.3
2005 201.375 12.66 119.4 1.54 2005.5517123288 243.2 174.3
2005 201.417 12.98 117.5 1.76 2005.5518273973 343 242.6
2005 201.458 13.13 119.1 2.3 2005.551939726 448.1 310
2005 201.5 12.45 124.6 2.41 2005.5520547945 544.1 368.4
2005 201.542 11.82 128.5 2.69 2005.552169863 626.8 416.4
2005 201.583 10.3 130.3 2.88 2005.5522821918 690.2 448.6
2005 201.625 9.09 129.2 2.9 2005.5523972603 728.3 464.6
2005 201.667 7.97 124.5 2.89 2005.5525123288 741.6 464.2
2005 201.708 8.3 124.2 3.06 2005.5526246575 722.7 446.5
2005 201.75 7.62 124.8 3.02 2005.552739726 678.4 414.2
2005 201.792 7.73 124 3.04 2005.5528547945 611 368.5
2005 201.833 7.93 118.1 3.1 2005.5529671233 523.9 311.6
2005 201.875 6.47 116.8 2.94 2005.5530821918 421.5 247.9
2005 201.917 5.38 120.6 2.91 2005.5531972603 316.7 181.5
2005 201.958 4.95 114.9 2.7 2005.553309589 219.7 121
2005 202 5.19 114.8 2.31 2005.5534246575 136.7 69.5
2005 202.042 3.88 133.3 2.18 2005.553539726 58.9 32.2
2005 202.083 3.34 146.6 1.74 2005.5536520548 22.3 14.3
2005 202.125 7.09 94.2 1.42 2005.5537671233 9.2 6.2
2005 202.167 8.53 89.7 0.97 2005.5538821918 5.3 4.1
2005 202.208 9.34 93.6 0.99 2005.5539945205 10.4 8.5
2005 202.25 9.76 92 0.87 2005.554109589 30.1 26.2
2005 202.292 9.91 87 0.28 2005.5542246575 76.6 60.9
2005 202.333 11.65 94.7 0.62 2005.5543369863 154 114.1
2005 202.375 12.05 95.7 0.47 2005.5544520548 236 177.5
2005 202.417 11.75 97.1 0.98 2005.5545671233 339.7 246.1
2005 202.458 11.75 101.7 1.86 2005.5546794521 445.7 313.8
2005 202.5 11.66 107.8 2.61 2005.5547945205 544.6 373.7
2005 202.542 11.43 109.2 3.05 2005.554909589 631.1 420.2
2005 202.583 10.69 111.4 3.52 2005.5550219178 698 456.6
2005 202.625 11.08 107.2 3.77 2005.5551369863 741 477.7
2005 202.667 11 110.1 3.91 2005.5552520548 752.9 474
2005 202.708 10.25 112.2 3.92 2005.5553643836 734 452
2005 202.75 10.02 117.1 4.1 2005.5554794521 688.2 415.9
2005 202.792 10.49 121.1 4.11 2005.5555945205 618 366.1
2005 202.833 10.82 122.7 4.17 2005.5557068493 529.4 307.4
2005 202.875 12.57 125.4 4.34 2005.5558219178 379.5 216.4
2005 202.917 12.18 123.1 4.46 2005.5559369863 213.3 125.8
2005 202.958 12.74 124.3 4.09 2005.5560493151 149.6 87.8
2005 203 12.57 122.5 3.94 2005.5561643836 89.8 53.4
2005 203.042 12.18 126.4 3.71 2005.5562794521 83.5 43.1
2005 203.083 11.66 126.9 3.59 2005.5563917808 28.4 15.4
2005 203.125 11.17 122.4 3.23 2005.5565068493 5.8 3.7
2005 203.167 9.08 119.8 2.95 2005.5566219178 3.7 2.5
2005 203.208 9.01 120.3 2.95 2005.5567342466 6.2 4.2
2005 203.25 9.53 123.4 2.86 2005.5568493151 11.7 7.6
2005 203.292 9.5 121.7 2.91 2005.5569643836 57.1 36.8
2005 203.333 9.1 123.2 3.27 2005.5570767123 149.3 98.3
2005 203.375 9.46 118.7 3.59 2005.5571917808 187.3 122.3
2005 203.417 8.52 115.3 3.8 2005.5573068493 381.6 248.6
2005 203.458 8.82 121.6 4.25 2005.5574191781 556.2 359.2
2005 203.5 8.55 116.3 4.2 2005.5575342466 555.3 352.4
2005 203.542 8.9 112.5 4.34 2005.5576493151 692.7 436.9
2005 203.583 9.12 114.6 4.32 2005.5577616438 704.3 437.5
2005 203.625 8.97 117.2 4.18 2005.5578767123 562.1 346.4
2005 203.667 8.86 122.9 4.08 2005.5579917808 654.6 394.7
2005 203.708 9.07 119.7 3.97 2005.5581041096 720.4 423.3
2005 203.75 8.75 122.2 3.69 2005.5582191781 669.1 388.4
2005 203.792 7.97 119.3 3.51 2005.5583342466 599.1 344
2005 203.833 7.84 121.7 3.37 2005.5584465753 511.2 291.9
2005 203.875 7.91 116 3.48 2005.5585616438 358.6 207.4
2005 203.917 6.92 110 3.43 2005.5586767123 316.4 173.6
2005 203.958 7.39 120.5 3.43 2005.5587890411 211 107.5
2005 204 7.98 123.7 3.14 2005.5589041096 51.2 28.9
2005 204.042 6.49 111.4 3.12 2005.5590191781 27.9 17.6
2005 204.083 7.61 115.2 3.1 2005.5591315068 11.7 7.4
2005 204.125 7.24 118.6 3.09 2005.5592465753 4.6 3.1
2005 204.167 7.97 119.1 3.07 2005.5593616438 3.5 2.4
2005 204.208 7.43 122.2 2.99 2005.5594739726 5.2 3.6
2005 204.25 7.46 117.8 2.9 2005.5595890411 10.4 6.7
2005 204.292 8.05 113 3.13 2005.5597041096 26.3 16.5
2005 204.333 6.81 112.6 2.9 2005.5598164384 53.5 33.7
2005 204.375 7.46 113.8 3.19 2005.5599315068 101.1 63.2
2005 204.417 7.53 114.5 3.2 2005.5600465753 159.1 98.4
2005 204.458 7.76 117.3 3.2 2005.5601589041 152.7 97
2005 204.5 7.97 114.7 3.4 2005.5602739726 363.1 227.2
2005 204.542 7.29 111.9 3.52 2005.5603890411 444.1 278.3
2005 204.583 7.42 120.7 3.66 2005.5605013699 612.2 379.2
2005 204.625 7.03 120.6 3.69 2005.5606164384 774.2 472.8
2005 204.667 6.67 123 3.33 2005.5607315068 733.7 442
2005 204.708 6.85 121.8 3.18 2005.5608438356 605.9 364.6
2005 204.75 6.58 112.6 3.25 2005.5609589041 490.9 299.4
2005 204.792 6.19 112.2 3.32 2005.5610739726 566.4 335.4
2005 204.833 6.6 117 3.45 2005.5611863014 481.9 277.6
2005 204.875 7.07 113.4 3.44 2005.5613013699 416.4 233.8
2005 204.917 6.92 108.1 3.56 2005.5614164384 298.5 162.3
2005 204.958 7.34 110.2 3.45 2005.5615287671 204.1 102.7
2005 205 7.53 109.8 3.34 2005.5616438356 119.2 55.6
2005 205.042 6.9 108.5 3.26 2005.5617589041 63.7 33.2
2005 205.083 7.27 104.7 3.39 2005.5618712329 25.3 14.7
