"TIMESTAMP" "RECORD" "year.jd" "Year" "Day_of_Year" "Hour" "sw_in_Avg" "sw_ref_Avg" "net_rad_Avg" "tc_air_Avg" "t_air_Avg(1)" "t_air_Avg(2)" "rh_Avg(1)" "rh_Avg(2)" "U_Avg(1)" "U_Avg(2)" "Dir_Avg(1)" "Dir_Avg(2)" "pressure_Avg" "SD_1_Avg" "SD_2_Avg" "tc_air_Max" "tc_air_Min" "U_Max(1)" "U_Max(2)" "Battery"
"2014-11-17 08:00:00" 4595 2014.8803652968 2014 321 8 0 0 -5.148 -5.131 -5.603 -4.69 67.46 63.05 13.69 15.9 140.8 120.8 560.6 2.046 2.062 -4.573 -5.611 17.08 19.46 12.82
"2014-11-17 09:00:00" 4596 2014.8804794521 2014 321 9 0 0 -5.068 -5.231 -5.676 -4.802 65.06 61.79 12.1 13.8 135.6 116.6 560.8 2.045 2.062 -4.881 -5.523 14.58 16.41 12.82
"2014-11-17 10:00:00" 4597 2014.8805936073 2014 321 10 0 0 -4.941 -5.162 -5.603 -4.693 63.87 60.56 12.19 13.96 134.9 116.2 560.7 2.044 2.062 -4.338 -5.795 15.37 17.68 12.82
"2014-11-17 11:00:00" 4598 2014.8807077626 2014 321 11 0 0 -2.767 -4.778 -5.223 -4.333 64.48 59.89 13.84 16.17 131.3 114.1 560 2.043 2.061 -3.966 -5.396 16.35 18.67 12.82
"2014-11-17 12:00:00" 4599 2014.8808219178 2014 321 12 0 0 -0.583 -4.142 -4.604 -3.78 62.49 58.79 11.52 11.68 124 105.1 560 2.039 2.059 -3.373 -4.709 15.74 18.25 12.81
"2014-11-17 13:00:00" 4600 2014.8809360731 2014 321 13 0.086 0.065 -0.665 -4.66 -5.086 -4.334 68.37 64.29 11.54 11.89 123.4 105.4 559.5 2.041 2.061 -4.156 -5.037 15.03 17.05 12.84
"2014-11-17 14:00:00" 4601 2014.8810502283 2014 321 14 0.219 0.201 -2.316 -5.262 -5.593 -4.852 67.82 63.6 11.63 12.68 129.9 112.4 559.1 2.044 2.063 -4.532 -5.83 14.96 16.97 13.27
"2014-11-17 15:00:00" 4602 2014.8811643836 2014 321 15 0.143 0.159 -5.174 -6.727 -6.923 -6.232 66.61 62.3 11.23 12.65 140.2 122 559.3 2.05 2.067 -5.495 -7.742 14.34 16.71 13.79
"2014-11-17 16:00:00" 4603 2014.8812785388 2014 321 16 0.146 0.143 -3.544 -7.889 -8.11 -7.486 67.39 63.15 10.53 11.31 138.3 120 559.6 2.054 2.072 -7.517 -8.16 12.87 14.82 14
"2014-11-17 17:00:00" 4604 2014.8813926941 2014 321 17 0.129 0.111 -3.372 -8.49 -8.72 -8.15 69.33 64.53 12.55 14.34 130.2 112.9 559.4 2.057 2.075 -7.978 -8.82 14.18 16.42 13.7
"2014-11-17 18:00:00" 4605 2014.8815068493 2014 321 18 0.023 0.018 -4.873 -9.3 -9.57 -8.94 70.09 65.56 12.51 14.44 137.6 119.2 560 2.06 2.078 -8.57 -9.87 15.12 17.57 13.45
"2014-11-17 19:00:00" 4606 2014.8816210046 2014 321 19 0 0 -4.773 -10.37 -10.62 -10.01 71.31 67.7 10.67 11.11 137.7 118 560.9 2.063 2.081 -9.72 -10.97 13.56 15.1 13.33
"2014-11-17 20:00:00" 4607 2014.8817351598 2014 321 20 0 0 -4.651 -10.84 -11.1 -10.47 71.64 68.22 10.23 10.12 135.9 116 561.8 2.065 2.084 -10.6 -11.02 12.13 12.44 13.27
"2014-11-17 21:00:00" 4608 2014.8818493151 2014 321 21 0 0 -1.055 -10.07 -10.36 -9.87 71.43 68 10.48 10.6 141.6 122.2 562.7 2.062 2.079 -9.76 -10.89 12.37 14.14 13.22
"2014-11-17 22:00:00" 4609 2014.8819634703 2014 321 22 0 0 -0.234 -9.98 -10.25 -9.87 76.94 73.29 10.19 10.44 146.6 126.7 563.5 2.062 2.078 -9.69 -10.28 11.97 13.71 13.18
"2014-11-17 23:00:00" 4610 2014.8820776256 2014 321 23 0 0 -0.379 -10.17 -10.48 -10.12 83.9 80.8 10.48 10.97 147.3 127.5 564.2 2.069 2.079 -10 -10.28 12.21 13.45 13.15
"2014-11-18 00:00:00" 4611 2014.8821917808 2014 322 0 0 0 -0.912 -10.05 -10.34 -10 85 82.4 9.2 9.05 147.5 127.9 565 2.068 2.079 -9.75 -10.25 10.87 11.3 13.12
"2014-11-18 01:00:00" 4612 2014.8823059361 2014 322 1 0 0 -0.51 -9.53 -9.83 -9.48 85.5 82.7 8.95 9.19 152.4 133.6 565.5 2.07 2.076 -9.39 -9.77 10.59 10.62 13.1
"2014-11-18 02:00:00" 4613 2014.8824200913 2014 322 2 0 0 -0.733 -9.58 -9.81 -9.52 85.7 83.5 9.92 10.36 153.2 134.9 565.9 2.076 2.077 -9.41 -9.88 11.75 13.38 13.08
"2014-11-18 03:00:00" 4614 2014.8825342466 2014 322 3 0 0 -0.765 -10.06 -10.33 -10.02 85 82.5 10.82 11.8 151.9 132.1 566.5 2.076 2.078 -9.82 -10.31 12.67 14.11 13.06
"2014-11-18 04:00:00" 4615 2014.8826484018 2014 322 4 0 0 -0.842 -10.65 -10.91 -10.62 84.3 81.6 11.92 13.35 147.9 128.6 567 2.077 2.08 -10.26 -10.94 13.71 15.52 13.04
"2014-11-18 05:00:00" 4616 2014.8827625571 2014 322 5 0 0 -2.172 -11.07 -11.34 -10.99 84.3 81.8 11.43 12.87 150.1 131.7 567.7 2.079 2.082 -10.86 -11.29 13.12 14.99 13.03
"2014-11-18 06:00:00" 4617 2014.8828767123 2014 322 6 0 0 -2.609 -11.17 -11.44 -10.96 82.8 79 10.98 12.24 148.1 129.2 568.4 2.077 2.083 -10.87 -11.67 12.4 13.98 13.01
"2014-11-18 07:00:00" 4618 2014.8829908676 2014 322 7 0 0 -2.242 -11.71 -11.99 -11.55 82.2 78.37 11.19 12.49 147.7 128.5 569.2 2.077 2.085 -11.4 -12.03 13.16 14.79 13
"2014-11-18 08:00:00" 4619 2014.8831050228 2014 322 8 0 0 -1.433 -11.88 -12.16 -11.78 82.4 78.92 11.22 12.48 152.1 133.3 569.9 2.077 2.085 -11.67 -12.2 13.27 15.22 12.98
"2014-11-18 09:00:00" 4620 2014.8832191781 2014 322 9 0 0 -1.793 -12.25 -12.54 -12.14 81.9 78.36 10.55 11.33 149.3 130.7 570.5 2.076 2.087 -12.04 -12.49 12.47 14.23 12.97
"2014-11-18 10:00:00" 4621 2014.8833333333 2014 322 10 0 0 -3.405 -12.9 -13.17 -12.7 81.9 78.63 11.69 13.18 149.7 131.3 570.8 2.079 2.089 -12.4 -13.38 14.79 16.18 12.96
"2014-11-18 11:00:00" 4622 2014.8834474886 2014 322 11 0 0 -0.77 -12.57 -12.85 -12.44 80.9 76.41 11.54 12.68 143 123.9 571.5 2.075 2.089 -12.43 -12.74 13.7 16.33 12.95
"2014-11-18 12:00:00" 4623 2014.8835616438 2014 322 12 0 0 -1.899 -12.87 -13.14 -12.75 81.4 78.04 10.91 11.47 139.8 121.2 572.1 2.076 2.09 -12.45 -13.25 12.33 13.82 12.93
"2014-11-18 13:00:00" 4624 2014.8836757991 2014 322 13 0.012 0.009 -2.161 -13.08 -13.35 -12.94 81.8 78.63 10.84 11.56 145.2 125.6 572.4 2.077 2.091 -12.88 -13.29 12.9 14.52 12.92
"2014-11-18 14:00:00" 4625 2014.8837899543 2014 322 14 0.049 0.04 -0.271 -13.04 -13.3 -12.98 82.1 79.33 9.88 9.46 142.8 122.6 573.2 2.076 2.09 -12.84 -13.19 11.59 12.88 12.91
"2014-11-18 15:00:00" 4626 2014.8839041096 2014 322 15 0.12 0.095 -0.587 -13.23 -13.44 -13.18 82.7 80.5 9.87 8.91 137 118.8 573.5 2.077 2.091 -12.97 -13.81 11.7 11.96 12.91
"2014-11-18 16:00:00" 4627 2014.8840182648 2014 322 16 0.098 0.078 -1.357 -13.72 -13.98 -13.62 81.9 79.57 8.73 8.22 133 114.8 573.7 2.078 2.093 -13.42 -14.15 11.37 11.13 12.9
"2014-11-18 17:00:00" 4628 2014.8841324201 2014 322 17 0.053 0.043 -3.353 -14.95 -15.18 -14.63 79.18 76.18 7.591 7.65 126.1 106.4 573.8 2.081 2.099 -14.13 -15.92 9.24 8.75 12.89
"2014-11-18 18:00:00" 4629 2014.8842465753 2014 322 18 0.015 0.012 -4.342 -16.11 -16.38 -15.64 76 71.73 7.916 7.205 115.6 98.9 573.8 2.085 2.105 -15.57 -16.89 9.18 8.6 12.87
"2014-11-18 19:00:00" 4630 2014.8843607306 2014 322 19 0 0 -4.161 -17.27 -17.56 -16.78 74.06 69.49 7.449 7.624 113.4 95 573.8 2.089 2.11 -16.68 -17.64 8.82 8.7 12.87
"2014-11-18 20:00:00" 4631 2014.8844748858 2014 322 20 0 0 -4.149 -17.5 -17.83 -16.92 72.95 68.05 6.856 8.12 113.4 95.4 573.6 2.09 2.111 -17.19 -17.8 7.82 8.78 12.86
"2014-11-18 21:00:00" 4632 2014.8845890411 2014 322 21 0 0 -4.153 -17.41 -17.74 -16.79 72.61 67.49 7.287 7.721 111.5 93.5 573.2 2.09 2.111 -17.04 -17.74 8.42 8.74 12.85
"2014-11-18 22:00:00" 4633 2014.8847031963 2014 322 22 0 0 -4.205 -17.19 -17.51 -16.54 71.81 66.68 7.111 7.937 113.7 95 572.8 2.089 2.11 -16.88 -17.45 8.53 8.83 12.85
"2014-11-18 23:00:00" 4634 2014.8848173516 2014 322 23 0 0 -4.194 -16.99 -17.31 -16.35 72.68 67.94 7.539 7.666 112.5 96.9 572.3 2.089 2.109 -16.56 -17.32 9.38 8.81 12.84
"2014-11-19 00:00:00" 4635 2014.8849315068 2014 323 0 0 0 -4.246 -17.01 -17.3 -16.47 73.97 69.66 8.72 7.52 116.5 99.6 571.8 2.088 2.109 -16.42 -17.38 10.55 8.83 12.83
"2014-11-19 01:00:00" 4636 2014.8850456621 2014 323 1 0 0 -4.362 -16.83 -17.13 -16.32 75.03 69.73 11.29 10.41 111.5 98 570.7 2.088 2.111 -16.27 -17.22 12.57 12.64 12.83
"2014-11-19 02:00:00" 4637 2014.8851598174 2014 323 2 0 0 -4.43 -17.18 -17.44 -16.73 75.72 71.39 11.52 10.87 112.4 98 569.9 2.09 2.112 -16.65 -17.85 13.28 15.67 12.82
"2014-11-19 03:00:00" 4638 2014.8852739726 2014 323 3 0 0 -4.47 -17.54 -17.86 -17.16 75.82 71.43 11.44 10.58 115.5 97.8 569.2 2.09 2.114 -16.9 -17.91 13.67 14.73 12.82
"2014-11-19 04:00:00" 4639 2014.8853881279 2014 323 4 0 0 -4.55 -17.31 -17.58 -16.84 75.53 71.01 11.11 9.67 110.8 94.3 568.6 2.089 2.113 -16.78 -18.06 12.86 12.48 12.82
"2014-11-19 05:00:00" 4640 2014.8855022831 2014 323 5 0 0 -4.382 -18.3 -18.57 -17.91 76.24 72.97 11.28 9.53 105.3 88.1 567.9 2.093 2.119 -17.8 -18.96 13.31 13.84 12.81
"2014-11-19 06:00:00" 4641 2014.8856164384 2014 323 6 0 0.001 -4.401 -18.89 -19.19 -18.51 75.42 71.73 11.89 10.71 106.1 87.5 567.2 2.096 2.122 -18.23 -19.4 14.36 16.09 12.81
"2014-11-19 07:00:00" 4642 2014.8857305936 2014 323 7 0 0 -4.36 -19.27 -19.56 -18.87 75.02 71.12 12.3 11.71 107 90.6 566.1 2.097 2.124 -18.87 -19.59 14.51 16.41 12.81
"2014-11-19 08:00:00" 4643 2014.8858447489 2014 323 8 0 0.001 -4.417 -19.11 -19.41 -18.69 74.7 70.47 11.96 10.92 106.5 88.2 565 2.097 2.123 -18.4 -19.52 13.94 15.76 12.81
"2014-11-19 09:00:00" 4644 2014.8859589041 2014 323 9 0 0 -4.41 -19.35 -19.65 -18.91 74.17 69.87 11.35 9.75 105.6 87.4 564.2 2.064 2.121 -18.48 -19.91 14.56 15.7 12.81
"2014-11-19 10:00:00" 4645 2014.8860730594 2014 323 10 0 0 -4.267 -19.72 -20.02 -19.34 74.98 71.69 10.56 8.6 107.9 88.2 563.5 2.094 2.124 -19.2 -20.05 12.84 12.29 12.81
"2014-11-19 11:00:00" 4646 2014.8861872146 2014 323 11 0 0.001 -4.145 -19.41 -19.75 -19.03 74.92 71.14 10.88 9.01 108.1 94.9 563.1 2.098 2.122 -18.85 -20.09 12.29 11.35 12.8
"2014-11-19 12:00:00" 4647 2014.8863013699 2014 323 12 0 0.001 -4.215 -18.91 -19.21 -18.47 74.27 69.94 10.32 8.55 110.6 94.5 562.5 2.096 2.12 -18.29 -19.36 12.61 12.6 12.8
"2014-11-19 13:00:00" 4648 2014.8864155251 2014 323 13 0.009 0.008 -4.312 -18.7 -18.99 -18.19 74.39 69.31 11.46 10.46 106.6 90.8 561.4 2.095 2.12 -17.73 -19.52 14.94 17.39 12.8
"2014-11-19 14:00:00" 4649 2014.8865296804 2014 323 14 0.043 0.037 -4.455 -18.01 -18.33 -17.47 72.98 66.74 11.65 10.7 105.3 89.9 560.7 2.092 2.118 -17.28 -18.38 14.18 15.29 12.82
"2014-11-19 15:00:00" 4650 2014.8866438356 2014 323 15 0.061 0.052 -4.406 -18.16 -18.43 -17.68 74.45 69.32 11.9 11.35 110.3 93.8 560.1 2.093 2.118 -17.29 -18.95 14.1 16.1 12.83
"2014-11-19 16:00:00" 4651 2014.8867579909 2014 323 16 0.055 0.046 -4.503 -18.4 -18.7 -17.93 74.52 69.42 12.47 12.12 103.1 86.4 559.4 2.094 2.121 -17.92 -18.92 14.44 16.02 12.82
"2014-11-19 17:00:00" 4652 2014.8868721461 2014 323 17 0.034 0.027 -4.282 -18.44 -18.22 -17.49 76.03 71.68 14.24 16.08 104.4 89.6 557.1 2.092 2.121 -16.52 -18.86 16.34 18.74 12.8
"2014-11-19 18:00:00" 4653 2014.8869863014 2014 323 18 0.007 0.006 -2.923 -16.21 -15.81 -15.05 76.15 69.51 14.32 16.4 112.1 96.5 555.1 2.083 2.109 -13.65 -18.45 17.22 19.55 12.8
"2014-11-19 19:00:00" 4654 2014.8871004566 2014 323 19 0 0 -1.718 -12.76 -12.62 -11.9 77.68 70.83 14.07 16.35 133.3 115.7 554.4 2.072 2.091 -11.08 -16.31 17.29 19.65 12.8
"2014-11-19 20:00:00" 4655 2014.8872146119 2014 323 20 0 0 -0.727 -10.08 -10.24 -9.7 82.8 78.65 16.15 18.56 139.5 121.2 554.1 2.067 2.081 -9.01 -11.24 21.31 24.3 12.8
"2014-11-19 21:00:00" 4656 2014.8873287671 2014 323 21 0 0 -0.989 -9.46 -9.43 -9.01 83.7 80.2 18.56 21.33 140 122.2 553 2.067 2.079 -8.92 -10.56 21.95 24.1 12.8
"2014-11-19 22:00:00" 4657 2014.8874429224 2014 323 22 0 0 -1.565 -8.98 -9.23 -8.78 83.6 79.73 19.07 21.85 145.7 128.2 552.8 2.069 2.076 -8.65 -9.32 21.91 25 12.79
"2014-11-19 23:00:00" 4658 2014.8875570776 2014 323 23 0 0 -2.786 -9.08 -9.22 -8.74 83.9 80.4 21.61 24.78 148.8 130 552.3 2.074 2.074 -8.71 -9.26 25.62 29.31 12.79
"2014-11-20 00:00:00" 4659 2014.8876712329 2014 324 0 0 0 -1.677 -8.98 -9.17 -8.71 83.4 79.18 21.28 24.36 150.2 131.9 553.4 2.074 2.074 -8.51 -9.26 25.29 28.35 12.79
"2014-11-20 01:00:00" 4660 2014.8877853881 2014 324 1 0 0 -0.967 -8.61 -8.9 -8.47 82.9 78.53 18.97 21.68 151.8 131.3 555 2.068 2.072 -8.4 -8.82 23.28 25.92 12.79
"2014-11-20 02:00:00" 4661 2014.8878995434 2014 324 2 0 0 -2.39 -8.66 -8.96 -8.43 82.2 77.34 19.64 22.53 151.6 131.9 555.1 2.07 2.072 -8.39 -8.96 22.89 25.3 12.79
"2014-11-20 03:00:00" 4662 2014.8880136986 2014 324 3 0 0 -3.28 -8.48 -8.79 -8.21 77.16 71.49 17.98 20.53 150.8 130.3 555.8 2.065 2.072 -8.03 -8.91 21.57 24.94 12.79
"2014-11-20 04:00:00" 4663 2014.8881278539 2014 324 4 0 0 -3.223 -8.33 -8.68 -8.06 70.79 65.97 16.86 19.3 146.5 127.2 556.3 2.062 2.072 -7.744 -8.84 20.23 23.12 12.79
"2014-11-20 05:00:00" 4664 2014.8882420091 2014 324 5 0 0 -1.12 -7.904 -8.25 -7.682 70.37 65.91 15.01 17.22 140.1 120.9 557 2.057 2.071 -7.575 -8.19 17.93 20.04 12.79
"2014-11-20 06:00:00" 4665 2014.8883561644 2014 324 6 0 0 -1.109 -7.903 -8.2 -7.686 74 69.2 15.52 17.82 137.5 118.5 556.7 2.058 2.071 -7.479 -8.18 17.95 20.29 12.8
"2014-11-20 07:00:00" 4666 2014.8884703196 2014 324 7 0 0 -1.132 -7.878 -8.2 -7.634 72.16 67.23 14.94 17.23 130.2 113.1 556.6 2.057 2.072 -7.498 -8.23 17.65 19.96 12.8
"2014-11-20 08:00:00" 4667 2014.8885844749 2014 324 8 0 0 -2.611 -7.705 -8.03 -7.44 67.25 62.83 16.12 18.64 124.9 106.9 555.8 2.055 2.075 -7.29 -8.12 19.25 21.56 12.79
"2014-11-20 09:00:00" 4668 2014.8886986301 2014 324 9 0 0 -2.8 -7.853 -8.16 -7.495 68.05 62.8 14.7 16.98 120.7 104.1 555.9 2.055 2.075 -7.451 -8.42 18.5 20.42 12.79
"2014-11-20 10:00:00" 4669 2014.8888127854 2014 324 10 0 0 -0.821 -7.588 -7.925 -7.285 71.7 66.28 13.12 14.59 117.6 102.1 556.3 2.053 2.073 -7.007 -8.16 15.6 18.61 12.8
"2014-11-20 11:00:00" 4670 2014.8889269406 2014 324 11 0 0 -0.408 -6.986 -7.313 -6.613 72.74 66.73 12.59 13.99 119.4 104.4 555.9 2.05 2.07 -6.557 -7.45 15.78 18.12 12.8
"2014-11-20 12:00:00" 4671 2014.8890410959 2014 324 12 0 0 -0.23 -7.485 -7.768 -7.378 86.2 84 11.38 9.74 109.1 88.9 555 2.055 2.082 -6.814 -7.774 13.99 15.39 12.8
"2014-11-20 13:00:00" 4672 2014.8891552511 2014 324 13 0.003 0.003 -0.588 -6.933 -7.263 -6.808 87.1 84.9 12.49 11.88 104.2 85.9 553.4 2.06 2.092 -6.353 -7.336 16.05 18.04 12.8
"2014-11-20 14:00:00" 4673 2014.8892694064 2014 324 14 0.019 0.016 0.042 -6.31 -6.632 -6.233 87.6 85.7 12.42 11.43 95.1 74.8 552.3 1.515 2.084 -6.037 -6.609 15.46 16.54 12.79
"2014-11-20 15:00:00" 4674 2014.8893835616 2014 324 15 0.037 0.031 -0.13 -6.421 -6.796 -6.274 85.8 81.8 10.29 8.26 73.59 52.29 550.7 1.996 2.07 -6.107 -6.73 12.32 10.91 12.8
"2014-11-20 16:00:00" 4675 2014.8894977169 2014 324 16 0.044 0.037 -0.255 -5.264 -5.865 -4.921 82.5 74.76 11.18 10.11 110.2 89.7 548.9 2.051 2.062 -3.092 -6.349 16.24 17.97 12.8
"2014-11-20 17:00:00" 4676 2014.8896118721 2014 324 17 0.035 0.029 -0.042 -4.918 -5.293 -4.636 85.8 82.8 6.17 7.165 131 112.5 548.1 2.054 2.058 -4.185 -5.271 11.91 13.28 12.8
"2014-11-20 18:00:00" 4677 2014.8897260274 2014 324 18 0.006 0.005 -0.506 -3.863 -4.561 -3.448 77.95 69.78 7.777 8.25 125.4 105.7 546.5 2.04 2.049 -3.023 -4.382 11.58 13.26 12.8
"2014-11-20 19:00:00" 4678 2014.8898401826 2014 324 19 0 0 -1.893 -4.117 -4.636 -3.674 80.9 75.03 10.55 11.22 135.3 114.8 545.5 2.042 2.057 -3.725 -4.477 11.97 13.99 12.8
"2014-11-20 20:00:00" 4679 2014.8899543379 2014 324 20 0 0 -3.96 -4.784 -5.254 -4.297 81.7 76.21 12.4 13.86 130.4 113.7 544.8 2.047 2.06 -4.28 -5.222 17.46 19.06 12.8
"2014-11-20 21:00:00" 4680 2014.8900684932 2014 324 21 0 0 -1.059 -4.488 -4.959 -4.188 83.1 78.46 13.13 15.15 146.2 126.9 544.6 2.049 2.057 -4.179 -4.847 16.73 18.87 12.8
"2014-11-20 22:00:00" 4681 2014.8901826484 2014 324 22 0 0 -1.363 -4.377 -4.803 -4.167 86.1 83.6 17.31 19.83 148.4 129.8 544 1.864 2.06 -3.907 -5.128 20.78 23.6 12.8
"2014-11-20 23:00:00" 4682 2014.8902968037 2014 324 23 0 0 -1.327 -6.484 -6.737 -6.275 84 79.82 16.57 18.99 156.6 137.9 545.2 2.07 2.064 -4.697 -8.86 21.39 23.86 12.8
"2014-11-21 00:00:00" 4683 2014.8904109589 2014 325 0 0 0 -1.846 -10.18 -10.43 -10.03 80.6 75.04 14.78 16.91 155.1 137.1 548.9 2.072 2.077 -8.72 -11.1 17.91 20.29 12.8
"2014-11-21 01:00:00" 4684 2014.8905251142 2014 325 1 0 0 -4.499 -11.45 -11.74 -11.21 79.35 73.78 15.03 17.28 150.8 131.7 551.3 2.075 2.083 -10.94 -11.92 17.99 20.27 12.8
"2014-11-21 02:00:00" 4685 2014.8906392694 2014 325 2 0 0 -5.446 -12.01 -12.33 -11.68 77.37 71.64 13.59 15.71 146.3 126.1 552.7 2.074 2.086 -11.57 -12.47 16.35 18.16 12.8
"2014-11-21 03:00:00" 4686 2014.8907534247 2014 325 3 0 0 -5.484 -12.6 -12.89 -12.24 76.52 70.95 12.08 13.73 140.7 122 554.1 2.075 2.089 -12 -12.95 15.44 17.18 12.8
"2014-11-21 04:00:00" 4687 2014.8908675799 2014 325 4 0 0 -5.405 -12.85 -13.17 -12.38 72.91 66.04 12.02 13.73 134.7 116.4 554.7 2.075 2.091 -12.26 -13.18 14.22 16.12 12.8
"2014-11-21 05:00:00" 4688 2014.8909817352 2014 325 5 0 0 -5.107 -12.76 -13.14 -12.3 69.42 62.34 10.43 11 140.4 120.3 555.4 2.074 2.09 -11.6 -13.45 12.67 14.44 12.8
"2014-11-21 06:00:00" 4689 2014.8910958904 2014 325 6 0 0 -5.2 -13.15 -13.39 -12.66 69.46 64.17 9.28 9.96 149.5 128.8 556.2 2.076 2.091 -11.89 -13.77 12.91 15.09 12.8
"2014-11-21 07:00:00" 4690 2014.8912100457 2014 325 7 0 0 -4.982 -13.79 -14.08 -13.26 72.68 67.13 10.53 11.05 132.7 115.5 556.1 2.078 2.095 -13.34 -14.19 14.29 17.19 12.8
"2014-11-21 08:00:00" 4691 2014.8913242009 2014 325 8 0 0 -4.161 -13.37 -13.7 -12.9 73.32 67.03 12.23 13.61 122.6 107.6 556.5 2.076 2.095 -12.73 -14.05 14.69 16.95 12.8
"2014-11-21 09:00:00" 4692 2014.8914383562 2014 325 9 0 0 -4.759 -13.22 -13.52 -12.74 70.96 64.08 12.86 15.06 129.6 112 557.1 2.076 2.094 -12.88 -13.66 14.96 17.54 12.8
"2014-11-21 10:00:00" 4693 2014.8915525114 2014 325 10 0 0 -4.808 -13.67 -13.96 -13.29 69.25 64.34 12.75 14.8 134.3 116 558 2.078 2.095 -13.09 -14.18 14.5 16.73 12.8
"2014-11-21 11:00:00" 4694 2014.8916666667 2014 325 11 0 0 -4.209 -13.66 -13.94 -13.32 70.06 66.63 11.48 12.69 138.7 120.5 559.1 2.077 2.094 -13.39 -13.96 14.07 15.64 12.8
"2014-11-21 12:00:00" 4695 2014.8917808219 2014 325 12 0 0 -3.071 -13.3 -13.59 -12.95 76 72.59 9.82 10.28 148.4 128.8 560.1 2.075 2.091 -12.49 -13.8 11.54 12.37 12.8
"2014-11-21 13:00:00" 4696 2014.8918949772 2014 325 13 0.006 0.005 -1.797 -12.34 -12.58 -12 79.73 77.18 7.375 8.47 165.4 146.8 561.6 2.071 2.086 -12.01 -12.64 9.88 10.27 12.8
"2014-11-21 14:00:00" 4697 2014.8920091324 2014 325 14 0.039 0.033 -4.266 -14.08 -14.23 -13.18 82.8 81.4 4.976 6.699 160.8 141.4 563.1 2.079 2.094 -12.59 -14.88 5.586 7.618 12.9
"2014-11-21 15:00:00" 4698 2014.8921232877 2014 325 15 0.073 0.062 -3.934 -15.41 -15.62 -14.34 82 80.2 4.377 5.998 132.1 113.7 564.4 2.085 2.101 -14.4 -16.66 5.586 7.605 13.03
"2014-11-21 16:00:00" 4699 2014.8922374429 2014 325 16 0.072 0.058 -3.673 -14.89 -15.12 -13.92 80.2 77.67 5.728 7.685 136.5 118.7 564.9 2.083 2.099 -14.45 -15.52 7.376 8.96 13.08
"2014-11-21 17:00:00" 4700 2014.8923515982 2014 325 17 0.035 0.028 -3.998 -14.42 -14.71 -13.64 78.97 76.01 7.478 8.22 134.6 116.8 565.4 2.081 2.097 -13.6 -15.02 9.27 9.06 13
"2014-11-21 18:00:00" 4701 2014.8924657534 2014 325 18 0.007 0.005 -3.783 -13.7 -13.96 -13.12 77.29 73.63 8.59 7.504 124.8 108.8 566 2.077 2.095 -13.25 -14.16 9.73 9.58 12.94
"2014-11-21 19:00:00" 4702 2014.8925799087 2014 325 19 0 0 -4.424 -13.83 -14.05 -13.27 76.42 72.81 8.67 7.181 118.9 103.6 566.3 2.076 2.096 -13.29 -14.56 9.95 8.07 12.89
"2014-11-21 20:00:00" 4703 2014.8926940639 2014 325 20 0 0 -4.65 -14.27 -14.56 -13.79 77.59 73.79 10.09 9.68 126 111 566.6 2.079 2.098 -13.89 -14.59 11.8 13.57 12.86
"2014-11-21 21:00:00" 4704 2014.8928082192 2014 325 21 0 0 -4.497 -14.42 -14.7 -14 77.6 73.86 10.86 11.29 131 113.5 566.9 2.08 2.098 -14.2 -14.7 12.11 13.89 12.84
"2014-11-21 22:00:00" 4705 2014.8929223744 2014 325 22 0 0 -2.459 -13.78 -14.07 -13.52 81.5 78.76 10.45 10.63 138.6 118.8 567.3 2.078 2.094 -13.13 -14.32 12.39 14.44 12.82
"2014-11-21 23:00:00" 4706 2014.8930365297 2014 325 23 0 0 -1.218 -13.23 -13.46 -13.09 82.3 79.85 10.5 10.57 138.1 119.2 567.5 2.076 2.091 -12.91 -13.47 12.45 13.8 12.81
"2014-11-22 00:00:00" 4707 2014.8931506849 2014 326 0 0 0 -3.282 -13.86 -14.12 -13.59 80.9 77.8 9.88 9.29 136.6 116.6 567.8 2.078 2.094 -13.34 -14.35 11.85 13.12 12.81
"2014-11-22 01:00:00" 4708 2014.8932648402 2014 326 1 0 0 -3.949 -14.89 -15.15 -14.58 78.83 74.79 11.4 11.99 132.1 114.4 567.8 2.082 2.099 -14.26 -15.31 14.55 16.94 12.8
"2014-11-22 02:00:00" 4709 2014.8933789954 2014 326 2 0 0 -4.427 -15.54 -15.93 -15.35 79.44 77.06 13.95 16.25 133.5 115 567.5 2.086 2.103 -15.09 -15.88 16.44 18.48 12.8
"2014-11-22 03:00:00" 4710 2014.8934931507 2014 326 3 0 0 -3.871 -15.85 -15.92 -15.36 79.91 77.71 14.58 16.83 129.1 112.2 567.7 2.086 2.104 -15.25 -16.06 17.37 20.55 12.8
"2014-11-22 04:00:00" 4711 2014.8936073059 2014 326 4 0 0.001 -3.476 -15.23 -15.52 -14.96 79.55 76.07 13.38 15.19 125.6 107.5 568.1 2.083 2.103 -14.38 -15.82 15.44 17.47 12.8
"2014-11-22 05:00:00" 4712 2014.8937214612 2014 326 5 0 0 -0.408 -14.31 -14.38 -14.01 81 78.3 12.9 14.6 131.1 113.3 568.2 2.079 2.096 -13.76 -15.6 15.8 17.97 12.79
"2014-11-22 06:00:00" 4713 2014.8938356164 2014 326 6 0 0 -0.337 -13.49 -13.76 -13.41 82.4 80.2 11.53 12.2 134.7 115.6 568.7 2.076 2.093 -12.95 -14.06 13.63 15.49 12.79
