  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  322.500      .0      .0      .0   0.   0.    -.2
  322.542      .5      .4      .5  99. 125.   -1.3
  322.583     2.4     2.4     2.4  99. 100.   -3.6
  322.625     5.1     5.1     4.9  95.  96.   -6.6
  322.667     5.9     5.8     5.5  94.  95.   -7.8
  322.708     2.4     2.5     2.4  99.  96.   -6.1
  322.750      .4      .4      .4  99. 100.   -1.3
  322.792      .0      .0      .0   0.   0.   -1.4
  322.833      .0      .0      .0   0.   0.   -1.3
  322.875      .0      .0      .0   0.   0.   -1.6
  322.917      .0      .0      .0   0.   0.   -1.5
  322.958      .0      .0      .1   0.   0.   -1.4
  323.000      .0      .0      .1   0.   0.   -1.9
  323.042      .0      .0      .1   0.   0.   -1.4
  323.083      .0      .0      .0   0.   0.   -1.8
  323.125      .0      .0      .0   0.   0.   -1.0
  323.167      .0      .0      .1   0.   0.   -1.5
  323.208      .0      .0      .0   0.   0.   -1.9
  323.250      .0      .0      .0   0.   0.   -1.7
  323.292      .0      .0      .0   0.   0.   -2.2
  323.333      .0      .0      .0   0.   0.   -2.4
  323.375      .0      .0      .0   0.   0.   -4.2
  323.417      .0      .0      .0   0.   0.   -3.2
  323.458      .0      .1      .0   0.   0.   -3.3
  323.500      .0      .2      .0   0.   0.   -2.5
  323.542      .7      .8      .8 114. 100.   -1.4
  323.583     3.1     3.2     3.2 103. 100.   -2.6
  323.625     7.0     7.2     6.8  96.  94.   -2.6
  323.667     8.6     8.9     8.4  97.  94.   -4.0
  323.708     4.2     4.3     4.1  99.  95.   -4.1
  323.750      .9     1.0     1.0 112. 100.   -5.0
  323.792      .0      .2      .0   0.   0.   -4.6
  323.833      .0      .2      .0   0.   0.   -3.6
  323.875      .0      .2      .0   0.   0.   -2.9
  323.917      .0      .2      .2   0.   0.   -1.3
  323.958      .0      .2      .1   0.   0.   -1.1
  324.000      .0      .2      .0   0.   0.   -1.5
  324.042      .0      .2      .0   0.   0.   -4.6
  324.083      .0      .2      .0   0.   0.   -2.2
  324.125      .0      .0      .0   0.   0.   -4.2
  324.167      .0      .0      .0   0.   0.   -7.2
  324.208      .0      .0      .0   0.   0.   -5.6
  324.250      .0      .0      .0   0.   0.   -7.3
  324.292      .0      .0      .0   0.   0.   -6.2
  324.333      .0      .0      .0   0.   0.   -7.8
  324.375      .0      .0      .0   0.   0.   -8.5
  324.417      .0      .0      .0   0.   0.   -8.3
  324.458      .0      .0      .0   0.   0.   -9.3
  324.500      .0      .0      .2   0.   0.   -8.7
  324.542      .9     1.0     1.0 112. 100.   -1.1
  324.583     4.5     4.7     4.3  97.  93.   -3.1
  324.625     7.8     8.4     7.5  97.  90.  -22.2
  324.667     9.1     9.4     8.7  96.  92.  -10.9
  324.708     4.8     5.0     4.8  99.  96.   -4.1
  324.750     1.1     1.2     1.2 109. 100.   -7.9
  324.792      .0      .0      .0   0.   0.  -16.6
  324.833      .0      .2      .0   0.   0.  -18.6
  324.875      .0      .0      .0   0.   0.  -22.5
  324.917      .0      .0      .0   0.   0.  -18.3
  324.958      .0      .0      .0   0.   0.  -20.0
  325.000      .0      .0      .0   0.   0.  -17.9
  325.042      .0      .0      .0   0.   0.  -12.5
  325.083      .0      .0      .0   0.   0.   -7.1
  325.125      .0      .0      .0   0.   0.  -22.1
  325.167      .0      .0      .0   0.   0.   -7.4
  325.208      .0      .0      .0   0.   0.   -5.9
  325.250      .0      .0      .0   0.   0.   -6.3
  325.292      .0      .0      .0   0.   0.   -2.2
  325.333      .0      .0      .0   0.   0.  -16.7
  325.375      .0      .0      .0   0.   0.  -31.7
  325.417      .0      .0      .0   0.   0.  -26.3
  325.458      .0      .0      .0   0.   0.  -25.0
  325.500      .0      .2      .0   0.   0.  -26.7
  325.542     1.2     1.3     1.2  99.  92.  -27.8
  325.583     8.3     8.3     7.5  91.  91.  -26.1
  325.625    12.7    12.3    12.4  98. 101.  -23.7
  325.667    14.4    13.4    13.2  92.  98.  -30.6
  325.708     4.5     4.3     4.2  95.  98.  -29.5
  325.750      .4      .4      .4  99. 100.  -26.7
  325.792      .0      .0      .0   0.   0.  -10.6
  325.833      .0      .0      .0   0.   0.  -17.4
  325.875      .0      .0      .0   0.   0.  -24.1
  325.917      .0      .0      .0   0.   0.  -14.8
  325.958      .0      .0      .0   0.   0.  -11.3
  326.000      .0      .0      .0   0.   0.  -20.0
  326.042      .0      .0      .0   0.   0.  -27.3
  326.083      .0      .0      .0   0.   0.  -31.3
  326.125      .0      .0      .0   0.   0.  -37.3
  326.167      .0      .0      .0   0.   0.  -37.7
  326.208      .0      .0      .0   0.   0.  -37.8
  326.250      .0      .0      .0   0.   0.  -37.1
  326.292      .0      .0      .0   0.   0.  -37.9
  326.333      .0      .0      .1   0.   0.  -39.3
  326.375      .0      .0      .1   0.   0.  -36.7
  326.417      .0      .0      .1   0.   0.  -34.6
  326.458      .0      .0      .2   0.   0.  -33.5
  326.500      .0      .2      .1   0.   0.  -30.0
  326.542     1.5     1.7     1.5  99.  88.  -30.2
  326.583     8.2     8.4     7.6  93.  91.  -31.0
  326.625    10.2    10.1    10.5 103. 104.  -40.7
  326.667    11.2    10.7    11.0  99. 103.  -42.1
  326.708     8.2     7.9     7.9  97. 100.  -40.5
  326.750     2.0     2.0     1.9  94.  95.  -41.3
  326.792      .0      .0      .0   0.   0.  -45.6
  326.833      .0      .0      .2   0.   0.  -48.6
  326.875      .0      .0      .0   0.   0.  -49.6
  326.917      .0      .0      .0   0.   0.  -48.3
  326.958      .0      .0      .0   0.   0.  -47.2
  327.000      .0      .0      .1   0.   0.  -48.4
  327.042      .0      .0      .0   0.   0.  -49.8
  327.083      .0      .0      .0   0.   0.  -45.4
  327.125      .0      .0      .0   0.   0.  -46.9
  327.167      .0      .0      .0   0.   0.  -47.3
  327.208      .0      .0      .2   0.   0.  -43.2
  327.250      .0      .0      .0   0.   0.  -39.8
  327.292      .0      .0      .0   0.   0.  -24.8
  327.333      .0      .0      .0   0.   0.  -14.9
  327.375      .0      .0      .0   0.   0.  -10.1
  327.417      .0      .0      .1   0.   0.   -3.9
  327.458      .0      .0      .0   0.   0.   -3.1
  327.500      .0      .0      .0   0.   0.   -4.2
  327.542      .2      .2      .3 149. 150.  -20.8
  327.583     2.3     2.4     2.3  99.  96.  -34.6
  327.625     6.6     6.8     6.2  95.  92.  -41.7
  327.667     4.9     5.1     4.8  97.  94.  -47.0
  327.708     1.7     1.8     1.8 106. 100.  -46.4
  327.750      .2      .2      .2  99. 100.  -36.8
  327.792      .0      .0      .0   0.   0.  -12.4
  327.833      .0      .0      .0   0.   0.   -4.4
  327.875      .0      .0      .0   0.   0.   -7.5
  327.917      .0      .0      .0   0.   0.  -12.8
  327.958      .0      .0      .1   0.   0.  -38.9
  328.000      .0      .1      .0   0.   0.  -31.2
  328.042      .0      .1      .0   0.   0.  -12.9
  328.083      .0      .0      .0   0.   0.  -20.5
  328.125      .0      .1      .0   0.   0.   -9.8
  328.167      .0      .2      .0   0.   0.  -14.2
  328.208      .0      .2      .0   0.   0.  -23.5
  328.250      .0      .2      .0   0.   0.  -22.6
  328.292      .0      .2      .1   0.   0.  -18.9
  328.333      .0      .2      .0   0.   0.  -10.6
  328.375      .0      .0      .0   0.   0.   -7.3
  328.417      .0      .0      .0   0.   0.    -.5
  328.458      .0      .0      .0   0.   0.  -19.7
  328.500      .0      .0      .0   0.   0.  -28.3
  328.542      .1      .3      .2 199.  67.   -7.8
  328.583     1.1     1.1     1.2 109. 110.    1.8
  328.625     2.2     2.2     2.2  99. 100.     .7
  328.667     2.3     2.5     2.5 109. 100.   -3.2
  328.708     1.2     1.3     1.3 109. 100.   -9.4
  328.750      .2      .2      .2  99. 100.  -16.4
  328.792      .0      .0      .1   0.   0.  -16.6
  328.833      .0      .0      .0   0.   0.  -31.1
  328.875      .0      .0      .0   0.   0.  -49.0
  328.917      .0      .0      .0   0.   0.  -50.7
  328.958      .0      .1      .0   0.   0.  -58.3
  329.000      .0      .1      .0   0.   0.  -38.9
  329.042      .0      .0      .0   0.   0.  -18.0
  329.083      .0      .0      .0   0.   0.  -23.0
  329.125      .0      .0      .0   0.   0.  -37.5
  329.167      .0      .0      .0   0.   0.  -13.1
  329.208      .0      .0      .0   0.   0.  -19.5
  329.250      .0      .0      .0   0.   0.  -33.5
  329.292      .0      .0      .0   0.   0.  -72.1
  329.333      .0      .1      .0   0.   0.  -70.3
  329.375      .0      .1      .0   0.   0.  -73.6
  329.417      .0      .0      .0   0.   0.  -73.6
  329.458      .0      .0      .0   0.   0.  -72.5
  329.500      .0      .0      .0   0.   0.  -69.3
  329.542      .2      .4      .4 199. 100.  -65.4
  329.583     2.6     2.8     2.5  99.  92.  -59.4
  329.625    16.3    16.6    14.8  91.  89.  -19.5
  329.667     6.0     6.1     6.0 101.  98.  -24.5
  329.708     3.2     3.4     3.2  99.  94.  -12.0
  329.750      .2      .3      .3 149. 100.   -6.2
  329.792      .0      .0      .0   0.   0.   -8.9
  329.833      .0      .0      .0   0.   0.  -24.0
  329.875      .0      .0      .2   0.   0.  -62.0
  329.917      .0      .0      .0   0.   0.  -61.7
  329.958      .0      .0      .0   0.   0.  -60.0
  330.000      .0      .0      .1   0.   0.  -59.7
  330.042      .0      .0      .0   0.   0.  -57.8
  330.083      .0      .0      .0   0.   0.  -49.8
  330.125      .0      .0      .0   0.   0.  -45.8
  330.167      .0      .0      .2   0.   0.  -37.5
  330.208      .0      .0      .0   0.   0.  -32.5
  330.250      .0      .0      .0   0.   0.  -37.6
  330.292      .0      .0      .2   0.   0.  -48.6
  330.333      .0      .0      .1   0.   0.  -44.7
  330.375      .0      .0      .1   0.   0.  -39.4
  330.417      .0      .0      .2   0.   0.  -52.0
  330.458      .0      .0      .0   0.   0.  -57.4
  330.500      .0      .0      .0   0.   0.  -32.3
  330.542      .3      .3      .5 166. 167.  -37.6
  330.583     2.8     2.9     2.6  96.  93.  -33.8
  330.625     6.3     6.5     6.1  98.  95.  -46.2
  330.667     5.6     5.7     5.6  99.  98.  -57.0
  330.708     2.4     2.5     2.3  95.  92.  -52.8
  330.750      .2      .2      .2  99. 100.  -56.0
  330.792      .0      .0      .0   0.   0.  -51.9
  330.833      .0      .0      .0   0.   0.  -44.2
  330.875      .0      .0      .0   0.   0.  -43.0
  330.917      .0      .0      .0   0.   0.  -37.7
  330.958      .0      .0      .1   0.   0.  -42.3
  331.000      .0      .0      .0   0.   0.  -40.8
  331.042      .0      .0      .0   0.   0.  -40.0
  331.083      .0      .0      .0   0.   0.  -40.3
  331.125      .0      .0      .0   0.   0.  -37.2
  331.167      .0      .0      .0   0.   0.  -39.2
  331.208      .0      .0      .0   0.   0.  -41.4
  331.250      .0      .0      .1   0.   0.  -36.5
  331.292      .0      .0      .0   0.   0.  -18.3
  331.333      .0      .0      .0   0.   0.  -16.8
  331.375      .0      .0      .0   0.   0.  -19.4
  331.417      .0      .0      .0   0.   0.  -32.3
  331.458      .0      .2      .0   0.   0.  -39.3
  331.500      .0      .1      .0   0.   0.  -32.1
  331.542      .0      .1      .0   0.   0.  -57.7
  331.583     1.1     1.2     1.2 109. 100.  -58.7
  331.625     2.2     2.4     2.3 104.  96.  -59.6
  331.667     2.1     2.3     2.2 104.  95.  -49.5
  331.708     1.0     1.1     1.1 111. 100.  -45.6
  331.750      .0      .0      .2   0.   0.  -44.6
  331.792      .0      .0      .0   0.   0.  -35.3
  331.833      .0      .0      .0   0.   0.  -30.6
  331.875      .0      .0      .1   0.   0.  -25.5
  331.917      .0      .0      .0   0.   0.  -27.3
  331.958      .0      .0      .0   0.   0.  -25.6
  332.000      .0      .0      .0   0.   0.   -1.0
  332.042      .0      .1      .0   0.   0.   -2.9
  332.083      .0      .0      .0   0.   0.   -2.9
  332.125      .0      .0      .0   0.   0.   -3.3
  332.167      .0      .0      .0   0.   0.   -3.1
  332.208      .0      .1      .0   0.   0.   -1.3
  332.250      .0      .0      .0   0.   0.   -1.8
  332.292      .0      .0      .0   0.   0.   -3.3
  332.333      .0      .0      .0   0.   0.   -3.9
  332.375      .0      .0      .0   0.   0.   -4.0
  332.417      .0      .0      .0   0.   0.   -3.8
  332.458      .0      .1      .0   0.   0.   -4.1
  332.500      .0      .1      .0   0.   0.   -5.0
  332.542      .0      .1      .0   0.   0.   -6.8
  332.583      .5      .6      .2  40.  33.  -11.0
  332.625     1.3     1.5      .8  66.  57.  -13.2
  332.667     3.3     3.5     2.5  77.  73.  -12.0
  332.708     2.0     2.1     1.6  79.  75.  -13.0
  332.750      .2      .1      .0   0.   0.  -10.2
  332.792      .0      .0      .0   0.   0.  -14.0
  332.833      .0      .0      .0   0.   0.   -8.3
  332.875      .0      .0      .0   0.   0.   -7.4
  332.917      .0      .0      .0   0.   0.  -19.0
  332.958      .0      .0      .1   0.   0.  -16.1
  333.000      .0      .0      .2   0.   0.  -13.1
  333.042      .0      .0      .0   0.   0.  -10.5
  333.083      .0      .1      .0   0.   0.  -19.2
  333.125      .0      .1      .0   0.   0.  -30.3
  333.167      .0      .2      .2   0.   0.  -39.5
  333.208      .0      .2      .1   0.   0.  -34.8
  333.250      .0      .2      .0   0.   0.   -5.3
  333.292      .0      .1      .0   0.   0.   -4.4
  333.333      .0      .2      .1   0.   0.   -4.7
  333.375      .0      .1      .0   0.   0.   -4.5
  333.417      .0      .0      .0   0.   0.   -4.3
  333.458      .0      .0      .0   0.   0.   -5.2
  333.500      .0      .0      .0   0.   0.  -19.2
  333.542      .0      .0      .0   0.   0.  -29.4
  333.583      .7      .8      .8 114. 100.  -41.7
  333.625     2.0     2.1     1.9  94.  90.  -52.7
  333.667     1.9     2.0     1.9  99.  95.  -42.4
  333.708      .9     1.0     1.0 112. 100.  -44.9
  333.750      .0      .0      .0   0.   0.  -51.3
  333.792      .0      .0      .0   0.   0.  -45.8
  333.833      .0      .0      .0   0.   0.  -38.3
  333.875      .0      .0      .0   0.   0.  -32.6
  333.917      .0      .0      .0   0.   0.  -19.4
  333.958      .0      .0      .0   0.   0.  -17.8
  334.000      .0      .0      .0   0.   0.  -13.2
  334.042      .0      .0      .0   0.   0.  -13.2
  334.083      .0      .0      .2   0.   0.  -16.7
  334.125      .0      .0      .2   0.   0.  -19.2
  334.167      .0      .0      .1   0.   0.  -14.2
  334.208      .0      .0      .2   0.   0.  -31.1
  334.250      .0      .0      .1   0.   0.  -21.7
  334.292      .0      .0      .0   0.   0.  -14.5
  334.333      .0      .0      .0   0.   0.  -24.9
  334.375      .0      .0      .0   0.   0.  -34.3
  334.417      .0      .0      .0   0.   0.  -26.4
  334.458      .0      .0      .2   0.   0.  -19.7
  334.500      .0      .2      .1   0.   0.   -9.2
  334.542      .0      .3      .0   0.   0.   -9.7
  334.583      .4      .5      .5 124. 100.   -4.3
  334.625     1.1     1.1     1.2 109. 110.   -6.3
  334.667     1.1     1.3     1.3 119. 100.  -10.0
  334.708      .5      .5      .5  99. 100.  -25.4
  334.750      .0      .2      .1   0.   0.  -17.3
  334.792      .0      .0      .0   0.   0.  -13.9
  334.833      .0      .0      .0   0.   0.  -13.6
  334.875      .0      .0      .0   0.   0.  -12.0
  334.917      .0      .0      .0   0.   0.   -9.2
  334.958      .0      .0      .0   0.   0.   -5.3
  335.000      .0      .0      .0   0.   0.  -16.5
  335.042      .0      .0      .0   0.   0.  -28.5
  335.083      .0      .0      .0   0.   0.  -13.8
  335.125      .0      .0      .0   0.   0.  -10.9
  335.167      .0      .0      .0   0.   0.  -21.1
  335.208      .0      .0      .0   0.   0.  -15.9
  335.250      .0      .0      .0   0.   0.  -25.0
  335.292      .0      .0      .0   0.   0.  -38.8
  335.333      .0      .0      .0   0.   0.  -29.2
  335.375      .0      .0      .1   0.   0.  -46.2
  335.417      .0      .0      .0   0.   0.  -23.5
  335.458      .0      .0      .2   0.   0.  -49.7
  335.500      .0      .0      .2   0.   0.  -43.5
  335.542      .0      .0      .3   0.   0.  -28.8
  335.583      .6      .7      .7 116. 100.  -13.8
  335.625     2.1     2.2     2.1  99.  95.  -22.6
  335.667     1.9     2.1     2.0 105.  95.  -36.5
  335.708      .6      .6      .5  83.  83.  -17.9
  335.750      .0      .0      .0   0.   0.  -46.3
  335.792      .0      .0      .0   0.   0.  -63.9
  335.833      .0      .0      .0   0.   0.  -60.6
  335.875      .0      .0      .1   0.   0.  -65.6
  335.917      .0      .0      .0   0.   0.  -44.4
  335.958      .0      .0      .2   0.   0.  -29.9
  336.000      .0      .0      .0   0.   0.  -45.0
  336.042      .0      .0      .0   0.   0.  -57.7
  336.083      .0      .0      .0   0.   0.  -62.0
  336.125      .0      .0      .0   0.   0.  -55.2
  336.167      .0      .0      .0   0.   0.  -53.5
  336.208      .0      .0      .1   0.   0.  -60.6
  336.250      .0      .1      .1   0.   0.  -64.0
  336.292      .0      .2      .0   0.   0.  -62.7
  336.333      .0      .2      .0   0.   0.  -61.5
  336.375      .0      .2      .0   0.   0.  -52.9
  336.417      .0      .2      .2   0.   0.  -47.8
  336.458      .0      .2      .0   0.   0.  -41.6
  336.500      .0      .1      .0   0.   0.  -30.6
  336.542      .0      .2      .0   0.   0.  -21.7
  336.583      .5      .6      .5  99.  83.  -38.0
  336.625     2.1     2.2     2.0  94.  91.  -31.1
  336.667     1.4     1.6     1.5 107.  93.  -26.4
  336.708      .5      .6      .5  99.  83.  -30.5
  336.750      .0      .2      .0   0.   0.  -40.7
  336.792      .0      .1      .0   0.   0.  -40.0
  336.833      .0      .2      .0   0.   0.  -54.2
  336.875      .0      .2      .0   0.   0.  -61.7
  336.917      .0      .2      .2   0.   0.  -63.2
  336.958      .0      .2      .1   0.   0.  -62.7
  337.000      .0      .1      .0   0.   0.  -61.2
  337.042      .0      .0      .0   0.   0.  -59.6
  337.083      .0      .0      .0   0.   0.  -52.2
  337.125      .0      .0      .0   0.   0.  -39.0
  337.167      .0      .0      .0   0.   0.  -52.3
  337.208      .0      .0      .0   0.   0.  -58.8
  337.250      .0      .0      .0   0.   0.  -53.7
  337.292      .0      .0      .0   0.   0.  -48.2
  337.333      .0      .0      .0   0.   0.  -48.0
  337.375      .0      .0      .0   0.   0.  -47.0
  337.417      .0      .0      .1   0.   0.  -44.8
  337.458      .0      .0      .0   0.   0.  -44.8
  337.500      .0      .0      .0   0.   0.  -38.2
  337.542      .0      .0      .1   0.   0.  -23.1
  337.583      .4      .4      .5 124. 125.  -24.9
  337.625     1.9     2.0     1.9  99.  95.  -20.7
  337.667     1.5     1.7     1.6 107.  94.   -6.2
  337.708      .4      .5      .6 149. 120.    -.2
  337.750      .0      .0      .0   0.   0.    -.4
  337.792      .0      .0      .0   0.   0.   -1.6
  337.833      .0      .0      .0   0.   0.   -2.0
  337.875      .0      .0      .0   0.   0.   -2.3
  337.917      .0      .0      .1   0.   0.   -2.8
  337.958      .0      .0      .0   0.   0.   -4.1
  338.000      .0      .0      .0   0.   0.   -5.3
  338.042      .0      .0      .0   0.   0.   -3.6
  338.083      .0      .0      .0   0.   0.   -3.8
  338.125      .0      .0      .2   0.   0.   -4.4
  338.167      .0      .0      .0   0.   0.   -5.0
  338.208      .0      .0      .0   0.   0.  -12.8
  338.250      .0      .0      .0   0.   0.  -17.3
  338.292      .0      .0      .1   0.   0.  -27.8
  338.333      .0      .0      .0   0.   0.  -35.5
  338.375      .0      .0      .0   0.   0.  -37.2
  338.417      .0      .0      .0   0.   0.  -32.0
  338.458      .0      .0      .0   0.   0.  -29.4
  338.500      .0      .0      .0   0.   0.  -36.3
  338.542      .0      .0      .0   0.   0.  -41.2
  338.583      .4      .6      .5 124.  83.  -41.6
  338.625     1.5     1.6     1.6 107. 100.  -45.4
  338.667     1.5     1.6     1.6 107. 100.  -41.3
  338.708      .5      .6      .5  99.  83.  -25.7
  338.750      .0      .1      .0   0.   0.  -20.4
  338.792      .0      .0      .0   0.   0.  -24.2
  338.833      .0      .0      .0   0.   0.  -32.1
  338.875      .0      .2      .2   0.   0.     .1
  338.917      .0      .1      .0   0.   0.   -2.0
  338.958      .0      .0      .0   0.   0.     .6
  339.000      .0      .0      .0   0.   0.     .1
  339.042      .0      .0      .2   0.   0.   -2.7
  339.083      .0      .0      .0   0.   0.   -8.2
  339.125      .0      .0      .0   0.   0.   -4.2
  339.167      .0      .0      .0   0.   0.   -3.9
  339.208      .0      .0      .0   0.   0.   -5.1
  339.250      .0      .0      .0   0.   0.   -3.1
  339.292      .0      .0      .0   0.   0.   -2.6
  339.333      .0      .0      .2   0.   0.   -4.6
  339.375      .0      .0      .2   0.   0.   -7.8
  339.417      .0      .0      .0   0.   0.   -3.7
  339.458      .0      .0      .0   0.   0.   -9.7
  339.500      .0      .0      .2   0.   0.   -6.0
  339.542      .0      .0      .2   0.   0.   -4.4
  339.583      .3      .4      .4 133. 100.   -1.6
  339.625     1.2     1.3     1.3 109. 100.   -3.9
  339.667     1.3     1.4     1.3  99.  92.   -4.5
  339.708      .4      .5      .5 124. 100.   -2.5
  339.750      .0      .0      .0   0.   0.   -4.7
  339.792      .0      .0      .0   0.   0.   -6.1
  339.833      .0      .0      .0   0.   0.   -4.0
  339.875      .0      .0      .0   0.   0.    -.4
  339.917      .0      .0      .0   0.   0.    -.6
  339.958      .0      .0      .0   0.   0.   -2.6
  340.000      .0      .0      .0   0.   0.   -4.8
  340.042      .0      .0      .0   0.   0.   -2.2
  340.083      .0      .0      .0   0.   0.    -.4
  340.125      .0      .0      .3   0.   0.   -1.1
  340.167      .0      .0      .0   0.   0.   -1.4
  340.208      .0      .0      .0   0.   0.    -.5
  340.250      .0      .0      .0   0.   0.   -1.6
  340.292      .0      .0      .0   0.   0.    -.9
  340.333      .0      .2      .0   0.   0.   -1.0
  340.375      .0      .0      .0   0.   0.   -1.4
  340.417      .0      .0      .0   0.   0.   -8.3
  340.458      .0      .0      .0   0.   0.   -9.3
  340.500      .0      .0      .0   0.   0.   -9.0
  340.542      .0      .0      .0   0.   0.   -9.2
  340.583      .6      .6      .6  99. 100.   -9.3
  340.625     2.1     2.1     1.9  90.  90.   -9.7
  340.667     2.3     2.3     2.1  90.  91.  -10.3
  340.708     1.0     1.1      .8  88.  80.  -10.5
  340.750      .1      .3      .2 199.  67.  -10.3
  340.792      .0      .2      .0   0.   0.  -10.2
  340.833      .0      .0      .0   0.   0.  -10.8
  340.875      .0      .0      .0   0.   0.  -10.3
  340.917      .0      .0      .0   0.   0.  -11.0
  340.958      .0      .0      .0   0.   0.  -11.9
  341.000      .0      .0      .0   0.   0.  -12.1
  341.042      .0      .0      .0   0.   0.  -12.4
  341.083      .0      .0      .0   0.   0.  -12.2
  341.125      .0      .0      .0   0.   0.  -10.8
  341.167      .0      .0      .0   0.   0.   -5.2
  341.208      .0      .2      .0   0.   0.   -4.7
  341.250      .0      .0      .0   0.   0.   -1.9
  341.292      .0      .0      .0   0.   0.    -.3
  341.333      .0      .0      .0   0.   0.    2.1
  341.375      .0      .0      .0   0.   0.    1.6
  341.417      .0      .0      .0   0.   0.     .8
  341.458      .0      .0      .0   0.   0.   -1.1
  341.500      .0      .0      .0   0.   0.   -5.8
  341.542      .0      .0      .1   0.   0.   -1.3
  341.583      .2      .3      .2  99.  67.   -1.5
  341.625      .7     1.0     1.0 128. 100.   -2.7
  341.667      .7     1.1     1.0 128.  90.   -6.3
  341.708      .3      .4      .3  99.  75.   -3.1
  341.750      .0      .0      .0   0.   0.   -1.3
  341.792      .0      .0      .0   0.   0.   -4.5
  341.833      .0      .0      .0   0.   0.   -9.1
  341.875      .0      .0      .0   0.   0.   -9.1
  341.917      .0      .0      .0   0.   0.   -6.9
  341.958      .0      .0      .0   0.   0.   -3.8
  342.000      .0      .0      .0   0.   0.   -1.6
  342.042      .0      .0      .0   0.   0.   -3.8
  342.083      .0      .0      .0   0.   0.  -11.4
  342.125      .0      .0      .0   0.   0.  -15.3
  342.167      .0      .0      .0   0.   0.   -3.8
  342.208      .0      .0      .0   0.   0.    2.3
  342.250      .0      .0      .0   0.   0.    2.4
  342.292      .0      .0      .0   0.   0.    -.2
  342.333      .0      .0      .0   0.   0.   -2.9
  342.375      .0      .0      .0   0.   0.   -9.3
  342.417      .0      .0      .0   0.   0.   -5.7
  342.458      .0      .0      .0   0.   0.   -2.8
  342.500      .0      .0      .0   0.   0.   -7.8
  342.542      .0      .0      .0   0.   0.   -5.1
  342.583      .2      .2      .2  99. 100.     .0
  342.625      .9     1.0     1.0 112. 100.   -1.3
  342.667     1.1     1.3     1.2 109.  92.   -6.3
  342.708      .4      .4      .4  99. 100.  -12.2
  342.750      .0      .0      .0   0.   0.   -2.1
  342.792      .0      .0      .0   0.   0.     .9
  342.833      .0      .0      .0   0.   0.     .3
  342.875      .0      .0      .0   0.   0.    -.5
  342.917      .0      .0      .0   0.   0.    -.9
  342.958      .0      .0      .0   0.   0.   -3.1
  343.000      .0      .0      .0   0.   0.   -3.2
  343.042      .0      .0      .0   0.   0.   -1.7
  343.083      .0      .0      .0   0.   0.   -2.4
  343.125      .0      .0      .0   0.   0.   -1.4
  343.167      .0      .0      .0   0.   0.   -1.4
  343.208      .0      .0      .0   0.   0.   -1.3
  343.250      .0      .0      .0   0.   0.   -1.1
  343.292      .0      .0      .0   0.   0.   -3.2
  343.333      .0      .0      .0   0.   0.   -3.2
  343.375      .0      .0      .0   0.   0.    -.9
  343.417      .0      .0      .0   0.   0.    -.9
  343.458      .0      .0      .0   0.   0.    -.9
  343.500      .0      .0      .0   0.   0.    -.9
  343.542      .0      .0      .0   0.   0.    -.9
  343.583      .1      .1      .2 199. 200.   -1.0
  343.625      .7      .7      .7  99. 100.   -1.3
  343.667      .7      .7      .7  99. 100.   -1.7
  343.708      .4      .4      .4  99. 100.   -1.8
  343.750      .0      .0      .0   0.   0.   -1.8
  343.792      .0      .0      .0   0.   0.   -2.5
  343.833      .0      .0      .0   0.   0.   -2.2
  343.875      .0      .0      .0   0.   0.   -2.2
  343.917      .0      .0      .0   0.   0.   -2.7
  343.958      .0      .2      .0   0.   0.   -4.2
  344.000      .0      .0      .0   0.   0.   -4.1
  344.042      .0      .0      .0   0.   0.   -5.1
  344.083      .0      .0      .0   0.   0.   -4.5
  344.125      .0      .0      .0   0.   0.   -4.1
  344.167      .0      .0      .0   0.   0.   -4.8
  344.208      .0      .0      .0   0.   0.   -5.4
  344.250      .0      .0      .0   0.   0.   -5.1
  344.292      .0      .0      .0   0.   0.   -5.0
  344.333      .0      .0      .0   0.   0.   -4.2
  344.375      .0      .0      .0   0.   0.   -3.6
  344.417      .0      .0      .0   0.   0.   -3.8
  344.458      .0      .0      .0   0.   0.   -3.3
  344.500      .0      .0      .0   0.   0.   -3.1
  344.542      .0      .1      .0   0.   0.   -3.0
  344.583      .3      .5      .3  99.  60.   -3.0
  344.625     1.4     1.3     1.3  92. 100.   -2.6
  344.667     1.5     1.4     1.5  99. 108.   -3.8
  344.708      .6      .6      .6  99. 100.   -3.7
  344.750      .0      .0      .0   0.   0.   -4.1
  344.792      .0      .0      .0   0.   0.   -2.8
  344.833      .0      .1      .0   0.   0.   -2.1
  344.875      .0      .1      .0   0.   0.   -1.9
  344.917      .0      .0      .0   0.   0.   -1.6
  344.958      .0      .0      .0   0.   0.   -3.3
  345.000      .0      .1      .0   0.   0.   -3.7
  345.042      .0      .0      .2   0.   0.   -3.7
  345.083      .0      .0      .1   0.   0.   -3.4
  345.125      .0      .0      .1   0.   0.   -2.2
  345.167      .0      .0      .2   0.   0.   -1.9
  345.208      .0      .0      .2   0.   0.   -3.0
  345.250      .0      .0      .1   0.   0.   -2.3
  345.292      .0      .0      .0   0.   0.   -2.8
  345.333      .0      .0      .0   0.   0.   -3.7
  345.375      .0      .0      .0   0.   0.   -3.8
  345.417      .0      .0      .0   0.   0.   -3.7
