ID,Year,JD,HRMN,SurfaceT,RefT,SWin,SWout,Net,TCair1,TCair2,FWTC1,FWTC2,ASPTC1,ASPTC2,CST1,CST2,CSRH1,CSRH2,TRotron1,TRotron2,RHRotron1,RHRotron2
118,1999,138,1630,-224.05,-10.984,9.6374,8.0154,.05768,-15.716,-15.553,-99999,-15.946,-11.683,-12.507,-15.225,-14.992,78.198,76.76,-15.933,-15.134,74.524,74.724
118,1999,138,1640,-489.25,-10.932,8.5239,7.1115,-.00365,-15.826,-15.68,-99999,-15.949,-11.874,-12.636,-15.353,-15.153,78.515,77.403,-16.024,-15.256,74.654,75.14
118,1999,138,1650,-578.77,-10.906,9.3025,7.7707,.0535,-15.845,-15.63,-99999,-15.832,-11.586,-12.338,-15.453,-15.074,79.685,78.294,-16.145,-15.306,75.658,75.452
118,1999,138,1700,-336.18,-10.902,8.6118,7.2011,-.02617,-15.884,-15.688,-99999,-15.962,-12.065,-12.783,-15.498,-15.179,79.37,77.673,-16.312,-15.394,75.509,75.523
118,1999,138,1710,-428.08,-10.935,8.1155,6.8109,-.14635,-15.946,-15.743,-99999,-15.986,-12.005,-12.756,-15.531,-15.191,78.906,77.049,-16.351,-15.423,75.152,75.305
118,1999,138,1720,-593.34,-10.99,7.6186,6.3967,-.14783,-15.977,-15.79,-99999,-15.959,-12.119,-12.822,-15.637,-15.277,78.827,77.15,-16.371,-15.542,75.16,75.413
118,1999,138,1730,-269.95,-11.066,8.0362,6.7098,.05207,-15.875,-15.719,-99999,-15.812,-11.558,-12.289,-15.577,-15.264,79.758,78.307,-16.331,-15.513,75.824,75.971
118,1999,138,1740,-490.66,-11.125,7.794,6.4821,.02247,-15.617,-15.602,-99999,-16.056,-11.456,-12.3,-15.198,-15.051,77.922,76.737,-16.072,-15.193,74.866,75.752
118,1999,138,1750,-493.79,-11.119,8.7415,7.2824,-.08972,-15.44,-15.529,-99999,-15.861,-11.804,-13.024,-14.918,-15.031,77.803,78.255,-15.822,-14.813,74.887,75.28
118,1999,138,1800,-559.15,-11.133,5.7795,4.8397,-.12488,-15.795,-15.935,-99999,-16.194,-13.093,-13.828,-15.264,-15.504,78.973,80.291,-16.192,-15.173,75.851,76.264
118,1999,138,1810,-591.21,-11.232,8.7499,7.2587,.34513,-15.751,-15.767,-99999,-15.428,-13.64,-13.162,-15.212,-15.352,78.065,79.21,-16.382,-15.284,75.922,75.263
118,1999,138,1820,-530.97,-11.343,9.7408,8.1229,.37958,-15.941,-15.852,-99999,-15.57,-13.576,-12.952,-15.425,-15.306,73.471,72.499,-16.433,-15.504,70.988,71.294
118,1999,138,1830,-552.96,-11.396,8.5554,7.1685,.20772,-16.028,-15.888,-99999,-15.702,-13.734,-12.982,-15.499,-15.399,74.715,73.73,-16.533,-15.595,71.919,72.179
118,1999,138,1840,-507.27,-12.718,8.3222,6.9895,-99999,-17.663,-17.464,-99999,-17.136,-15.159,-13.846,-15.645,-15.439,78.524,77.538,-16.682,-15.704,75.542,74.783
118,1999,138,1850,-712.45,-15.898,9.3118,7.8248,.08971,-21.366,-21.151,-99999,-20.758,-18.316,-16.945,-15.658,-15.458,78.457,77.392,-16.702,-15.734,75.814,74.836
118,1999,138,1900,-548.79,-13.518,8.2185,6.9235,-.04837,-18.711,-18.517,-99999,-18.13,-15.726,-14.701,-15.772,-15.566,77.796,76.664,-16.793,-15.904,75.153,74.375
118,1999,138,1910,-697.01,-12.453,7.6014,6.4096,-.17533,-17.578,-17.421,-99999,-17.133,-13.918,-13.676,-15.931,-15.778,77.326,76.028,-16.932,-16.043,74.317,73.978
118,1999,138,1920,-697.7,-11.998,7.6117,6.2796,-.15712,-16.837,-16.658,-99999,-16.405,-13.211,-12.746,-15.824,-15.637,78.793,77.708,-16.841,-16.002,75.99,75.292
118,1999,138,1930,-665.23,-11.813,7.3156,6.2093,-.23185,-16.745,-16.65,-99999,-16.782,-12.215,-12.378,-15.976,-15.783,76.857,75.546,-16.84,-16.091,73.555,73.915
118,1999,138,1940,-599.73,-11.82,7.1435,6.0651,-.14151,-16.683,-16.534,-99999,-16.627,-12.437,-12.582,-16.136,-15.916,76.451,74.661,-16.99,-16.251,72.904,73.536
118,1999,138,1950,-712.46,-11.9,7.2935,6.2562,-.16236,-16.541,-16.415,-99999,-16.626,-11.85,-11.992,-16.016,-15.776,76.518,74.801,-16.91,-16.191,73.23,73.882
118,1999,138,2000,-620.77,-11.993,6.8065,5.8631,-.28229,-16.635,-16.52,-99999,-16.728,-11.987,-12.127,-16.129,-15.863,75.766,73.876,-17,-16.341,72.271,73.377
118,1999,138,2010,-666.23,-12.101,6.4504,5.5648,-.29328,-16.651,-16.528,-99999,-16.774,-11.918,-12.046,-16.189,-15.923,74.714,72.564,-17.11,-16.421,71.346,72.777
118,1999,138,2020,-719.58,-12.211,5.7587,4.9609,-.28129,-16.703,-16.553,-99999,-16.779,-12.202,-12.278,-16.25,-16.031,76.781,75.017,-17.241,-16.522,73.22,74.265
118,1999,138,2030,-788.2,-12.317,5.7991,4.9551,-.20156,-16.627,-16.452,-99999,-16.694,-12.089,-12.239,-16.204,-15.984,77.945,76.248,-17.241,-16.512,74.737,75.336
118,1999,138,2040,-662.18,-12.402,5.6016,4.7913,-.24982,-16.7,-16.586,-99999,-16.755,-12.594,-12.673,-16.303,-16.064,77.088,75.291,-17.27,-16.591,73.72,74.492
118,1999,138,2050,-806.61,-12.487,5.3689,4.6068,-.27241,-16.738,-16.626,-99999,-16.844,-12.8,-12.873,-16.343,-16.11,78.973,77.536,-17.35,-16.651,75.193,75.872
118,1999,138,2100,-682.17,-12.588,4.999,4.2872,-.28377,-16.842,-16.712,-99999,-16.918,-12.971,-12.996,-16.482,-16.196,79.3,77.856,-17.419,-16.73,75.599,76.145
118,1999,138,2110,-817.64,-12.713,4.5091,3.8587,-.25512,-16.98,-16.902,-99999,-17.073,-13.883,-13.94,-16.675,-16.362,79.054,77.583,-17.519,-16.9,74.714,75.912
118,1999,138,2120,-756.76,-12.874,3.9634,3.3934,-.29812,-17.171,-17.097,-99999,-17.278,-14.259,-14.223,-16.848,-16.615,80.865,79.847,-17.728,-17.149,76.285,77.264
118,1999,138,2130,-582.03,-13.073,3.6294,3.1118,-.34251,-17.349,-17.261,-99999,-17.467,-14.334,-14.36,-17.014,-16.782,81.944,81.078,-17.928,-17.359,77.75,78.342
118,1999,138,2140,-686.44,-13.29,2.9831,2.565,-.41611,-17.626,-17.547,-99999,-17.773,-14.958,-15.128,-17.287,-17.028,81.878,80.959,-18.108,-17.638,77.364,78.43
118,1999,138,2150,-686.25,-13.523,2.5647,2.1491,-.46065,-18.221,-18.144,-99999,-18.384,-15.848,-16.125,-17.845,-17.592,80.925,79.959,-18.555,-18.205,76.298,77.802
118,1999,138,2200,-714.45,-13.796,2.3477,2.0139,-.39972,-18.876,-18.803,-99999,-18.876,-16.978,-17.809,-18.589,-18.237,80.016,78.592,-18.703,-18.753,74.218,76.734
118,1999,138,2210,-661.24,-14.104,2.3433,1.9982,-.30548,-18.696,-19.12,-99999,-18.971,-18.242,-18.527,-18.409,-18.662,78.374,78.281,-19.012,-18.523,73.148,75.638
118,1999,138,2220,-679.69,-14.434,2.4836,2.1116,-.22315,-19.154,-19.47,-99999,-19.191,-18.01,-19.293,-18.729,-19.048,77.436,78.881,-19.381,-18.462,73.395,74.58
118,1999,138,2230,-805.92,-14.736,2.4914,2.1228,-.18536,-19.347,-19.648,-99999,-19.282,-18.349,-19.468,-18.988,-19.261,78.022,79.327,-19.661,-18.462,73.681,73.948
118,1999,138,2240,-718.31,-15.017,2.2558,1.9226,-.24708,-19.5,-19.711,-99999,-19.475,-18.774,-19.415,-19.294,-19.381,79.121,79.474,-19.88,-18.862,74.267,74.394
118,1999,138,2250,-846.87,-15.328,1.9615,1.6754,-.30758,-19.28,-19.743,-99999,-19.757,-19.664,-19.024,-18.961,-19.467,77.65,79.374,-20.12,-19.161,74.414,74.953
118,1999,138,2300,-849.23,-15.636,2.2882,1.4217,-99999,-19.356,-19.784,-99999,-19.809,-19.737,-19.275,-19.001,-19.554,77.61,80.047,-20.38,-19.521,75.226,75.779
118,1999,138,2310,-230.89,30061,5.8736,3.5024,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-18.523,-43.845,81.89,55.307,-16.633,-55.258,76.129,52.154
118,1999,138,2320,-237.83,33405,8.5177,5.83,.61528,-99999,-99999,-99999,-99999,-99999,-99999,-19.648,-20.859,86.589,73.176,-23.41,-41.422,75.024,71.28
118,1999,138,2330,-346.21,33405,4.5947,3.4584,.20705,-99999,-99999,-99999,-99999,-99999,-99999,-16.368,-29.029,80.218,66.864,-26.452,-34.507,77.167,60.943
118,1999,138,2340,-755.67,9982.3,2.1226,1.7283,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-21.151,-24.288,85.234,71.084,-23.446,-39.404,71.218,63.679
118,1999,138,2350,-813.82,-45.469,1.0839,.93606,-.76241,-53.246,-52.698,-99999,-53.733,-53.558,-53.122,-20.841,-20.441,77.35,76.184,-21.94,-21.091,74.406,74.766
118,1999,139,0,-830.21,-30.207,.74655,.65895,-.61318,-35.479,-35.326,-99999,-35.75,-35.617,-35.461,-21.041,-20.868,78.26,78.007,-22.241,-21.342,75.256,75.283
118,1999,139,10,-850.03,-23.977,.52426,.47216,-.59589,-28.782,-28.628,-99999,-29.029,-28.948,-28.802,-21.693,-21.506,78.297,78.131,-22.799,-21.94,75.08,75.074
118,1999,139,20,-867.51,-21.192,.53153,.48722,-.56445,-25.615,-25.47,-99999,-25.84,-25.797,-25.666,-22.185,-21.979,78.792,78.419,-23.327,-22.418,75.256,75.063
118,1999,139,30,-847.07,-20.145,.55425,.51957,-.54385,-24.54,-24.36,-99999,-24.886,-24.768,-24.662,-22.63,-22.311,76.578,75.865,-23.726,-22.827,73.874,73.648
118,1999,139,40,-604.4,-19.783,.48709,.46772,-.53562,-24.459,-24.355,-99999,-24.701,-24.644,-24.617,-23.402,-23.103,75.769,75.196,-24.374,-23.535,72.692,72.738
118,1999,139,50,-569.2,-19.895,.35125,.34062,-.53271,-24.851,-24.772,-99999,-25.125,-25.043,-24.965,-24.141,-23.941,75.66,75.387,-25.262,-24.233,72.596,72.376
118,1999,139,100,-246.57,-20.219,.24604,.23525,-.5195,-25.404,-25.373,-99999,-25.514,-25.464,-25.465,-24.952,-24.799,76.193,76.333,-26.139,-25.04,72.876,72.356
118,1999,139,110,-179.87,-20.67,.20738,.19725,-.50745,-25.68,-25.684,-99999,-25.731,-25.663,-25.674,-25.437,-25.364,77.857,78.25,-26.567,-25.538,73.6,73.134
118,1999,139,120,-336.83,-21.181,.18507,.1742,-.49791,-25.932,-25.941,-99999,-26.011,-25.962,-25.972,-25.743,-25.69,77.819,78.272,-26.876,-25.877,73.689,73.129
118,1999,139,130,-431.27,-21.688,.15115,.14365,-.48809,-26.16,-26.169,-99999,-26.139,-26.084,-26.112,-26.01,-25.943,78.107,78.687,-27.146,-26.146,73.923,73.264
118,1999,139,140,-260.53,-22.178,.12331,.11598,-.48037,-26.544,-26.569,-99999,-26.501,-26.399,-26.444,-26.436,-26.376,78.121,78.674,-27.535,-26.526,73.631,73.004
118,1999,139,150,-274.5,-22.647,.10305,.09794,-.46849,-26.777,-26.794,-99999,-26.835,-26.711,-26.725,-26.668,-26.628,78.214,78.853,-27.823,-26.794,73.87,73.07
118,1999,139,200,-400.35,-23.086,.09012,.0846,-.45243,-26.896,-26.92,-99999,-26.866,-26.766,-26.793,-26.819,-26.813,78.778,79.384,-27.97,-26.97,74.24,73.28
118,1999,139,210,-125.59,-23.491,.07991,.07538,-.4496,-27.161,-27.171,-99999,-27.205,-27.081,-27.106,-27.045,-27.018,77.711,78.258,-28.198,-27.168,73.453,72.653
118,1999,139,220,-117.13,-23.864,.07151,.06731,-.45529,-27.498,-27.507,-99999,-27.572,-27.44,-27.437,-27.371,-27.371,77.156,77.575,-28.537,-27.487,72.857,72.164
118,1999,139,230,-106.17,-24.221,.06599,.06435,-.45142,-27.962,-27.969,-99999,-28.091,-27.998,-28.041,-27.79,-27.77,75.567,76.127,-28.996,-27.936,71.774,71.068
118,1999,139,240,-130.01,-24.578,.06402,.05932,-.43396,-27.816,-27.817,-99999,-27.655,-27.68,-28.026,-27.836,-27.856,76.739,77.292,-28.954,-27.994,72.44,71.46
118,1999,139,250,-54.662,-24.898,.05998,.05858,-.43439,-27.384,-27.385,-99999,-27.425,-27.343,-27.575,-27.368,-27.341,76.753,77.36,-28.492,-27.562,72.767,71.967
118,1999,139,300,-312.49,-25.146,.06089,.05933,-.4265,-27.4,-27.395,-99999,-27.377,-27.307,-27.582,-27.314,-27.321,76.517,77.177,-28.491,-27.501,72.51,71.724
118,1999,139,310,-154.6,-25.348,.06296,.05966,-.40244,-27.399,-27.393,-99999,-27.374,-27.276,-27.573,-27.4,-27.36,76.718,77.365,-28.49,-27.54,72.478,71.652
118,1999,139,320,15.733,-25.514,.06593,.06255,-.37872,-27.503,-27.499,-99999,-27.542,-27.443,-27.61,-27.373,-27.34,76.046,76.699,-28.59,-27.52,72.133,71.466
118,1999,139,330,-99.299,-25.649,.06569,.06115,-.35536,-27.21,-27.218,-99999,-27.167,-27.092,-27.347,-27.213,-27.233,76.9,77.54,-28.37,-27.42,72.38,71.766
118,1999,139,340,-384.73,-25.755,.06593,.06231,-.37765,-27.083,-27.091,-99999,-27.161,-27.045,-27.171,-26.967,-26.947,76.533,77.246,-28.21,-27.2,72.346,71.88
118,1999,139,350,-73.167,-25.841,.0694,.06577,-.37722,-27.824,-27.817,-99999,-27.851,-27.765,-27.895,-27.633,-27.6,75.3,75.967,-28.83,-27.74,71.373,70.807
118,1999,139,400,53.867,-25.946,.07846,.07335,-.35123,-27.506,-27.503,-99999,-27.521,-27.385,-27.59,-27.507,-27.513,76.567,77.173,-28.66,-27.71,71.933,71.347
118,1999,139,410,-49.604,-26.054,.08852,.08308,-.38337,-28.192,-28.182,-99999,-28.456,-28.279,-28.265,-27.873,-27.853,74.802,75.368,-29.26,-28.06,71.001,70.521
118,1999,139,420,-64.674,-26.183,.10377,.09528,-.34331,-28.288,-28.302,-99999,-28.369,-28.219,-28.361,-28.206,-28.179,75.452,76.045,-29.439,-28.349,71.072,70.492
118,1999,139,430,88.91,-26.34,.11194,.10213,-.35559,-28.493,-28.49,-99999,-28.627,-28.486,-28.525,-28.359,-28.379,75.002,75.669,-29.608,-28.517,70.855,70.315
118,1999,139,440,-2.5001,-26.503,.11541,.10453,-.37562,-28.563,-28.562,-99999,-28.701,-28.541,-28.535,-28.472,-28.418,74.991,75.631,-29.647,-28.597,70.711,70.251
118,1999,139,450,50.877,-26.668,.12819,.11706,-.39811,-28.762,-28.762,-99999,-28.994,-28.814,-28.856,-28.604,-28.584,74.754,75.301,-29.796,-28.726,70.574,70.08
118,1999,139,500,24.506,-26.837,.14337,.12968,-.34377,-29.127,-29.115,-99999,-29.034,-28.881,-29.078,-29.05,-28.997,74.459,75.173,-30.195,-29.155,70.252,69.571
118,1999,139,510,-55.751,-26.998,.16431,.15005,-.26659,-27.79,-27.831,-99999,-27.904,-27.741,-27.788,-27.896,-27.956,76.723,77.336,-29.154,-28.103,71.655,71.301
118,1999,139,520,-96.297,-27.084,.2094,.19077,-.33945,-27.252,-27.279,-99999,-27.201,-27.013,-27.09,-27.283,-27.356,77.044,77.671,-28.583,-27.503,72.069,71.749
118,1999,139,530,-95.331,-27.09,.28046,.25284,-.33282,-27.324,-27.314,-99999,-27.461,-27.221,-27.223,-27.182,-27.116,76.358,77.005,-28.463,-27.353,71.937,71.497
118,1999,139,540,25.408,-27.059,.36761,.32804,-.30354,-27.449,-27.4,-99999,-27.662,-27.386,-27.431,-27.262,-27.182,76.185,76.799,-28.553,-27.433,71.804,71.263
118,1999,139,550,-25.075,-27.014,.35897,.31659,-.29745,-27.377,-27.37,-99999,-27.517,-27.258,-27.229,-27.269,-27.176,76.399,76.979,-28.463,-27.373,71.804,71.384
118,1999,139,600,2.9009,-26.965,.31717,.28007,-.09964,-26.74,-26.77,-99999,-26.669,-26.45,-26.506,-26.762,-26.776,77.572,78.226,-28.053,-26.932,72.364,72.131
118,1999,139,610,-34.178,-26.899,.27587,.24544,-.0653,-26.401,-26.352,-99999,-26.504,-26.197,-26.216,-26.335,-26.315,77.592,78.353,-27.673,-26.502,72.771,72.511
118,1999,139,620,-196.8,-26.788,.42665,.37348,.07081,-25.622,-25.639,-99999,-25.384,-25.261,-25.323,-25.689,-25.682,78.713,79.446,-27.002,-25.892,73.484,73.211
118,1999,139,630,-170.99,-26.596,.59245,.51504,.00775,-24.839,-24.819,-99999,-24.956,-24.769,-24.683,-24.828,-24.782,79.253,80.033,-26.172,-25.092,74.205,73.845
118,1999,139,640,-60.187,-26.318,.68948,.59426,.08582,-24.138,-24.122,-99999,-24.024,-23.977,-23.958,-24.128,-24.095,80.087,80.84,-25.532,-24.381,74.665,74.438
118,1999,139,650,-40.48,-25.965,.69533,.59796,.11832,-23.233,-23.193,-99999,-23.156,-23.119,-23.129,-23.214,-23.188,80.967,81.841,-24.622,-23.541,75.572,75.272
118,1999,139,700,-30.077,-25.535,.80796,.69493,.12189,-22.577,-22.607,-99999,-22.582,-22.45,-22.556,-22.494,-22.434,81.334,81.954,-23.811,-22.751,76.232,75.885
118,1999,139,710,-20.005,-25.053,.85438,.73492,.0498,-22.426,-22.439,-99999,-22.719,-22.008,-22.017,-22.134,-22.154,81.039,81.833,-23.511,-22.471,76.231,75.818
118,1999,139,720,-232.4,-24.569,.99065,.86237,.02785,-22.73,-22.806,-99999,-23.211,-21.843,-21.823,-22.315,-22.449,80.775,81.442,-23.743,-22.703,75.647,75.194
118,1999,139,730,-230.65,-24.117,1.1166,.98325,-.0266,-22.123,-22.09,-99999,-22.466,-21.27,-21.23,-21.909,-21.923,81.685,82.525,-23.284,-22.284,76.284,75.844
118,1999,139,740,-386.98,-23.681,1.2104,1.0767,-.03055,-21.784,-21.783,-99999,-22.005,-20.651,-20.547,-21.471,-21.457,81.731,82.598,-22.896,-21.926,76.537,76.05
118,1999,139,750,-267.88,-23.243,1.2837,1.1569,-.06316,-21.317,-21.413,-99999,-21.636,-20.433,-20.277,-21.079,-21.172,82.158,83.058,-22.518,-21.468,76.911,76.558
118,1999,139,800,-459.08,-22.812,1.4156,1.282,-.0626,-20.876,-20.943,-99999,-21.14,-20.202,-19.94,-20.579,-20.706,82.302,83.369,-22.009,-20.909,77.402,77.049
118,1999,139,810,-397.51,-22.394,1.5146,1.3873,-.08392,-20.824,-20.815,-99999,-20.838,-20.009,-19.742,-20.44,-20.533,82.048,83.448,-21.88,-20.8,77.341,76.854
118,1999,139,820,-271.7,-21.985,1.6281,1.4895,-.04028,-20.243,-20.238,-99999,-20.25,-19.783,-19.647,-20.047,-20.027,83.094,83.867,-21.29,-20.32,78.094,77.634
118,1999,139,830,-260.13,-21.591,1.8284,1.6649,-.06381,-20.003,-19.973,-99999,-19.949,-19.435,-19.314,-19.72,-19.707,83.12,83.96,-20.97,-20.02,78.24,77.76
118,1999,139,840,-121.07,-21.204,2.0633,1.8502,-.07351,-19.791,-19.791,-99999,-19.807,-19.243,-19.16,-19.46,-19.507,83.192,83.965,-20.791,-19.811,78.312,77.818
118,1999,139,850,-68.131,-20.833,2.2202,1.9693,-.08922,-19.657,-19.7,-99999,-19.798,-19.164,-18.866,-19.321,-19.421,83.048,83.988,-20.612,-19.552,78.361,77.821
118,1999,139,900,-172.01,-20.495,2.469,2.1746,-.12536,-19.562,-19.606,-99999,-19.724,-19.116,-18.726,-19.269,-19.316,83.029,83.989,-20.504,-19.404,78.329,77.729
118,1999,139,910,-11.032,-20.194,2.4819,2.178,-.12642,-19.501,-19.562,-99999,-19.678,-18.933,-18.766,-19.192,-19.272,83.034,83.973,-20.407,-19.297,78.335,77.715
118,1999,139,920,-30.192,-19.927,2.5778,2.2512,-.12738,-19.46,-19.517,-99999,-19.597,-19.038,-18.73,-19.126,-19.246,83.089,84.062,-20.409,-19.289,78.371,77.738
118,1999,139,930,-121.63,-19.698,2.7302,2.3679,-.12383,-19.444,-19.478,-99999,-19.54,-18.974,-18.691,-19.107,-19.22,83.147,84.06,-20.379,-19.31,78.336,77.722
118,1999,139,940,-.33297,-19.562,3.0084,2.5857,-.09936,-19.366,-19.406,-99999,-19.408,-18.883,-18.727,-18.96,-19.033,83.326,84.139,-20.22,-19.18,78.428,77.848
118,1999,139,950,71.941,-19.4,3.225,2.7407,-.07814,-19.389,-19.439,-99999,-19.459,-18.845,-18.629,-18.955,-18.988,83.101,83.927,-20.192,-19.152,78.303,77.729
118,1999,139,1000,2.3992,-19.156,3.4716,2.922,-.06608,-19.235,-19.272,-99999,-19.22,-18.579,-18.509,-18.87,-18.93,83.193,84.053,-20.124,-19.085,78.309,77.689
118,1999,139,1010,6.363,-18.935,3.7039,3.1017,.06171,-18.97,-18.96,-99999,-18.897,-18.354,-18.27,-18.679,-18.659,83.412,84.265,-19.857,-18.898,78.481,77.848
118,1999,139,1020,210.13,-18.717,3.9886,3.3381,.11965,-18.916,-18.886,-99999,-18.804,-18.389,-18.151,-18.633,-18.6,83.321,84.074,-19.739,-18.819,78.351,77.638
118,1999,139,1030,64.625,-18.505,4.2239,3.5151,.16578,-18.914,-18.876,-99999,-18.779,-18.331,-17.902,-18.667,-18.587,83.326,84.026,-19.75,-18.81,78.249,77.503
118,1999,139,1040,-4.6635,-18.303,4.3319,3.5999,.11347,-18.883,-18.849,-99999,-18.756,-18.282,-17.88,-18.607,-18.554,83.305,83.938,-19.69,-18.761,78.195,77.436
118,1999,139,1050,86.31,-18.112,4.466,3.7141,.18923,-18.92,-18.883,-99999,-18.761,-18.271,-17.797,-18.647,-18.574,83.238,83.811,-19.72,-18.791,78.095,77.322
118,1999,139,1100,68.821,-17.944,4.6388,3.8586,.1971,-18.993,-18.957,-99999,-18.87,-18.387,-17.844,-18.714,-18.608,83.125,83.664,-19.79,-18.821,78.008,77.189
118,1999,139,1110,134.78,-17.798,4.9341,4.0974,.20987,-19.082,-19.035,-99999,-18.885,-18.326,-17.554,-18.814,-18.681,83.065,83.531,-19.85,-18.931,77.802,76.969
118,1999,139,1120,132.71,-17.648,5.3437,4.437,.26492,-19.049,-19.004,-99999,-18.821,-18.059,-17.412,-18.747,-18.661,83.031,83.444,-19.82,-18.861,77.655,76.809
118,1999,139,1130,107.36,-17.489,5.5506,4.628,.26614,-18.965,-18.919,-99999,-18.728,-17.892,-17.238,-18.668,-18.568,83.078,83.358,-19.72,-18.791,77.628,76.762
118,1999,139,1140,115.36,-17.325,5.766,4.8119,.29465,-18.885,-18.833,-99999,-18.615,-17.675,-17.029,-18.581,-18.474,83.091,83.338,-19.61,-18.691,77.575,76.676
118,1999,139,1150,119.18,-17.15,6.0279,5.0295,.30675,-18.83,-18.776,-99999,-18.565,-17.503,-16.851,-18.522,-18.428,83.022,83.155,-19.531,-18.622,77.525,76.586
118,1999,139,1200,142.19,-16.971,6.3741,5.3162,.33044,-18.851,-18.794,-99999,-18.592,-17.563,-16.855,-18.557,-18.423,82.903,82.883,-19.523,-18.604,77.354,76.394
118,1999,139,1210,97.355,-16.804,6.2095,5.1806,.27833,-18.845,-18.787,-99999,-18.644,-17.291,-16.79,-18.524,-18.424,82.886,82.68,-19.525,-18.585,77.364,76.418
118,1999,139,1220,147.45,-16.648,6.5108,5.4196,.32881,-18.829,-18.765,-99999,-18.598,-17.222,-16.697,-18.538,-18.431,82.905,82.552,-19.515,-18.576,77.297,76.317
118,1999,139,1230,116.73,-16.394,7.0263,5.835,.39264,-18.642,-18.561,-99999,-18.347,-16.861,-16.322,-18.472,-18.312,82.757,81.991,-19.426,-18.507,77.088,76.016
118,1999,139,1240,149.63,-16.259,7.3166,6.0736,.3635,-18.584,-18.505,-99999,-18.406,-16.348,-16.066,-18.346,-18.186,82.713,81.647,-19.277,-18.358,77.005,75.873
118,1999,139,1250,-30.738,-16.128,7.3727,6.1234,.33152,-18.648,-18.566,-99999,-18.445,-16.258,-15.998,-18.327,-18.167,82.511,81.245,-19.238,-18.339,76.922,75.763
118,1999,139,1300,209.18,-15.976,7.7431,6.4304,.34578,-18.596,-18.506,-99999,-18.382,-16.106,-15.85,-18.26,-18.12,82.571,81.106,-19.168,-18.309,76.843,75.637
118,1999,139,1310,190.15,-15.81,8.0255,6.6679,.33505,-18.533,-18.443,-99999,-18.298,-15.854,-15.646,-18.161,-18.021,82.674,80.963,-19.099,-18.21,76.727,75.495
118,1999,139,1320,120.22,-15.748,8.0383,6.6884,.32064,-18.688,-18.592,-99999,-18.451,-15.829,-15.641,-18.135,-17.988,82.28,80.368,-19.11,-18.191,76.492,75.193
118,1999,139,1330,108.49,-15.544,7.931,6.6128,.31533,-18.623,-18.523,-99999,-18.28,-15.772,-15.537,-18.142,-17.982,82.532,80.793,-19.091,-18.191,76.471,75.372
118,1999,139,1340,138.83,-15.333,8.1379,6.7906,.42859,-18.49,-18.373,-99999,-18.021,-16.558,-15.635,-18.082,-17.902,82.584,80.846,-19.061,-18.132,76.271,75.318
118,1999,139,1350,66.065,-15.14,8.2305,6.8716,.32982,-18.522,-18.403,-99999,-18.231,-15.712,-15.281,-18.056,-17.896,82.202,79.611,-19.042,-18.113,75.762,74.942
118,1999,139,1400,89.201,-14.966,8.0506,6.7269,.25493,-18.551,-18.448,-99999,-18.371,-15.342,-15.191,-18.131,-17.924,82.096,79.179,-19.044,-18.165,75.403,74.884
118,1999,139,1410,220.15,-14.943,8.1721,6.821,.3191,-18.608,-18.481,-99999,-18.2,-15.731,-15.284,-18.092,-17.885,82.173,78.757,-19.055,-18.156,75.161,74.808
118,1999,139,1420,134.98,-14.868,8.0634,6.7458,.41939,-18.636,-18.499,-99999,-18.155,-16.234,-15.385,-18.012,-17.826,82.325,78.41,-18.996,-18.077,75.32,74.96
118,1999,139,1430,88.098,-15.003,8.1244,6.8084,.4187,-18.951,-18.807,-99999,-18.43,-16.957,-15.771,-18.039,-17.886,82.245,77.943,-19.026,-18.087,75.113,74.813
118,1999,139,1440,44.914,-14.628,8.4985,7.1109,.38378,-18.518,-18.371,-99999,-17.967,-16.114,-15.046,-17.886,-17.666,82.198,77.736,-18.876,-17.957,75.159,74.746
118,1999,139,1450,165.57,-14.364,8.5457,7.1604,.527,-18.287,-18.152,-99999,-17.769,-16.047,-14.95,-17.813,-17.553,82.411,78.382,-18.796,-17.887,75.532,74.973
118,1999,139,1500,284.47,-14.164,8.2454,6.9154,.33463,-18.274,-18.127,-99999,-17.75,-15.927,-14.758,-17.826,-17.626,82.424,78.209,-18.816,-17.907,75.692,75.086
118,1999,139,1510,48.51,-13.779,8.045,6.7538,.46638,-17.916,-17.761,-99999,-17.389,-15.584,-14.47,-17.666,-17.44,82.477,78.262,-18.766,-17.828,76.131,75.439
118,1999,139,1520,169.17,-18.777,8.2246,6.9027,.48356,-23.818,-23.651,-99999,-23.268,-20.856,-19.7,-17.733,-17.48,82.537,78.888,-18.796,-17.818,76.537,75.592
118,1999,139,1530,190.47,-16.058,8.288,6.9563,.40286,-20.919,-20.765,-99999,-20.322,-18.26,-16.996,-17.781,-17.561,82.665,79.729,-18.818,-17.889,76.965,75.827
118,1999,139,1540,103.8,-14.678,8.5584,7.1703,.56395,-19.582,-19.428,-99999,-18.958,-16.474,-15.358,-17.822,-17.575,82.681,79.984,-18.81,-17.911,77.121,75.869
118,1999,139,1550,202.4,-13.945,8.376,7.0226,.47428,-18.801,-18.64,-99999,-18.271,-15.788,-14.767,-17.676,-17.45,82.791,79.875,-18.741,-17.812,77.219,75.96
