ID,Year,JD,HRMN,SWin,Flag,T-200T1,T-200T2,083RH1,083RH2,Vf1,Vf2,Vf3,U1,Dir1,SR-50,Battery
122,1999,134,1750,-99999,0,-10.496,-10.405,56.693,54.906,9.7147,9.315,9.3185,1.0128,80.304,0.62104,13.383
122,1999,134,1800,-99999,0,-10.072,-9.8563,58.504,56.772,9.7141,9.3307,9.339,0.81095,83.124,0.62123,13.37
122,1999,134,1810,-99999,0,-9.7073,-9.6698,55.594,57.113,9.7147,9.3452,9.3466,0.79233,79.084,0.62154,13.356
122,1999,134,1820,-99999,0,-9.5645,-9.4797,54.927,56.06,9.7145,9.3504,9.3537,0.89376,77.766,0.62148,13.336
122,1999,134,1830,-99999,0,-9.7184,-9.6012,55.995,56.592,9.7151,9.3451,9.3496,0.79086,79.598,0.62187,13.429
122,1999,134,1840,-99999,0.75,-9.483,-9.3592,56.301,58.305,9.7145,9.3535,9.3583,0.58212,80.071,0.62176,13.349
122,1999,134,1850,7.5442,1,-8.9143,-8.7319,54.108,56.763,9.7136,9.3745,9.3815,0.49784,77.057,0.6217,13.323
122,1999,134,1900,6.59,1,-8.2614,-8.0687,51.321,52.389,9.713,9.3989,9.4063,0.25578,73.556,0.62176,13.296
122,1999,134,1910,6.2457,1,-7.6414,-7.5047,48.024,47.692,9.7123,9.4219,9.4271,0.30674,67.742,0.62189,13.375
122,1999,134,1920,5.3701,1,-7.2328,-7.5617,46.227,43.52,9.7117,9.4369,9.4243,0.09016,65.59,0.62206,13.321
122,1999,134,1930,5.2277,1,-7.2309,-7.8531,46.747,45.962,9.7118,9.4371,9.4133,0,66.361,0.62261,14.453
122,1999,134,1940,5.1686,1,-7.0132,-7.4458,46.561,45.95,9.7115,9.4451,9.4286,0.00539,66.114,0.62214,13.506
122,1999,134,1950,5.1125,1,-6.8369,-7.0265,46.213,46.126,9.7114,9.4519,9.4446,0.36162,65.758,0.62236,13.46
122,1999,134,2000,4.8858,1,-6.9427,-6.9463,45.569,45.372,9.7114,9.4478,9.4476,0.48853,64.749,0.62253,14.347
122,1999,134,2010,5.049,1,-7.4062,-7.4704,46.381,45.151,9.712,9.4306,9.4282,0.39837,65.939,0.62259,14.731
122,1999,134,2020,5.136,1,-7.6051,-8.1923,46.296,45.794,9.7125,9.4235,9.401,0.18375,65.602,0.62278,13.665
122,1999,134,2030,5.4883,1,-7.5974,-8.5041,45.459,48.719,9.7125,9.4238,9.3891,0,64.559,0.62328,13.599
122,1999,134,2040,4.9303,1,-7.5115,-8.484,45.589,46.814,9.7126,9.4272,9.39,0.19894,64.646,0.62369,13.559
122,1999,134,2050,4.8543,1,-7.8022,-8.7315,45.594,46.364,9.7128,9.4163,9.3807,0.82516,64.841,0.62363,13.877
122,1999,134,2100,4.1989,1,-8.9023,-10.192,49.362,48.653,9.7136,9.3749,9.3256,1.104,70.301,0.62416,14.109
122,1999,134,2110,3.7439,1,-10.314,-12.749,54.019,55.716,9.7153,9.3226,9.2294,1.2598,76.933,0.6246,14.062
122,1999,134,2120,3.4913,1,-11.581,-14.007,58.554,62,9.7161,9.2748,9.182,1.2368,83.268,0.6251,14.082
122,1999,134,2130,3.1741,1,-12.405,-14.63,61.245,65.062,9.7161,9.2433,9.1581,1.2892,87.099,0.62546,14.148
122,1999,134,2140,2.7772,1,-12.947,-15.041,62.366,66.312,9.7161,9.2225,9.1424,1.1863,88.569,0.62609,14.142
122,1999,134,2150,2.4452,1,-13.447,-15.434,63.725,67.347,9.7161,9.2035,9.1274,1.3578,90.63,0.62681,14.109
122,1999,134,2200,2.1216,1,-13.992,-15.87,65.75,69.01,9.7163,9.1827,9.1109,1.4705,93.398,0.62695,14.109
122,1999,134,2210,1.8669,1,-14.524,-16.261,66.704,69.552,9.7163,9.1624,9.096,1.5837,94.765,0.62742,14.083
122,1999,134,2220,2.021,1,-15.03,-16.648,67.923,70.367,9.7158,9.1426,9.0807,1.664,96.572,0.62803,14.117
122,1999,134,2230,2.0875,1,-15.447,-16.791,69.782,71.535,9.7157,9.1265,9.0751,1.8444,99.136,0.62783,14.15
122,1999,134,2240,1.9523,1,-15.693,-16.84,71.074,71.832,9.7158,9.1172,9.0733,1.9923,101,0.62792,14.157
122,1999,134,2250,1.6085,1,-15.813,-16.919,72.214,72.556,9.7161,9.1129,9.0706,1.9649,102.61,0.62794,14.123
122,1999,134,2300,1.3865,1,-15.939,-17.095,71.738,72.136,9.7165,9.1084,9.0642,1.9046,101.91,0.62792,14.065
122,1999,134,2310,1.3891,1,-16.112,-17.267,72.311,72.723,9.7168,9.1021,9.0579,1.9291,102.69,0.62861,14.025
122,1999,134,2320,1.3855,1,-16.222,-17.281,73.367,73.644,9.7171,9.0982,9.0577,2.1139,104.29,0.62838,14.005
122,1999,134,2330,1.1737,1,-16.213,-17.193,74.534,74.433,9.7176,9.099,9.0615,2.0717,105.89,0.62805,13.972
122,1999,134,2340,0.92085,1,-16.161,-17.11,74.455,74.187,9.718,9.1013,9.065,1.9624,105.73,0.62811,13.927
122,1999,134,2350,0.72913,1,-16.089,-17.044,74.371,74.058,9.7169,9.1031,9.0666,2.1006,105.63,0.628,13.886
122,1999,135,0,0.58613,1,-16.003,-16.87,74.323,73.774,9.7159,9.1054,9.0722,2.206,105.51,0.62792,13.841
122,1999,135,10,0.44491,1,-15.998,-16.904,73.8,73.15,9.7163,9.106,9.0714,2.0908,104.82,0.62816,13.808
122,1999,135,20,0.34015,1,-16.02,-16.946,74.221,73.475,9.7166,9.1054,9.07,2.1119,105.42,0.62783,13.769
122,1999,135,30,0.27703,1,-16.043,-16.916,75.48,74.547,9.717,9.1049,9.0715,2.2942,107.17,0.62794,13.736
122,1999,135,40,0.24065,1,-16.007,-16.829,76.135,74.995,9.7171,9.1064,9.0749,2.5627,108.15,0.62797,13.703
122,1999,135,50,0.20828,1,-15.947,-16.799,76.023,74.837,9.7171,9.1087,9.0761,3.4981,107.95,0.62758,13.67
122,1999,135,100,0.17447,1,-15.914,-16.785,75.372,74.275,9.7159,9.1088,9.0755,3.3663,107.04,0.628,13.644
122,1999,135,110,0.14802,1,-15.968,-16.832,75.345,74.323,9.7156,9.1065,9.0735,3.4212,106.96,0.62778,13.611
122,1999,135,120,0.12342,1,-16.01,-16.933,75.065,74.107,9.715,9.1043,9.069,3.4805,106.62,0.62825,13.585
122,1999,135,130,0.10118,1,-16.117,-17.041,75.122,74.179,9.7151,9.1003,9.0649,3.9259,106.68,0.62827,13.552
122,1999,135,140,0.08089,1,-16.242,-17.158,75.184,74.244,9.7154,9.0958,9.0608,4.0033,106.86,0.62877,13.539
122,1999,135,150,0.05955,1,-16.331,-17.26,75.066,74.189,9.7157,9.0927,9.0572,4.0572,106.49,0.6291,13.512
122,1999,135,200,0.04792,1,-16.46,-17.391,74.286,73.457,9.7162,9.0882,9.0526,4.1096,105.44,0.62899,13.492
122,1999,135,210,0.03988,1,-16.618,-17.55,74.575,73.791,9.7169,9.0828,9.0472,4.2365,105.92,0.62927,13.472
122,1999,135,220,0.03525,1,-16.708,-17.562,75.496,74.578,9.7172,9.0796,9.047,4.5384,107.28,0.62927,13.452
122,1999,135,230,0.02506,0.825,-16.633,-17.449,76.324,75.065,9.717,9.0824,9.0512,4.2111,108.41,0.62905,13.438
122,1999,135,240,0.0284,0.975,-16.549,-17.359,76.666,75.284,9.717,9.0855,9.0546,4.312,108.83,0.62885,13.419
122,1999,135,250,0.02788,1,-16.495,-17.351,76.536,75.174,9.7171,9.0878,9.055,4.6369,108.64,0.62988,13.398
122,1999,135,300,0.02698,1,-16.543,-17.427,75.508,74.248,9.7173,9.0861,9.0523,4.2699,107.17,0.62935,13.378
122,1999,135,310,0.02598,1,-16.69,-17.62,75.621,74.517,9.7172,9.0804,9.0448,4.1297,107.38,0.62974,13.366
122,1999,135,320,0.02421,1,-16.892,-17.849,75.328,74.316,9.7175,9.0729,9.0363,4.0832,106.95,0.62996,13.346
122,1999,135,330,0.02426,1,-17.145,-18.105,75.943,74.923,9.7175,9.0633,9.0265,3.9411,107.91,0.63032,13.326
122,1999,135,340,0.02633,1,-17.328,-18.224,76.828,75.663,9.7175,9.0562,9.0219,3.8592,109.2,0.63076,13.307
122,1999,135,350,0.02832,1,-17.329,-18.142,78.651,77.212,9.7167,9.0555,9.0244,4.1782,111.72,0.63065,13.3
122,1999,135,400,0.03154,1,-17.212,-18.006,79.057,77.361,9.7162,9.0594,9.0291,4.04,112.3,0.63076,13.287
122,1999,135,410,0.03408,1,-17.178,-18.028,77.952,76.228,9.7163,9.0608,9.0283,3.87,110.61,0.63032,13.266
122,1999,135,420,0.03759,1,-17.368,-18.282,77.056,75.449,9.7165,9.0537,9.0188,3.5535,109.44,0.63142,13.253
122,1999,135,430,0.04335,1,-17.598,-18.506,77.887,76.28,9.7166,9.045,9.0103,3.4574,110.67,0.63117,13.241
122,1999,135,440,0.0509,1,-17.715,-18.59,78.579,76.885,9.7171,9.041,9.0075,3.5378,111.66,0.63156,13.22
122,1999,135,450,0.06049,1,-17.748,-18.609,79.309,77.584,9.7168,9.0395,9.0065,3.4349,112.62,0.63153,13.207
122,1999,135,500,0.07205,1,-17.708,-18.519,80.514,78.646,9.7167,9.0409,9.0099,3.9156,114.34,0.63106,13.195
122,1999,135,510,0.09022,1,-17.549,-18.314,81.5,79.506,9.7172,9.0475,9.0182,4.0092,115.78,0.63134,13.188
122,1999,135,520,0.12415,1,-17.328,-18.086,81.559,79.459,9.7175,9.0562,9.0272,3.9656,115.82,0.63093,13.175
122,1999,135,530,0.15991,1,-17.09,-17.872,81.662,79.582,9.7176,9.0654,9.0355,4.1782,115.94,0.63046,13.162
122,1999,135,540,0.19743,1,-16.835,-17.569,82.068,79.998,9.7173,9.0749,9.0468,4.8128,116.54,0.63051,13.155
122,1999,135,550,0.23466,1,-16.598,-17.368,80.63,78.525,9.7174,9.0841,9.0546,4.5869,114.37,0.63037,13.149
122,1999,135,600,0.2943,1,-16.607,-17.472,79.665,77.982,9.7175,9.0839,9.0507,4.3747,113.2,0.63046,13.142
122,1999,135,610,0.37605,1,-16.502,-17.295,80,78.309,9.7174,9.0877,9.0574,4.8971,113.51,0.6304,13.135
122,1999,135,620,0.41808,1,-16.45,-17.305,78.076,76.526,9.7177,9.09,9.0572,4.532,110.82,0.63021,13.135
122,1999,135,630,0.4348,1,-16.502,-17.33,77.89,76.444,9.7175,9.0878,9.0561,4.6398,110.62,0.63057,13.135
122,1999,135,640,0.49109,1,-16.507,-17.368,78.443,76.987,9.7177,9.0878,9.0548,4.4727,111.4,0.63004,13.135
122,1999,135,650,0.55692,1,-16.506,-17.335,78.51,77.037,9.7176,9.0878,9.056,4.0484,111.49,0.62963,13.142
122,1999,135,700,0.61225,1,-16.506,-17.331,78.783,77.307,9.7176,9.0878,9.0562,4.0337,111.85,0.63029,13.142
122,1999,135,710,0.74849,1,-16.519,-17.39,77.801,76.375,9.7177,9.0873,9.054,3.821,110.48,0.63046,13.155
122,1999,135,720,0.96185,1,-16.53,-17.364,79.253,77.786,9.7176,9.0869,9.055,3.9077,112.65,0.63076,13.168
122,1999,135,730,1.245,1,-16.376,-17.186,80.142,78.491,9.7175,9.0927,9.0617,3.7235,113.8,0.62985,13.195
122,1999,135,740,1.2334,1,-16.26,-17.086,79.27,77.622,9.7176,9.0972,9.0656,3.1924,112.51,0.62996,13.221
122,1999,135,750,1.1419,1,-16.251,-17.112,78.578,77.058,9.7171,9.097,9.0641,3.0748,111.55,0.62968,13.235
122,1999,135,800,1.1395,1,-16.27,-17.166,78.649,77.044,9.7167,9.096,9.0617,3.0586,111.74,0.62977,13.254
122,1999,135,810,1.3564,1,-16.314,-17.169,78.432,76.787,9.7167,9.0943,9.0616,2.9072,111.38,0.62941,13.261
122,1999,135,820,1.609,1,-16.314,-17.171,78.516,76.925,9.7166,9.0942,9.0614,2.9581,111.53,0.62988,13.314
122,1999,135,830,1.512,1,-16.259,-17.122,78.492,76.927,9.7165,9.0962,9.0631,3.31,111.49,0.63236,13.313
122,1999,135,840,1.1218,1,-16.248,-17.128,78.187,76.692,9.7163,9.0964,9.0627,3.3932,110.97,0.62993,13.333
122,1999,135,850,1.3125,1,-16.305,-17.263,77.048,75.736,9.7161,9.0941,9.0574,3.0115,109.44,0.62996,13.32
122,1999,135,900,2.3227,1,-16.404,-17.34,76.848,75.898,9.7163,9.0904,9.0546,2.7543,109.16,0.63026,13.386
122,1999,135,910,2.6444,1,-16.302,-17.26,76.585,75.794,9.7162,9.0943,9.0576,2.7572,108.77,0.63029,13.479
122,1999,135,920,2.4858,1,-16.139,-17.085,77.075,76.583,9.7162,9.1005,9.0643,2.8371,109.54,0.62977,13.538
122,1999,135,930,3.1776,1,-15.992,-16.857,77.076,76.265,9.7163,9.1062,9.0731,3.0836,109.37,0.62963,13.565
122,1999,135,940,3.7901,1,-15.969,-16.843,75.719,74.472,9.7167,9.1075,9.074,3.4917,107.46,0.63101,13.71
122,1999,135,950,5.1913,1,-15.891,-16.71,77.205,76.064,9.7171,9.1109,9.0795,3.9714,109.72,0.63062,15.008
122,1999,135,1000,5.0174,1,-15.602,-16.387,78.229,76.893,9.7174,9.1222,9.0922,4.2022,111.1,0.62689,15.022
122,1999,135,1010,4.4834,1,-15.347,-16.114,78.103,76.655,9.7174,9.132,9.1026,4.2997,110.87,0.62703,14.546
122,1999,135,1020,4.46,1,-15.266,-16.061,77.08,75.522,9.7175,9.1351,9.1047,4.2635,109.4,0.62938,15.089
122,1999,135,1030,-99999,0.875,-15.198,-15.996,76.435,75.277,9.7175,9.1377,9.1072,4.0356,108.51,0.62571,13.731
122,1999,135,1040,7.0237,1,-14.876,-15.648,76.557,75.5,9.7173,9.1498,9.1203,4.0768,108.67,0.62883,13.724
122,1999,135,1050,6.6238,1,-14.618,-15.434,75.783,74.654,9.7161,9.1586,9.1274,4.6344,107.72,0.62195,13.745
122,1999,135,1100,6.1981,1,-14.625,-15.465,75.957,74.619,9.7156,9.1579,9.1258,4.8108,107.79,0.61844,13.678
122,1999,135,1110,5.8073,1,-14.635,-15.503,75.797,74.393,9.7161,9.1579,9.1247,4.703,107.63,0.62109,13.691
122,1999,135,1120,5.6922,1,-14.61,-15.51,75.128,73.573,9.717,9.1598,9.1254,4.4384,106.7,0.62198,13.698
122,1999,135,1130,6.7114,1,-14.572,-15.48,74.748,73.297,9.7173,9.1615,9.1267,4.2752,106.07,0.62195,13.697
122,1999,135,1140,5.7019,1,-14.502,-15.457,73.825,72.364,9.7172,9.1641,9.1275,4.262,104.89,0.62198,13.697
122,1999,135,1150,6.7649,1,-14.525,-15.46,74.104,72.88,9.7172,9.1632,9.1274,3.9832,105.16,0.62151,13.736
122,1999,135,1200,7.1243,1,-14.434,-15.354,73.519,72.471,9.7171,9.1666,9.1314,4.041,104.31,0.62201,13.656
122,1999,135,1210,6.3015,1,-14.361,-15.266,73.218,72.018,9.7169,9.1692,9.1346,3.8681,103.81,0.62004,13.676
122,1999,135,1220,-99999,0.725,-14.355,-15.26,72.573,71.586,9.7162,9.1688,9.1342,3.6819,102.99,0.62145,14.001
122,1999,135,1230,-99999,0.1,-14.154,-15.007,71.729,70.965,9.7158,9.1761,9.1435,3.7358,101.87,0.61985,13.636
122,1999,135,1240,-99999,0.375,-14.032,-14.888,70.618,69.747,9.7159,9.1808,9.1481,3.8632,100.31,0.62123,13.603
122,1999,135,1250,-99999,0,-13.938,-14.762,70.732,69.826,9.7157,9.1842,9.1527,3.6152,100.5,0.6204,13.576
122,1999,135,1300,-99999,0,-13.771,-14.567,70.173,69.064,9.7156,9.1906,9.1601,3.6123,99.526,0.62115,13.55
122,1999,135,1310,-99999,0,-13.727,-14.529,69.653,68.386,9.7156,9.1922,9.1616,3.6662,98.98,0.62118,13.53
122,1999,135,1320,-99999,0,-13.772,-14.576,70.004,68.833,9.7156,9.1905,9.1597,3.6084,99.336,0.62068,13.511
122,1999,135,1330,-99999,0,-13.681,-14.456,69.804,68.608,9.7155,9.1939,9.1643,3.5255,99.057,0.62027,13.484
122,1999,135,1340,-99999,0,-13.653,-14.431,69.772,68.489,9.7154,9.1949,9.1651,3.4663,98.95,0.6204,13.517
122,1999,135,1350,-99999,0,-13.574,-14.324,69.202,67.829,9.7155,9.198,9.1693,3.675,98.285,0.62043,13.623
122,1999,135,1400,-99999,0,-13.489,-14.211,69.006,67.536,9.7154,9.2012,9.1736,3.624,97.846,0.62098,13.477
122,1999,135,1410,-99999,0.025,-13.444,-14.172,69.247,67.713,9.7154,9.2029,9.175,3.7519,98.321,0.62112,13.622
122,1999,135,1420,-99999,0.025,-13.436,-14.16,69.699,68.056,9.7155,9.2033,9.1756,3.6921,98.858,0.6204,13.457
122,1999,135,1430,-99999,0,-13.349,-14.026,69.645,68.064,9.7154,9.2065,9.1806,3.5559,98.858,0.62096,13.456
122,1999,135,1440,-99999,0,-13.287,-13.974,69.593,67.91,9.7155,9.209,9.1827,3.6544,98.649,0.62071,13.436
122,1999,135,1450,-99999,0,-13.203,-13.904,69.606,67.942,9.7158,9.2125,9.1857,3.6956,98.932,0.62137,13.443
122,1999,135,1500,-99999,0,-12.966,-13.631,69.663,68.156,9.7158,9.2215,9.1961,3.5089,98.703,0.61971,13.655
122,1999,135,1510,-99999,0,-12.842,-13.559,69.563,67.89,9.7159,9.2264,9.199,3.8289,98.651,0.62093,13.417
122,1999,135,1520,-99999,0,-12.917,-13.664,69.797,68.396,9.7166,9.2242,9.1956,3.8725,99.086,0.62035,13.436
122,1999,135,1530,-99999,0,-13.051,-13.903,69.884,69.096,9.7168,9.2193,9.1867,3.8259,99.474,0.61958,13.429
122,1999,135,1540,-99999,0,-13.044,-13.897,70.934,70.38,9.717,9.2197,9.1871,3.8338,100.86,0.61952,13.416
122,1999,135,1550,-99999,0,-12.96,-13.811,71.197,70.715,9.7169,9.2228,9.1903,3.8485,101.02,0.61958,13.608
122,1999,135,1600,-99999,0,-12.82,-13.767,70.242,70.416,9.7167,9.228,9.1917,3.7701,99.891,0.61971,13.794
122,1999,135,1610,-99999,0,-12.663,-13.73,69.312,70.223,9.716,9.2334,9.1925,3.7313,98.339,0.61969,13.436
122,1999,135,1620,-99999,0,-12.452,-13.638,67.98,69.382,9.7155,9.2409,9.1956,3.4079,96.201,0.61913,13.622
122,1999,135,1630,-99999,0,-12.254,-13.549,67.495,69.261,9.7156,9.2486,9.1991,3.4261,95.995,0.61969,13.423
122,1999,135,1640,-99999,0,-12.077,-13.441,68.685,70.894,9.7154,9.2552,9.203,3.4761,97.456,0.61927,13.39
122,1999,135,1650,-99999,0,-11.937,-13.327,68.99,71.302,9.7158,9.261,9.2078,3.5598,97.916,0.61963,13.371
122,1999,135,1700,-99999,0,-11.79,-13.138,69.476,71.752,9.7158,9.2665,9.2149,3.48,98.363,0.61916,13.384
122,1999,135,1710,-99999,0,-11.64,-12.958,68.682,71.15,9.716,9.2725,9.2221,3.5496,97.602,0.61919,13.403
122,1999,135,1720,-99999,0,-11.458,-12.702,68.831,71.187,9.716,9.2795,9.2319,3.43,97.485,0.61855,13.396
122,1999,135,1730,-99999,0,-11.274,-12.403,68.465,70.358,9.7165,9.287,9.2438,3.4506,97.206,0.61888,13.383
122,1999,135,1740,-99999,0,-11.156,-12.226,67.693,69.15,9.7164,9.2914,9.2505,3.8161,95.98,0.6183,13.389
122,1999,135,1750,-99999,0,-11.146,-12.091,67.948,68.987,9.7159,9.2913,9.2551,3.8583,96.633,0.619,13.435
122,1999,135,1800,-99999,0,-11.082,-11.982,68.499,69.094,9.7154,9.2933,9.2589,3.6049,97.422,0.61861,13.455
122,1999,135,1810,-99999,0,-10.941,-11.743,68.547,68.745,9.7151,9.2984,9.2677,3.4207,97.299,0.61875,13.475
122,1999,135,1820,-99999,0,-10.846,-11.608,67.548,67.688,9.7147,9.3016,9.2725,3.2458,96.324,0.61866,13.594
122,1999,135,1830,-99999,0,-10.716,-11.454,67.939,68.045,9.7141,9.306,9.2778,3.1228,96.536,0.61855,13.508
122,1999,135,1840,-99999,0.475,-10.504,-11.229,68.013,67.903,9.7136,9.3137,9.2859,2.7719,96.55,0.61858,13.475
122,1999,135,1850,7.7052,1,-10.247,-10.969,67.176,66.874,9.7135,9.3234,9.2957,2.6607,95.126,0.6188,13.455
122,1999,135,1900,7.6941,1,-10.118,-10.894,65.201,65.395,9.7133,9.3282,9.2985,2.5852,92.543,0.61897,13.495
122,1999,135,1910,7.4871,1,-9.9756,-10.817,64.913,65.448,9.7133,9.3336,9.3014,2.2417,92.28,0.61875,13.449
122,1999,135,1920,7.3353,1,-9.7601,-10.564,64.909,65.538,9.7135,9.342,9.3112,2.0105,92.142,0.61872,13.673
122,1999,135,1930,7.0779,1,-9.5591,-10.446,64.036,64.483,9.7135,9.3497,9.3157,2.2324,91.012,0.61875,13.778
122,1999,135,1940,6.9069,1,-9.5045,-10.465,62.435,63.023,9.7129,9.3513,9.3145,2.3868,88.642,0.61866,13.639
122,1999,135,1950,6.6093,1,-9.4159,-10.699,62.471,64.203,9.7127,9.3544,9.3053,2.1629,88.623,0.61916,13.818
122,1999,135,2000,6.4461,1,-9.1805,-10.869,61.701,65.768,9.7125,9.3632,9.2986,1.8664,87.613,0.61883,13.937
122,1999,135,2010,6.045,1,-8.9143,-10.614,60.487,65.125,9.7123,9.3733,9.3082,1.5783,85.854,0.61946,13.685
122,1999,135,2020,5.8144,1,-8.8816,-10.114,58.552,60.76,9.7122,9.3744,9.3273,1.9938,83.128,0.61988,13.658
122,1999,135,2030,5.5749,1,-9.158,-10.065,59.24,59.714,9.7121,9.3637,9.329,1.7341,84.135,0.62002,13.837
122,1999,135,2040,5.329,1,-9.3997,-10.074,59.503,58.9,9.7124,9.3548,9.329,1.5964,84.487,0.62004,13.685
122,1999,135,2050,5.0324,1,-9.6952,-10.343,58.773,57.426,9.7129,9.3439,9.3191,2.2447,83.513,0.62087,13.685
122,1999,135,2100,4.7796,1,-10.404,-11.184,61.006,59.026,9.7134,9.3173,9.2875,2.3353,86.738,0.62123,13.665
122,1999,135,2110,4.4737,1,-10.91,-11.717,62.654,61.073,9.7136,9.2981,9.2673,2.1854,88.995,0.62159,15.055
122,1999,135,2120,4.1816,1,-11.235,-12.031,63.282,61.533,9.7141,9.2862,9.2557,2.2094,89.894,0.62201,13.745
122,1999,135,2130,3.9547,1,-11.656,-12.899,62.236,61.513,9.7144,9.2704,9.2228,1.8997,88.297,0.62339,14.367
122,1999,135,2140,3.8111,1,-12.364,-14.019,62.944,63.799,9.7149,9.2437,9.1804,1.9943,89.49,0.62424,15.062
122,1999,135,2150,3.6021,1,-13.114,-14.586,65.416,66.688,9.7154,9.2155,9.1592,2.2888,92.993,0.62532,15.108
122,1999,135,2200,3.4856,1,-13.727,-15.011,66.064,66.721,9.7158,9.1924,9.1433,2.4108,93.893,0.62535,15.142
122,1999,135,2210,3.333,1,-14.221,-15.256,69.194,69.371,9.7164,9.1741,9.1345,2.6337,98.344,0.6262,13.925
122,1999,135,2220,3.1306,1,-14.371,-15.339,67.6,67.43,9.7167,9.1687,9.1316,2.4363,95.882,0.6264,13.832
122,1999,135,2230,2.9095,1,-14.778,-15.815,68.177,67.941,9.7171,9.1534,9.1138,2.3838,96.956,0.62797,13.779
122,1999,135,2240,2.6022,1,-15.161,-16.177,66.49,66.157,9.7168,9.1385,9.0996,2.3358,94.347,0.62838,13.965
122,1999,135,2250,2.3583,1,-15.741,-16.757,68.857,68.314,9.7167,9.1162,9.0774,2.4936,97.962,0.62872,14.157
122,1999,135,2300,1.9738,1,-15.905,-16.751,70.91,70.272,9.7167,9.11,9.0776,2.1903,100.67,0.62767,14.455
122,1999,135,2310,1.2081,1,-15.821,-16.594,71.799,70.962,9.717,9.1134,9.0838,2.0208,102.13,0.62935,14.449
122,1999,135,2320,1.3829,1,-15.739,-16.671,67.852,67.111,9.7164,9.116,9.0803,2.1281,95.506,0.62993,14.144
122,1999,135,2330,1.3698,1,-16.354,-17.611,67.032,67.121,9.7164,9.0925,9.0444,2.6298,95.823,0.63137,14.19
122,1999,135,2340,1.1435,1,-16.963,-18.176,67.092,67.399,9.7166,9.0694,9.023,2.5416,95.328,0.63112,14.111
122,1999,135,2350,0.9521,1,-17.653,-18.852,68.272,68.491,9.7173,9.0435,8.9977,2.546,97.023,0.63117,14.058
122,1999,136,0,0.73461,1,-18.247,-19.399,69.715,69.715,9.7178,9.0213,8.9772,2.7514,98.886,0.63289,14.006
122,1999,136,10,0.42572,1,-18.726,-19.714,74.236,73.903,9.7183,9.0034,8.9656,2.3706,106.27,0.63369,13.953
122,1999,136,20,0.26318,1,-18.33,-18.863,80.487,78.692,9.7179,9.0183,8.9979,2.4863,113.9,0.63269,13.907
122,1999,136,30,0.20368,1,-18.229,-19.103,74.1,72.355,9.7182,9.0224,8.989,2.4774,105.25,0.63407,13.854
122,1999,136,40,0.17566,1,-18.829,-19.939,68.846,67.965,9.7187,8.9998,8.9574,3.3849,97.745,0.63454,13.815
122,1999,136,50,0.15563,1,-19.601,-20.601,73.15,72.296,9.7185,8.9702,8.9319,3.3511,104.02,0.63322,13.782
122,1999,136,100,0.13051,1,-19.858,-20.741,74.494,73.268,9.7185,8.9603,8.9265,3.334,105.74,0.63352,13.75
122,1999,136,110,0.10828,1,-20.068,-20.951,74.013,72.616,9.7187,8.9525,8.9187,3.1316,105.06,0.6349,13.716
122,1999,136,120,0.0908,1,-20.326,-21.238,74.072,72.678,9.7186,8.9425,8.9076,3.0258,105.23,0.63496,13.691
122,1999,136,130,0.08073,1,-20.54,-21.393,75.235,73.691,9.7191,8.9348,8.9021,3.2605,106.84,0.63482,13.657
122,1999,136,140,0.06775,1,-20.68,-21.538,75.411,73.86,9.7187,8.9291,8.8962,3.3932,107.23,0.63523,13.63
122,1999,136,150,0.05715,1,-20.7,-21.533,76.089,74.383,9.7191,8.9286,8.8967,3.135,107.96,0.63518,13.611
122,1999,136,200,0.05204,1,-20.691,-21.441,77.209,75.397,9.7198,8.9296,8.9009,3.2752,109.55,0.63576,13.585
122,1999,136,210,0.04004,1,-20.609,-21.358,77,75.155,9.7184,8.9315,8.9028,3.5206,109.5,0.63579,13.559
122,1999,136,220,0.03814,1,-20.457,-21.227,77.494,75.52,9.7177,8.9367,8.9072,3.4442,110.14,0.63468,13.539
122,1999,136,230,0.03747,1,-20.461,-21.284,75.903,74.065,9.7177,8.9365,8.905,3.3114,107.72,0.6351,13.519
122,1999,136,240,0.02604,0.825,-20.67,-21.571,75.458,73.722,9.7178,8.9286,8.8941,3.1355,107.23,0.6359,13.5
122,1999,136,250,0.0307,0.95,-20.939,-21.839,75.604,73.921,9.7184,8.9189,8.8844,3.0307,107.5,0.63623,13.48
122,1999,136,300,0.032,1,-20.986,-21.747,79.311,77.424,9.7189,8.9175,8.8884,3.2747,112.7,0.63617,13.454
122,1999,136,310,0.02469,0.825,-20.651,-21.31,80.407,78.053,9.718,8.9295,8.9043,3.1992,114.17,0.63452,13.441
122,1999,136,320,0.0307,0.95,-20.402,-21.107,79.94,77.721,9.7178,8.9388,8.9118,2.7592,113.65,0.63568,13.421
122,1999,136,330,0.03267,1,-20.237,-20.911,81.36,79.349,9.7178,8.9452,8.9194,2.5896,115.72,0.63595,13.401
122,1999,136,340,0.03382,0.975,-19.746,-20.237,82.998,80.12,9.7173,8.9635,8.9447,3.061,117.41,0.63579,13.388
122,1999,136,350,0.03559,1,-19.582,-20.405,78.174,76.14,9.7169,8.9694,8.9379,2.8694,111.36,0.63526,13.367
122,1999,136,400,0.04029,1,-19.413,-20.017,81.911,79.635,9.7166,8.9756,8.9525,2.5715,116.23,0.63363,13.347
122,1999,136,410,0.04812,1,-18.97,-19.539,81.212,78.679,9.7154,8.9914,8.9697,2.4711,115.39,0.63405,13.334
