year	jd	hour.min	temp	hum	wind	wind_dir	press	snow	volt
2018	120	1650	-16.88	70.1	2.96	110.9	654.8	-0.5	12.01
2018	120	1700	-17.42	68.8	3.17	106.3	654.8	-0.52	29.93
2018	120	1710	-17.67	69.83	2.9	110.2	654.9	0	13.46
2018	120	1720	-17.52	70	3.07	112.8	654.9	-0.47	13.47
2018	120	1730	-16.98	68.58	3.22	107.5	654.9	-0.54	13.47
2018	120	1740	-18.07	69	3.06	108.4	654.9	-0.53	13.46
2018	120	1750	-18.57	69.74	2.95	111	654.9	-0.53	25.88
2018	120	1800	-18.89	68.51	3.12	104	654.9	-0.53	13.46
2018	120	1810	-18.91	67.99	3.2	100.1	654.9	-0.53	13.46
2018	120	1820	-19.48	68.49	2.79	101	654.8	-0.48	31.07
2018	120	1830	-19.62	68.67	2.56	105.7	654.8	-0.5	13.47
2018	120	1840	-18.54	68.08	2.77	103.4	654.9	-0.53	13.47
2018	120	1850	-20.08	67.74	2.81	105.5	654.9	-0.53	13.45
2018	120	1900	-20.32	67.7	2.86	104	654.9	-0.5	13.46
2018	120	1910	-21.1	67.33	2.82	103.9	654.9	-0.51	13.46
2018	120	1920	-20.01	66.76	3	97.5	654.8	-0.43	16.76
2018	120	1930	-20.8	66.47	3.03	97	654.8	-0.53	30.63
2018	120	1940	-21.01	66.84	2.7	108	654.9	-0.53	28.61
2018	120	1950	-21.8	67.44	2.52	117.2	654.9	-0.49	13.45
2018	120	2000	-20.4	67.43	2.27	117.3	654.9	-0.53	13.47
2018	120	2010	-20.98	67.64	2.11	114.7	654.9	0	13.46
2018	120	2020	-22.03	67.97	2.05	116.5	655	-0.39	13.46
2018	120	2030	-22.09	64.95	2.35	101.6	655	-0.39	30.25
2018	120	2040	-21.62	63.52	2.36	100	655	-0.39	30.94
2018	120	2050	-22.61	63.03	2.46	101.7	655.1	-0.39	13.46
2018	120	2100	-22.76	63.22	2.68	111.4	655.1	-0.51	13.46
2018	120	2110	-22.28	63.43	2.61	111.4	655.1	-0.55	13.43
2018	120	2120	-22.96	63.08	2.8	108.4	655.1	-0.54	13.45
2018	120	2130	-24.16	62.91	3.02	111.8	655.1	-0.54	13.43
2018	120	2140	-24.91	62.78	2.72	113.4	655.1	-0.53	13.44
2018	120	2150	-24.45	62.23	3.01	111.4	655.1	-0.53	13.44
2018	120	2200	-24.64	62.13	3.2	112.3	655.1	-0.53	13.46
2018	120	2210	-24.57	62.02	3.16	114.9	655	-0.37	13.45
2018	120	2220	-24.12	61.9	3.06	115.3	655	-0.46	13.45
2018	120	2230	-25.48	61.73	2.46	124.1	655	-0.48	13.45
2018	120	2240	-25.11	60.83	2.27	124	655	-0.37	13.44
2018	120	2250	-25.18	60.27	2.15	129.2	655	0	13.42
2018	120	2300	-24.21	59.31	2.04	130.8	655	-0.54	13.45
2018	120	2310	-25.66	58.82	2.2	121.8	655	-0.51	13.45
2018	120	2320	-25.65	58.73	1.93	114.4	654.9	-0.39	13.44
2018	120	2330	-26.68	57.75	2.34	104.5	654.9	-0.39	13.45
2018	120	2340	-26.54	57.81	2.42	114.3	654.9	-0.3	13.44
2018	120	2350	-26.62	57.9	2.31	119.4	654.9	-0.5	13.44
2018	120	2400	-26.61	57.56	2.06	122.3	655	-0.54	13.44
2018	121	10	-27.55	56.58	1.99	123.5	655	-0.54	13.41
2018	121	20	-27.86	56.18	2.49	116.7	655	-0.54	26.74
2018	121	30	-26.92	56.06	2.17	126	655	-0.39	13.44
2018	121	40	-26.76	55.73	2.03	116.3	655	-0.39	13.44
2018	121	50	-27.18	55.23	1.95	118	655	-0.38	13.44
2018	121	100	-28.35	55.38	2.4	104.3	654.9	-0.37	13.44
2018	121	110	-26.85	55.51	2.62	104.7	654.9	-0.39	13.42
2018	121	120	-27.59	55.75	2.73	107.2	654.9	-0.32	13.44
2018	121	130	-28.65	56.23	2.99	110.6	654.9	-0.37	31.89
2018	121	140	-27.34	56.18	2.87	111.8	654.8	-0.39	13.43
2018	121	150	-27.78	55.51	2.78	107.7	654.8	-0.39	13.43
2018	121	200	-28.32	55.56	3.29	105	654.8	0	13.43
2018	121	210	-26.34	55.99	3.27	103.9	654.8	-0.4	13.43
2018	121	220	-27.45	55.6	2.99	103.7	654.7	-0.39	13.43
2018	121	230	-27.89	55.72	3.11	108.2	654.7	-0.38	13.43
2018	121	240	-26.66	55.66	2.87	103.2	654.7	-0.39	13.43
2018	121	250	-28.82	54.76	2.44	103.3	654.6	-0.39	17.64
2018	121	300	-29.09	54.29	2.6	107	654.6	-0.39	13.43
2018	121	310	-27.57	54.53	2.68	102.7	654.6	-0.37	13.43
2018	121	320	-29.86	54.14	2.57	96.3	654.5	-0.11	13.41
2018	121	330	-28.46	53.97	2.55	94.4	654.6	-0.34	13.41
2018	121	340	-29.16	53.75	2.35	97.4	654.6	-0.34	13.43
2018	121	350	-30.69	53.88	2.3	99.1	654.6	-0.34	13.43
2018	121	400	-30.19	53.58	2.48	95	654.6	-0.34	13.43
2018	121	410	-30.03	53.75	2.16	96.2	654.5	-0.34	19.7
2018	121	420	-29.7	53.57	2.27	97.3	654.6	-0.34	13.43
2018	121	430	-29.59	53.95	2.62	100.2	654.5	-0.34	13.43
2018	121	440	-28.3	54.07	2.78	102.7	654.5	-0.38	13.43
2018	121	450	-29.49	54.58	2.94	100.9	654.4	0	13.42
2018	121	500	-28.75	54.43	2.13	100.2	654.4	-0.34	13.43
2018	121	510	-28.08	53.59	2.09	94.5	654.4	-0.34	13.42
2018	121	520	-28.34	53.44	1.62	96.6	654.4	-0.34	13.43
2018	121	530	-30.41	53.8	1.96	87.1	654.4	-0.34	13.42
2018	121	540	-30.8	53.5	2.13	90.1	654.4	-0.33	13.43
2018	121	550	-29.74	53.69	2.18	91.3	654.4	0	13.43
2018	121	600	-30.02	54.39	2.08	90	654.3	-0.29	13.43
2018	121	610	-30.01	54.97	1.98	82.6	654.3	-0.33	13.43
2018	121	620	-30.8	53.95	2.09	80.9	654.3	0	13.42
2018	121	630	-28.28	54.26	1.96	78.9	654.3	-0.34	24.77
2018	121	640	-29.85	56.55	1.56	82.2	654.2	0	13.42
2018	121	650	-29.12	55.77	2.2	84.6	654.3	-0.34	31.6
2018	121	700	-27.94	55.49	1.89	87.3	654.3	-0.34	13.42
2018	121	710	-29.42	58.03	1.62	87.4	654.2	-0.44	11.25
2018	121	720	-27.27	57.59	1.73	84.2	654.2	-0.45	13.43
2018	121	730	-25.84	58.47	1.36	83.1	654.2	-0.39	13.42
2018	121	740	-28.12	59.6	1.42	81.4	654.2	-0.38	13.42
2018	121	750	-26.26	60.02	1.36	78.5	654.2	-0.54	13.43
2018	121	800	-26.73	61.44	1.6	74	654.2	-0.54	25.74
2018	121	810	-27.96	55.43	2.35	76.9	654.3	-0.39	13.4
2018	121	820	-27.47	58.47	1.88	75.2	654.2	-0.39	15.36
2018	121	830	-26.33	57.16	2.56	76.1	654.2	-0.54	13.43
2018	121	840	-26.7	55.76	3.12	78.6	654.2	0	13.43
2018	121	850	-27.6	57.37	3.28	80.1	654.2	-0.53	26.14
2018	121	900	-26.02	59.94	2.16	80.4	654.2	-0.53	13.43
2018	121	910	-25.66	61.04	2.21	77.1	654.2	-0.54	13.43
2018	121	920	-25.42	57.39	3.16	78.3	654.3	-0.54	27.43
2018	121	930	-26.05	57.45	3.35	76.6	654.3	-0.54	13.43
2018	121	940	-25.78	60.01	2.52	76.7	654.2	0	13.42
2018	121	950	-23.92	63.01	1.78	75.1	654.2	-0.39	14.85
2018	121	1000	-23.97	62.89	1.7	78	654.2	-0.4	30.31
2018	121	1010	-22.06	61.86	1.75	72.3	654.2	-0.4	13.42
2018	121	1020	-23.36	59.39	2.05	69.02	654.2	-0.39	13.44
2018	121	1030	-24.22	58.6	2.13	67.85	654.2	-0.45	14.35
2018	121	1040	-23.72	59.5	2.03	67.23	654.1	-0.4	13.44
2018	121	1050	-21.72	63	1.58	67	654.1	-0.37	13.44
2018	121	1100	-20.2	63.74	1.64	63.07	654.1	-0.39	13.43
2018	121	1110	-21.19	60.69	1.93	57.87	654	-0.53	13.45
2018	121	1120	-21.47	61.82	2.01	66.8	654	-0.53	13.45
2018	121	1130	-21.77	62.57	2.28	70.8	654	-0.53	13.43
2018	121	1140	-21.38	60.02	3.07	74.3	654	-0.53	13.45
2018	121	1150	-21.68	61.41	3.51	78.1	654.1	-0.39	13.45
2018	121	1200	-21.89	62.83	3.31	79.5	654.1	-0.39	13.45
2018	121	1210	-20.8	63.58	3.44	81.4	654.1	-0.53	13.43
2018	121	1220	-21.3	64.04	3.52	82.8	654.1	-0.52	13.45
2018	121	1230	-20.52	64.27	3.55	82.4	654.1	-0.53	30.46
2018	121	1240	-19.29	66.15	2.93	84.7	654.1	-0.54	13.45
2018	121	1250	-19.57	66.47	2.67	88.7	654.1	-0.52	13.46
2018	121	1300	-18.25	67.29	2.69	92.8	654.1	-0.53	13.46
2018	121	1310	-17.48	68.28	2.51	96.4	654.1	-0.51	13.46
2018	121	1320	-17.1	66.86	2.69	90.2	654.2	-0.52	13.46
2018	121	1330	-17.29	66.58	2.84	87.4	654.2	-0.53	13.45
2018	121	1340	-16.55	67.73	3.14	93.1	654.2	-0.52	13.45
2018	121	1350	-16.91	67.44	3.78	97.4	654.2	-0.52	12.85
2018	121	1400	-17.24	68.33	4.43	94.6	654.2	-0.54	13.43
2018	121	1410	-18.37	68.98	4.61	91.5	654.2	-0.52	13.44
2018	121	1420	-17.77	69.48	4.63	88.8	654.1	-0.5	13.43
2018	121	1430	-17.43	69.62	4.8	86.8	654.1	-0.5	13.46
2018	121	1440	-16.59	70.2	4.64	87.9	654.2	-0.52	13.46
2018	121	1450	-17.1	70.6	4.61	87.5	654.1	-0.5	13.47
2018	121	1500	-16.84	71	4.45	88.4	654.1	-0.5	13.45
2018	121	1510	-17.14	71.1	4.32	90.2	654.1	-0.49	14.24
2018	121	1520	-16.97	71.7	4.34	91	654.1	-0.53	13.47
2018	121	1530	-16.83	71.8	4.12	89.5	654	-0.53	13.46
2018	121	1540	-17.06	71.5	3.98	88.6	654.1	-0.54	13.46
2018	121	1550	-16.02	71.4	3.92	89	654.1	-0.53	13.44
2018	121	1600	-16.75	71.7	3.5	86.2	654	-0.54	31.25
2018	121	1610	-15.54	72.4	3.35	83.7	654	-0.53	13.47
2018	121	1620	-15.37	72.4	3.49	80.1	654	-0.53	13.47
2018	121	1630	-15.59	72.4	3.51	79.3	654.1	-0.53	13.45
2018	121	1640	-16.22	72.6	3.24	77.4	654.1	-0.51	13.45
2018	121	1650	-16.06	72.4	3.19	74.3	654.1	-0.53	13.46
2018	121	1700	-15.65	72.3	3.12	69.4	654.1	-0.53	13.45
2018	121	1710	-15.5	72.4	3.05	67.43	654.2	-0.53	13.47
2018	121	1720	-15.97	72.5	2.93	65.7	654.2	-0.53	13.47
2018	121	1730	-15.9	72.4	2.81	63.1	654.2	-0.53	13.47
2018	121	1740	-15.36	72.3	2.73	57.85	654.2	-0.53	18.52
2018	121	1750	-15.66	72.7	2.83	51.95	654.2	-0.53	27.42
2018	121	1800	-14.43	74	2.18	46.1	654.2	-0.53	13.44
2018	121	1810	-14.63	73.3	2.04	42.52	654.2	-0.52	13.43
2018	121	1820	-14.41	74.1	1.7	35.5	654.2	-0.53	30.76
2018	121	1830	-14.4	73.4	1.76	34.2	654.2	-0.53	13.46
2018	121	1840	-15	72.1	2.04	36.48	654.2	-0.53	19.56
2018	121	1850	-14.92	72.3	2.23	32.45	654.2	-0.53	13.46
2018	121	1900	-15.12	73	2.15	28.6	654.2	-0.53	13.48
2018	121	1910	-15.67	71.7	2.66	34.25	654.2	-0.53	13.47
2018	121	1920	-15.79	72.3	2.91	38.6	654.2	-0.53	13.48
2018	121	1930	-16.62	72.6	2.92	39.82	654.2	-0.53	13.47
2018	121	1940	-16.13	73	3.08	44.42	654.2	-0.53	13.46
2018	121	1950	-15.71	73.9	3.42	52	654.2	-0.53	13.48
2018	121	2000	-16.47	73.6	3.12	48.17	654.2	-0.53	13.48
2018	121	2010	-16.35	73.2	2.82	52.63	654.3	-0.52	13.42
2018	121	2020	-15.82	73.4	2.63	55.9	654.3	-0.48	13.47
2018	121	2030	-16.97	72.8	2.17	46	654.3	-0.53	13.47
2018	121	2040	-16.6	72.5	2.15	45.55	654.2	-0.53	26.15
2018	121	2050	-16.65	72.8	2.32	46.25	654.1	-0.54	13.47
2018	121	2100	-15.74	72.9	2.4	50.45	654.1	-0.53	13.47
2018	121	2110	-16.89	73.2	3.03	60.63	654.1	-0.54	13.47
2018	121	2120	-17.13	73	3.14	61.25	654.1	-0.54	13.45
2018	121	2130	-17.27	72.8	3.41	64.45	654.1	-0.52	26.1
2018	121	2140	-17.65	72.1	3.41	62.32	654.1	0	13.47
2018	121	2150	-17.31	71.6	3.32	60.92	654	-0.4	13.47
2018	121	2200	-17.57	71.9	3.32	61.57	653.9	-0.37	13.47
2018	121	2210	-17.22	72.7	3.87	67.85	653.9	0	13.47
2018	121	2220	-17.24	73	4.28	71.7	653.9	-0.38	13.45
2018	121	2230	-16.75	73.4	5.17	73.9	653.9	-0.38	13.04
2018	121	2240	-16.28	73.9	5.19	73.8	653.8	-0.5	13.45
2018	121	2250	-16.75	74.5	5.46	73.3	653.8	-0.38	13.45
2018	121	2300	-15.97	74.1	5.38	69.85	653.8	-0.39	13.46
2018	121	2310	-15.79	74.2	5.25	70.5	653.8	-0.51	13.45
2018	121	2320	-16.76	74.5	5.1	73.1	653.8	-0.37	13.47
2018	121	2330	-16.91	74.8	5.49	76	653.8	-0.4	28.9
2018	121	2340	-16.25	75.1	5.99	78.7	653.7	-0.51	27.89
2018	121	2350	-15.85	75.6	6.8	81.8	653.7	-0.4	13.46
2018	121	2400	-16.56	76	7.97	83.6	653.7	-0.52	13.46
2018	122	10	-15.52	76.3	8.92	83.1	653.7	-0.53	13.45
2018	122	20	-15.07	76.3	9.23	82.8	653.7	-0.53	13.46
2018	122	30	-15.61	75.9	9.18	82.7	653.6	-0.5	13.46
2018	122	40	-15.87	76	9.31	82.8	653.6	-0.47	13.46
2018	122	50	-15.94	75.9	9.87	83.6	653.7	-0.51	13.46
2018	122	100	-15.62	75.9	9.67	83	653.7	-0.52	13.46
2018	122	110	-15.92	75.7	9.56	83.5	653.7	-0.53	13.46
2018	122	120	-16.17	75.5	9.58	83.7	653.7	-0.44	13.46
2018	122	130	-16.28	76.2	9.45	83.6	653.7	-0.52	13.47
2018	122	140	-15.84	76.5	9.81	84.6	653.6	0	13.46
2018	122	150	-15.02	76.5	9.75	85.2	653.6	-0.51	25.06
2018	122	200	-15.57	76.9	9.06	85.9	653.7	-0.4	13.47
2018	122	210	-14.66	77.1	9.58	86.3	653.7	-0.52	13.47
2018	122	220	-14.55	77	7.42	87.4	653.7	-0.4	13.46
2018	122	230	-14.92	77.1	9.82	87.9	653.7	-0.4	13.47
2018	122	240	-15.21	76.7	7.74	87.9	653.8	-0.4	13.47
2018	122	250	-14.4	77.1	5.88	88	653.8	-0.4	13.46
2018	122	300	-15.19	76.8	6.79	88.5	653.8	-0.4	13.47
2018	122	310	-15.28	77	7.94	88.7	653.7	-0.4	11.21
2018	122	320	-15.46	77	7.31	88.2	653.7	-0.4	13.12
2018	122	330	-16.16	76.8	6.86	88.3	653.7	-0.37	13.47
2018	122	340	-15.58	76.8	8.32	89.2	653.7	0	13.45
2018	122	350	-15.54	76.6	9.16	89.1	653.8	-0.37	13.43
2018	122	400	-14.96	76.9	9.45	88.5	653.8	-0.4	13.46
2018	122	410	-14.57	77.2	8.63	89.2	653.8	-0.4	13.47
2018	122	420	-15.22	76.9	8.96	88.7	653.8	-0.44	13.46
2018	122	430	-15.29	76.8	9.19	89.1	653.8	-0.36	13.46
2018	122	440	-14.63	76.8	8.93	89.4	653.8	0	13.46
2018	122	450	-14.55	76.8	8.23	88.8	653.8	-0.38	13.46
2018	122	500	-15.42	77.1	8.11	88.5	653.8	-0.39	14.75
2018	122	510	-15.68	76.7	9.61	87.8	653.9	-0.4	13.46
2018	122	520	-15.71	76.4	9.89	87.9	653.9	-0.4	30.97
2018	122	530	-14.9	76.5	7.37	87.6	653.9	-0.4	13.46
2018	122	540	-14.96	77	9.09	88.3	653.9	-0.47	13.47
2018	122	550	-15.41	76.7	6.89	88.5	653.9	-0.38	13.46
2018	122	600	-14.58	76.6	7.06	88	653.9	-0.5	13.46
2018	122	610	-14.53	77	3.19	88.5	654	-0.46	13.46
2018	122	620	-14.15	77.3	2.35	89.4	654	-0.37	13.46
2018	122	630	-14.15	77.2	1.58	89.8	654	-0.47	13.46
2018	122	640	-14.56	76.9	2.38	88.1	654	0	13.46
2018	122	650	-14.46	76.8	1.68	88.5	654	-0.46	13.45
2018	122	700	-15.61	76.7	0.28	87	654.1	-0.43	20.97
2018	122	710	-15.74	76.9	3.58	86.8	654.1	-0.44	13.58
2018	122	720	-14.72	76.7	7.34	87	654.2	-0.41	13.47
2018	122	730	-15.1	76.8	4.36	86.5	654.2	-0.38	13.47
2018	122	740	-15.04	76.9	5.57	85.4	654.2	-0.4	13.47
2018	122	750	-14.37	77.3	0.84	87	654.2	-0.37	13.46
2018	122	800	-14.48	77.2	7.15	87.2	654.2	-0.35	13.53
2018	122	810	-14.31	76.9	8.72	86.4	654.2	-0.37	13.45
2018	122	820	-13.95	76.9	9.51	85.6	654.2	-0.4	13.46
2018	122	830	-13.33	77.2	9.34	85	654.2	-0.42	13.44
2018	122	840	-14.24	77	8.31	85	654.2	0	13.46
2018	122	850	-14.86	76.5	9.01	85	654.2	-0.45	13.47
2018	122	900	-14.31	76.8	7.44	84.4	654.2	-0.46	13.46
2018	122	910	-14.44	77	6.66	84.2	654.1	-0.39	13.46
2018	122	920	-14.21	77	7.05	85.3	654.1	-0.4	13.47
2018	122	930	-14.48	77	5.19	83.8	654.1	-0.4	13.46
2018	122	940	-13.82	77.1	2.34	84.3	654.1	-0.4	13.46
2018	122	950	-13.95	77.2	1.26	84	654.1	-0.47	13.46
2018	122	1000	-13.5	77.1	0	0	654	0	13.47
2018	122	1010	-14.16	77.2	0	0	654	-0.38	13.47
2018	122	1020	-14.36	77.2	0	0	654	-0.5	13.42
2018	122	1030	-13.46	77.5	0	0	654.1	-0.52	20.17
2018	122	1040	-12.84	77.7	0	0	654.1	-0.58	26.84
2018	122	1050	-13.02	77.7	0	0	654	-0.52	32.07
2018	122	1100	-13.53	77.2	0	0	654.1	-0.53	13.52
2018	122	1110	-13.74	77.6	0	0	654	-0.53	13.44
2018	122	1120	-13.44	77.8	0	0	654.3	-0.52	13.46
2018	122	1130	-12.83	77.5	0	0	654	-0.53	13.52
2018	122	1140	-13.36	77.3	0	0	654	-0.53	13.46
2018	122	1150	-13.13	77.7	0	0	654	-0.53	27.18
2018	122	1200	-12.12	78.1	0.24	89	654.4	-0.53	13.5
2018	122	1210	-12.61	77.8	0	0	653.9	-0.53	13.45
2018	122	1220	-12.82	77.1	0	0	653.9	-0.53	14.42
2018	122	1230	-12.36	77.6	0	0	653.9	-0.53	13.46
2018	122	1240	-13.1	77.7	0	0	653.8	-0.53	13.47
2018	122	1250	-13.29	77.6	0.55	82	653.8	-0.53	13.47
2018	122	1300	-13.47	78	0.8	84.3	653.7	-0.53	13.44
2018	122	1310	-12.92	77.5	0.25	83	653.6	-0.5	13.47
2018	122	1320	-13.25	78.5	0	0	653.6	0	13.47
2018	122	1330	-13.03	78.3	0	0	653.5	-0.53	13.49
2018	122	1340	-12.51	78	0.48	84	653.5	-0.53	13.47
2018	122	1350	-12.3	78.1	0.69	82	653.5	-0.53	13.46
2018	122	1400	-12.42	77.9	0.23	79	653.4	-0.52	13.47
2018	122	1410	-12.36	78.5	3.33	80.5	653.4	-0.53	13.47
2018	122	1420	-12.69	78.7	7.78	80	653.3	-0.53	30.1
2018	122	1430	-12.2	78.9	6.63	80.8	653.3	-0.5	13.47
2018	122	1440	-11.74	78.8	5.12	80.8	653.2	-0.49	13.47
2018	122	1450	-12.03	78.3	4.74	79.6	653.1	0	12.44
2018	122	1500	-12.25	78.8	6.58	80.3	653.1	-0.49	13.47
2018	122	1510	-11.66	79	4.65	82.2	653.1	-0.5	13.47
2018	122	1520	-11.96	79.3	4.99	81.2	653	-0.51	13.45
2018	122	1530	-11.06	79.2	1.82	81.1	652.9	-0.51	13.42
2018	122	1540	-12.47	79	0.7	80	652.9	-0.46	13.44
2018	122	1550	-11.55	79.2	0.24	76	652.8	-0.43	24.86
2018	122	1600	-11.72	79.2	0	0	652.7	-0.39	13.45
2018	122	1610	-10.71	79.3	0.28	81	652.7	-0.39	13.47
2018	122	1620	-11.22	79.1	0.81	82.3	652.6	-0.4	30.72
2018	122	1630	-10.01	79.3	0.53	86	652.6	-0.38	13.45
2018	122	1640	-11.15	79.3	0	0	652.5	-0.38	13.47
2018	122	1650	-10.77	78.9	0	0	652.5	-0.39	13.43
2018	122	1700	-11.19	78.6	0.26	86	652.7	-0.36	13.47
2018	122	1710	-6999	78.6	0	0	652.4	-0.41	13.46
2018	122	1720	-11.91	78.7	0.26	91	652.5	-0.41	13.47
2018	122	1730	-12.59	79.7	0.26	88	652.5	-0.39	13.46
2018	122	1740	-6999	79.4	0	0	652.5	-0.37	13.46
2018	122	1750	-10.27	79.9	0	0	652.6	-0.35	27.45
2018	122	1800	-10.85	79.9	0.55	90.5	652.5	-0.36	13.47
2018	122	1810	-11.6	79.4	2.08	93.2	652.5	-0.38	13.47
2018	122	1820	-11.48	78.6	0.55	97	652.6	-0.4	13.46
2018	122	1830	-11.75	79	0.56	92	652.6	-0.39	13.47
2018	122	1840	-11.96	79	2.44	96.4	652.6	-0.41	13.46
2018	122	1850	-11.98	78.8	3.44	95.7	652.6	-0.41	13.47
2018	122	1900	-12.13	78.9	6.55	95.7	652.6	-0.41	13.46
2018	122	1910	-12.2	78.8	4.69	95.9	652.8	-0.42	13.45
2018	122	1920	-12.58	79.1	7.03	94.4	652.6	-0.42	17.67
2018	122	1930	-11.94	78.7	9.18	95.8	652.6	-0.42	24.5
2018	122	1940	-12.04	79.4	9.9	95.4	652.6	-0.42	13.47
2018	122	1950	-12.05	79	9.88	97.1	652.7	-0.42	13.47
2018	122	2000	-12.25	78.9	8.88	95.6	652.7	-0.43	12.89
2018	122	2010	-12.58	78.8	8.7	96.4	652.7	-0.44	13.47
2018	122	2020	-12.2	78.9	9.17	96.6	652.7	-0.39	13.47
2018	122	2030	-11.87	78.8	9.25	96	652.7	-0.39	13.44
2018	122	2040	-13.45	78.7	8.71	93.5	652.8	0	13.47
2018	122	2050	-13.48	78.4	9.05	94.7	652.8	-0.35	13.47
2018	122	2100	-12.97	78.4	9.43	92.7	652.8	-0.44	13.45
2018	122	2110	-13.74	78.2	9.59	92	652.8	-0.39	13.45
2018	122	2120	-13.3	78.3	8.88	91.1	652.8	-0.37	13.47
2018	122	2130	-13.61	78.1	9.34	91.8	652.8	-0.39	13.47
2018	122	2140	-13.51	78.3	9.43	91.4	652.8	-0.41	13.46
2018	122	2150	-13.41	78.1	8.96	91.9	652.8	-0.41	11.8
2018	122	2200	-13.46	77.8	8.46	92.5	652.8	-0.44	13.47
2018	122	2210	-14.21	78	9.04	93.7	652.9	-0.39	13.47
2018	122	2220	-14	77.7	8.99	94.9	652.9	-0.48	13.47
2018	122	2230	-14.96	77.1	7.96	96	652.9	-0.39	13.44
2018	122	2240	-14.99	76.6	8.14	94.9	652.9	-0.48	30.81
2018	122	2250	-15.78	76.7	8.03	96.6	653	-0.34	13.46
2018	122	2300	-15.69	76.3	7.42	96.8	653	-0.34	13.46
2018	122	2310	-15.33	76.1	7.13	96.8	653	-0.34	13.46
2018	122	2320	-16.85	75.7	7.15	98.4	653	-0.49	13.46
2018	122	2330	-15.51	75.2	6.75	98.6	653	-0.35	13.47
2018	122	2340	-16.26	74	5.74	95.6	653.1	-0.35	13.45
2018	122	2350	-17.17	73	4.89	96.4	653.1	-0.39	13.47
2018	122	2400	-17.61	72.4	4.93	92.7	653.2	-0.36	13.46
2018	123	10	-18.68	72	4.72	90.8	653.3	-0.37	13.47
2018	123	20	-19.57	71.7	4.3	90.2	653.3	0	13.43
2018	123	30	-19.7	71.4	4.32	89.6	653.4	-0.37	13.46
2018	123	40	-20.02	71.3	4.33	89.7	653.4	0	13.45
2018	123	50	-20.17	70.8	4	92.3	653.4	0	13.46
2018	123	100	-20.64	70.7	4.22	95.1	653.4	-0.49	13.46
2018	123	110	-19.5	70.5	4.3	95	653.4	-0.35	13.45
2018	123	120	-19.8	70.5	4.18	92.6	653.5	-0.35	13.46
2018	123	130	-20.18	70	3.88	94.4	653.5	-0.35	25.77
2018	123	140	-19.63	70.1	3.72	92.7	653.6	-0.34	28.23
2018	123	150	-19.88	69.26	3.47	93.3	653.6	-0.34	13.45
2018	123	200	-19.63	68.4	3.21	93.3	653.6	-0.35	13.46
2018	123	210	-20.9	67.36	3.26	93.3	653.6	-0.35	13.46
2018	123	220	-21.55	66.71	3.1	92.5	653.6	-0.35	27.41
2018	123	230	-21.99	65.82	3.23	92.9	653.7	-0.35	13.45
2018	123	240	-23.11	65.32	3.34	95.7	653.7	-0.33	13.46
2018	123	250	-23.36	65.04	3.31	95	653.8	-0.34	13.46
2018	123	300	-22.71	64.55	3.37	92.7	653.8	-0.34	13.45
2018	123	310	-23.51	64.32	3.47	94.2	653.9	-0.35	13.45
2018	123	320	-23.52	63.83	3.21	91.5	653.9	-0.34	13.45
2018	123	330	-21.88	63.3	3.19	94.3	653.9	-0.35	13.42
2018	123	340	-23.65	63.22	3.13	86.5	654	-0.35	13.43
2018	123	350	-23.72	62.4	3.04	89.7	654	-0.35	30.86
2018	123	400	-23.46	62.18	2.96	91	654	-0.34	13.45
2018	123	410	-23.56	61.81	3.01	96.1	654	-0.35	13.45
2018	123	420	-24.55	61.68	2.79	97.5	654	-0.35	13.45
2018	123	430	-24.96	61.52	2.74	98.3	654	-0.35	24.62
2018	123	440	-24.78	61.64	2.96	95.7	654.1	-0.35	23.44
2018	123	450	-25.54	61.73	2.69	100.5	654.1	-0.33	13.41
2018	123	500	-25.61	61.56	2.74	101.2	654.2	-0.35	13.44
2018	123	510	-25.28	61.4	2.81	98.2	654.2	-0.35	29.9
2018	123	520	-24.2	61.57	2.67	91.5	654.2	-0.35	30.65
2018	123	530	-23.69	61.47	2.27	87.9	654.2	-0.35	31.96
2018	123	540	-24.7	61.73	2.27	87.7	654.3	-0.35	13.44
2018	123	550	-23.64	61.45	2.35	87.7	654.3	-0.35	13.44
2018	123	600	-22.92	61.2	2.16	88	654.3	-0.35	13.44
2018	123	610	-24.69	61.33	2.38	85.1	654.3	-0.34	17.05
2018	123	620	-24.66	61.57	2.49	82	654.3	-0.35	13.44
2018	123	630	-24.43	62.1	2.36	84	654.4	-0.32	13.44
2018	123	640	-22.87	62.82	2.19	80.9	654.4	-0.34	24.38
2018	123	650	-23.39	63.21	2.35	81.4	654.5	-0.34	13.45
2018	123	700	-23.61	63.61	2.6	80.5	654.6	-0.32	17.29
2018	123	710	-23.27	63.75	2.59	82.6	654.6	-0.34	30.6
2018	123	720	-23.48	64.06	2.43	80.4	654.7	-0.35	13.44
2018	123	730	-22.84	64.11	2.51	80	654.7	-0.35	13.4
2018	123	740	-22.82	64.44	2.77	81.8	654.8	-0.35	13.42
2018	123	750	-22.01	64.61	2.83	82.2	654.8	-0.35	13.44
2018	123	800	-22.25	64.79	2.74	81	654.9	0	13.44
2018	123	810	-21.37	65.06	2.62	81.4	654.9	-0.33	13.43
2018	123	820	-20.84	65.43	2.61	80.7	655	-0.35	13.44
2018	123	830	-22.4	65.67	2.74	81.2	655	0	13.44
2018	123	840	-20.38	66.4	2.47	80.3	655	-0.34	13.44
