"TOA5","0","CR1000","59715","CR1000.Std.26","CPU:GOES Swiss Camp 10 m tower and Radar final.CR1","27940","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_air_Avg","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","tc_air_Max","tc_air_Min","U_Max(1)","U_Max(2)","Battery","val(1)","val(2)","val(3)","val(4)"
"2016-02-14 20:00:00",6592,0,2016,45,20,0.014,0.011,-1.952,-10.68,-40,-10.25,0,68.36,9.42,7.589,143.1,112.3,568.7,1.879,1.803,-10.22,-11.12,11.36,10.62,13.02,0,0,0,0
"2016-02-14 21:00:00",6593,0,2016,45,21,0,0,-1.567,-10.52,-40,-10.12,0,65.78,9.95,8.08,147,114.7,568.4,1.879,1.802,-10.23,-10.8,12.12,12.23,12.99,0,0,0,0
"2016-02-14 22:00:00",6594,0,2016,45,22,0,0,-2.779,-11.1,-40,-10.6,0,65.16,8.62,7.097,139.4,109.9,568.1,1.88,1.804,-10.51,-11.52,10.46,8.22,12.96,0,0,0,0
"2016-02-14 23:00:00",6595,0,2016,45,23,0,0,-2.756,-11.26,-40,-10.67,0,63.92,8.06,6.992,140.1,107.9,567.7,1.881,1.805,-10.88,-11.72,9.51,8.33,12.94,0,0,0,0
"2016-02-15 00:00:00",6596,0,2016,46,0,0,0,-3.01,-10.98,-40,-10.42,0,67.13,8.36,7.051,138.9,108.2,567.2,1.88,1.804,-10.45,-11.42,10.28,8.15,12.93,0,0,0,0
"2016-02-15 01:00:00",6597,0,2016,46,1,0,0,-1.922,-10.23,-40,-9.78,0,76.8,9.13,7.433,129,100.6,566.7,1.877,1.802,-9.63,-10.71,10.54,8.43,12.92,0,0,0,0
"2016-02-15 02:00:00",6598,0,2016,46,2,0,0,-1.625,-9.53,-40,-8.98,0,69.43,8.29,7.047,128,100.2,566.1,1.874,1.799,-8.94,-10.24,10.13,8.51,12.91,0,0,0,0
"2016-02-15 03:00:00",6599,0,2016,46,3,0,0,-2.413,-10.03,-40,-9.38,0,67,8.03,7.616,120.2,93.1,565.3,1.876,1.802,-9.49,-10.57,12,11,12.9,0,0,0,0
"2016-02-15 04:00:00",6600,0,2016,46,4,0,0,-1.683,-9.64,-40,-9.22,0,65.5,10.78,8.63,126.6,101,564.1,1.875,1.801,-9.26,-10.16,13.35,11.28,12.9,0,0,0,0
"2016-02-15 05:00:00",6601,0,2016,46,5,0,0,-2.907,-10.3,-40,-9.81,0,63.02,11.4,9.63,118.8,97,563.4,1.878,1.804,-9.49,-11.04,13.95,15.28,12.89,0,0,0,0
"2016-02-15 06:00:00",6602,0,2016,46,6,0,0,-3.564,-11.15,-40,-10.6,0,61.59,11.24,9.28,111.8,93.6,562.8,1.881,1.807,-10.5,-11.77,13.28,13.16,12.89,0,0,0,0
"2016-02-15 07:00:00",6603,0,2016,46,7,0,0,-4.531,-11.87,-40,-11.33,0,63.12,11.93,10.21,107.8,91,562.2,1.883,1.811,-11.31,-12.57,14.24,15.37,12.88,0,0,0,0
"2016-02-15 08:00:00",6604,0,2016,46,8,0,0,-4.762,-13.01,-40,-12.49,0,66.57,11.67,9.77,81.3,85.7,561.8,1.887,1.815,-12.22,-13.51,14.28,15.12,12.89,0,0,0,0
"2016-02-15 09:00:00",6605,0,2016,46,9,0,0,-4.681,-13.49,-40,-12.98,0,66.07,12.48,10.73,85.8,81.8,561,1.889,1.818,-12.84,-14.41,14.24,14.97,12.88,0,0,0,0
"2016-02-15 10:00:00",6606,0,2016,46,10,0,0,-4.679,-14.29,-40,-13.84,0,64.73,11.62,9.43,84.2,74.14,560.5,1.891,1.821,-13.58,-14.91,13.37,10.95,12.88,0,0,0,0
"2016-02-15 11:00:00",6607,0,2016,46,11,0,0.001,-4.633,-14.18,-40,-13.68,0,54.91,12.18,10.03,84.3,74.17,559.9,1.891,1.821,-13.49,-15.06,14.52,14.94,12.88,0,0,0,0
"2016-02-15 12:00:00",6608,0,2016,46,12,0.012,0.011,-4.629,-15.91,-40,-15.49,0,59.01,13.39,12.04,72.25,69.87,558.9,1.896,1.828,-14.73,-16.56,15.56,17.2,12.87,0,0,0,0
"2016-02-15 13:00:00",6609,0,2016,46,13,0.107,0.086,-5.095,-15.51,-40,-15.02,0,65.29,13.62,12.92,74.46,68.7,557.7,1.895,1.829,-15.02,-16.27,15.95,17.96,12.92,0,0,0,0
"2016-02-15 14:00:00",6610,0,2016,46,14,0.371,0.294,-4.869,-14.93,-40,-14.04,0,66.3,15.29,16.92,69.7,68.41,556.2,1.892,1.828,-13.95,-15.52,18.67,21.5,13.08,0,0,0,0
"2016-02-15 15:00:00",6611,0,2016,46,15,0.562,0.437,-4.873,-14.12,-40,-13.2,0,64.41,16.55,19.35,70.76,70.59,555.1,1.889,1.826,-12.93,-15.02,19.76,23.28,13.41,0,0,0,0
"2016-02-15 16:00:00",6612,0,2016,46,16,0.646,0.49,-4.433,-13.66,-40,-13.08,0,65.18,15.82,18.09,76.04,69.89,554.2,1.888,1.825,-13.08,-14.17,17.93,20.78,13.41,0,0,0,0
"2016-02-15 17:00:00",6613,0,2016,46,17,0.78,0.584,-3.394,-13.06,-40,-12.55,0,65.12,14.82,15.95,82.6,67.9,552.9,1.886,1.822,-12,-13.67,17.46,20.19,13.58,0,0,0,0
"2016-02-15 18:00:00",6614,0,2016,46,18,0.579,0.424,-3.712,-12.4,-40,-11.81,0,63.76,13.74,13.38,75.61,74.1,551.8,1.884,1.818,-10.87,-13.28,15.89,17.36,13.51,0,0,0,0
"2016-02-15 19:00:00",6615,0,2016,46,19,0.189,0.141,-4.46,-10.65,-40,-9.94,0,60.84,15.44,17.5,81.7,78.58,550.8,1.878,1.813,-10.08,-12.05,17.95,21.1,13.2,0,0,0,0
"2016-02-15 20:00:00",6616,0,2016,46,20,0.042,0.032,-2.313,-10.66,-40,-10.11,0,61.75,15.99,18.43,74.87,74.8,550,1.878,1.814,-10.05,-11.01,18.57,21.51,13.1,0,0,0,0
"2016-02-15 21:00:00",6617,0,2016,46,21,0,0.001,-3.131,-11.14,-40,-10.65,0,62.74,15.48,17.34,76.44,74.99,549.3,1.88,1.815,-10.45,-12.03,18.43,21.66,13.05,0,0,0,0
"2016-02-15 22:00:00",6618,0,2016,46,22,0,0.001,-4.188,-11.96,-40,-11.42,0,61.11,14.83,16.1,72.02,75.83,548.9,1.882,1.817,-11.41,-12.47,17.63,20.11,13.03,0,0,0,0
"2016-02-15 23:00:00",6619,0,2016,46,23,0,0.001,-4.742,-11.87,-40,-11.25,0,57.94,14.78,16.06,80.6,79.37,548.8,1.883,1.816,-11.15,-12.45,18.63,21.52,13.01,0,0,0,0
"2016-02-16 00:00:00",6620,0,2016,47,0,0,0,-3.388,-11.87,-40,-11.27,0,60.33,15.61,17.84,84.7,80,548.1,1.883,1.817,-11.32,-12.33,19.11,21.51,12.99,0,0,0,0
"2016-02-16 01:00:00",6621,0,2016,47,1,0,0.001,-3.022,-12.15,-40,-11.7,0,63.9,14.39,14.93,82,81,548,1.883,1.816,-11.2,-12.89,18.23,20.72,12.97,0,0,0,0
"2016-02-16 02:00:00",6622,0,2016,47,2,0,0.001,-4.833,-12.98,-40,-12.49,0,63.69,13.8,14.14,97.2,87.7,547.9,1.887,1.818,-12.46,-13.44,16.48,19.15,12.97,0,0,0,0
"2016-02-16 03:00:00",6623,0,2016,47,3,0,0.001,-4.16,-13.54,-40,-13.05,0,64.5,13.18,12.81,91.4,89.9,548.2,1.889,1.819,-12.77,-14.39,15.97,19.36,12.95,0,0,0,0
"2016-02-16 04:00:00",6624,0,2016,47,4,0,0,-4.719,-14.3,-40,-13.8,0,63.8,11.69,9.73,95.1,88.1,548.8,1.892,1.821,-13.54,-14.92,14.06,14.06,12.95,0,0,0,0
"2016-02-16 05:00:00",6625,0,2016,47,5,0,0,-5.329,-14.83,-40,-14.3,0,63.61,12.88,12.15,94.5,90.5,548.9,1.894,1.823,-14.03,-15.67,15.56,19.01,12.93,0,0,0,0
"2016-02-16 06:00:00",6626,0,2016,47,6,0,0.001,-5.081,-14.79,-40,-14.19,0,61.07,11.77,10.55,105.1,92.9,549.5,1.894,1.822,-13.86,-15.67,14.8,17.37,12.93,0,0,0,0
"2016-02-16 07:00:00",6627,0,2016,47,7,0,0.001,-4.804,-15.75,-40,-15.22,0,62.07,11.15,9.12,87.2,85.2,549.9,1.897,1.826,-14.99,-16.4,13.26,11.33,12.92,0,0,0,0
"2016-02-16 08:00:00",6628,0,2016,47,8,0,0,-4.551,-16.23,-40,-15.67,0,60.47,11.15,9.11,77.21,82.9,550.7,1.898,1.827,-15.83,-16.75,12.85,10.9,12.92,0,0,0,0
"2016-02-16 09:00:00",6629,0,2016,47,9,0,0,-4.799,-17.03,-40,-16.39,0,56.77,8.58,7.75,87.8,79.78,551.2,1.901,1.829,-16.17,-17.67,11.85,9.66,12.91,0,0,0,0
"2016-02-16 10:00:00",6630,0,2016,47,10,0,0,-4.843,-16.81,-40,-16.07,0,52.91,9.05,7.712,77.06,75.25,551.5,1.9,1.829,-15.79,-17.46,11.3,9,12.91,0,0,0,0
"2016-02-16 11:00:00",6631,0,2016,47,11,0,0,-4.451,-17.03,-40,-16.22,0,51.74,7.798,7.431,86.3,74.75,551.7,1.901,1.829,-16.67,-17.37,10.92,8.97,12.89,0,0,0,0
"2016-02-16 12:00:00",6632,0,2016,47,12,0.016,0.013,-3.949,-18.04,-40,-17.31,0,54.43,6.102,6.901,85,70.32,551.9,1.904,1.831,-17.22,-18.68,8.55,8.34,12.89,0,0,0,0
"2016-02-16 13:00:00",6633,0,2016,47,13,0.212,0.162,-3.501,-17.98,-40,-17.39,0,53.9,8.09,7.223,83.8,65.11,551.7,1.904,1.833,-17.5,-18.33,10.37,8.38,12.96,0,0,0,0
"2016-02-16 14:00:00",6634,0,2016,47,14,0.539,0.409,-3.144,-17.41,-40,-16.69,0,53.99,7.63,7.047,92.4,71.91,551.6,1.902,1.83,-17.04,-17.68,9.1,8.51,13.3,0,0,0,0
"2016-02-16 15:00:00",6635,0,2016,47,15,1.069,0.785,-2.358,-16.53,-40,-15.65,0,52.19,7.16,7.218,90.9,77.62,551.6,1.899,1.826,-16.04,-17.29,8.63,8.43,13.9,0,0,0,0
"2016-02-16 16:00:00",6636,0,2016,47,16,1.24,0.89,-2.442,-16.14,-40,-15.23,0,52.03,7.287,7.286,99.8,80.8,551.6,1.898,1.825,-15.83,-16.43,8.77,8.52,14.31,0,0,0,0
"2016-02-16 17:00:00",6637,0,2016,47,17,1.035,0.741,-2.606,-16.37,-40,-15.33,0,52.16,5.544,7.104,118.4,90.5,552.1,1.9,1.825,-15.99,-16.86,6.951,8.53,13.97,0,0,0,0
"2016-02-16 18:00:00",6638,0,2016,47,18,0.611,0.451,-2.644,-17.01,-40,-15.9,0,53.57,5.057,6.891,114.4,90.8,552.6,1.902,1.827,-16.46,-17.55,6.481,8.39,13.59,0,0,0,0
"2016-02-16 19:00:00",6639,0,2016,47,19,0.294,0.22,-2.63,-17.57,-40,-16.42,0,54.61,4.868,6.662,115.5,93.3,553,1.904,1.829,-16.68,-18.31,5.991,7.951,13.37,0,0,0,0
"2016-02-16 20:00:00",6640,0,2016,47,20,0.044,0.034,-2.98,-18.97,-40,-17.87,0,57.18,4.637,6.575,106.1,89.7,553.7,1.909,1.834,-17.96,-19.53,5.971,7.899,13.2,0,0,0,0
"2016-02-16 21:00:00",6641,0,2016,47,21,0.001,0,-3.052,-19.86,-40,-18.76,0,58.12,4.538,6.367,110.7,91.9,554.5,1.912,1.837,-19.18,-20.52,5.299,7.252,13.12,0,0,0,0
"2016-02-16 22:00:00",6642,0,2016,47,22,0,0,-2.787,-20.1,-40,-18.82,0,57.75,3.399,4.981,141,108.7,555.3,1.914,1.838,-19.12,-20.65,4.998,6.083,13.09,0,0,0,0
"2016-02-16 23:00:00",6643,0,2016,47,23,0,0,-0.789,-20.17,-40,-19.39,0,70.85,4.425,5.728,149,118.7,556.2,1.913,1.837,-19.79,-20.75,5.717,6.899,13.06,0,0,0,0
"2016-02-17 00:00:00",6644,0,2016,48,0,0,0,0.078,-19.2,-40,-18.82,0,78.11,3.037,3.663,158.1,125.5,557.1,1.91,1.835,-18.81,-20.35,4.129,4.678,13.04,0,0,0,0
"2016-02-17 01:00:00",6645,0,2016,48,1,0,0,-0.052,-18.7,-40,-18.4,0,77.96,3.01,3.485,156.4,122.9,557.7,1.909,1.834,-18.56,-18.84,3.672,4.005,13.04,0,0,0,0
"2016-02-17 02:00:00",6646,0,2016,48,2,0,0,-0.032,-18.64,-40,-18.39,0,77.99,2.969,3.19,174.8,140.9,558.6,1.91,1.833,-18.4,-18.8,4.07,3.966,13.02,0,0,0,0
"2016-02-17 03:00:00",6647,0,2016,48,3,0,0,-0.041,-19.24,-40,-19.07,0,77.46,2.439,2.531,205.2,172.1,559.6,1.913,1.835,-18.78,-19.57,3.541,3.476,13.02,0,0,0,0
"2016-02-17 04:00:00",6648,0,2016,48,4,0,0.001,-0.067,-19.76,-40,-19.62,0,77.01,2.425,2.314,181.4,147.4,560.6,1.915,1.837,-19.58,-19.97,2.933,2.731,13,0,0,0,0
"2016-02-17 05:00:00",6649,0,2016,48,5,0,0.001,-0.063,-20.08,-40,-19.93,0,76.81,2.909,3.641,170.9,137.2,561.6,1.917,1.838,-19.96,-20.16,4.155,6.723,13,0,0,0,0
"2016-02-17 06:00:00",6650,0,2016,48,6,0,0.001,-0.067,-20.16,-40,-19.99,0,76.74,3.794,5.962,154.6,120.4,562.7,1.917,1.839,-19.94,-20.47,4.717,7.187,12.99,0,0,0,0
"2016-02-17 07:00:00",6651,0,2016,48,7,0,0.001,-0.045,-20.39,-40,-20.22,0,76.57,4.004,5.995,139.3,115.9,563.7,1.918,1.84,-20.25,-20.53,4.809,6.958,12.98,0,0,0,0
"2016-02-17 08:00:00",6652,0,2016,48,8,0,0.001,-0.042,-20.07,-40,-19.88,0,76.87,3.826,5.572,157.8,127,564.5,1.917,1.838,-19.89,-20.4,4.554,6.625,12.98,0,0,0,0
"2016-02-17 09:00:00",6653,0,2016,48,9,0,0.001,-0.04,-20.74,-40,-20.52,0,76.21,3.083,4.285,190.2,158.5,565.7,1.92,1.84,-19.89,-21.75,4.286,5.821,12.97,0,0,0,0
"2016-02-17 10:00:00",6654,0,2016,48,10,0,0.001,-0.05,-21.83,-40,-21.68,0,75.42,3.339,4.327,188,156.5,566.7,1.925,1.843,-21.66,-22.01,4.606,5.762,12.96,0,0,0,0
"2016-02-17 11:00:00",6655,0,2016,48,11,0,0.001,-0.047,-21.95,-40,-21.77,0,75.38,3.32,4.182,168.5,137.1,567.3,1.925,1.844,-21.65,-22.07,4.221,5.174,12.96,0,0,0,0
"2016-02-17 12:00:00",6656,0,2016,48,12,0.015,0.013,-0.11,-21.74,-40,-21.5,0,75.51,5.343,5.456,162.4,138.1,568,1.926,1.843,-21.62,-22.06,8.09,6.579,12.96,0,0,0,0
"2016-02-17 13:00:00",6657,0,2016,48,13,0.143,0.131,-0.565,-22.73,-40,-22.31,0,74.65,6.405,5.279,167.8,139.9,568.7,1.928,1.848,-22.06,-23.53,8.05,6.344,12.97,0,0,0,0
"2016-02-17 14:00:00",6658,0,2016,48,14,0.427,0.475,-2.105,-23.9,-40,-23.35,0,73.58,5.885,5.098,146.2,121.1,569.2,1.932,1.855,-23.43,-24.32,6.782,5.736,13.04,0,0,0,0
"2016-02-17 15:00:00",6659,0,2016,48,15,0.628,0.7,-3.344,-23.96,-40,-23.54,0,73.4,7.122,5.981,127.1,108.7,569.2,1.932,1.857,-23.73,-24.31,7.99,6.573,13.28,0,0,0,0
"2016-02-17 16:00:00",6660,0,2016,48,16,0.902,0.919,-3.609,-23.39,-40,-22.96,0,73.73,7.351,5.944,119.2,106,568.9,1.928,1.853,-22.59,-23.97,8.71,6.553,13.45,0,0,0,0
"2016-02-17 17:00:00",6661,0,2016,48,17,0.561,0.551,-1.597,-22.98,-40,-22.58,0,74.06,8.2,6.523,119.8,103.9,568.7,1.925,1.85,-22.6,-23.47,9.79,7.592,13.23,0,0,0,0
"2016-02-17 18:00:00",6662,0,2016,48,18,0.365,0.318,-0.546,-22.63,-40,-22.35,0,74.55,9.47,7.503,111.4,103,568.3,1.924,1.848,-22.5,-22.79,10.77,8.43,13.14,0,0,0,0
"2016-02-17 19:00:00",6663,0,2016,48,19,0.123,0.118,-0.386,-22.94,-40,-22.57,0,74.42,8.85,7.688,92.5,91.3,567.7,1.924,1.851,-22.51,-23.56,10.68,8.43,13.07,0,0,0,0
"2016-02-17 20:00:00",6664,0,2016,48,20,0.02,0.018,-0.265,-23.62,-40,-23.2,0,74.19,9.76,7.218,82.3,90.8,567,1.927,1.855,-23.33,-23.96,11.91,8.25,13.03,0,0,0,0
"2016-02-17 21:00:00",6665,0,2016,48,21,0,0.001,-0.176,-23.6,-40,-23.25,0,74.23,9.38,7.443,94.4,86.1,566.7,1.926,1.854,-23.16,-24.14,11.25,8.47,13.01,0,0,0,0
"2016-02-17 22:00:00",6666,0,2016,48,22,0,0,-0.225,-23.79,-40,-23.39,0,74.08,10.56,8.12,88,90.3,565.5,1.927,1.855,-23.24,-24.41,13.42,12.36,12.99,0,0,0,0
"2016-02-17 23:00:00",6667,0,2016,48,23,0,0,-0.281,-24.55,-40,-24.21,0,73.38,11.52,8.91,78.15,85.8,564.4,1.93,1.86,-23.98,-25.42,13.67,11.44,12.97,0,0,0,0
"2016-02-18 00:00:00",6668,0,2016,49,0,0,0,-0.404,-25.58,-40,-25.24,0,72.62,12.15,9.49,68.5,82.3,562.5,1.934,1.866,-25.22,-25.87,13.39,12.49,12.96,0,0,0,0
"2016-02-18 01:00:00",6669,0,2016,49,1,0,0,-0.427,-24.94,-40,-24.57,0,73.34,11.62,9.44,61.44,79.51,560.4,1.931,1.863,-24.52,-25.72,14.56,14.97,12.96,0,0,0,0
"2016-02-18 02:00:00",6670,0,2016,49,2,0,0,-0.398,-23.85,-40,-23.47,0,74.23,9.6,7.519,65.44,78.7,558.8,1.927,1.856,-23.03,-24.55,11.22,8.9,12.94,0,0,0,0
"2016-02-18 03:00:00",6671,0,2016,49,3,0,0,-0.413,-23.27,-40,-22.86,0,74.55,9.87,8.01,71.56,81.5,556.9,1.925,1.854,-22.98,-23.43,12.2,9.17,12.94,0,0,0,0
"2016-02-18 04:00:00",6672,0,2016,49,4,0,0,-0.399,-22.43,-40,-22.01,0,75.32,10.28,8.2,63.15,79.72,555.3,1.921,1.851,-21.74,-23.11,12.58,9.99,12.94,0,0,0,0
"2016-02-18 05:00:00",6673,0,2016,49,5,0,0,-0.359,-21.43,-40,-21.01,0,76.01,11.05,8.82,67.53,79.16,553.8,1.917,1.849,-20.94,-21.79,12.82,13.36,12.93,0,0,0,0
"2016-02-18 06:00:00",6674,0,2016,49,6,0,0,-0.444,-20.88,-40,-20.51,0,76.3,11.62,9.67,79.79,77.94,552.1,1.915,1.847,-20.53,-21.1,14.65,16.08,12.93,0,0,0,0
"2016-02-18 07:00:00",6675,0,2016,49,7,0,0,-0.43,-20.18,-40,-19.88,0,76.89,12.64,11.01,76.26,80.7,550.4,1.913,1.846,-19.49,-20.79,15,16.91,12.93,0,0,0,0
"2016-02-18 08:00:00",6676,0,2016,49,8,0,0,-0.492,-19.24,-40,-18.95,0,77.63,12.93,11.71,70.22,84.1,548.9,1.909,1.841,-18.14,-19.72,15.76,17.52,12.92,0,0,0,0
"2016-02-18 09:00:00",6677,0,2016,49,9,0,0,-0.6,-17.22,-40,-16.87,0,79.17,13.45,13.95,104.1,96.2,547.6,1.903,1.83,-16.55,-18.16,16.05,18.18,12.92,0,0,0,0
"2016-02-18 10:00:00",6678,0,2016,49,10,0,0,-0.793,-15.89,-40,-15.52,0,80.1,13.24,13.82,118.8,100,546.7,1.898,1.825,-14.95,-16.59,16.05,18.33,12.92,0,0,0,0
"2016-02-18 11:00:00",6679,0,2016,49,11,0.001,0,-0.27,-14.38,-40,-14.07,0,80.9,13.98,15.33,120.8,102.8,545.1,1.893,1.819,-13.94,-14.97,16.75,19.46,12.91,0,0,0,0
"2016-02-18 12:00:00",6680,0,2016,49,12,0.036,0.029,-0.813,-13.92,-40,-13.62,0,81,13.43,14.46,124.7,105.1,543.3,1.892,1.816,-13.77,-14.08,17.03,19.69,12.9,0,0,0,0
"2016-02-18 13:00:00",6681,0,2016,49,13,0.312,0.242,-1.17,-14.51,-40,-14.22,0,80.3,9.52,9.07,162.2,131.3,542.6,1.895,1.815,-13.88,-16.02,14.31,15.53,12.93,0,0,0,0
"2016-02-18 14:00:00",6682,0,2016,49,14,0.506,0.395,-1.269,-20.67,-40,-20.71,0,75.46,8.58,7.482,182.3,152,543.5,1.918,1.836,-16.06,-21.8,10.53,8.75,12.95,0,0,0,0
"2016-02-18 15:00:00",6683,0,2016,49,15,0.863,0.682,-1.621,-21.37,-40,-21.2,0,75.59,7.476,7.7,170.9,141.1,544.8,1.92,1.839,-21.12,-21.8,9.83,8.77,13.06,0,0,0,0
"2016-02-18 16:00:00",6684,0,2016,49,16,0.769,0.606,-0.648,-21.12,-40,-20.92,0,75.87,6.116,6.793,161.7,134.9,546.1,1.918,1.839,-20.77,-21.43,7.827,8.31,13.03,0,0,0,0
"2016-02-18 17:00:00",6685,0,2016,49,17,0.652,0.513,-0.241,-20.49,-40,-20.29,0,76.44,5.782,6.401,164.8,134.8,547.3,1.916,1.837,-20.18,-20.79,7.35,8.09,13.01,0,0,0,0
"2016-02-18 18:00:00",6686,0,2016,49,18,0.547,0.429,-0.37,-20.18,-40,-19.89,0,76.58,5.088,5.733,157,124.2,548.4,1.914,1.836,-20.05,-20.29,6.017,6.965,12.98,0,0,0,0
"2016-02-18 19:00:00",6687,0,2016,49,19,0.215,0.169,-0.303,-20.14,-40,-19.91,0,76.71,5.31,5.992,169.9,140,549.8,1.914,1.835,-19.99,-20.38,7.141,7.324,12.95,0,0,0,0
"2016-02-18 20:00:00",6688,0,2016,49,20,0.026,0.022,-0.357,-20.57,-40,-20.33,0,76.55,5.349,6.072,175.2,142.4,551.2,1.915,1.836,-20.38,-20.72,7.161,7.67,12.93,0,0,0,0
"2016-02-18 21:00:00",6689,0,2016,49,21,0.001,0,-0.284,-20.68,-40,-20.46,0,76.51,6.198,6.964,174.2,144.3,552.7,1.916,1.836,-20.63,-20.76,8.39,8.83,12.91,0,0,0,0
"2016-02-18 22:00:00",6690,0,2016,49,22,0,0,-0.286,-20.85,-40,-20.64,0,76.37,6.248,7.031,171.8,139.6,554,1.887,1.837,-20.75,-21,7.611,8.13,12.91,0,0,0,0
"2016-02-18 23:00:00",6691,0,2016,49,23,0,0,-0.311,-21.12,-40,-20.9,0,76.19,6.645,7.511,170.8,138.7,555,1.85,1.826,-20.97,-21.23,7.997,8.65,12.9,0,0,0,0
"2016-02-19 00:00:00",6692,0,2016,50,0,0,0,-0.279,-21.25,-40,-21.04,0,76.1,6.539,7.394,169,137.6,556.2,1.881,1.838,-21.2,-21.31,7.886,8.25,12.9,0,0,0,0
"2016-02-19 01:00:00",6693,0,2016,50,1,0,0,-0.287,-21.36,-40,-21.13,0,76,6.172,6.964,172.2,139.5,557.1,1.892,1.839,-21.28,-21.43,7.023,7.945,12.89,0,0,0,0
"2016-02-19 02:00:00",6694,0,2016,50,2,0,0,-0.352,-21.71,-40,-21.41,0,75.73,5.58,6.464,163,132.4,557.8,1.895,1.841,-21.41,-21.95,6.71,7.474,12.89,0,0,0,0
"2016-02-19 03:00:00",6695,0,2016,50,3,0,0,-0.437,-22.32,-40,-21.96,0,75.26,4.677,5.572,158.9,126.7,558.4,1.904,1.843,-21.9,-22.67,5.802,6.671,12.89,0,0,0,0
"2016-02-19 04:00:00",6696,0,2016,50,4,0,0,-0.467,-23.16,-40,-22.67,0,74.71,3.726,4.755,143.3,111.4,559.1,1.908,1.847,-22.66,-23.39,5.129,6.102,12.89,0,0,0,0
"2016-02-19 05:00:00",6697,0,2016,50,5,0,0,-0.406,-23.4,-40,-22.73,0,74.67,3.697,4.945,135.9,108,559.6,1.909,1.848,-23.2,-23.79,4.456,5.612,12.88,0,0,0,0
"2016-02-19 06:00:00",6698,0,2016,50,6,0,0,-0.524,-24.1,-40,-23.31,0,74.15,3.312,4.526,114.6,94.4,560.1,1.912,1.851,-23.58,-24.89,4.207,5.462,12.88,0,0,0,0
"2016-02-19 07:00:00",6699,0,2016,50,7,0,0,-0.408,-24.97,-40,-24.31,0,73.44,3.754,5.154,89.1,83.8,560.4,1.915,1.855,-24.65,-25.21,4.658,5.998,12.88,0,0,0,0
"2016-02-19 08:00:00",6700,0,2016,50,8,0,0,-0.474,-25.37,-40,-24.73,0,73.02,3.35,4.791,101.1,82.3,561,1.916,1.856,-24.97,-25.89,3.815,5.266,12.88,0,0,0,0
"2016-02-19 09:00:00",6701,0,2016,50,9,0,0,-0.53,-26.1,-40,-25.35,0,72.53,3.834,5.478,92.3,81.6,561.3,1.919,1.859,-25.82,-26.51,4.626,6.135,12.87,0,0,0,0
"2016-02-19 10:00:00",6702,0,2016,50,10,0,0,-0.531,-26.57,-40,-25.78,0,72.15,3.792,5.491,81.3,80.6,561.8,1.92,1.861,-26.46,-26.74,4.266,6.069,12.87,0,0,0,0
"2016-02-19 11:00:00",6703,0,2016,50,11,0,0.001,-0.662,-27.17,-40,-26.25,0,71.73,3.993,5.854,88.1,82.8,562.2,1.923,1.864,-26.74,-27.52,4.907,6.671,12.87,0,0,0,0
"2016-02-19 12:00:00",6704,0,2016,50,12,0.031,0.025,-0.631,-27.74,-40,-26.71,0,71.35,4.316,6.273,86.9,84.4,562.5,1.925,1.866,-27.52,-27.97,5.07,6.958,12.87,0,0,0,0
"2016-02-19 13:00:00",6705,0,2016,50,13,0.23,0.185,-0.66,-27.78,-40,-26.75,0,71.23,4.38,6.263,73.79,84.9,562.9,1.925,1.866,-27.55,-27.99,5.436,7.317,12.92,0,0,0,0
"2016-02-19 14:00:00",6706,0,2016,50,14,0.667,0.537,-1.638,-27.71,-40,-26.62,0,71.02,4.334,6.161,97.8,84.7,563.3,1.925,1.867,-27.44,-28.05,5.423,7.422,13.23,0,0,0,0
"2016-02-19 15:00:00",6707,0,2016,50,15,0.822,0.647,-2.038,-27.71,-40,-26.83,0,70.64,4.73,6.45,93.6,85.2,563.8,1.923,1.866,-27.42,-27.89,5.586,7.428,13.25,0,0,0,0
"2016-02-19 16:00:00",6708,0,2016,50,16,1.022,0.831,-2.531,-27.09,-40,-26.25,0,71.02,4.716,6.35,84.1,85.3,564.1,1.919,1.864,-26.83,-27.44,5.54,7.082,13.47,0,0,0,0
"2016-02-19 17:00:00",6709,0,2016,50,17,0.973,0.804,-2.401,-26.55,-40,-25.81,0,71.36,4.941,6.505,86.4,86.2,564.4,1.911,1.862,-26.27,-26.84,5.612,7.134,13.46,0,0,0,0
"2016-02-19 18:00:00",6710,0,2016,50,18,0.649,0.563,-1.572,-26.28,-40,-25.53,0,71.69,4.183,5.607,96.3,87.7,564.8,1.913,1.86,-26.04,-26.43,5.148,6.448,13.43,0,0,0,0
"2016-02-19 19:00:00",6711,0,2016,50,19,0.399,0.346,-0.939,-26.23,-40,-25.48,0,71.74,4.024,5.408,93.9,88.7,565,1.914,1.86,-26.04,-26.49,5.148,6.527,13.29,0,0,0,0
"2016-02-19 20:00:00",6712,0,2016,50,20,0.21,0.162,-0.538,-26.46,-40,-25.77,0,71.84,3.374,4.717,96.7,86.6,565.4,1.915,1.86,-26.19,-26.91,4.247,5.455,13.14,0,0,0,0
