"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
245.083333333333,245,200,0.02,-4.058,-10.39,92.8,4.421,4.642,172,176.7,426.9,426.9,1.666,13.26,-5.583,5.475
245.125,245,300,0.02,-2.047,-9.2,90.2,4.698,4.831,178.9,170.6,427.2,427.2,1.661,13.21,-4.687,5.795
245.166666666667,245,400,0.02,-2.472,-8.87,89.2,4.891,5.028,179.4,169.8,426,426,1.659,13.18,-4.329,5.704
245.208333333333,245,500,0.02,-2.507,-9.18,87.7,6.444,6.55,186.2,163.1,425.9,425.9,1.663,13.15,-4.565,7.91
245.25,245,600,0.032,-1.512,-9.25,88.4,6.888,7.01,181,168.3,425.5,425.5,1.67,13.12,-4.641,8.87
245.291666666667,245,700,0.142,-0.813,-9.12,85.5,7.7,7.82,183.9,165,425.1,425.1,1.667,13.11,-4.607,9.04
245.333333333333,245,800,0.57,-3.323,-9.64,81.7,7.55,7.7,185.1,163.7,424.5,424.5,1.677,13.32,-5.194,8.66
245.375,245,900,1.091,-5.797,-9.73,79.7,7.67,7.82,184.7,165.5,424,424,1.681,13.71,-5.489,9.41
245.416666666667,245,1000,1.958,-6.651,-9.01,77.1,8.97,9.16,185.4,163.5,423.3,423.3,1.607,13.67,-4.815,11.11
245.458333333333,245,1100,2.152,-7.43,-8.95,76,9.44,9.65,182,167,422.5,422.5,1.678,13.62,-4.5,11.49
245.5,245,1200,1.911,-5.75,-8.56,75.9,8.36,8.54,183.9,166.5,422.1,422.1,1.686,13.58,-4.111,10.52
245.541666666667,245,1300,2.193,-4.329,-7.41,75.6,7.57,7.71,187.7,161.5,422.1,422.1,1.685,13.98,-3.253,9.58
245.583333333333,245,1400,2.221,-4.387,-7.14,76.4,8.79,8.96,187.8,162.1,420.7,420.7,1.687,13.62,-2.826,10.41
245.625,245,1500,1.932,-1.75,-6.972,76.7,7.64,7.72,192.8,156.9,420.4,420.4,1.689,14.02,-2.655,9.98
245.666666666667,245,1600,1.714,-1.91,-7.39,77.4,8.46,8.62,187.1,163,420.5,420.5,1.69,14.77,-2.884,9.91
245.708333333333,245,1700,1.823,-2.319,-7.44,77.4,8.17,8.35,180.2,170,420.5,420.5,1.689,13.74,-3.104,9.53
245.75,245,1800,1.173,-1.491,-7.92,79.6,7.86,8.03,181,168.4,420.3,420.3,1.689,14.11,-3.325,9.28
245.791666666667,245,1900,0.541,-3.079,-8.76,81.6,7.87,8.03,185.3,163.7,420.6,420.6,1.692,14.93,-4.001,9.34
245.833333333333,245,2000,0.207,-3.982,-9.64,82.7,9.09,9.24,192,157.5,421,421,1.669,14.17,-4.824,10.75
245.875,245,2100,0.044,-5.128,-10.48,84.1,9.53,9.72,187.2,162.1,421.2,421.2,1.689,14.5,-5.743,11.41
245.916666666667,245,2200,0.021,-5.151,-11.06,84.7,9.49,9.7,185.4,163.8,421.9,421.9,1.701,13.52,-6.481,11.16
245.958333333333,245,2300,0.02,-5.2,-11.14,87.8,9.77,9.96,189.3,160.6,422.5,422.5,1.702,13.45,-6.665,12.15
246,246,0,0.02,-5.235,-10.69,89,10.04,10.26,187.6,162.2,422.4,422.4,1.7,13.38,-6.306,11.61
246.041666666667,246,100,0.02,-5.129,-10.33,89.1,10.11,10.34,186.2,162.6,422.2,422.2,1.699,13.32,-5.873,12.1
246.083333333333,246,200,0.02,-3.374,-9.29,89,9.53,9.75,185.1,164.4,422.1,422.1,1.696,13.26,-4.944,11.66
246.125,246,300,0.02,-4.978,-9.64,88.1,8.78,9.01,178.9,170.3,421.4,421.4,1.695,13.22,-5.074,9.8
246.166666666667,246,400,0.02,-5.101,-9.6,88.8,8.71,8.96,175.4,173.7,422.2,422.2,1.695,13.18,-4.945,10.39
246.208333333333,246,500,0.02,-5.203,-9.5,88.4,8.3,8.55,171.3,179,421.6,421.6,1.695,13.15,-4.915,10.39
246.25,246,600,0.037,-5.116,-9.11,89.1,9.13,9.41,173.6,176.5,421.9,421.9,1.695,13.12,-4.549,11.8
246.291666666667,246,700,0.182,-2.713,-8.64,89.1,10.39,10.72,169.4,179.9,421.3,421.3,1.694,13.14,-4.278,12.18
246.333333333333,246,800,0.59,-3.069,-8.33,86.9,10.65,10.98,165.1,184.3,420.6,420.6,1.694,15.02,-3.984,12.47
246.375,246,900,1.156,-6.576,-8.31,84.5,9.74,10.04,156.4,193.3,420.5,420.5,1.695,13.7,-3.766,11.54
246.416666666667,246,1000,1.282,-6.36,-7.71,85.5,9.56,9.87,157.4,192.5,419.5,419.5,1.694,13.57,-2.93,11.6
246.458333333333,246,1100,1.917,-5.468,-6.065,84.9,9.48,9.75,164.2,184.9,419.1,419.1,1.69,13.86,-1.606,11.54
246.5,246,1200,2.323,-8.01,-5.24,84.4,10.07,10.37,160.1,189.4,417.4,417.4,1.692,13.55,-0.554,11.86
246.541666666667,246,1300,2.088,-5.692,-4.847,83.5,8.94,9.22,154.5,194.3,416.3,416.3,1.689,13.67,-0.007,10.57
246.583333333333,246,1400,1.571,0.347,-4.194,85.5,9.17,9.46,153.8,196.1,416.1,416.1,1.687,13.69,0.632,15.74
246.625,246,1500,1.557,0.751,-3.807,84.8,8.7,8.97,149.5,200.6,415.9,415.9,1.687,13.75,0.944,10.92
246.666666666667,246,1600,1.354,0.417,-3.877,84.8,8.08,8.36,139.6,209.9,414.9,414.9,1.684,13.67,1.091,11
246.708333333333,246,1700,1.007,-0.388,-3.883,86.1,8.98,9.31,137,212.6,414.8,414.8,1.683,13.68,1.208,11.47
246.75,246,1800,0.751,-1.168,-4.75,87.7,9.51,9.89,129,220.8,414,414,1.688,14.58,0.473,11.59
246.791666666667,246,1900,0.428,-1.282,-5.145,89.3,10,10.41,128.9,221.5,413.2,413.2,1.703,13.93,0.009,12.07
246.833333333333,246,2000,0.147,-1.375,-5.111,88.8,8.75,9.08,131.8,218.4,413.6,413.6,1.696,14.31,-0.048,11.44
246.875,246,2100,0.038,-2.115,-5.52,89.5,9.96,10.34,131.9,217.9,412.6,412.6,1.696,13.67,-0.436,12.09
246.916666666667,246,2200,0.025,-1.707,-5.873,90,10.45,10.87,134.8,215.2,412.7,412.7,1.696,13.48,-0.869,12.26
246.958333333333,246,2300,0.023,-1.504,-5.885,91.3,10.74,11.14,136.3,214.5,412.1,412.1,1.706,13.41,-0.939,13.42
247,247,0,0.023,-1.851,-5.596,93.9,12.46,12.9,147.3,202.3,410.4,410.4,1.696,13.35,-0.657,15.74
247.041666666667,247,100,0.023,-2.619,-5.712,93.7,13.55,14,161.7,187.4,408.9,408.9,1.696,13.29,-0.669,17.65
247.083333333333,247,200,0.023,-3.595,-5.456,87.6,7.04,7.25,172,178.7,409.7,409.7,1.695,13.25,-0.43,16.05
247.125,247,300,0.022,-4.992,-6.26,88.7,1.769,1.777,141.2,223.4,411.2,411.2,1.693,13.21,-0.98,5.344
247.166666666667,247,400,0.021,-4.525,-5.983,83.4,3.805,3.864,227.1,140.6,412.5,412.5,1.694,13.18,-0.98,9.06
247.208333333333,247,500,0.022,-3.152,-6.562,91.7,11,11.35,157.4,191.6,411.6,411.6,1.7,13.16,-1.74,13.07
247.25,247,600,0.037,-0.749,-5.543,90.8,12.1,12.48,161.2,188.6,410.4,410.4,1.699,13.14,-0.891,14.97
247.291666666667,247,700,0.081,-0.739,-5.712,91.5,11.74,12.15,153.7,195.6,410.6,410.6,1.698,13.17,-0.84,14.05
247.333333333333,247,800,0.285,-1.051,-5.857,91.1,11.55,11.95,150.8,198.9,410.3,410.3,1.696,13.28,-0.941,13.82
247.375,247,900,0.543,-0.884,-5.582,87.8,9.96,10.3,145.2,203.5,411.3,411.3,1.701,14.28,-0.787,11.69
247.416666666667,247,1000,0.882,-0.496,-5.177,87.2,10,10.32,151.1,198.5,410.9,410.9,1.7,13.79,-0.487,11.88
247.458333333333,247,1100,1.239,-0.308,-4.588,85.5,8.53,8.81,143.6,206.2,410.9,410.9,1.698,13.84,0.039,10.97
247.5,247,1200,1.386,-0.591,-4.394,84.6,8.03,8.27,147.5,202.4,411,411,1.702,13.78,0.276,9.45
247.541666666667,247,1300,1.516,-0.734,-4.173,83.5,6.186,6.369,148.7,200.5,411,411,1.688,13.68,0.452,7.53
247.583333333333,247,1400,1.567,-0.441,-3.901,81.8,4.628,4.781,147,202.6,411.1,411.1,1.687,13.64,0.598,6.311
247.625,247,1500,1.463,-0.074,-4.097,83.6,4.096,4.266,126.3,222.8,411.3,411.3,1.687,13.67,0.543,5.024
247.666666666667,247,1600,1.253,-0.361,-4.139,85.4,4.664,4.867,127.1,222.6,411.5,411.5,1.687,14.14,0.671,5.599
247.708333333333,247,1700,1.034,-0.2,-4.051,85.8,5.466,5.663,130.6,218.7,411.5,411.5,1.687,14.62,0.854,7.78
247.75,247,1800,0.736,-0.629,-3.449,83.5,9.47,9.76,141.8,208.5,411.2,411.2,1.684,14.36,1.646,13.53
247.791666666667,247,1900,0.393,-1.183,-4.305,85.2,10.04,10.3,147,202.1,410.1,410.1,1.684,13.9,0.975,12.26
247.833333333333,247,2000,0.152,-1.288,-5.237,90,10.82,11.1,155,194.6,411.2,411.2,1.688,14.65,0.044,12.79
247.875,247,2100,0.048,-1.769,-5.392,84.4,11.04,11.32,154.1,195.5,411.2,411.2,1.688,13.63,-0.304,12.84
247.916666666667,247,2200,0.025,-1.392,-5.936,85.5,10.33,10.59,159.1,190.5,411.7,411.7,1.69,13.48,-0.886,12.2
247.958333333333,247,2300,0.023,-1.717,-6.452,88.8,10.66,10.98,168.2,181.8,411.9,411.9,1.694,13.4,-1.445,13.2
248,248,0,0.022,-2,-7.23,87,9.77,10.03,177,172.8,412.6,412.6,1.701,13.35,-2.302,12.49
248.041666666667,248,100,0.021,-4.248,-8.5,84.6,4.876,4.905,206.9,144.4,414.5,414.5,1.708,13.29,-3.493,8.72
248.083333333333,248,200,0.02,-4.397,-9.73,85.7,7.4,7.6,168.1,181.4,415.5,415.5,1.713,13.24,-4.92,9.9
248.125,248,300,0.02,-4.077,-10.34,85,8.51,8.74,164.8,184.3,416.1,416.1,1.715,13.2,-5.664,9.98
248.166666666667,248,400,0.02,-5.185,-10.39,84.1,7.93,8.14,166.8,183.1,416.6,416.6,1.716,13.17,-5.837,9.36
248.208333333333,248,500,0.02,-5.117,-10.62,84.6,9.1,9.36,164.7,183.6,416.9,416.9,1.717,13.14,-6.053,10.86
248.25,248,600,0.026,-4.754,-10,83.3,9.37,9.62,170.7,178.5,416.9,416.9,1.715,13.11,-5.508,11.98
248.291666666667,248,700,0.113,-3.842,-9.17,82.8,9.7,9.95,173.1,177.4,416.2,416.2,1.712,13.1,-4.798,11.97
248.333333333333,248,800,0.241,-3.477,-8.98,81.8,8.52,8.73,179.6,169.4,416.5,416.5,1.712,13.38,-4.519,10.41
248.375,248,900,0.463,-2.389,-8.96,81.2,6.931,7.06,189.9,158.8,416.9,416.9,1.713,13.91,-4.509,8.55
248.416666666667,248,1000,0.913,-0.9,-8.81,81.8,5.906,5.957,195.3,154.7,417.3,417.3,1.713,13.99,-4.631,7.24
248.458333333333,248,1100,1.201,-2.186,-8.57,80,5.971,6.082,179.2,170.2,417.3,417.3,1.712,14.25,-4.458,7.38
248.5,248,1200,1.436,-0.068,-8.48,79.9,7.53,7.67,177.4,172.5,417.2,417.2,1.713,14.77,-4.245,10.19
248.541666666667,248,1300,1.821,0.578,-8.34,80.3,8.53,8.68,181.1,168.2,416.8,416.8,1.714,14.53,-4.227,10.39
248.583333333333,248,1400,1.776,-1.54,-8.26,80.4,8.44,8.61,181.4,168.4,416.7,416.7,1.721,13.74,-4.007,9.93
248.625,248,1500,2.3,-7.53,-7.66,77.6,7.7,7.83,185.2,163.9,416.1,416.1,1.736,13.86,-3.694,9.69
248.666666666667,248,1600,2.036,-6.729,-7.54,77.9,6.941,7.05,187.9,161.5,415.9,415.9,1.744,14.32,-3.45,8.26
248.708333333333,248,1700,1.18,-5.082,-8.15,79.6,6.308,6.417,189.5,159.7,416,416,1.748,14.39,-3.776,7.4
248.75,248,1800,0.576,-2.444,-9.2,82,5.112,5.183,194.5,156.3,416.9,416.9,1.75,14.63,-4.482,6.625
248.791666666667,248,1900,0.419,-0.989,-9.76,82.7,5.656,5.719,191.1,158.4,417.6,417.6,1.753,14.63,-5.216,6.455
248.833333333333,248,2000,0.177,-1.164,-10.14,83.2,5.902,5.984,186.3,163,417.9,417.9,1.753,14.89,-5.577,6.906
248.875,248,2100,0.037,-1.08,-10.59,83.6,6.027,6.057,195.4,155.3,418.3,418.3,1.753,14.05,-6.07,7.53
248.916666666667,248,2200,0.02,-1.37,-10.67,84.8,5.228,5.248,195,154.7,418.6,418.6,1.756,13.52,-6.192,6.37
248.958333333333,248,2300,0.02,-2.651,-11.07,86,4.842,4.923,191.3,158.1,418.7,418.7,1.757,13.45,-6.568,5.873
249,249,0,0.02,-1.385,-11.29,85.5,4.871,4.939,190.7,159.3,418.7,418.7,1.756,13.38,-6.883,5.612
249.041666666667,249,100,0.02,-1.522,-11.39,86.1,4.594,4.643,189.8,159,418.6,418.6,1.757,13.32,-7.07,5.841
249.083333333333,249,200,0.02,-0.894,-11.59,88.5,3.888,3.925,185.4,163.5,418.7,418.7,1.759,13.26,-7.27,5.233
249.125,249,300,0.02,-0.77,-11.62,92.2,3.479,3.521,176.8,171.8,418.4,418.4,1.757,13.21,-7.32,4.292
249.166666666667,249,400,0.02,-1.348,-11.94,93,3.558,3.609,172.3,177,418.3,418.3,1.758,13.17,-7.6,4.456
249.208333333333,249,500,0.02,-1.182,-12.24,92.6,4.094,4.166,171.8,177.7,418.4,418.4,1.76,13.14,-7.89,4.88
249.25,249,600,0.033,-0.802,-12.31,93.4,4.227,4.276,173.1,176.3,418.4,418.4,1.76,13.11,-8.03,5.011
249.291666666667,249,700,0.158,-0.961,-12.96,91.4,4.581,4.619,173.6,175.9,418.5,418.5,1.757,13.11,-8.77,5.893
249.333333333333,249,800,0.401,-1.866,-14.65,88.9,6.194,6.286,166.2,183.5,418.7,418.7,1.762,13.27,-10.54,7.93
249.375,249,900,0.698,-3.706,-15.46,87.6,6.904,7.03,165.9,183.4,419.5,419.5,1.762,15.17,-11.48,8.34
249.416666666667,249,1000,1.803,-5.812,-14.8,83.8,7.61,7.75,172.8,177,419.7,419.7,1.763,14.08,-11.3,9.02
249.458333333333,249,1100,2.094,-6.57,-14.39,82.8,7.27,7.4,176.3,172.8,418.6,418.6,1.759,13.63,-10.57,8.63
249.5,249,1200,2.255,-3.207,-13.28,82.8,6.859,6.951,179,170.9,417.9,417.9,1.761,13.62,-9.57,8.78
249.541666666667,249,1300,2.093,-4.156,-12,81.6,6.131,6.188,188,162.1,417.6,417.6,1.76,14.7,-8.42,7.45
249.583333333333,249,1400,2.157,-5.096,-11.08,80.1,5.383,5.411,189.2,159.7,416.6,416.6,1.755,13.66,-7.64,6.403
249.625,249,1500,2.14,-4.644,-10.47,79.4,5.105,5.091,193.3,156.7,416.1,416.1,1.749,13.68,-7.07,6.344
249.666666666667,249,1600,2.244,-5.898,-10,78.7,4.474,4.437,198.5,151.6,415.8,415.8,1.747,13.85,-6.701,5.475
249.708333333333,249,1700,1.349,-4.029,-10.45,82.6,3.246,3.254,200.1,150.4,415.5,415.5,1.742,14.27,-6.705,4.724
249.75,249,1800,0.856,-2.196,-11.13,86.1,2.913,2.971,193.2,156.1,416.3,416.3,1.742,15.05,-7.19,3.41
249.791666666667,249,1900,0.47,-2.031,-11.8,88,3.099,3.185,187.2,161.5,417.1,417.1,1.742,13.83,-7.57,3.606
249.833333333333,249,2000,0.169,-1.797,-12.62,90.2,2.944,3.039,187.1,161.5,417.7,417.7,1.744,14.82,-8.19,3.613
249.875,249,2100,0.032,-1.296,-12.73,91.1,3.399,3.444,188.2,161,418.3,418.3,1.743,13.7,-8.41,4.025
249.916666666667,249,2200,0.021,-1.14,-12.64,92.1,3.948,3.989,187.3,162.1,418.3,418.3,1.741,13.53,-8.42,4.652
249.958333333333,249,2300,0.021,-2.464,-13.53,92.3,3.373,3.406,189.7,159.2,418.3,418.3,1.744,13.46,-9.26,4.109
250,250,0,0.022,-1.796,-14.41,91.2,3.919,3.973,185.4,163.9,419.1,419.1,1.748,13.38,-10.16,4.704
250.041666666667,250,100,0.022,-0.576,-14.55,91.6,4.52,4.542,181.8,167.1,419.2,419.2,1.748,13.32,-10.48,5.364
250.083333333333,250,200,0.022,-0.459,-14.09,93.1,4.754,4.755,191,158.4,419.1,419.1,1.738,13.26,-10.09,5.834
250.125,250,300,0.022,-1.125,-14.53,92.9,4.539,4.551,186.2,162.4,418.8,418.8,1.737,13.21,-10.51,5.468
250.166666666667,250,400,0.023,-1.28,-15.5,91.9,4.825,4.857,187,163,419.2,419.2,1.732,13.16,-11.34,6.965
250.208333333333,250,500,0.024,-1.283,-14.9,92,5.042,5.073,187.6,161.9,419.7,419.7,1.73,13.12,-10.94,6.148
250.25,250,600,0.029,-0.201,-14.65,92.5,4.755,4.793,185.8,163.3,419.5,419.5,1.729,13.09,-10.72,5.481
250.291666666667,250,700,0.141,-0.114,-14.59,92.7,4.656,4.662,188.9,161.1,419.6,419.6,1.726,13.07,-10.7,5.351
250.333333333333,250,800,0.31,-0.488,-14.61,91.6,4.5,4.477,195.3,154.8,419.8,419.8,1.713,13.32,-10.78,5.795
250.375,250,900,0.898,-2.33,-14.33,87.5,4.251,4.217,197,153.2,420,420,1.72,13.99,-10.93,4.933
250.416666666667,250,1000,1.131,-0.894,-13.9,87.6,4.011,4.017,184.3,164.6,419.5,419.5,1.721,13.92,-10.35,4.985
250.458333333333,250,1100,1.449,-0.769,-13.05,86.3,4.755,4.757,188.3,161.6,419.3,419.3,1.721,13.81,-9.68,5.534
250.5,250,1200,1.737,-1.824,-12.33,84.9,4.678,4.604,205.9,145.1,418.8,418.8,1.717,13.8,-9.01,5.383
250.541666666667,250,1300,1.945,-4.346,-11.55,83.6,3.812,3.723,216.7,135.5,418.4,418.4,1.716,13.72,-8.3,4.495
250.583333333333,250,1400,2.143,-6.698,-10.82,81.7,3.319,3.261,225.2,128.1,417.4,417.4,1.714,13.64,-7.88,4.207
250.625,250,1500,1.838,-2.894,-10.64,83.5,1.824,2.027,239.6,113.3,417,417,1.713,13.72,-7.45,2.718
250.666666666667,250,1600,1.498,-1.173,-10.34,83.7,1.697,1.656,226.3,127.1,417.2,417.2,1.712,14.56,-7.18,2.28
250.708333333333,250,1700,1.26,-1.524,-10.29,83.7,0.996,1.173,239.3,113.5,417.5,417.6,1.712,14.96,-7.11,1.588
250.75,250,1800,0.817,-0.482,-10.92,89.5,0.968,1.2,264.1,91.2,417.8,417.8,1.714,14.23,-7.06,1.666
250.791666666667,250,1900,0.537,-1.019,-10.11,85.2,0.147,0.145,286.4,71.4,418.7,418.7,1.716,14.46,-6.718,1.026
250.833333333333,250,2000,0.151,-0.764,-11.79,94.3,0.164,0.111,253,92.4,419.1,419.1,1.715,14.45,-7.53,0.706
250.875,250,2100,0.028,-0.663,-12.5,97,0.692,0.738,95.3,257,420,420,1.717,13.64,-8.02,0.987
250.916666666667,250,2200,0.021,-0.956,-12.73,96.9,1.114,1.169,126.3,223.2,420.7,420.7,1.715,13.53,-8.39,1.509
250.958333333333,250,2300,0.021,-1.465,-13.63,96,1.669,1.863,147.7,198,421.1,421.1,1.718,13.45,-9.31,2.045
251,251,0,0.022,-1.812,-14.78,95.7,1.677,1.756,152.8,188.5,421.9,421.9,1.724,13.38,-10.48,2.306
251.041666666667,251,100,0.024,-2.162,,98.5,2.557,2.65,151,195,422.7,422.7,1.737,13.31,-13.12,3.319
251.083333333333,251,200,0.027,-1.574,,100.4,2.562,2.723,151.9,195.3,424.5,424.5,1.744,13.25,-16.26,2.966
251.125,251,300,0.027,-1.248,,101.9,2.72,2.745,154,192.3,425.8,425.8,1.747,13.2,-17.36,3.247
251.166666666667,251,400,0.027,-1.092,,100.2,2.673,2.514,160.9,186.5,426.2,426.2,1.748,13.14,-17.92,3.156
251.208333333333,251,500,0.027,-0.814,,100.3,3.08,2.774,163.7,184.5,426.9,426.9,1.747,13.1,-17.78,3.704
251.25,251,600,0.029,-0.016,,94.7,2.954,2.501,175.5,173.1,426.9,426.9,1.737,13.06,-15.61,3.783
251.291666666667,251,700,0.086,-0.456,-16.81,94.1,3.403,2.842,185.8,163.5,425.7,425.7,1.73,13.02,-13.68,4.319
251.333333333333,251,800,0.322,0.061,-15.97,94.6,3.047,2.504,180.4,168.9,425,425,1.728,13.14,-12.48,3.717
251.375,251,900,0.639,-0.058,-13.84,95.4,2.688,2.198,190.5,158.3,424.4,424.4,1.719,13.64,-10.66,3.463
251.416666666667,251,1000,1.071,-3.763,-12.7,94.7,3.33,2.979,181.3,167.8,423.3,423.3,1.717,14.84,-9.46,5.475
251.458333333333,251,1100,1.518,-3.201,-13.1,93.7,5.971,6.014,175.7,174,422.4,422.4,1.72,13.72,-9.62,6.795
251.5,251,1200,2.403,-15.49,-13.29,89,5.236,5.266,182.7,167.2,422.6,422.6,1.724,13.74,-10.21,6.873
251.541666666667,251,1300,2.177,-5.555,-13.13,87.5,5.837,5.871,190.6,158.9,421.5,421.5,1.722,13.61,-9.84,7.23
251.583333333333,251,1400,2.528,-5.991,-12.87,82.5,5.992,5.987,197.2,153.5,421.6,421.6,1.721,13.73,-9.63,7.32
251.625,251,1500,2.498,-6.075,-12.25,80.3,5.08,4.996,205.3,145.3,421.3,421.3,1.718,14.33,-9.16,6.043
251.666666666667,251,1600,2.098,-7.63,-12,80.8,4.098,4.064,205,146,421,421,1.717,13.78,-8.79,5.142
251.708333333333,251,1700,1.553,-5.81,-12.67,82.4,3.55,3.584,198,152,421.2,421.2,1.718,14.07,-9.39,4.351
251.75,251,1800,0.834,-3.392,-13.98,85.9,4.061,4.151,190.6,158.3,421.5,421.5,1.722,14.75,-10.09,4.939
251.791666666667,251,1900,0.383,-1.135,-14.15,87.6,4.964,4.987,196.7,153.5,422.9,422.9,1.721,13.98,-9.97,5.841
251.833333333333,251,2000,0.103,-3.272,-15.42,88.7,4.007,4.116,183.7,165.2,423.4,423.4,1.725,14.37,-11.19,5.821
251.875,251,2100,0.028,-1.134,-15.47,88.7,4.979,5.066,180,169.8,424.5,424.5,1.725,13.62,-11.4,6.194
251.916666666667,251,2200,0.023,-0.797,-14.74,87.8,5.82,5.837,194.3,155.5,424.4,424.4,1.722,13.54,-10.83,7.22
251.958333333333,251,2300,0.023,-0.88,-14.71,87.8,6.486,6.485,197.4,152.3,424,424,1.723,13.47,-10.72,7.63
252,252,0,0.023,-1.34,-14.62,87.4,6.589,6.6,196.7,154.2,424,424,1.729,13.39,-10.58,7.75
252.041666666667,252,100,0.023,-0.9,-14.51,87.1,6.765,6.8,194.8,156.1,423.9,423.9,1.73,13.33,-10.46,8.21
252.083333333333,252,200,0.023,-0.685,-14.14,86.4,6.864,6.886,196.6,152.8,423.7,423.7,1.716,13.27,-10.12,7.83
252.125,252,300,0.022,-0.846,-14.19,85.5,6.83,6.829,197.1,153.6,423.3,423.3,1.719,13.22,-10.12,7.9
252.166666666667,252,400,0.023,-1.154,-13.95,84.4,6.396,6.392,198.5,151.3,423.5,423.5,1.695,13.16,-9.86,7.42
252.208333333333,252,500,0.023,-1.965,-14.05,83,6.494,6.513,197.4,152.6,423.4,423.4,1.721,13.12,-9.93,7.51
252.25,252,600,0.028,-4.173,-14.74,81.3,6.372,6.453,195.9,154.2,423.7,423.7,1.733,13.09,-10.54,7.59
252.291666666667,252,700,0.137,-3.761,-15.14,78.4,6.461,6.558,192.8,156.9,424.2,424.2,1.74,13.07,-11.12,7.94
252.333333333333,252,800,0.479,-3.756,-15.21,76.9,6.622,6.728,191.7,157.7,424.4,424.4,1.739,14.58,-11.52,7.86
252.375,252,900,1.056,-3.425,-14.34,74.5,6.791,6.873,192.5,157.1,424.1,424.1,1.736,14.14,-10.87,8.45
252.416666666667,252,1000,1.217,-2.832,-13.75,74.9,6.863,6.939,192.7,156.8,423.5,423.5,1.734,14.28,-10.03,7.94
252.458333333333,252,1100,1.762,-4.585,-12.62,73.1,6.488,6.564,192.4,158,423.4,423.4,1.731,14.19,-9.1,7.81
252.5,252,1200,1.792,-3.234,-11.77,73.1,6.49,6.555,191.8,158.4,422.5,422.5,1.729,13.68,-8.08,7.78
252.541666666667,252,1300,2.025,-1.755,-10.84,73.5,6.301,6.346,194.3,156.2,422.4,422.4,1.727,13.71,-7.28,7.36
252.583333333333,252,1400,2.411,-3.831,-9.8,71.7,6.218,6.196,200.8,149.1,421.9,421.9,1.724,13.71,-6.461,7.38
252.625,252,1500,2.026,-2.78,-9.85,72.2,6.218,6.207,200.6,149.5,421.4,421.4,1.725,13.81,-6.008,7.77
252.666666666667,252,1600,1.375,-1.015,-10.36,74.2,6.036,6.09,194.1,155.8,421.7,421.7,1.727,14.09,-6.155,7.84
252.708333333333,252,1700,1.115,-0.2,-10.33,75.1,5.879,5.973,186,163.5,422.4,422.4,1.728,13.9,-6.172,7.68
252.75,252,1800,0.881,-0.784,-10.5,77,5.142,5.254,174.4,175.1,422.7,422.7,1.732,13.8,-6.345,6.148
252.791666666667,252,1900,0.273,-3.408,-11.82,77.6,4.953,5.092,181.3,168.3,423.1,423.1,1.737,13.81,-7.22,5.9
252.833333333333,252,2000,0.083,-3.343,-12.97,76.9,5.535,5.704,173,176.2,424.7,424.7,1.747,14.48,-8.42,7.13
252.875,252,2100,0.026,-2.169,-13.9,78.8,6.451,6.615,174.2,174.5,425.2,425.2,1.745,13.59,-9.58,7.49
252.916666666667,252,2200,0.021,-1.553,-14.14,80.8,6.386,6.484,186.1,163.7,425.8,425.8,1.745,13.51,-9.98,7.76
252.958333333333,252,2300,0.022,-1.244,-14.3,82.7,6.583,6.678,184.9,164,426.2,426.2,1.743,13.44,-10.2,7.92
253,253,0,0.022,-1.869,-14.55,85.3,6.255,6.355,185.3,164,426.2,426.2,1.745,13.37,-10.45,7.64
253.041666666667,253,100,0.022,-2.733,-14.73,89.2,5.358,5.415,193.7,156.1,426.4,426.4,1.746,13.31,-10.54,6.677
253.083333333333,253,200,0.022,0.054,-13.36,98.8,4.232,4.192,203.1,147.5,426.7,426.7,1.74,13.25,-9.56,5.481
253.125,253,300,0.021,-0.03,-12.49,98.7,3.545,3.538,199.4,150.9,425.7,425.7,1.736,13.2,-8.51,4.175
253.166666666667,253,400,0.021,-0.254,-12.28,97.6,3.654,3.647,205,145.8,425.3,425.3,1.734,13.15,-8.11,4.534
253.208333333333,253,500,0.021,-0.141,-12.37,97.5,3.282,3.256,211.4,140,425.4,425.4,1.734,13.12,-8.1,4.077
253.25,253,600,0.022,-0.223,-12.25,97.6,3.427,3.389,218.7,134,425.5,425.5,1.727,13.09,-8,4.031
253.291666666667,253,700,0.066,-0.255,-12.31,97.4,3.498,3.471,209.7,141.7,425.5,425.5,1.719,13.07,-8.06,4.025
253.333333333333,253,800,0.295,0.026,-12.19,97.2,3.26,3.231,209.4,141,425.6,425.6,1.718,13.13,-8.09,3.77
253.375,253,900,0.755,-0.846,-12.16,96.1,3.086,3.059,219.1,133.5,425.5,425.5,1.718,14.22,-8.37,3.9
253.416666666667,253,1000,1.464,-5.097,-12.17,93,3.625,3.566,210.5,140.9,425.5,425.5,1.718,13.94,-8.79,4.547
253.458333333333,253,1100,1.606,-6.611,-11.38,92.2,3.205,3.215,217.7,133.7,424.6,424.6,1.716,13.7,-7.89,4.24
253.5,253,1200,1.748,-4.512,-10.34,93.4,3.221,3.614,261.8,92.7,424.3,424.3,1.712,13.79,-6.79,5.207
253.541666666667,253,1300,1.513,-1.4,-10.15,94.9,4.371,4.408,282.3,72.2,423.9,423.9,1.714,13.77,-6.238,5.599
