  Jul.Day  S1(up) S2(up)   S(dw)   Alb1  Alb2  net_rad
  340.250      .0      .0      .0   0.   0.  -23.1
  340.292      .0      .0      .0   0.   0.  -25.7
  340.333      .0      .0      .0   0.   0.  -22.6
  340.375      .0      .0      .0   0.   0.  -14.1
  340.417      .0      .0      .0   0.   0.  -16.4
  340.458      .0      .0      .0   0.   0.  -26.5
  340.500      .0      .0      .0   0.   0.  -26.7
  340.542      .9      .7      .7  87. 100.  -26.0
  340.583     2.3     2.2     2.0  86.  91.  -25.5
  340.625     2.7     2.6     2.3  88.  88.  -24.8
  340.667      .7      .7      .6  85.  86.  -23.8
  340.708      .0      .0      .0   0.   0.  -22.1
  340.750      .0      .0      .0   0.   0.  -22.0
  340.792      .0      .0      .0   0.   0.  -23.1
  340.833      .0      .0      .0   0.   0.  -22.7
  340.875      .0      .0      .0   0.   0.  -21.4
  340.917      .0      .0      .0   0.   0.  -19.0
  340.958      .0      .0      .0   0.   0.  -11.8
  341.000      .0      .0      .0   0.   0.  -13.3
  341.042      .0      .0      .0   0.   0.  -12.3
  341.083      .0      .0      .0   0.   0.  -12.3
  341.125      .0      .0      .0   0.   0.   -8.8
  341.167      .0      .0      .0   0.   0.  -11.1
  341.208      .0      .0      .0   0.   0.  -10.9
  341.250      .0      .0      .0   0.   0.  -12.9
  341.292      .0      .0      .0   0.   0.  -19.5
  341.333      .0      .0      .0   0.   0.  -22.8
  341.375      .0      .0      .0   0.   0.  -22.7
  341.417      .0      .0      .0   0.   0.  -20.6
  341.458      .0      .0      .0   0.   0.  -20.1
  341.500      .0      .0      .0   0.   0.  -24.6
  341.542      .5      .5      .5  99. 100.  -21.1
  341.583     1.7     1.6     1.5  87.  93.   -7.2
  341.625     2.0     1.8     1.8  89. 100.  -13.9
  341.667      .6      .5      .5  83. 100.  -15.9
  341.708      .1      .0      .0   0.   0.   -8.8
  341.750      .0      .0      .0   0.   0.  -26.4
  341.792      .0      .0      .0   0.   0.  -18.8
  341.833      .0      .0      .0   0.   0.  -12.0
  341.875      .0      .0      .0   0.   0.  -12.9
  341.917      .0      .0      .0   0.   0.   -1.9
  341.958      .0      .0      .0   0.   0.   -2.1
  342.000      .0      .0      .0   0.   0.  -11.9
  342.042      .0      .0      .0   0.   0.  -18.4
  342.083      .0      .0      .0   0.   0.  -22.9
  342.125      .0      .0      .0   0.   0.  -27.7
  342.167      .0      .0      .0   0.   0.  -29.5
  342.208      .0      .0      .0   0.   0.  -38.0
  342.250      .0      .0      .0   0.   0.  -36.3
  342.292      .0      .0      .0   0.   0.  -34.4
  342.333      .0      .0      .0   0.   0.  -33.7
  342.375      .0      .0      .0   0.   0.  -33.3
  342.417      .0      .0      .0   0.   0.  -33.2
  342.458      .0      .0      .0   0.   0.  -32.7
  342.500      .0      .0      .0   0.   0.  -33.2
  342.542      .5      .5      .4  80.  80.  -33.1
  342.583     1.9     1.8     1.7  88.  94.  -32.6
  342.625     2.1     2.0     1.8  85.  89.  -32.1
  342.667     1.0      .8      .7  77.  88.  -31.9
  342.708      .0      .0      .0   0.   0.  -31.7
  342.750      .0      .0      .0   0.   0.  -32.1
  342.792      .0      .0      .0   0.   0.  -31.6
  342.833      .0      .0      .0   0.   0.  -31.0
  342.875      .0      .0      .0   0.   0.  -30.6
  342.917      .0      .0      .0   0.   0.  -30.3
  342.958      .0      .0      .0   0.   0.  -29.3
  343.000      .0      .0      .0   0.   0.  -28.2
  343.042      .0      .0      .0   0.   0.  -28.0
  343.083      .0      .0      .0   0.   0.  -28.1
  343.125      .0      .0      .0   0.   0.  -27.6
  343.167      .0      .0      .0   0.   0.  -26.7
  343.208      .0      .0      .0   0.   0.  -26.0
  343.250      .0      .0      .0   0.   0.  -25.8
  343.292      .0      .0      .0   0.   0.  -24.5
  343.333      .0      .0      .0   0.   0.  -24.4
  343.375      .0      .0      .0   0.   0.  -24.2
  343.417      .0      .0      .0   0.   0.  -24.1
  343.458      .0      .0      .0   0.   0.  -24.0
  343.500      .0      .0      .0   0.   0.  -24.5
  343.542      .6      .6      .5  83.  83.  -25.9
  343.583     1.9     1.9     1.8  94.  94.  -26.2
  343.625     2.0     2.0     1.9  94.  95.  -26.0
  343.667      .9      .8      .7  87.  88.  -25.9
  343.708      .0      .0      .0   0.   0.  -26.5
  343.750      .0      .0      .0   0.   0.  -23.7
  343.792      .0      .0      .0   0.   0.  -24.7
  343.833      .0      .0      .0   0.   0.  -27.7
  343.875      .0      .0      .0   0.   0.  -28.5
  343.917      .0      .0      .0   0.   0.  -28.8
  343.958      .0      .0      .0   0.   0.  -28.4
  344.000      .0      .0      .0   0.   0.  -28.8
  344.042      .0      .0      .0   0.   0.  -29.0
  344.083      .0      .0      .0   0.   0.  -29.2
  344.125      .0      .0      .0   0.   0.  -29.6
  344.167      .0      .0      .0   0.   0.  -29.6
  344.208      .0      .0      .0   0.   0.  -30.0
  344.250      .0      .0      .0   0.   0.  -30.3
  344.292      .0      .0      .0   0.   0.  -30.8
  344.333      .0      .0      .0   0.   0.  -31.1
  344.375      .0      .0      .0   0.   0.  -30.8
  344.417      .0      .0      .0   0.   0.  -31.0
  344.458      .0      .0      .0   0.   0.  -31.4
  344.500      .1      .0      .0   0.   0.  -30.9
  344.542      .5      .5      .5  99. 100.  -30.8
  344.583     1.7     1.7     1.5  87.  88.  -30.3
  344.625     1.8     1.8     1.6  88.  88.  -30.2
  344.667      .6      .7      .5  83.  71.  -30.0
  344.708      .0      .1      .0   0.   0.  -29.4
  344.750      .0      .0      .0   0.   0.  -30.0
  344.792      .0      .0      .0   0.   0.  -30.5
  344.833      .0      .0      .0   0.   0.  -32.2
  344.875      .0      .0      .0   0.   0.  -32.0
  344.917      .0      .0      .0   0.   0.  -33.7
  344.958      .0      .0      .0   0.   0.  -33.0
  345.000      .0      .0      .0   0.   0.  -34.5
  345.042      .0      .0      .0   0.   0.  -34.8
  345.083      .0      .0      .0   0.   0.  -33.7
  345.125      .0      .0      .0   0.   0.  -35.3
  345.167      .1      .0      .0   0.   0.  -36.8
  345.208      .0      .0      .0   0.   0.  -37.0
  345.250      .0      .0      .0   0.   0.  -38.0
  345.292      .0      .0      .0   0.   0.  -36.1
  345.333      .0      .0      .0   0.   0.  -32.6
  345.375      .0      .0      .0   0.   0.  -28.2
  345.417      .0      .0      .0   0.   0.  -27.4
  345.458      .0      .0      .0   0.   0.  -28.2
  345.500      .0      .2      .0   0.   0.  -23.4
  345.542      .0      .3      .2   0.   0.  -16.5
  345.583      .5      .4      .4  80. 100.  -15.8
  345.625      .5      .5      .4  80.  80.  -10.2
  345.667      .3      .2      .3  99. 150.   -1.8
  345.708      .1      .0      .0   0.   0.    1.1
  345.750      .0      .0      .0   0.   0.   -2.2
  345.792      .0      .0      .0   0.   0.    -.2
  345.833      .0      .0      .0   0.   0.     .6
  345.875      .0      .0      .0   0.   0.    1.6
  345.917      .0      .0      .0   0.   0.    3.1
  345.958      .2      .0      .0   0.   0.    1.5
  346.000      .0      .0      .0   0.   0.     .3
  346.042      .0      .0      .0   0.   0.   -1.3
  346.083      .0      .0      .0   0.   0.    -.1
  346.125      .0      .0      .0   0.   0.    -.5
  346.167      .0      .0      .0   0.   0.    -.9
  346.208      .0      .0      .0   0.   0.   -1.8
  346.250      .0      .0      .0   0.   0.   -2.8
  346.292      .0      .0      .0   0.   0.   -4.2
  346.333      .0      .0      .0   0.   0.  -11.6
  346.375      .1      .0      .0   0.   0.   -8.6
  346.417      .0      .0      .0   0.   0.  -12.5
  346.458      .0      .0      .0   0.   0.  -21.5
  346.500      .0      .2      .2   0.   0.   -8.4
  346.542      .3      .4      .3  99.  75.  -27.7
  346.583     1.0     1.1     1.0  99.  90.  -52.2
  346.625     1.0     1.0      .8  88.  89.  -50.2
  346.667      .4      .2      .2  50. 100.  -46.2
  346.708      .2      .0      .0   0.   0.  -44.2
  346.750      .0      .0      .0   0.   0.  -38.2
  346.792      .0      .0      .0   0.   0.  -37.8
  346.833      .0      .0      .0   0.   0.  -41.1
  346.875      .0      .0      .0   0.   0.  -45.6
  346.917      .0      .0      .0   0.   0.  -45.3
  346.958      .0      .0      .0   0.   0.  -43.7
  347.000      .0      .0      .0   0.   0.  -47.0
  347.042      .0      .0      .0   0.   0.  -48.3
  347.083      .0      .0      .0   0.   0.  -41.5
  347.125      .0      .0      .0   0.   0.  -31.6
  347.167      .0      .0      .0   0.   0.  -30.5
  347.208      .0      .0      .0   0.   0.  -32.9
  347.250      .0      .0      .0   0.   0.  -28.5
  347.292      .0      .0      .0   0.   0.    4.0
  347.333      .0      .0      .0   0.   0.     .7
  347.375      .0      .0      .0   0.   0.  -14.7
  347.417      .0      .0      .0   0.   0.  -15.2
  347.458      .0      .0      .0   0.   0.   -7.8
  347.500      .0      .0      .0   0.   0.   -9.8
  347.542      .0      .0      .0   0.   0.  -10.7
  347.583      .4      .3      .3  75. 100.  -14.0
  347.625      .6      .5      .5  83. 100.  -16.9
  347.667      .3      .2      .2  66. 100.  -33.8
  347.708      .0      .0      .0   0.   0.  -28.4
  347.750      .0      .0      .0   0.   0.  -16.2
  347.792      .1      .0      .0   0.   0.   -2.4
  347.833      .2      .0      .0   0.   0.   -8.0
  347.875      .2      .0      .0   0.   0.   -6.9
  347.917      .1      .0      .0   0.   0.  -27.8
  347.958      .1      .0      .0   0.   0.  -60.2
  348.000      .0      .0      .0   0.   0.  -66.2
  348.042      .0      .0      .0   0.   0.  -67.1
  348.083      .0      .0      .0   0.   0.  -66.3
  348.125      .0      .0      .0   0.   0.  -63.9
  348.167      .0      .0      .0   0.   0.  -15.9
  348.208      .2      .0      .0   0.   0.   -9.5
  348.250      .2      .0      .0   0.   0.   -2.1
  348.292      .2      .0      .0   0.   0.   -2.4
  348.333      .2      .0      .0   0.   0.   -9.4
  348.375      .2      .0      .0   0.   0.  -11.8
  348.417      .2      .0      .0   0.   0.   -8.3
  348.458      .0      .0      .0   0.   0.  -14.8
  348.500      .0      .0      .0   0.   0.   -4.2
  348.542      .3      .3      .2  66.  67.   -4.3
  348.583      .5      .5      .4  80.  80.   -4.4
  348.625      .7      .6      .5  71.  83.   -2.3
  348.667      .3      .3      .2  66.  67.   -3.0
  348.708      .0      .0      .0   0.   0.   -5.2
  348.750      .0      .0      .0   0.   0.  -10.1
  348.792      .0      .0      .0   0.   0.  -14.7
  348.833      .0      .0      .0   0.   0.  -18.8
  348.875      .0      .0      .0   0.   0.  -20.2
  348.917      .0      .0      .0   0.   0.  -20.7
  348.958      .0      .0      .0   0.   0.  -16.4
  349.000      .0      .0      .0   0.   0.  -15.5
  349.042      .0      .0      .0   0.   0.  -17.0
  349.083      .0      .0      .0   0.   0.  -18.6
  349.125      .0      .0      .0   0.   0.  -14.6
  349.167      .0      .0      .0   0.   0.  -12.8
  349.208      .0      .0      .0   0.   0.  -16.4
  349.250      .0      .0      .0   0.   0.  -17.1
  349.292      .0      .0      .0   0.   0.  -20.2
  349.333      .0      .0      .0   0.   0.  -16.5
  349.375      .0      .0      .0   0.   0.  -15.9
  349.417      .0      .0      .0   0.   0.  -25.5
  349.458      .0      .0      .0   0.   0.  -31.1
  349.500      .0      .0      .0   0.   0.  -26.4
  349.542      .0      .0      .2   0.   0.  -16.3
  349.583      .3      .3      .3  99. 100.  -12.0
  349.625      .3      .4      .3  99.  75.  -12.5
  349.667      .3      .3      .2  66.  67.  -22.0
  349.708      .0      .1      .0   0.   0.  -20.2
  349.750      .0      .1      .0   0.   0.  -24.0
  349.792      .0      .0      .0   0.   0.  -22.8
  349.833      .0      .0      .0   0.   0.  -26.3
  349.875      .0      .0      .0   0.   0.  -32.3
  349.917      .1      .0      .0   0.   0.  -32.5
  349.958      .0      .0      .0   0.   0.  -21.4
  350.000      .0      .0      .0   0.   0.  -37.6
  350.042      .0      .0      .0   0.   0.  -39.1
  350.083      .0      .0      .0   0.   0.  -10.7
  350.125      .0      .0      .0   0.   0.  -12.8
  350.167      .0      .0      .0   0.   0.  -26.5
  350.208      .0      .0      .0   0.   0.  -47.4
  350.250      .0      .0      .0   0.   0.  -49.1
  350.292      .0      .0      .0   0.   0.  -38.1
  350.333      .0      .0      .0   0.   0.  -45.3
  350.375      .0      .0      .0   0.   0.  -47.8
  350.417      .0      .0      .0   0.   0.  -45.8
  350.458      .0      .0      .0   0.   0.  -45.1
  350.500      .0      .0      .0   0.   0.  -43.7
  350.542      .3      .0      .0   0.   0.  -35.1
  350.583      .7      .7      .6  85.  86.  -37.4
  350.625     1.1      .8      .7  70.  88.  -44.1
  350.667      .4      .3      .2  50.  67.  -44.7
  350.708      .0      .0      .0   0.   0.  -44.4
  350.750      .0      .0      .0   0.   0.  -44.9
  350.792      .0      .0      .0   0.   0.  -43.2
  350.833      .0      .0      .0   0.   0.  -44.6
  350.875      .0      .0      .0   0.   0.  -45.8
  350.917      .0      .0      .0   0.   0.  -45.5
  350.958      .0      .0      .0   0.   0.  -45.7
  351.000      .0      .0      .0   0.   0.  -45.4
  351.042      .0      .0      .0   0.   0.  -43.9
  351.083      .0      .0      .0   0.   0.  -42.9
  351.125      .0      .0      .0   0.   0.  -37.4
  351.167      .0      .0      .0   0.   0.  -30.1
  351.208      .0      .0      .0   0.   0.  -35.8
  351.250      .0      .0      .0   0.   0.  -42.0
  351.292      .0      .0      .0   0.   0.  -41.0
  351.333      .0      .0      .0   0.   0.  -41.1
  351.375      .0      .0      .0   0.   0.  -40.5
  351.417      .0      .0      .0   0.   0.  -30.8
  351.458      .0      .0      .0   0.   0.  -25.6
  351.500      .0      .0      .0   0.   0.  -13.1
  351.542      .2      .3      .2  99.  67.  -27.9
  351.583     1.1     1.0     1.0  90. 100.  -38.4
  351.625     1.2     1.0     1.0  81. 100.  -40.1
  351.667      .3      .0      .0   0.   0.  -37.5
  351.708      .0      .0      .0   0.   0.  -36.0
  351.750      .0      .0      .0   0.   0.  -37.9
  351.792      .0      .0      .0   0.   0.  -37.6
  351.833      .0      .0      .0   0.   0.  -36.5
  351.875      .0      .0      .0   0.   0.  -35.1
  351.917      .0      .0      .0   0.   0.  -35.2
  351.958      .0      .0      .0   0.   0.  -35.4
  352.000      .0      .0      .0   0.   0.  -35.2
  352.042      .0      .0      .0   0.   0.  -32.9
  352.083      .0      .0      .0   0.   0.  -32.8
  352.125      .0      .0      .0   0.   0.  -33.1
  352.167      .0      .0      .0   0.   0.  -31.8
  352.208      .0      .0      .0   0.   0.  -32.5
  352.250      .0      .0      .0   0.   0.  -29.9
  352.292      .0      .0      .0   0.   0.  -30.1
  352.333      .0      .0      .0   0.   0.  -30.0
  352.375      .0      .0      .0   0.   0.  -28.5
  352.417      .0      .0      .0   0.   0.  -26.1
  352.458      .0      .0      .0   0.   0.  -23.4
  352.500      .0      .0      .0   0.   0.  -16.5
  352.542      .1      .1      .0   0.   0.  -12.5
  352.583      .4      .4      .4  99. 100.  -17.9
  352.625      .5      .5      .4  80.  80.  -11.4
  352.667      .0      .1      .1   0.   0.   -5.0
  352.708      .0      .0      .0   0.   0.    -.5
  352.750      .0      .0      .0   0.   0.   -4.6
  352.792      .0      .0      .0   0.   0.  -13.0
  352.833      .0      .0      .0   0.   0.  -19.2
  352.875      .0      .0      .0   0.   0.  -30.4
  352.917      .0      .0      .0   0.   0.  -32.3
  352.958      .0      .0      .0   0.   0.  -29.9
  353.000      .0      .0      .0   0.   0.  -28.3
  353.042      .0      .0      .0   0.   0.  -24.3
  353.083      .0      .0      .0   0.   0.  -20.9
  353.125      .0      .0      .0   0.   0.  -18.0
  353.167      .0      .0      .0   0.   0.  -14.1
  353.208      .0      .0      .0   0.   0.   -6.7
  353.250      .0      .0      .0   0.   0.   -6.6
  353.292      .0      .0      .0   0.   0.  -17.3
  353.333      .0      .0      .0   0.   0.  -25.3
  353.375      .0      .0      .0   0.   0.  -23.7
  353.417      .0      .0      .0   0.   0.  -23.2
  353.458      .0      .0      .0   0.   0.  -26.4
  353.500      .0      .0      .0   0.   0.  -28.1
  353.542      .0      .0      .1   0.   0.  -25.4
  353.583      .6      .5      .5  83. 100.  -24.2
  353.625      .5      .6      .5  99.  83.  -24.5
  353.667      .1      .1      .1  99. 100.  -16.8
  353.708      .2      .0      .0   0.   0.  -13.6
  353.750      .0      .0      .1   0.   0.  -18.2
  353.792      .0      .0      .0   0.   0.  -28.7
  353.833      .0      .1      .0   0.   0.  -32.2
  353.875      .0      .0      .0   0.   0.   -6.8
  353.917      .2      .0      .0   0.   0.   -5.3
  353.958      .3      .0      .0   0.   0.   -1.6
  354.000      .1      .0      .0   0.   0.   -4.0
  354.042      .0      .0      .0   0.   0.   -3.8
  354.083      .0      .0      .0   0.   0.   -7.0
  354.125      .0      .0      .0   0.   0.   -2.9
  354.167      .0      .1      .0   0.   0.   -4.5
  354.208      .0      .2      .0   0.   0.   -2.2
  354.250      .0      .2      .0   0.   0.   -6.9
  354.292      .0      .2      .0   0.   0.  -10.4
  354.333      .0      .1      .0   0.   0.  -25.9
  354.375      .0      .0      .0   0.   0.  -11.5
  354.417      .0      .0      .0   0.   0.  -12.9
  354.458      .0      .0      .0   0.   0.  -11.4
  354.500      .0      .0      .0   0.   0.  -16.9
  354.542      .0      .1      .0   0.   0.  -14.2
  354.583      .5      .5      .4  80.  80.   -7.5
  354.625      .7      .7      .7  99. 100.  -11.6
  354.667      .2      .3      .0   0.   0.  -17.9
  354.708      .0      .0      .0   0.   0.  -19.6
  354.750      .0      .0      .0   0.   0.  -16.8
  354.792      .0      .0      .0   0.   0.  -28.4
  354.833      .0      .0      .0   0.   0.  -23.9
  354.875      .0      .0      .0   0.   0.  -19.0
  354.917      .0      .0      .0   0.   0.  -15.7
  354.958      .0      .1      .0   0.   0.   -6.5
  355.000      .0      .2      .0   0.   0.   -6.7
  355.042      .0      .1      .0   0.   0.   -2.8
  355.083      .0      .0      .0   0.   0.   -2.2
  355.125      .0      .0      .0   0.   0.   -1.5
  355.167      .2      .0      .0   0.   0.   -1.9
  355.208      .3      .0      .0   0.   0.   -2.9
  355.250      .2      .0      .0   0.   0.   -2.3
  355.292      .2      .0      .0   0.   0.   -2.4
  355.333      .3      .0      .0   0.   0.   -2.1
  355.375      .2      .0      .0   0.   0.   -1.3
  355.417      .2      .0      .0   0.   0.   -1.9
  355.458      .2      .0      .0   0.   0.   -3.7
  355.500      .3      .0      .0   0.   0.   -4.3
  355.542      .3      .0      .0   0.   0.   -7.7
  355.583      .4      .6      .4  99.  67.  -10.5
  355.625      .4      .7      .6 149.  86.   -5.9
  355.667      .3      .1      .3  99. 300.   -9.5
  355.708      .1      .0      .0   0.   0.  -17.3
  355.750      .0      .0      .0   0.   0.   -6.3
  355.792      .0      .0      .0   0.   0.  -11.8
  355.833      .0      .0      .0   0.   0.   -6.3
  355.875      .0      .2      .0   0.   0.   -9.0
  355.917      .0      .0      .0   0.   0.   -5.9
  355.958      .0      .0      .0   0.   0.   -4.9
  356.000      .0      .0      .0   0.   0.   -7.4
  356.042      .0      .0      .0   0.   0.   -9.2
  356.083      .0      .0      .0   0.   0.   -6.2
  356.125      .2      .0      .0   0.   0.   -4.3
  356.167      .3      .0      .0   0.   0.   -6.5
  356.208      .0      .0      .0   0.   0.   -2.6
  356.250      .0      .0      .0   0.   0.   -3.4
  356.292      .0      .1      .0   0.   0.   -3.1
  356.333      .0      .0      .0   0.   0.   -4.9
  356.375      .0      .0      .0   0.   0.   -5.2
  356.417      .2      .0      .0   0.   0.   -5.2
  356.458      .0      .0      .0   0.   0.   -4.7
  356.500      .0      .0      .0   0.   0.   -5.2
  356.542      .0      .2      .0   0.   0.   -8.8
  356.583      .6      .6      .6  99. 100.   -9.2
  356.625      .9      .6      .7  87. 117.   -7.7
  356.667      .3      .2      .2  66. 100.   -9.1
  356.708      .2      .0      .0   0.   0.   -8.8
  356.750      .0      .0      .0   0.   0.  -11.6
  356.792      .0      .0      .0   0.   0.   -9.9
  356.833      .0      .0      .0   0.   0.   -8.7
  356.875      .0      .1      .0   0.   0.   -9.9
  356.917      .1      .0      .0   0.   0.   -5.2
  356.958      .0      .0      .0   0.   0.    1.5
  357.000      .0      .0      .0   0.   0.    -.3
  357.042      .0      .0      .2   0.   0.   -2.6
  357.083      .2      .0      .0   0.   0.     .1
  357.125      .0      .0      .0   0.   0.   -1.0
  357.167      .0      .0      .0   0.   0.    -.6
  357.208      .0      .0      .0   0.   0.    -.7
  357.250      .0      .1      .0   0.   0.   -1.9
  357.292      .0      .0      .0   0.   0.   -1.8
  357.333      .0      .0      .0   0.   0.   -2.0
  357.375      .0      .0      .0   0.   0.   -2.1
  357.417      .0      .0      .0   0.   0.   -2.8
  357.458      .2      .0      .0   0.   0.   -2.9
  357.500      .0      .0      .0   0.   0.   -2.2
  357.542      .0      .0      .3   0.   0.   -2.8
  357.583      .6      .6      .4  66.  67.   -2.4
  357.625      .7      .6      .6  85. 100.   -5.4
  357.667      .3      .3      .3  99. 100.   -5.0
  357.708      .0      .1      .0   0.   0.   -6.2
  357.750      .3      .0      .0   0.   0.   -4.4
  357.792      .3      .0      .0   0.   0.   -5.4
  357.833      .2      .0      .0   0.   0.   -9.5
  357.875      .2      .0      .0   0.   0.   -9.2
  357.917      .0      .0      .0   0.   0.   -4.2
  357.958      .3      .0      .0   0.   0.   -6.6
  358.000      .0      .0      .0   0.   0.   -8.9
  358.042      .0      .0      .0   0.   0.   -9.2
  358.083      .2      .0      .0   0.   0.  -10.6
  358.125      .0      .0      .0   0.   0.   -4.5
  358.167      .0      .0      .0   0.   0.   -4.8
  358.208      .0      .0      .0   0.   0.  -16.1
  358.250      .0      .0      .0   0.   0.  -15.4
  358.292      .0      .0      .0   0.   0.  -16.9
  358.333      .0      .0      .0   0.   0.  -13.5
  358.375      .0      .0      .0   0.   0.  -11.1
  358.417      .0      .0      .0   0.   0.  -15.2
  358.458      .0      .0      .0   0.   0.  -13.0
  358.500      .0      .1      .0   0.   0.  -14.8
  358.542      .1      .2      .2 199. 100.  -16.1
  358.583      .9      .8      .7  87.  88.  -20.4
  358.625     1.1     1.3     1.1  99.  83.  -19.5
  358.667      .5      .5      .4  80.  80.  -21.9
  358.708      .0      .3      .3   0.   0.  -22.1
  358.750      .0      .1      .1   0.   0.  -22.6
  358.792      .0      .0      .0   0.   0.  -21.6
  358.833      .0      .0      .0   0.   0.  -20.0
  358.875      .0      .0      .0   0.   0.  -21.3
  358.917      .0      .0      .0   0.   0.  -21.3
  358.958      .0      .0      .0   0.   0.  -22.0
  359.000      .3      .0      .0   0.   0.  -21.7
  359.042      .3      .0      .0   0.   0.  -24.5
  359.083      .0      .0      .0   0.   0.  -25.1
  359.125      .0      .0      .0   0.   0.  -24.9
  359.167      .0      .0      .0   0.   0.  -23.8
  359.208      .0      .0      .0   0.   0.  -24.9
  359.250      .0      .0      .0   0.   0.  -24.6
  359.292      .0      .0      .0   0.   0.  -24.7
  359.333      .0      .0      .0   0.   0.  -23.9
  359.375      .0      .0      .0   0.   0.  -24.2
  359.417      .0      .0      .0   0.   0.  -24.4
  359.458      .0      .0      .0   0.   0.  -24.6
  359.500      .0      .0      .0   0.   0.  -24.8
  359.542      .2      .3      .2  99.  67.  -24.9
  359.583     1.2     1.2     1.0  81.  82.  -24.7
  359.625     1.4     1.4     1.1  77.  77.  -24.6
  359.667      .5      .6      .5  99.  83.  -24.8
  359.708      .0      .0      .0   0.   0.  -25.1
  359.750      .0      .0      .0   0.   0.  -25.2
  359.792      .0      .0      .0   0.   0.  -25.5
  359.833      .0      .0      .0   0.   0.  -26.0
  359.875      .3      .0      .0   0.   0.  -26.4
  359.917      .3      .0      .0   0.   0.  -26.3
  359.958      .3      .0      .0   0.   0.  -26.2
  360.000      .2      .0      .0   0.   0.  -26.4
  360.042      .0      .0      .0   0.   0.  -26.4
  360.083      .0      .0      .0   0.   0.  -25.6
  360.125      .3      .0      .0   0.   0.  -25.1
  360.167      .2      .0      .0   0.   0.  -25.3
  360.208      .0      .0      .0   0.   0.  -26.2
  360.250      .2      .0      .0   0.   0.  -27.2
  360.292      .2      .0      .0   0.   0.  -27.6
  360.333      .0      .0      .0   0.   0.  -28.3
  360.375      .0      .1      .0   0.   0.  -29.6
  360.417      .0      .0      .0   0.   0.  -30.0
  360.458      .0      .0      .0   0.   0.  -29.7
  360.500      .0      .0      .1   0.   0.  -29.2
  360.542      .2      .2      .3 149. 150.  -27.5
  360.583     1.2     1.3     1.1  90.  83.  -29.5
  360.625     1.6     1.7     1.5  93.  88.  -29.4
  360.667      .6      .6      .5  83.  83.  -31.2
  360.708      .0      .0      .2   0.   0.  -32.0
  360.750      .0      .1      .0   0.   0.  -31.6
  360.792      .0      .0      .0   0.   0.  -31.3
  360.833      .0      .0      .0   0.   0.  -31.6
  360.875      .0      .0      .0   0.   0.  -31.7
  360.917      .0      .0      .0   0.   0.  -31.9
  360.958      .0      .0      .0   0.   0.  -32.2
  361.000      .0      .0      .0   0.   0.  -31.8
  361.042      .0      .0      .0   0.   0.  -31.4
  361.083      .0      .0      .1   0.   0.  -31.9
  361.125      .0      .0      .0   0.   0.  -32.6
  361.167      .0      .0      .1   0.   0.  -32.7
  361.208      .0      .0      .1   0.   0.  -32.4
  361.250      .0      .0      .1   0.   0.  -32.8
  361.292      .0      .0      .1   0.   0.  -33.0
  361.333      .0      .0      .1   0.   0.  -33.7
  361.375      .0      .0      .0   0.   0.  -33.9
  361.417      .3      .0      .0   0.   0.  -33.7
  361.458      .3      .0      .0   0.   0.  -33.8
  361.500      .1      .0      .0   0.   0.  -34.1
  361.542      .3      .3      .3  99. 100.  -33.9
  361.583     1.4     1.4     1.2  84.  85.  -34.1
  361.625     1.8     1.8     1.6  88.  88.  -34.1
  361.667      .7      .7      .6  85.  86.  -32.9
  361.708      .3      .0      .0   0.   0.  -31.3
  361.750      .2      .0      .0   0.   0.  -30.6
  361.792      .0      .1      .0   0.   0.  -29.8
  361.833      .0      .0      .0   0.   0.  -30.5
  361.875      .0      .0      .0   0.   0.  -28.2
  361.917      .0      .0      .0   0.   0.  -29.7
  361.958      .0      .0      .0   0.   0.  -29.3
  362.000      .0      .0      .0   0.   0.  -29.9
  362.042      .0      .0      .0   0.   0.  -27.0
  362.083      .1      .0      .0   0.   0.  -22.2
  362.125      .3      .0      .0   0.   0.  -24.3
  362.167      .0      .0      .0   0.   0.  -19.1
  362.208      .0      .0      .0   0.   0.  -12.7
  362.250      .0      .0      .0   0.   0.  -25.0
  362.292      .0      .0      .0   0.   0.  -29.2
  362.333      .0      .0      .0   0.   0.  -25.4
  362.375      .0      .0      .0   0.   0.  -29.0
  362.417      .0      .0      .0   0.   0.  -28.6
  362.458      .0      .0      .0   0.   0.  -24.1
  362.500      .3      .1      .2  66. 200.  -16.6
  362.542      .4      .3      .3  75. 100.   -6.2
  362.583     1.2     1.1     1.0  81.  90.  -11.7
  362.625     1.8     1.7     1.6  88.  94.  -13.4
  362.667      .4      .4      .4  99. 100.  -22.7
  362.708      .0      .0      .2   0.   0.  -26.1
  362.750      .0      .0      .0   0.   0.  -21.4
  362.792      .0      .0      .0   0.   0.     .3
  362.833      .2      .1      .0   0.   0.     .8
  362.875      .0      .0      .0   0.   0.   -5.8
  362.917      .0      .0      .0   0.   0.   -5.3
  362.958      .0      .0      .0   0.   0.   -3.0
  363.000      .0      .2      .0   0.   0.   -8.0
  363.042      .2      .0      .0   0.   0.  -13.5
  363.083      .3      .0      .0   0.   0.   -7.7
  363.125      .3      .0      .0   0.   0.    4.9
  363.167      .1      .0      .0   0.   0.     .2
  363.208      .0      .0      .0   0.   0.    3.0
  363.250      .0      .0      .0   0.   0.    8.9
  363.292      .0      .0      .0   0.   0.    7.5
  363.333      .0      .0      .0   0.   0.    1.0
  363.375      .3      .0      .0   0.   0.    5.6
