"TOA5","22","CR1000","31412","CR1000.Std.18","CPU:ARGOS 2011 GITS.CR1","33414","Table046"
"2012-04-14 05:00:00",4233,22,2012,105,5,0.026,0.025,-0.627
"2012-04-14 06:00:00",4234,22,2012,105,6,0.038,0.041,-0.618
"2012-04-14 07:00:00",4235,22,2012,105,7,0.066,0.096,-0.627
"2012-04-14 08:00:00",4236,22,2012,105,8,0.107,0.193,-0.625
"2012-04-14 09:00:00",4237,22,2012,105,9,0.185,0.236,-0.537
"2012-04-14 10:00:00",4238,22,2012,105,10,0.441,0.497,-0.483
"2012-04-14 11:00:00",4239,22,2012,105,11,0.802,0.785,-0.379
"2012-04-14 12:00:00",4240,22,2012,105,12,1.09,0.997,-0.167
"2012-04-14 13:00:00",4241,22,2012,105,13,1.408,1.211,0.163
"2012-04-14 14:00:00",4242,22,2012,105,14,1.652,1.351,0.436
"2012-04-14 15:00:00",4243,22,2012,105,15,1.688,1.336,0.507
"2012-04-14 16:00:00",4244,22,2012,105,16,1.915,1.475,0.756
"2012-04-14 17:00:00",4245,22,2012,105,17,2.022,1.526,0.929
"2012-04-14 18:00:00",4246,22,2012,105,18,1.89,1.396,0.845
"2012-04-14 19:00:00",4247,22,2012,105,19,1.732,1.277,0.714
"2012-04-14 20:00:00",4248,22,2012,105,20,1.48,1.113,0.408
"2012-04-14 21:00:00",4249,22,2012,105,21,1.194,0.919,0.229
"2012-04-14 22:00:00",4250,22,2012,105,22,0.89,0.697,-0.04
"2012-04-14 23:00:00",4251,22,2012,105,23,0.538,0.442,-0.273
"2012-04-15 00:00:00",4252,22,2012,106,0,0.287,0.257,-0.394
"2012-04-15 01:00:00",4253,22,2012,106,1,0.126,0.12,-0.474
"2012-04-15 02:00:00",4254,22,2012,106,2,0.082,0.091,-0.494
"2012-04-15 03:00:00",4255,22,2012,106,3,0.065,0.09,-0.49
"2012-04-15 04:00:00",4256,22,2012,106,4,0.051,0.076,-0.48
"2012-04-15 05:00:00",4257,22,2012,106,5,0.051,0.083,-0.508
"2012-04-15 06:00:00",4258,22,2012,106,6,0.065,0.112,-0.533
"2012-04-15 07:00:00",4259,22,2012,106,7,0.078,0.155,-0.587
"2012-04-15 08:00:00",4260,22,2012,106,8,0.117,0.251,-0.592
"2012-04-15 09:00:00",4261,22,2012,106,9,0.258,0.401,-0.525
"2012-04-15 10:00:00",4262,22,2012,106,10,0.516,0.589,-0.416
"2012-04-15 11:00:00",4263,22,2012,106,11,0.806,0.791,-0.298
"2012-04-15 12:00:00",4264,22,2012,106,12,1.082,0.99,-0.067
"2012-04-15 13:00:00",4265,22,2012,106,13,1.364,1.172,0.221
"2012-04-15 14:00:00",4266,22,2012,106,14,1.621,1.324,0.45
"2012-04-15 15:00:00",4267,22,2012,106,15,1.812,1.428,0.659
"2012-04-15 16:00:00",4268,22,2012,106,16,1.932,1.481,0.806
"2012-04-15 17:00:00",4269,22,2012,106,17,1.971,1.478,0.936
"2012-04-15 18:00:00",4270,22,2012,106,18,1.915,1.418,0.893
"2012-04-15 19:00:00",4271,22,2012,106,19,1.763,1.299,0.729
"2012-04-15 20:00:00",4272,22,2012,106,20,1.566,1.169,0.512
"2012-04-15 21:00:00",4273,22,2012,106,21,1.298,0.987,0.214
"2012-04-15 22:00:00",4274,22,2012,106,22,1.013,0.776,-0.05
"2012-04-15 23:00:00",4275,22,2012,106,23,0.712,0.566,-0.302
"2012-04-16 00:00:00",4276,22,2012,107,0,0.415,0.374,-0.429
"2012-04-16 01:00:00",4277,22,2012,107,1,0.178,0.207,-0.545
"2012-04-16 02:00:00",4278,22,2012,107,2,0.062,0.065,-0.553
"2012-04-16 03:00:00",4279,22,2012,107,3,0.044,0.061,-0.559
"2012-04-16 04:00:00",4280,22,2012,107,4,0.037,0.043,-0.532
"2012-04-16 05:00:00",4281,22,2012,107,5,0.04,0.056,-0.525
"2012-04-16 06:00:00",4282,22,2012,107,6,0.054,0.107,-0.574
"2012-04-16 07:00:00",4283,22,2012,107,7,0.076,0.158,-0.605
"2012-04-16 08:00:00",4284,22,2012,107,8,0.13,0.271,-0.62
"2012-04-16 09:00:00",4285,22,2012,107,9,0.284,0.425,-0.577
"2012-04-16 10:00:00",4286,22,2012,107,10,0.55,0.613,-0.476
"2012-04-16 11:00:00",4287,22,2012,107,11,0.838,0.816,-0.376
"2012-04-16 12:00:00",4288,22,2012,107,12,1.133,1.033,-0.144
"2012-04-16 13:00:00",4289,22,2012,107,13,1.436,1.232,0.167
"2012-04-16 14:00:00",4290,22,2012,107,14,1.69,1.377,0.459
"2012-04-16 15:00:00",4291,22,2012,107,15,1.884,1.482,0.668
"2012-04-16 16:00:00",4292,22,2012,107,16,2.008,1.536,0.866
"2012-04-16 17:00:00",4293,22,2012,107,17,2.038,1.527,0.975
"2012-04-16 18:00:00",4294,22,2012,107,18,1.976,1.461,0.943
"2012-04-16 19:00:00",4295,22,2012,107,19,1.832,1.349,0.818
"2012-04-16 20:00:00",4296,22,2012,107,20,1.616,1.209,0.583
"2012-04-16 21:00:00",4297,22,2012,107,21,1.339,1.024,0.262
"2012-04-16 22:00:00",4298,22,2012,107,22,1.044,0.806,-0.043
"2012-04-16 23:00:00",4299,22,2012,107,23,0.722,0.581,-0.329
"2012-04-17 00:00:00",4300,22,2012,108,0,0.446,0.404,-0.448
"2012-04-17 01:00:00",4301,22,2012,108,1,0.218,0.266,-0.595
"2012-04-17 02:00:00",4302,22,2012,108,2,0.085,0.168,-0.697
"2012-04-17 03:00:00",4303,22,2012,108,3,0.06,0.107,-0.672
"2012-04-17 04:00:00",4304,22,2012,108,4,0.049,0.091,-0.681
"2012-04-17 05:00:00",4305,22,2012,108,5,0.051,0.102,-0.688
"2012-04-17 06:00:00",4306,22,2012,108,6,0.064,0.135,-0.723
"2012-04-17 07:00:00",4307,22,2012,108,7,0.083,0.199,-0.767
"2012-04-17 08:00:00",4308,22,2012,108,8,0.146,0.314,-0.739
"2012-04-17 09:00:00",4309,22,2012,108,9,0.311,0.466,-0.655
"2012-04-17 10:00:00",4310,22,2012,108,10,0.579,0.645,-0.527
"2012-04-17 11:00:00",4311,22,2012,108,11,0.873,0.861,-0.378
"2012-04-17 12:00:00",4312,22,2012,108,12,1.159,1.066,-0.135
"2012-04-17 13:00:00",4313,22,2012,108,13,1.445,1.244,0.161
"2012-04-17 14:00:00",4314,22,2012,108,14,1.701,1.389,0.373
"2012-04-17 15:00:00",4315,22,2012,108,15,1.907,1.503,0.629
"2012-04-17 16:00:00",4316,22,2012,108,16,2.024,1.551,0.859
"2012-04-17 17:00:00",4317,22,2012,108,17,2.047,1.536,0.921
"2012-04-17 18:00:00",4318,22,2012,108,18,1.967,1.458,0.886
"2012-04-17 19:00:00",4319,22,2012,108,19,1.845,1.36,0.768
"2012-04-17 20:00:00",4320,22,2012,108,20,1.637,1.227,0.541
"2012-04-17 21:00:00",4321,22,2012,108,21,1.363,1.05,0.289
"2012-04-17 22:00:00",4322,22,2012,108,22,1.072,0.833,-0.005
"2012-04-17 23:00:00",4323,22,2012,108,23,0.775,0.628,-0.27
"2012-04-18 00:00:00",4324,22,2012,109,0,0.498,0.448,-0.432
"2012-04-18 01:00:00",4325,22,2012,109,1,0.243,0.295,-0.581
"2012-04-18 02:00:00",4326,22,2012,109,2,0.088,0.182,-0.678
"2012-04-18 03:00:00",4327,22,2012,109,3,0.061,0.106,-0.667
"2012-04-18 04:00:00",4328,22,2012,109,4,0.049,0.07,-0.611
"2012-04-18 05:00:00",4329,22,2012,109,5,0.052,0.077,-0.61
"2012-04-18 06:00:00",4330,22,2012,109,6,0.068,0.141,-0.678
"2012-04-18 07:00:00",4331,22,2012,109,7,0.1,0.225,-0.7
"2012-04-18 08:00:00",4332,22,2012,109,8,0.194,0.362,-0.648
"2012-04-18 09:00:00",4333,22,2012,109,9,0.378,0.522,-0.547
"2012-04-18 10:00:00",4334,22,2012,109,10,0.612,0.657,-0.415
"2012-04-18 11:00:00",4335,22,2012,109,11,0.767,0.746,-0.305
"2012-04-18 12:00:00",4336,22,2012,109,12,1.051,0.962,-0.057
"2012-04-18 13:00:00",4337,22,2012,109,13,1.422,1.23,0.267
"2012-04-18 14:00:00",4338,22,2012,109,14,1.758,1.444,0.533
"2012-04-18 15:00:00",4339,22,2012,109,15,1.91,1.512,0.576
"2012-04-18 16:00:00",4340,22,2012,109,16,2.147,1.661,0.391
"2012-04-18 17:00:00",4341,22,2012,109,17,2.155,1.648,0.474
"2012-04-18 18:00:00",4342,22,2012,109,18,2.091,1.572,0.564
"2012-04-18 19:00:00",4343,22,2012,109,19,1.834,1.367,0.432
"2012-04-18 20:00:00",4344,22,2012,109,20,1.375,1.052,-0.005
"2012-04-18 21:00:00",4345,22,2012,109,21,1.434,1.119,0.164
"2012-04-18 22:00:00",4346,22,2012,109,22,1.101,0.861,-0.184
"2012-04-18 23:00:00",4347,22,2012,109,23,0.766,0.626,-0.197
"2012-04-19 00:00:00",4348,22,2012,110,0,0.499,0.447,-0.36
"2012-04-19 01:00:00",4349,22,2012,110,1,0.271,0.317,-0.493
"2012-04-19 02:00:00",4350,22,2012,110,2,0.105,0.199,-0.638
"2012-04-19 03:00:00",4351,22,2012,110,3,0.068,0.133,-0.664
"2012-04-19 04:00:00",4352,22,2012,110,4,0.059,0.108,-0.626
"2012-04-19 05:00:00",4353,22,2012,110,5,0.06,0.12,-0.632
"2012-04-19 06:00:00",4354,22,2012,110,6,0.072,0.16,-0.665
"2012-04-19 07:00:00",4355,22,2012,110,7,0.095,0.226,-0.673
"2012-04-19 08:00:00",4356,22,2012,110,8,0.181,0.351,-0.639
"2012-04-19 09:00:00",4357,22,2012,110,9,0.363,0.508,-0.536
"2012-04-19 10:00:00",4358,22,2012,110,10,0.651,0.707,-0.421
"2012-04-19 11:00:00",4359,22,2012,110,11,0.923,0.909,-0.25
"2012-04-19 12:00:00",4360,22,2012,110,12,1.222,1.124,0.047
"2012-04-19 13:00:00",4361,22,2012,110,13,1.453,1.254,0.293
"2012-04-19 14:00:00",4362,22,2012,110,14,1.733,1.423,0.561
"2012-04-19 15:00:00",4363,22,2012,110,15,1.95,1.547,0.785
"2012-04-19 16:00:00",4364,22,2012,110,16,2.094,1.621,0.962
"2012-04-19 17:00:00",4365,22,2012,110,17,2.091,1.586,1.007
"2012-04-19 18:00:00",4366,22,2012,110,18,2.043,1.526,0.951
"2012-04-19 19:00:00",4367,22,2012,110,19,1.899,1.414,0.801
"2012-04-19 20:00:00",4368,22,2012,110,20,1.643,1.252,0.541
"2012-04-19 21:00:00",4369,22,2012,110,21,1.391,1.088,0.358
"2012-04-19 22:00:00",4370,22,2012,110,22,1.076,0.851,0.075
"2012-04-19 23:00:00",4371,22,2012,110,23,0.785,0.645,-0.202
"2012-04-20 00:00:00",4372,22,2012,111,0,0.403,0.358,-0.437
"2012-04-20 01:00:00",4373,22,2012,111,1,0.276,0.298,-0.497
"2012-04-20 02:00:00",4374,22,2012,111,2,0.165,0.201,-0.523
"2012-04-20 03:00:00",4375,22,2012,111,3,0.108,0.139,-0.576
"2012-04-20 04:00:00",4376,22,2012,111,4,0.084,0.105,-0.591
"2012-04-20 05:00:00",4377,22,2012,111,5,0.099,0.132,-0.574
"2012-04-20 06:00:00",4378,22,2012,111,6,0.103,0.138,-0.585
"2012-04-20 07:00:00",4379,22,2012,111,7,0.126,0.152,-0.6
"2012-04-20 08:00:00",4380,22,2012,111,8,0.198,0.281,-0.65
"2012-04-20 09:00:00",4381,22,2012,111,9,0.386,0.486,-0.611
"2012-04-20 10:00:00",4382,22,2012,111,10,0.665,0.698,-0.494
"2012-04-20 11:00:00",4383,22,2012,111,11,0.925,0.899,-0.356
"2012-04-20 12:00:00",4384,22,2012,111,12,1.205,1.103,-0.104
"2012-04-20 13:00:00",4385,22,2012,111,13,1.486,1.28,0.2
"2012-04-20 14:00:00",4386,22,2012,111,14,1.768,1.458,0.493
"2012-04-20 15:00:00",4387,22,2012,111,15,1.59,1.331,0.733
"2012-04-20 16:00:00",4388,22,2012,111,16,1.661,1.412,0.895
"2012-04-20 17:00:00",4389,22,2012,111,17,1.581,1.314,0.769
"2012-04-20 18:00:00",4390,22,2012,111,18,1.789,1.407,0.765
"2012-04-20 19:00:00",4391,22,2012,111,19,1.767,1.366,0.712
"2012-04-20 20:00:00",4392,22,2012,111,20,1.117,0.952,0.531
"2012-04-20 21:00:00",4393,22,2012,111,21,0.849,0.731,0.297
"2012-04-20 22:00:00",4394,22,2012,111,22,0.76,0.636,-0.059
"2012-04-20 23:00:00",4395,22,2012,111,23,0.432,0.373,-0.394
"2012-04-21 00:00:00",4396,22,2012,112,0,0.296,0.266,-0.422
"2012-04-21 01:00:00",4397,22,2012,112,1,0.189,0.177,-0.382
"2012-04-21 02:00:00",4398,22,2012,112,2,0.139,0.127,-0.085
"2012-04-21 03:00:00",4399,22,2012,112,3,0.099,0.09,-0.056
"2012-04-21 04:00:00",4400,22,2012,112,4,0.081,0.074,-0.003
"2012-04-21 05:00:00",4401,22,2012,112,5,0.087,0.078,0.014
"2012-04-21 06:00:00",4402,22,2012,112,6,0.121,0.109,0.041
"2012-04-21 07:00:00",4403,22,2012,112,7,0.159,0.145,-0.04
"2012-04-21 08:00:00",4404,22,2012,112,8,0.249,0.226,0.047
"2012-04-21 09:00:00",4405,22,2012,112,9,0.376,0.346,-0.022
"2012-04-21 10:00:00",4406,22,2012,112,10,0.584,0.572,-0.25
"2012-04-21 11:00:00",4407,22,2012,112,11,0.952,0.936,-0.307
"2012-04-21 12:00:00",4408,22,2012,112,12,1.367,1.258,0.231
"2012-04-21 13:00:00",4409,22,2012,112,13,1.278,1.128,0.469
"2012-04-21 14:00:00",4410,22,2012,112,14,1.604,1.347,0.563
"2012-04-21 15:00:00",4411,22,2012,112,15,1.996,1.596,0.773
"2012-04-21 16:00:00",4412,22,2012,112,16,2.101,1.64,0.951
"2012-04-21 17:00:00",4413,22,2012,112,17,2.14,1.64,1.042
"2012-04-21 18:00:00",4414,22,2012,112,18,2.051,1.554,1.009
"2012-04-21 19:00:00",4415,22,2012,112,19,1.592,1.258,0.7
"2012-04-21 20:00:00",4416,22,2012,112,20,1.338,1.062,0.43
"2012-04-21 21:00:00",4417,22,2012,112,21,1.351,1.067,0.327
"2012-04-21 22:00:00",4418,22,2012,112,22,1.127,0.9,0.1
"2012-04-21 23:00:00",4419,22,2012,112,23,0.746,0.636,0.177
"2012-04-22 00:00:00",4420,22,2012,113,0,0.363,0.325,0.029
"2012-04-22 01:00:00",4421,22,2012,113,1,0.241,0.216,0.044
"2012-04-22 02:00:00",4422,22,2012,113,2,0.137,0.126,-0.111
"2012-04-22 03:00:00",4423,22,2012,113,3,0.103,0.1,-0.338
"2012-04-22 04:00:00",4424,22,2012,113,4,0.079,0.082,-0.528
"2012-04-22 05:00:00",4425,22,2012,113,5,0.095,0.099,-0.478
"2012-04-22 06:00:00",4426,22,2012,113,6,0.125,0.132,-0.408
"2012-04-22 07:00:00",4427,22,2012,113,7,0.192,0.219,-0.389
"2012-04-22 08:00:00",4428,22,2012,113,8,0.285,0.295,-0.289
"2012-04-22 09:00:00",4429,22,2012,113,9,0.472,0.48,-0.209
"2012-04-22 10:00:00",4430,22,2012,113,10,0.628,0.612,-0.212
"2012-04-22 11:00:00",4431,22,2012,113,11,0.824,0.777,-0.12
"2012-04-22 12:00:00",4432,22,2012,113,12,1.133,1.027,0.036
"2012-04-22 13:00:00",4433,22,2012,113,13,1.317,1.14,0.218
"2012-04-22 14:00:00",4434,22,2012,113,14,1.633,1.365,0.51
"2012-04-22 15:00:00",4435,22,2012,113,15,1.882,1.548,0.816
"2012-04-22 16:00:00",4436,22,2012,113,16,1.989,1.597,0.889
"2012-04-22 17:00:00",4437,22,2012,113,17,2.114,1.654,1.019
"2012-04-22 18:00:00",4438,22,2012,113,18,1.882,1.48,0.882
"2012-04-22 19:00:00",4439,22,2012,113,19,1.767,1.383,0.779
"2012-04-22 20:00:00",4440,22,2012,113,20,1.647,1.281,0.553
"2012-04-22 21:00:00",4441,22,2012,113,21,1.345,1.087,0.268
"2012-04-22 22:00:00",4442,22,2012,113,22,1.05,0.869,0.038
"2012-04-22 23:00:00",4443,22,2012,113,23,0.695,0.597,-0.21
"2012-04-23 00:00:00",4444,22,2012,114,0,0.447,0.402,-0.329
"2012-04-23 01:00:00",4445,22,2012,114,1,0.284,0.268,-0.39
"2012-04-23 02:00:00",4446,22,2012,114,2,0.179,0.174,-0.41
"2012-04-23 03:00:00",4447,22,2012,114,3,0.104,0.101,-0.421
"2012-04-23 04:00:00",4448,22,2012,114,4,0.09,0.089,-0.51
"2012-04-23 05:00:00",4449,22,2012,114,5,0.11,0.11,-0.413
"2012-04-23 06:00:00",4450,22,2012,114,6,0.167,0.17,-0.367
"2012-04-23 07:00:00",4451,22,2012,114,7,0.219,0.223,-0.32
"2012-04-23 08:00:00",4452,22,2012,114,8,0.32,0.383,-0.461
"2012-04-23 09:00:00",4453,22,2012,114,9,0.454,0.477,-0.4
"2012-04-23 10:00:00",4454,22,2012,114,10,0.57,0.552,-0.261
"2012-04-23 11:00:00",4455,22,2012,114,11,0.795,0.75,-0.171
"2012-04-23 12:00:00",4456,22,2012,114,12,1.334,1.209,0.141
"2012-04-23 13:00:00",4457,22,2012,114,13,1.557,1.358,0.441
"2012-04-23 14:00:00",4458,22,2012,114,14,1.67,1.408,0.553
"2012-04-23 15:00:00",4459,22,2012,114,15,1.697,1.419,0.658
"2012-04-23 16:00:00",4460,22,2012,114,16,1.721,1.414,0.679
"2012-04-23 17:00:00",4461,22,2012,114,17,1.911,1.526,0.856
"2012-04-23 18:00:00",4462,22,2012,114,18,1.94,1.534,0.874
"2012-04-23 19:00:00",4463,22,2012,114,19,1.691,1.338,0.658
"2012-04-23 20:00:00",4464,22,2012,114,20,1.568,1.254,0.55
"2012-04-23 21:00:00",4465,22,2012,114,21,1.349,1.112,0.365
"2012-04-23 22:00:00",4466,22,2012,114,22,0.945,0.804,0.14
"2012-04-23 23:00:00",4467,22,2012,114,23,0.634,0.555,-0.145
"2012-04-24 00:00:00",4468,22,2012,115,0,0.546,0.488,-0.199
"2012-04-24 01:00:00",4469,22,2012,115,1,0.26,0.243,-0.367
"2012-04-24 02:00:00",4470,22,2012,115,2,0.129,0.123,-0.624
"2012-04-24 03:00:00",4471,22,2012,115,3,0.127,0.126,-0.606
"2012-04-24 04:00:00",4472,22,2012,115,4,0.113,0.128,-0.655
"2012-04-24 05:00:00",4473,22,2012,115,5,0.118,0.194,-0.743
"2012-04-24 06:00:00",4474,22,2012,115,6,0.125,0.236,-0.777
"2012-04-24 07:00:00",4475,22,2012,115,7,0.158,0.277,-0.758
"2012-04-24 08:00:00",4476,22,2012,115,8,0.281,0.442,-0.76
"2012-04-24 09:00:00",4477,22,2012,115,9,0.533,0.66,-0.679
"2012-04-24 10:00:00",4478,22,2012,115,10,0.829,0.878,-0.568
"2012-04-24 11:00:00",4479,22,2012,115,11,1.105,1.084,-0.377
"2012-04-24 12:00:00",4480,22,2012,115,12,1.392,1.276,-0.098
"2012-04-24 13:00:00",4481,22,2012,115,13,1.685,1.453,0.223
"2012-04-24 14:00:00",4482,22,2012,115,14,1.942,1.601,0.494
"2012-04-24 15:00:00",4483,22,2012,115,15,2.142,1.713,0.754
"2012-04-24 16:00:00",4484,22,2012,115,16,2.269,1.769,0.971
"2012-04-24 17:00:00",4485,22,2012,115,17,2.305,1.762,1.06
"2012-04-24 18:00:00",4486,22,2012,115,18,2.244,1.694,1.029
"2012-04-24 19:00:00",4487,22,2012,115,19,2.098,1.58,0.922
"2012-04-24 20:00:00",4488,22,2012,115,20,1.866,1.421,0.69
"2012-04-24 21:00:00",4489,22,2012,115,21,1.365,1.092,0.296
"2012-04-24 22:00:00",4490,22,2012,115,22,1.347,1.084,0.186
"2012-04-24 23:00:00",4491,22,2012,115,23,0.982,0.808,-0.186
"2012-04-25 00:00:00",4492,22,2012,116,0,0.728,0.633,-0.402
"2012-04-25 01:00:00",4493,22,2012,116,1,0.447,0.474,-0.596
"2012-04-25 02:00:00",4494,22,2012,116,2,0.225,0.333,-0.89
"2012-04-25 03:00:00",4495,22,2012,116,3,0.094,0.244,-0.917
"2012-04-25 04:00:00",4496,22,2012,116,4,0.084,0.2,-0.885
"2012-04-25 05:00:00",4497,22,2012,116,5,0.087,0.23,-0.881
"2012-04-25 06:00:00",4498,22,2012,116,6,0.117,0.287,-0.843
"2012-04-25 07:00:00",4499,22,2012,116,7,0.2,0.383,-0.792
"2012-04-25 08:00:00",4500,22,2012,116,8,0.32,0.455,-0.657
"2012-04-25 09:00:00",4501,22,2012,116,9,0.551,0.648,-0.613
"2012-04-25 10:00:00",4502,22,2012,116,10,0.825,0.867,-0.529
"2012-04-25 11:00:00",4503,22,2012,116,11,1.135,1.11,-0.296
"2012-04-25 12:00:00",4504,22,2012,116,12,1.405,1.292,-0.04
"2012-04-25 13:00:00",4505,22,2012,116,13,1.69,1.469,0.251
"2012-04-25 14:00:00",4506,22,2012,116,14,2.056,1.726,0.684
"2012-04-25 15:00:00",4507,22,2012,116,15,2.361,1.935,1.018
"2012-04-25 16:00:00",4508,22,2012,116,16,2.409,1.915,1.097
"2012-04-25 17:00:00",4509,22,2012,116,17,1.942,1.571,0.88
"2012-04-25 18:00:00",4510,22,2012,116,18,2.039,1.638,1
"2012-04-25 19:00:00",4511,22,2012,116,19,1.695,1.342,0.682
"2012-04-25 20:00:00",4512,22,2012,116,20,1.659,1.322,0.578
"2012-04-25 21:00:00",4513,22,2012,116,21,1.587,1.266,0.376
"2012-04-25 22:00:00",4514,22,2012,116,22,1.271,1.021,0.058
"2012-04-25 23:00:00",4515,22,2012,116,23,0.925,0.764,-0.258
"2012-04-26 00:00:00",4516,22,2012,117,0,0.708,0.613,-0.445
"2012-04-26 01:00:00",4517,22,2012,117,1,0.423,0.429,-0.611
"2012-04-26 02:00:00",4518,22,2012,117,2,0.179,0.231,-0.786
"2012-04-26 03:00:00",4519,22,2012,117,3,0.101,0.155,-0.782
"2012-04-26 04:00:00",4520,22,2012,117,4,0.093,0.157,-0.786
"2012-04-26 05:00:00",4521,22,2012,117,5,0.098,0.215,-0.84
"2012-04-26 06:00:00",4522,22,2012,117,6,0.136,0.278,-0.793
"2012-04-26 07:00:00",4523,22,2012,117,7,0.211,0.396,-0.778
"2012-04-26 08:00:00",4524,22,2012,117,8,0.354,0.541,-0.726
"2012-04-26 09:00:00",4525,22,2012,117,9,0.584,0.698,-0.644
"2012-04-26 10:00:00",4526,22,2012,117,10,0.855,0.904,-0.515
"2012-04-26 11:00:00",4527,22,2012,117,11,1.139,1.119,-0.32
"2012-04-26 12:00:00",4528,22,2012,117,12,1.433,1.318,-0.018
"2012-04-26 13:00:00",4529,22,2012,117,13,1.73,1.502,0.304
"2012-04-26 14:00:00",4530,22,2012,117,14,1.987,1.649,0.595
"2012-04-26 15:00:00",4531,22,2012,117,15,2.184,1.757,0.858
"2012-04-26 16:00:00",4532,22,2012,117,16,2.305,1.808,1.058
"2012-04-26 17:00:00",4533,22,2012,117,17,2.341,1.8,1.167
"2012-04-26 18:00:00",4534,22,2012,117,18,2.291,1.736,0.922
"2012-04-26 19:00:00",4535,22,2012,117,19,2.158,1.628,0.454
"2012-04-26 20:00:00",4536,22,2012,117,20,1.944,1.48,0.378
"2012-04-26 21:00:00",4537,22,2012,117,21,1.659,1.319,0.227
"2012-04-26 22:00:00",4538,22,2012,117,22,1.353,1.087,0.025
"2012-04-26 23:00:00",4539,22,2012,117,23,1.048,0.861,-0.13
"2012-04-27 00:00:00",4540,22,2012,118,0,0.771,0.668,-0.371
"2012-04-27 01:00:00",4541,22,2012,118,1,0.486,0.504,-0.53
"2012-04-27 02:00:00",4542,22,2012,118,2,0.263,0.373,-0.793
"2012-04-27 03:00:00",4543,22,2012,118,3,0.159,0.205,-0.582
"2012-04-27 04:00:00",4544,22,2012,118,4,0.137,0.239,-0.742
"2012-04-27 05:00:00",4545,22,2012,118,5,0.135,0.216,-0.668
"2012-04-27 06:00:00",4546,22,2012,118,6,0.168,0.315,-0.746
"2012-04-27 07:00:00",4547,22,2012,118,7,0.24,0.371,-0.645
"2012-04-27 08:00:00",4548,22,2012,118,8,0.379,0.557,-0.653
"2012-04-27 09:00:00",4549,22,2012,118,9,0.628,0.737,-0.552
"2012-04-27 10:00:00",4550,22,2012,118,10,0.892,0.94,-0.41
"2012-04-27 11:00:00",4551,22,2012,118,11,1.175,1.153,-0.162
"2012-04-27 12:00:00",4552,22,2012,118,12,1.475,1.359,0.113
"2012-04-27 13:00:00",4553,22,2012,118,13,1.771,1.543,0.354
"2012-04-27 14:00:00",4554,22,2012,118,14,2.029,1.69,0.488
"2012-04-27 15:00:00",4555,22,2012,118,15,2.223,1.795,0.666
"2012-04-27 16:00:00",4556,22,2012,118,16,2.344,1.843,0.718
"2012-04-27 17:00:00",4557,22,2012,118,17,2.381,1.834,0.771
"2012-04-27 18:00:00",4558,22,2012,118,18,2.338,1.775,0.531
"2012-04-27 19:00:00",4559,22,2012,118,19,2.18,1.649,0.381
"2012-04-27 20:00:00",4560,22,2012,118,20,1.957,1.499,0.238
"2012-04-27 21:00:00",4561,22,2012,118,21,1.683,1.345,-0.063
"2012-04-27 22:00:00",4562,22,2012,118,22,1.381,1.117,-0.253
"2012-04-27 23:00:00",4563,22,2012,118,23,1.076,0.889,-0.431
"2012-04-28 00:00:00",4564,22,2012,119,0,0.798,0.696,-0.543
"2012-04-28 01:00:00",4565,22,2012,119,1,0.518,0.533,-0.653
"2012-04-28 02:00:00",4566,22,2012,119,2,0.286,0.404,-0.823
"2012-04-28 03:00:00",4567,22,2012,119,3,0.164,0.324,-0.915
"2012-04-28 04:00:00",4568,22,2012,119,4,0.116,0.284,-0.883
"2012-04-28 05:00:00",4569,22,2012,119,5,0.124,0.299,-0.836
"2012-04-28 06:00:00",4570,22,2012,119,6,0.179,0.352,-0.761
"2012-04-28 07:00:00",4571,22,2012,119,7,0.262,0.451,-0.705
"2012-04-28 08:00:00",4572,22,2012,119,8,0.418,0.59,-0.605
"2012-04-28 09:00:00",4573,22,2012,119,9,0.658,0.763,-0.511
"2012-04-28 10:00:00",4574,22,2012,119,10,0.913,0.964,-0.381
"2012-04-28 11:00:00",4575,22,2012,119,11,1.201,1.181,-0.134
"2012-04-28 12:00:00",4576,22,2012,119,12,1.508,1.393,0.165
"2012-04-28 13:00:00",4577,22,2012,119,13,1.804,1.576,0.477
"2012-04-28 14:00:00",4578,22,2012,119,14,2.062,1.725,0.782
"2012-04-28 15:00:00",4579,22,2012,119,15,2.262,1.837,1.037
"2012-04-28 16:00:00",4580,22,2012,119,16,2.381,1.888,1.174
"2012-04-28 17:00:00",4581,22,2012,119,17,2.441,1.912,1.252
"2012-04-28 18:00:00",4582,22,2012,119,18,2.306,1.849,1.124
"2012-04-28 19:00:00",4583,22,2012,119,19,1.903,1.561,0.897
"2012-04-28 20:00:00",4584,22,2012,119,20,1.443,1.235,0.516
"2012-04-28 21:00:00",4585,22,2012,119,21,1.202,1.031,0.172
"2012-04-28 22:00:00",4586,22,2012,119,22,0.982,0.85,-0.056
"2012-04-28 23:00:00",4587,22,2012,119,23,0.761,0.67,-0.085
"2012-04-29 00:00:00",4588,22,2012,120,0,0.491,0.441,-0.249
"2012-04-29 01:00:00",4589,22,2012,120,1,0.38,0.351,-0.218
"2012-04-29 02:00:00",4590,22,2012,120,2,0.241,0.223,-0.165
"2012-04-29 03:00:00",4591,22,2012,120,3,0.231,0.218,-0.114
"2012-04-29 04:00:00",4592,22,2012,120,4,0.208,0.194,-0.241
"2012-04-29 05:00:00",4593,22,2012,120,5,0.156,0.143,-0.149
