  248.12   8.420   9.220  58.436
  248.15   7.590   8.340  -6.540
  248.18   6.055   7.430-276.988
  248.21   4.048   4.740-276.988
  249.00   5.265   6.389-276.988
  249.03   7.820   8.770  23.310
  249.06   9.000   9.730 165.602
  249.09  10.410  11.960-277.762
  249.12  11.640  12.010 -72.421
  249.15  10.810  11.810 -39.185
  249.18   7.540  10.180 270.980
  249.21   5.398   7.510 -99.359
  250.00   7.510  10.080 -24.422
  250.03   4.401   6.097-276.218
  250.06   4.949   5.899-274.682
  250.09   5.976  10.150-274.682
  250.12   7.600   9.340 162.362
  250.15   8.780  10.160-274.682
  250.18   9.570  10.560   5.008
  250.21   7.790   9.230-274.682
  251.00   5.436   7.100-275.449
  251.03   5.766   6.406-273.156
  251.06   6.816   7.630  37.151
  251.09   5.135   6.442-276.988
  251.12   4.663   6.627-275.449
  251.15   8.760  10.040-276.218
  251.18   8.440   9.430 -18.066
  251.21   9.490  10.870 -48.993
  252.00   8.040   9.450-276.218
  252.03   5.682   6.690-276.988
  252.06   4.665   5.686-277.762
  252.09   3.347   4.866-276.218
  252.12   2.072   2.634    .099
  252.15   1.793   2.409-277.762
  252.18   2.785   3.262-276.218
  252.21   2.531   4.349-272.396
  253.00   3.490   4.507 246.925
  253.03   3.308   3.986-254.785
  253.06   4.608   5.718 -20.951
  253.09   5.679   6.072 -63.923
  253.12   6.326   7.460-263.440
  253.15   8.400   9.070 -47.568
  253.18   8.130   8.740-263.440
  253.21   9.820  11.050-264.175
  254.00  11.710  13.110-262.708
  254.03  13.760  14.410 -26.626
  254.06  14.670  15.390-268.627
  254.09  14.090  14.780-272.396
  254.12  11.740  12.490-262.708
  254.15  11.750  12.760-270.882
  254.18  12.620  13.270 -48.033
  254.21  12.150  12.760 -40.838
  255.00  11.960  12.660 -27.509
  255.03  11.640  13.220 -45.682
  255.06  12.170  12.860-109.918
  255.09  12.250  13.510-265.651
  255.12  12.530  13.250-273.156
  255.15  13.050  13.720-269.377
  255.18  10.860  12.980-273.156
  255.21   9.830  10.310-275.449
  256.00   8.110   9.580 -66.048
  256.03   6.949   7.760-276.218
  256.06   7.800   9.350  21.379
  256.09   9.560  10.210-275.449
  256.12   8.880   9.900-276.218
  256.15   6.982   8.130-275.449
  256.18   5.854   6.530-276.218
  256.21   4.027   4.973 120.323
  257.00   3.298   4.993-274.682
  257.03   6.156   7.580  54.051
  257.06   8.030   8.580-276.218
  257.09   9.150  10.040 -38.373
  257.12   9.780  10.440  -3.111
  257.15   9.540   9.990 -53.551
  257.18   8.450   8.950 -34.426
  257.21   6.952   7.790-276.218
  258.00   5.910   6.426 -22.252
  258.03   6.344   6.634 -67.711
  258.06   4.722   6.446-276.218
  258.09   6.660   7.280-276.988
  258.12   4.340   6.329-276.988
  258.15   3.402   4.524-276.218
  258.18   4.415   4.766 -33.052
  258.21   4.363   5.753 -36.171
  259.00    .831   3.197 106.288
  259.03    .000    .000  78.997
  259.06    .000    .000   7.068
  259.09    .000    .000  69.032
  259.12    .000    .000 -10.622
  259.15    .000    .003  55.443
  259.18   3.032   5.800-285.613
  259.21   3.311   6.009-281.660
  260.00   1.869   7.030 -75.293
  260.03    .000    .004-291.240
  260.06    .000    .000-291.240
  260.09    .000    .000 -98.289
  260.12    .000    .000-162.310
  260.15    .000    .000-177.271
  260.18    .000    .000-167.124
  260.21    .000    .000-292.868
  261.00    .000    .000-173.966
  261.03    .000    .000-123.501
  261.06    .000    .000-292.868
  261.09    .000    .000-292.868
  261.12    .000    .000-292.868
  261.15    .000    .000-166.680
  261.18    .000    .000-175.373
  261.21    .000    .000-292.868
  262.00    .000    .000-141.008
  262.03    .000    .000-292.868
  262.06    .000    .000-231.186
  262.09    .000    .000-292.868
  262.12    .000    .000-292.868
  262.15    .000    .000-292.868
  262.18    .000    .000-292.868
  262.21    .000    .000-292.868
  263.00    .000    .000-209.312
  263.03    .000    .000-292.868
  263.06    .000    .000-292.868
  263.09    .000    .000-292.868
  263.12    .000    .000-292.868
  263.15    .000    .000-292.868
  263.18    .000    .000-292.868
  263.21    .000    .000-129.098
  264.00    .000    .000-293.686
  264.03    .000    .000-267.135
  264.06    .000    .000 -98.077
  264.09    .000    .000-115.456
  264.12    .000    .000-288.815
  264.15    .000    .000-215.749
  264.18    .000    .000-292.868
  264.21    .000    .000-140.289
  265.00    .000    .000-292.868
  265.03    .000    .000-292.868
  265.06    .000    .000-292.868
  265.09    .000    .000-120.829
  265.12    .000    .000-292.868
  265.15    .000    .000-167.570
  265.18    .000    .000-150.014
  265.21    .000    .000-188.141
  266.00    .000    .000-265.651
  266.03    .000    .000-192.281
  266.06    .000    .000 -94.593
  266.09    .000    .000-292.868
  266.12    .000    .000-292.868
  266.15    .000    .000-155.604
  266.18    .000    .000-292.868
  266.21    .000    .000-292.868
  267.00    .000    .000-292.868
  267.03    .000    .000-205.326
  267.06    .000    .000-292.868
  267.09    .000    .000-105.014
  267.12    .000    .000-261.249
  267.15    .000    .000-292.868
  267.18    .000    .000-292.868
  267.21    .000    .000-292.868
  268.00    .000    .000-107.668
  268.03    .000    .000-292.868
  268.06    .000    .000-104.778
  268.09    .000    .000-254.785
  268.12    .000    .000-166.680
  268.15    .000    .000-292.868
  268.18    .000    .000-264.175
  268.21    .000    .000-135.732
  269.00    .000    .000-151.585
  269.03    .000    .000-201.975
  269.06    .000    .000-292.868
  269.09    .000    .000-142.460
  269.12    .000    .000-180.162
  269.15    .000    .000-124.715
  269.18    .000    .000-292.868
  269.21    .000    .000-292.868
  270.00    .000    .000-292.868
  270.03    .000    .000-292.868
  270.06    .000    .000-200.322
  270.09    .000    .000-293.686
  270.12    .000    .000-148.079
  270.15    .000    .000-293.686
  270.18    .000    .000-292.868
  270.21    .000    .000-270.128
  271.00    .000    .000-292.868
  271.03    .000    .000-115.456
  271.06    .000    .000-119.668
  271.09    .000    .000-256.207
  271.12    .000    .000-107.668
  271.15    .000    .000-215.155
  271.18    .000    .000-261.249
  271.21    .000    .000-105.967
  272.00    .000    .000-235.063
  272.03    .000    .000-292.868
  272.06    .000    .000-292.868
  272.09    .000    .000-124.106
  272.12    .000    .000-116.005
  272.15    .000    .000-152.777
  272.18    .000    .000-293.686
  272.21    .000    .000-292.868
  273.00    .000    .000-123.803
  273.03    .000    .000-232.470
  273.06    .000    .000-292.868
  273.09    .000    .000-292.868
  273.12    .000    .000-292.868
  273.15    .000    .000-292.868
  273.18    .000    .000-163.173
  273.21    .000    .000-292.868
  274.00    .000    .000-292.868
  274.03    .000    .000-292.868
  274.06    .000    .000-141.732
  274.09    .000    .000-146.553
  274.12    .000    .000-159.334
  274.15    .000    .000-292.868
  274.18    .000    .000-292.868
  274.21    .000    .000-102.236
  275.00    .000    .000-103.842
  275.03    .000    .000-270.882
  275.06    .000    .000-287.209
  275.09    .000    .000-135.732
  275.12    .000    .000-102.919
  275.15    .000    .000-293.686
  275.18    .000    .000-124.410
  275.21    .000    .000-292.868
  276.00    .000    .000-293.686
  276.03    .000    .000-292.868
  276.06    .000    .000-292.868
  276.09    .000    .000-155.604
  276.12    .000    .000-293.686
  276.15    .000    .000-103.379
  276.18    .000    .000-292.868
  276.21    .000    .000-122.601
  277.00    .000    .000-115.456
  277.03    .000    .000-292.868
  277.06    .000    .000-292.868
  277.09    .000    .000-260.522
  277.12    .000    .000-157.663
  277.15    .000    .000-129.419
  277.18    .000    .000-229.908
  277.21    .000    .000-293.686
  278.00    .000    .000-256.921
  278.03    .000    .000-292.868
  278.06    .000    .000-230.546
  278.09    .000    .000-147.696
  278.12    .000    .000-292.868
  278.15    .000    .000-173.035
  278.18    .000    .000-176.319
  278.21    .000    .000-293.686
  279.00    .000    .000-161.453
  279.03    .000    .000-286.410
  279.06    .000    .000-171.649
  279.09    .000    .000-292.868
  279.12    .000    .000-222.401
  279.15    .000    .000-205.326
  279.18    .000    .000-293.686
  279.21    .000    .000-256.207
  280.00    .000    .000-293.686
  280.03    .000    .000-294.506
  280.06    .000    .000-293.686
  280.09    .000    .000-292.868
  280.12    .000    .000-292.868
  280.15    .000    .000-135.732
  280.18    .000    .000-293.686
  280.21    .000    .000-289.621
  281.00    .000    .000-286.410
  281.03    .000    .000-223.634
  281.06    .000    .000-293.686
  281.09    .000    .000-292.868
  281.12    .000    .000-275.449
  281.15    .000    .000-207.593
  281.18    .000    .000-107.177
  281.21    .000    .000-239.673
  282.00    .000    .000-256.921
  282.03    .000    .000-284.818
  282.06    .000    .000-125.021
  282.09    .000    .000-292.868
  282.12    .000    .000-145.048
  282.15    .000    .000-274.682
  282.18    .000    .000-293.686
  282.21    .000    .000-104.075
  283.00    .000    .000-102.919
  283.03    .000    .000-102.691
  283.06    .000    .000-292.868
  283.09    .000    .000-292.868
  283.12    .000    .000-229.908
  283.15    .000    .000-129.098
  283.18    .000    .000-152.777
  283.21    .000    .000-112.504
  284.00    .000    .000-103.149
  284.03    .000    .000-202.529
  284.06    .000    .000-292.868
  284.09    .000    .000-293.686
  284.12    .000    .000-292.868
  284.15    .000    .000-292.868
  284.18    .000    .000-266.392
  284.21    .000    .000-292.868
  285.00    .000    .000-246.423
  285.03    .000    .000-207.024
  285.06    .000    .000-109.664
  285.09    .000    .000-141.369
  285.12    .000    .000-247.109
  285.15    .000    .000-221.175
  285.18    .000    .000-292.868
  285.21    .000    .000-129.742
  286.00    .000    .000-292.868
  286.03    .000    .000-103.149
  286.06    .000    .000-292.868
  286.09    .000    .000-292.868
  286.12    .000    .000-292.868
  286.15    .000    .000-272.396
  286.18    .000    .000-103.149
  286.21    .000    .000-292.868
  287.00    .000    .000-162.310
  287.03    .000    .000-292.868
  287.06    .000    .000-292.868
  287.09    .000    .000-292.868
  287.12    .000    .000-292.868
  287.15    .000    .000-292.868
  287.18    .000    .000-205.890
  287.21    .000    .000-135.048
  288.00    .000    .000-293.686
  288.03    .000    .000-293.686
  288.06    .000    .000-171.190
  288.09    .000    .000-169.369
  288.12    .000    .000-221.175
  288.15    .000    .000-157.248
  288.18    .000    .000-293.686
  288.21    .000    .000-155.604
  289.00    .000    .000-114.911
  289.03    .000    .000-292.868
  289.06    .000    .000-212.797
  289.09    .000    .000-150.797
  289.12    .000    .000-293.686
  289.15    .000    .000-292.868
  289.18    .000    .000-159.334
  289.21    .000    .000-289.621
  290.00    .000    .000-167.124
  290.03    .000    .000-292.868
  290.06    .000    .000-292.868
  290.09    .000    .000-105.014
  290.12    .000    .000-241.677
  290.15    .000    .000-228.639
  290.18    .000    .000-293.686
  290.21    .000    .000-292.868
  291.00    .000    .000-184.102
  291.03    .000    .000-292.868
  291.06    .000    .000-292.868
  291.09    .000    .000-132.359
  291.12    .000    .000-172.572
  291.15    .000    .000-160.177
  291.18    .000    .000-292.868
  291.21    .000    .000-169.822
  292.00    .000    .000-292.868
  292.03    .000    .000-110.428
  292.06    .000    .000-243.023
  292.09    .000    .000-175.846
  292.12    .000    .000-103.379
  292.15    .000    .000-292.868
  292.18    .000    .000-204.763
  292.21    .000    .000-103.149
  293.00    .000    .000-104.778
  293.03    .000    .000-147.314
  293.06    .000    .000-128.459
  293.09    .000    .000-204.202
  293.12    .000    .000-292.868
  293.15    .000    .000-292.868
  293.18    .000    .000-292.868
  293.21    .000    .000-292.868
  294.00    .000    .000-292.868
  294.03    .000    .000-292.868
  294.06    .000    .000-292.868
  294.09    .000    .000-292.868
  294.12    .000    .000-292.868
  294.15    .000    .000-292.868
  294.18    .000    .000-292.868
  294.21    .000    .000-292.868
  295.00    .000    .000-101.784
  295.03    .000    .000-101.784
  295.06    .000    .000-101.784
  295.09    .000    .000-101.784
  295.12    .000    .000-101.784
  295.15    .000    .000-126.257
  295.18    .000    .000-239.673
  295.21    .000    .000-292.868
  296.00    .000    .000-133.359
  296.03    .000    .000-292.868
  296.06    .000    .000-102.691
  296.09    .000    .000-292.868
  296.12    .000    .000-292.868
  296.15    .000    .000-102.463
  296.18    .000    .000-292.868
  296.21    .000    .000-180.162
  297.00    .000    .000-102.691
  297.03    .000    .000-102.691
  297.06    .000    .000-161.881
  297.09    .000    .000-156.835
  297.12    .000    .000-292.868
  297.15    .000    .000-182.613
  297.18    .000    .000-292.868
  297.21    .000    .000-113.032
  298.00    .000    .000-159.334
  298.03    .000    .000-103.610
  298.06    .000    .000-292.868
  298.09    .000    .000-292.868
  298.12    .000    .000-110.172
  298.15    .000    .000-292.868
  298.18    .000    .000-292.868
  298.21    .000    .000-246.423
  299.00    .000    .000-177.749
  299.03    .000    .000-292.868
  299.06    .000    .000-251.966
  299.09    .000    .000-264.175
  299.12    .000    .000-170.733
  299.15    .000    .000-293.686
  299.18    .000    .000-200.322
  299.21    .000    .000-241.677
  300.00    .000    .000-293.686
  300.03    .000    .000-293.686
  300.06    .000    .000-292.868
  300.09    .000    .000-292.868
  300.12    .000    .000-293.686
  300.15    .000    .000-216.345
  300.18    .000    .000-292.868
  300.21    .000    .000-213.384
  301.00    .000    .000-292.868
  301.03    .000    .000-292.868
  301.06    .000    .000-292.868
  301.09    .000    .000-288.011
  301.12    .000    .000-171.649
  301.15    .000    .000-293.686
  301.18    .000    .000-103.149
  301.21    .000    .000-292.868
  302.00    .000    .000-293.686
  302.03    .000    .000-293.686
  302.06    .000    .000-293.686
  302.09    .000    .000-293.686
  302.12    .000    .000-292.868
  302.15    .000    .000-293.686
  302.18    .000    .000-293.686
  302.21    .000    .000-293.686
  303.00    .000    .000-293.686
  303.03    .000    .000-293.686
  303.06    .000    .000-292.868
  303.09    .000    .000-292.868
  303.12    .000    .000-158.079
  303.15    .000    .000-122.601
  303.18    .000    .000-132.691
  303.21    .000    .000-277.762
  304.00    .000    .000-292.868
  304.03    .000    .000-292.868
  304.06    .000    .000-216.345
  304.09    .000    .000-292.868
  304.12    .000    .000-224.253
  304.15    .000    .000-292.868
  304.18    .000    .000-292.868
  304.21    .000    .000-233.763
  305.00    .000    .000-292.868
  305.03    .000    .000-292.868
  305.06    .000    .000-135.390
  305.09    .000    .000-161.881
  305.12    .000    .000-292.868
  305.15    .000    .000-184.102
  305.18    .000    .000-192.281
  305.21    .000    .000-254.077
  306.00    .000    .000-273.156
  306.03    .000    .000-292.868
  306.06    .000    .000-292.868
  306.09    .000    .000-288.011
  306.12    .000    .000-292.868
  306.15    .000    .000-292.868
  306.18    .000    .000-292.868
  306.21    .000    .000-185.102
  307.00    .000    .000-130.715
  307.03    .000    .000-292.868
  307.06    .000    .000-220.565
  307.09    .000    .000-292.868
  307.12    .000    .000-292.868
  307.15    .000    .000-271.638
  307.18    .000    .000-292.868
  307.21    .000    .000-265.651
  308.00    .000    .000-150.405
  308.03    .000    .000-192.806
  308.06    .000    .000-292.868
  308.09    .000    .000-292.868
  308.12    .000    .000-103.842
  308.15    .000    .000-292.868
  308.18    .000    .000-292.868
  308.21    .000    .000-131.698
  309.00    .000    .000-292.868
  309.03    .000    .000-156.424
  309.06    .000    .000-168.018
  309.09    .000    .000-229.908
  309.12    .000    .000-151.981
  309.15    .000    .000-148.849
  309.18    .000    .000-105.727
  309.21    .000    .000-235.063
  310.00    .000    .000-292.868
  310.03    .000    .000-292.868
  310.06    .000    .000-116.005
  310.09    .000    .000-292.053
  310.12    .000    .000-114.639
  310.15    .000    .000-292.868
  310.18    .000    .000-182.613
  310.21    .000    .000-158.914
  311.00    .000    .000-192.281
  311.03    .000    .000-293.686
  311.06    .000    .000-143.931
  311.09    .000    .000-292.868
  311.12    .000    .000-264.912
  311.15    .000    .000-111.719
  311.18    .000    .000-113.298
  311.21    .000    .000-109.412
  312.00    .000    .000-161.027
  312.03    .000    .000-293.686
  312.06    .000    .000-292.868
  312.09    .000    .000-181.138
  312.12    .000    .000-205.890
  312.15    .000    .000-110.172
  312.18    .000    .000-192.806
  312.21    .000    .000-203.642
  313.00    .000    .000-204.763
  313.03    .000    .000-292.868
  313.06    .000    .000-292.868
  313.09    .000    .000-292.868
  313.12    .000    .000-270.128
  313.15    .000    .000-292.868
  313.18    .000    .000-239.008
  313.21    .000    .000-163.173
  314.00    .000    .000-292.868
  314.03    .000    .000-292.868
  314.06    .000    .000-292.868
  314.09    .000    .000-124.410
  314.12    .000    .000-292.868
  314.15    .000    .000-134.031
  314.18    .000    .000-122.303
  314.21    .000    .000-204.202
  315.00    .000    .000-292.868
  315.03    .000    .000-189.166
  315.06    .000    .000-164.478
  315.09    .000    .000-111.200
  315.12    .000    .000-225.497
  315.15    .000    .000-292.868
  315.18    .000    .000-292.868
  315.21    .000    .000-292.868
  316.00    .000    .000-155.604
  316.03    .000    .000-189.166
  316.06    .000    .000-157.248
  316.09    .000    .000-292.868
  316.12    .000    .000-292.868
  316.15    .000    .000-219.350
  316.18    .000    .000-292.868
  316.21    .000    .000-292.868
  317.00    .000    .000-133.359
  317.03    .000    .000-292.868
  317.06    .000    .000-118.808
  317.09    .000    .000-292.868
  317.12    .000    .000-292.868
  317.15    .000    .000-128.778
  317.18    .000    .000-292.868
  317.21    .000    .000-119.668
  318.00    .000    .000-292.868
  318.03    .000    .000-275.449
  318.06    .000    .000-292.868
  318.09    .000    .000-127.824
  318.12    .000    .000-292.868
  318.15    .000    .000-259.076
  318.18    .000    .000-292.868
  318.21    .000    .000-292.868
  319.00    .000    .000-237.027
  319.03    .000    .000-191.758
  319.06    .000    .000-159.334
  319.09    .000    .000-292.868
  319.12    .000    .000-195.987
  319.15    .000    .000-125.637
  319.18    .000    .000-267.135
  319.21    .000    .000-292.868
  320.00    .000    .000-135.390
  320.03    .000    .000-292.868
  320.06    .000    .000-172.110
  320.09    .000    .000-226.748
  320.12    .000    .000-245.739
  320.15    .000    .000-292.868
  320.18    .000    .000-162.310
  320.21    .000    .000-273.156
  321.00    .000    .000-142.826
  321.03    .000    .000-292.868
  321.06    .000    .000-292.868
  321.09    .000    .000-292.868
  321.12    .000    .000-259.798
  321.15    .000    .000-134.369
  321.18    .000    .000-292.868
  321.21    .000    .000-134.369
  322.00    .000    .000-247.797
  322.03    .000    .000-292.868
  322.06    .000    .000-292.868
  322.09    .000    .000-292.868
  322.12    .000    .000-197.061
  322.15    .000    .000-243.023
  322.18    .000    .000-292.868
  322.21    .000    .000-187.631
  323.00    .000    .000-137.113
  323.03    .000    .000-179.676
  323.06    .000    .000-286.410
  323.09    .000    .000-185.605
  323.12    .000    .000-251.966
  323.15    .000    .000-292.868
  323.18    .000    .000-263.440
  323.21    .000    .000-185.605
  324.00    .000    .000-165.795
  324.03    .000    .000********
