day_of_year,hour,r1,r2,r3,NR
196,1600,6.366,6.054,3.486,15.36
196,1700,6.224,5.898,3.329,16.07
196,1800,5.779,5.465,3.059,14.99
196,1900,5.305,4.984,2.775,13.3
196,2000,4.882,4.611,2.624,11.91
196,2100,3.854,3.635,2.085,9.11
196,2200,3.147,2.937,1.734,6.173
196,2300,2.006,1.839,1.124,2.457
197,0,1.209,.692,.68,.188
197,100,.673,.601,.385,-1.961
197,200,.265,.246,.181,-3.263
197,300,.08,.113,.085,-3.572
197,400,.07,.091,.067,-3.487
197,500,.127,.133,.097,-3.472
197,600,.321,.33,.236,-2.952
197,700,.758,.772,.503,-1.317
197,800,1.367,1.371,.902,.441
197,900,2.086,2.094,1.375,1.799
197,1000,2.935,2.932,1.884,2.16
197,1100,3.792,3.734,2.371,3.658
197,1200,4.693,4.569,2.811,6.433
197,1300,5.451,5.233,3.187,9.56
197,1400,6.045,5.753,3.433,12.86
197,1500,6.418,6.08,3.539,15.22
197,1600,6.531,6.222,3.537,15.51
197,1700,6.451,6.123,3.463,15.38
197,1800,5.839,5.527,3.136,14.22
197,1900,5.318,5.039,2.862,13.19
197,2000,4.915,4.67,2.667,11.5
197,2100,3.333,3.149,1.845,6.964
197,2200,2.559,2.402,1.452,4.886
197,2300,1.933,1.796,1.109,2.669
198,0,1.204,.72,.688,.041
198,100,.679,.607,.397,-2.174
198,200,.228,.22,.153,-2.537
198,300,.085,.096,.063,.236
198,400,.048,.05,.032,.541
198,500,.066,.067,.042,.594
198,600,.078,.078,.05,.575
198,700,.157,.154,.098,.816
198,800,.533,.523,.317,2.13
198,900,.734,.718,.434,2.739
198,1000,1.098,1.069,.641,3.756
198,1100,1.43,1.387,.824,4.655
198,1200,2.243,2.18,1.274,6.83
198,1300,3.062,2.962,1.701,8.98
198,1400,3.51,3.416,1.959,10.37
198,1500,3.315,3.25,1.85,9.93
198,1600,3.955,3.871,2.165,11.91
198,1700,4.496,4.393,2.393,13.43
198,1800,3.971,3.887,2.114,12.15
198,1900,3.141,3.086,1.677,9.72
198,2000,2.799,2.736,1.484,8.76
198,2100,2.351,2.245,1.225,6.332
198,2200,2.899,2.701,1.498,6.162
198,2300,2.36,2.185,1.232,4.373
199,0,1.229,1.02,.657,1.85
199,100,.402,.387,.22,-.09
199,200,.151,.152,.086,-.592
199,300,.058,.059,.035,-.438
199,400,.048,.051,.031,-1.67
199,500,.076,.077,.045,-1.725
199,600,.216,.215,.123,-.375
199,700,.362,.365,.209,-1.176
199,800,.64,.632,.362,.942
199,900,1.038,1.017,.581,2.93
199,1000,1.375,1.334,.769,3.901
199,1100,2.094,2.034,1.161,4.918
199,1200,3.13,3.013,1.73,6.321
199,1300,5.363,5.136,2.946,11.08
199,1400,4.995,4.807,2.711,11.73
199,1500,5.483,5.27,2.912,13.59
199,1600,5.889,5.621,3.052,13.89
199,1700,5.653,5.382,2.886,13.43
199,1800,4.652,4.457,2.414,11.82
199,1900,4.579,4.427,2.384,12.63
199,2000,3.947,3.776,2.032,10.18
199,2100,2.994,2.864,1.546,7.09
199,2200,1.558,1.52,.826,3.79
199,2300,1.129,1.082,.601,2.154
200,0,.611,.596,.334,.759
200,100,.259,.26,.144,-.113
200,200,.109,.109,.061,-.288
200,300,.05,.051,.029,-.348
200,400,.038,.038,.022,-.158
200,500,.082,.083,.046,-.007
200,600,.156,.155,.086,.548
200,700,.25,.247,.139,.785
200,800,.549,.538,.298,1.13
200,900,.893,.871,.482,2.939
200,1000,1.326,1.286,.71,4.223
200,1100,1.854,1.797,.991,5.001
200,1200,2.421,2.337,1.288,7
200,1300,1.864,1.785,.99,5.388
200,1400,1.935,1.842,1.014,5.73
200,1500,3.152,2.994,1.605,9.18
200,1600,4.609,4.338,2.268,13.48
200,1700,4.279,4.092,2.061,13.45
200,1800,3.642,3.503,1.747,11.78
200,1900,4.42,4.167,2.03,13.18
200,2000,2.951,2.804,1.37,8.8
200,2100,1.985,1.907,.922,6.033
200,2200,1.604,1.534,.739,4.729
200,2300,1.104,1.051,.513,2.532
201,0,.579,.557,.274,.835
201,100,.29,.285,.139,.269
201,200,.11,.109,.054,-.051
201,300,.027,.027,.016,-.094
201,400,.023,.024,.012,-.012
201,500,.059,.059,.029,.048
201,600,.121,.118,.058,.546
201,700,.227,.22,.111,.919
201,800,.615,.593,.288,2.193
201,900,.782,.747,.382,2.875
201,1000,1.218,1.159,.609,4.305
201,1100,2.242,2.114,1.099,6.919
201,1200,3.048,2.92,1.497,9.81
201,1300,4.192,4.014,2.024,13.35
201,1400,5.718,5.415,2.65,14.95
201,1500,6.163,5.796,2.846,17.06
201,1600,6.236,5.885,2.782,18.15
201,1700,6.032,5.69,2.662,18.3
201,1800,5.267,4.965,2.408,16.38
201,1900,4.951,4.656,2.307,15.36
201,2000,4.18,3.945,2.119,11.96
201,2100,3.375,3.165,1.633,9.01
201,2200,2.578,2.404,1.268,5.944
201,2300,1.709,1.579,.849,2.794
202,0,1.026,.596,.501,.17
202,100,.434,.393,.223,-2.37
202,200,.199,.186,.114,-3.334
202,300,.075,.086,.051,-3.726
202,400,.056,.062,.037,-3.883
202,500,.086,.09,.054,-3.876
202,600,.212,.217,.133,-3.612
202,700,.552,.56,.328,-2.238
202,800,1.13,1.123,.653,.409
202,900,1.813,1.799,1.052,2.549
202,1000,2.615,2.585,1.506,4.299
202,1100,3.467,3.372,1.982,6.607
202,1200,4.435,4.284,2.43,10.15
202,1300,5.251,5.016,2.834,12
202,1400,5.852,5.547,3.131,13.7
202,1500,6.26,5.888,3.287,16.35
202,1600,6.403,6.054,3.277,17.36
202,1700,6.296,5.94,3.159,17.36
202,1800,5.944,5.593,2.951,16.28
202,1900,5.315,4.991,2.604,14.19
202,2000,4.512,4.241,2.304,10.87
202,2100,3.634,3.4,1.786,8.14
202,2200,2.687,2.497,1.323,5.667
202,2300,1.674,1.543,.824,3.111
203,0,.963,.52,.463,.358
203,100,.526,.465,.259,-1.983
203,200,.193,.179,.109,-3.365
203,300,.066,.077,.048,-3.854
203,400,.057,.063,.038,-3.943
203,500,.096,.1,.061,-3.883
203,600,.224,.231,.14,-3.639
203,700,.575,.588,.331,-2.141
203,800,1.165,1.162,.662,.638
203,900,1.862,1.855,1.071,2.87
203,1000,2.701,2.679,1.542,4.694
203,1100,3.573,3.505,2.023,7.56
203,1200,4.473,4.333,2.461,10.74
203,1300,5.245,5.02,2.868,11.82
203,1400,5.868,5.569,3.171,12.16
203,1500,6.247,5.887,3.307,14.02
203,1600,6.37,6.037,3.301,15.09
203,1700,5.287,5.053,2.749,14.67
203,1800,4.731,4.545,2.443,15.19
203,1900,4.803,4.575,2.399,14.97
203,2000,3.432,3.306,1.719,11.79
203,2100,2.064,2.01,1.041,7.49
203,2200,1.495,1.448,.753,5.563
203,2300,.839,.823,.429,3.404
204,0,.465,.459,.241,1.945
204,100,.204,.203,.109,.913
204,200,.088,.088,.048,.456
204,300,.039,.041,.024,.214
204,400,.032,.034,.02,.102
204,500,.068,.072,.041,-1.389
204,600,.163,.166,.094,-.755
204,700,.347,.347,.195,1.079
204,800,.718,.703,.398,2.439
204,900,1.187,1.155,.652,3.838
204,1000,1.465,1.421,.806,4.682
204,1100,2.139,2.067,1.175,6.58
204,1200,3.392,3.267,1.85,9.18
204,1300,4.343,4.173,2.356,11.43
204,1400,5.182,4.966,2.766,13.32
204,1500,6.261,5.926,3.215,14.11
204,1600,6.344,6.04,3.217,15.1
204,1700,6.193,5.884,3.112,16.15
204,1800,5.815,5.498,2.949,15.25
204,1900,5.204,4.91,2.636,13.25
204,2000,4.417,4.169,2.379,10.49
204,2100,3.55,3.332,1.862,7.38
204,2200,2.648,2.468,1.425,4.092
204,2300,1.812,1.671,.985,1.417
205,0,1.114,.561,.592,-1.15
205,100,.514,.441,.297,-3.436
205,200,.166,.146,.112,-4.024
205,300,.054,.061,.046,-4.017
205,400,.044,.047,.03,-4.064
205,500,.07,.072,.051,-4.016
205,600,.191,.198,.14,-3.859
205,700,.612,.626,.393,-2.009
205,800,.744,.741,.468,-1.23
205,900,1.004,.982,.608,1.5
205,1000,1.562,1.517,.919,4.145
205,1100,3.143,3.024,1.876,5.148
205,1200,4.393,4.243,2.562,6.617
205,1300,5.231,4.997,2.94,9.07
205,1400,5.796,5.492,3.138,10.28
205,1500,6.175,5.797,3.244,11.91
205,1600,6.288,5.936,3.249,12.81
205,1700,6.161,5.806,3.15,13.4
205,1800,5.785,5.44,2.965,13.22
205,1900,5.179,4.867,2.646,13.16
205,2000,4.431,4.166,2.34,10.88
205,2100,4.604,4.337,2.373,13.11
205,2200,2.391,2.269,1.238,6.38
205,2300,1.137,1.069,.61,1.549
206,0,.645,.582,.357,-.073
206,100,.21,.208,.12,-.818
206,200,.048,.048,.029,-1.458
206,300,.024,.025,.016,-1.353
206,400,.019,.021,.013,-1.337
206,500,.042,.043,.026,-1.426
206,600,.13,.131,.082,-1.133
206,700,.258,.255,.153,-.622
206,800,.632,.621,.369,.396
206,900,.776,.758,.45,1.917
206,1000,1.214,1.175,.69,3.4
206,1100,1.711,1.646,.965,4.69
206,1200,2.414,2.323,1.346,6.82
206,1300,3.574,3.428,1.956,9.57
206,1400,4.07,3.908,2.2,11.02
206,1500,3.943,3.804,2.116,11.33
206,1600,3.341,3.247,1.798,9.79
206,1700,3.684,3.571,1.935,11.21
206,1800,3.115,3.025,1.622,9.62
206,1900,3.25,3.12,1.653,10.08
206,2000,3.321,3.109,1.678,8.82
206,2100,3.3,3.072,1.645,8.09
206,2200,1.046,.981,.544,1.251
206,2300,.78,.744,.411,1.033
207,0,.427,.395,.234,-1.396
207,100,.21,.208,.117,-.991
207,200,.08,.08,.046,-1.417
207,300,.028,.028,.018,-1.681
207,400,.022,.023,.014,-3.53
207,500,.032,.033,.02,-3.453
207,600,.118,.118,.068,-1.205
207,700,.328,.323,.183,.159
207,800,.461,.45,.258,.445
207,900,.804,.78,.451,1.427
207,1000,1.922,1.854,1.058,4.799
207,1100,2.998,2.899,1.7,5.363
207,1200,4.401,4.219,2.431,8.12
207,1300,3.853,3.687,2.103,7.75
207,1400,4.593,4.384,2.465,10.04
207,1500,4.581,4.381,2.436,10.89
207,1600,4.618,4.437,2.429,11.82
207,1700,4.807,4.654,2.503,14.2
207,1800,3.505,3.413,1.809,11.02
207,1900,2.133,2.072,1.101,6.891
207,2000,2.183,2.114,1.125,6.77
207,2100,1.709,1.655,.866,5.224
207,2200,.93,.898,.455,2.782
207,2300,.866,.832,.486,2.155
208,0,.428,.413,.296,.841
208,100,.185,.179,.135,.222
208,200,.062,.061,.047,-.107
208,300,.024,.024,.019,-.232
208,400,.017,.017,.014,-.188
208,500,.028,.028,.02,-.121
208,600,.087,.085,.056,.044
208,700,.248,.237,.156,.432
208,800,.514,.487,.313,.629
208,900,1.081,1.019,.644,1.071
208,1000,1.443,1.373,.896,1.551
208,1100,3.726,3.565,2.363,3.44
208,1200,4.481,4.294,2.897,1.001
208,1300,5.188,4.918,3.358,2.676
208,1400,5.8,5.446,3.738,5.002
208,1500,6.181,5.766,3.919,7.15
208,1600,6.299,5.898,3.905,8.57
208,1700,6.122,5.736,3.783,10.48
208,1800,5.728,5.347,3.612,10.49
208,1900,5.018,4.681,3.193,8.7
208,2000,4.75,4.418,3.085,7.85
208,2100,3.521,3.26,2.345,4.281
208,2200,2.54,2.331,1.722,1.901
208,2300,1.74,1.576,1.173,.448
209,0,.984,.523,.635,-1.636
209,100,.264,.227,.192,-3.113
209,200,.118,.108,.093,-3.367
209,300,.038,.04,.031,-2.549
209,400,.028,.028,.021,-.03
209,500,.037,.038,.028,.076
209,600,.067,.067,.049,.122
209,700,.223,.218,.157,.377
209,800,.535,.516,.37,1.053
209,900,1.005,.967,.692,1.84
209,1000,1.584,1.507,1.1,2.852
209,1100,1.868,1.771,1.251,3.753
209,1200,2.905,2.799,1.894,5.842
209,1300,3.332,3.217,2.189,6.566
209,1400,3.744,3.631,2.462,7.08
209,1500,4.8,4.594,3.043,10.45
209,1600,3.284,3.117,2.105,6.992
209,1700,3.617,3.423,2.333,7.02
209,1800,3.668,3.46,2.312,7.82
209,1900,3.449,3.142,2.109,7.45
209,2000,3.03,2.768,1.848,6.251
209,2100,1.957,1.755,1.269,3.428
209,2200,1.244,1.134,.825,2.447
209,2300,.779,.693,.508,1.584
210,0,.457,.4,.302,.78
210,100,.167,.147,.113,.387
210,200,.05,.045,.035,.105
210,300,.02,.021,.014,.01
210,400,.012,.013,.01,0
210,500,.022,.022,.015,.029
210,600,.063,.059,.043,.095
210,700,.175,.159,.116,.321
210,800,.34,.309,.225,.675
210,900,.707,.645,.476,1.225
210,1000,1.163,1.08,.78,1.637
210,1100,2.069,1.836,1.279,3.244
210,1200,2.582,2.325,1.51,4.627
210,1300,2.839,2.597,1.627,5.283
210,1400,4.02,3.66,2.241,8.32
210,1500,4.265,3.964,2.477,9.6
210,1600,4.375,4.178,2.529,10.42
210,1700,4.954,4.711,2.821,10.43
210,1800,5.015,4.727,2.879,9.28
210,1900,4.9,4.611,2.856,8.23
210,2000,4.26,4.005,2.537,6.513
210,2100,3.262,3.057,1.999,3.326
210,2200,2.184,2.034,1.38,1.768
210,2300,1.225,1.126,.779,.475
211,0,.496,.419,.321,-1.788
211,100,.233,.228,.159,-1.531
211,200,.051,.052,.038,-3.592
211,300,.018,.02,.014,-3.306
211,400,.016,.017,.013,-3.65
211,500,.03,.032,.024,-4.079
211,600,.1,.1,.086,-3.696
211,700,.371,.377,.293,-3.492
211,800,.979,.975,.698,-.98
211,900,1.69,1.676,1.2,1.818
211,1000,2.507,2.481,1.767,3.986
211,1100,3.369,3.291,2.356,6.021
211,1200,4.278,4.129,2.836,7.9
211,1300,5.036,4.821,3.254,7.5
211,1400,5.669,5.391,3.528,6.337
211,1500,6.082,5.743,3.709,7.91
211,1600,6.198,5.877,3.738,10.48
211,1700,6.002,5.689,3.571,12.26
211,1800,5.735,5.419,3.405,12.86
211,1900,5.111,4.835,2.997,11.2
211,2000,4.297,4.06,2.516,7.88
211,2100,3.351,3.15,1.971,4.454
211,2200,2.534,2.36,1.487,3.6
211,2300,1.688,1.551,.96,2.54
212,0,.941,.502,.501,-.3
212,100,.347,.273,.207,-2.866
212,200,.083,.072,.055,-3.638
212,300,.026,.029,.02,-3.919
212,400,.018,.021,.014,-4.055
212,500,.031,.033,.023,-4.144
212,600,.092,.095,.076,-3.812
212,700,.359,.37,.269,-3.721
212,800,1.042,1.041,.693,-.889
212,900,1.686,1.675,1.114,2.055
212,1000,2.486,2.463,1.646,4.798
212,1100,3.367,3.27,2.208,7.52
212,1200,4.303,4.143,2.643,10.39
212,1300,5.077,4.845,3.066,10.53
212,1400,5.956,5.645,3.533,10.5
212,1500,6.093,5.773,3.565,11.13
212,1600,4.481,4.297,2.643,9.63
212,1700,5.044,4.747,2.891,11.11
212,1800,5.745,5.388,3.243,13.55
212,1900,5.074,4.773,2.841,12.17
212,2000,4.293,4.033,2.416,9.01
212,2100,3.405,3.185,1.946,5.614
212,2200,2.139,1.983,1.239,2.911
212,2300,1.491,1.362,.84,1.896
213,0,.881,.499,.469,-.697
213,100,.276,.219,.172,-3.309
213,200,.077,.074,.052,-3.619
213,300,.044,.047,.027,-3.33
213,400,.023,.026,.016,-3.644
213,500,.018,.02,.013,-3.783
213,600,.061,.063,.042,-3.115
213,700,.229,.228,.148,-2.57
213,800,.586,.576,.372,-1.072
213,900,1.047,1.024,.664,1.041
213,1000,1.302,1.264,.821,1.944
213,1100,2.183,2.094,1.365,4.831
213,1200,2.766,2.646,1.687,6.66
213,1300,4.009,3.825,2.397,9.6
213,1400,4.029,3.858,2.407,9.04
213,1500,3.754,3.57,2.23,7.56
213,1600,6.414,6.045,3.712,14.38
213,1700,6.014,5.675,3.427,14.39
213,1800,5.408,5.085,3.071,13.9
213,1900,5.061,4.761,2.864,13.34
213,2000,4.202,3.945,2.395,9.08
213,2100,3.3,3.087,1.912,5.617
213,2200,2.398,2.223,1.405,3.454
213,2300,1.569,1.436,.889,1.879
214,0,.843,.47,.456,-1.004
214,100,.279,.219,.176,-3.297
214,200,.064,.058,.045,-3.931
214,300,.021,.024,.016,-4.305
214,400,.014,.017,.012,-4.38
214,500,.024,.026,.018,-4.417
214,600,.069,.074,.057,-4.14
214,700,.285,.303,.232,-4.019
214,800,.857,.875,.606,-1.679
214,900,1.57,1.566,1.076,1.888
214,1000,1.389,1.355,.901,2.808
214,1100,1.972,1.899,1.186,5.755
214,1200,2.49,2.394,1.457,7.34
214,1300,3.838,3.666,2.182,10.62
214,1400,5.408,5.12,3.001,11.57
214,1500,4.828,4.555,2.621,10.97
214,1600,5.496,5.207,2.91,14.49
214,1700,2.254,2.196,1.236,7.5
214,1800,2.259,2.196,1.222,7.24
214,1900,1.906,1.855,1.025,6.125
214,2000,1.802,1.745,.952,5.937
214,2100,2.039,1.941,1.052,6.243
214,2200,1.163,1.093,.606,2.018
214,2300,.808,.746,.42,.936
215,0,.377,.354,.202,-.515
215,100,.083,.081,.05,-1.78
215,200,.021,.021,.013,-1.888
215,300,.008,.009,.005,-.356
215,400,.004,.006,.003,-.269
215,500,.005,.007,.003,.022
215,600,.022,.022,.013,.039
215,700,.105,.101,.06,-1.238
215,800,.523,.508,.278,1.172
215,900,.565,.545,.308,2.19
215,1000,.751,.72,.413,2.667
215,1100,1.087,1.038,.619,2.955
215,1200,2.408,2.267,1.409,4.203
215,1300,3.187,3.003,1.835,5.16
215,1400,2.663,2.529,1.587,3.907
215,1500,3.158,3.031,2.004,3.684
215,1600,3.233,3.106,2.193,3.468
215,1700,3.301,3.167,2.36,3.427
215,1800,3.015,2.899,2.204,3.258
215,1900,2.451,2.365,1.822,2.709
215,2000,2.342,2.259,1.756,2.756
215,2100,1.649,1.597,1.251,2.081
215,2200,1.122,1.086,.86,1.201
215,2300,.611,.595,.475,.527
216,0,.282,.276,.221,.172
216,100,.094,.093,.075,-.047
216,200,.019,.02,.017,-.275
216,300,.006,.007,.005,-.431
216,400,.003,.004,.003,-.437
216,500,.008,.008,.007,-.543
216,600,.028,.028,.024,-.424
216,700,.112,.11,.092,-.26
216,800,.311,.301,.249,.103
216,900,.798,.768,.64,.674
216,1000,1.232,1.18,.982,1.395
216,1100,1.799,1.718,1.419,2.019
216,1200,2.388,2.278,1.851,2.826
216,1300,3.187,3.037,2.385,4.338
216,1400,3.128,2.996,2.277,5.139
216,1500,3.182,3.054,2.236,6.013
216,1600,3.226,3.098,2.203,6.644
216,1700,3.388,3.244,2.248,7.68
216,1800,3.657,3.469,2.36,8.46
216,1900,3.677,3.455,2.321,8.15
216,2000,3.573,3.315,2.291,5.06
216,2100,3.174,2.928,2.093,3.403
216,2200,2.131,1.951,1.426,2.43
216,2300,.894,.803,.583,-.447
217,0,.428,.253,.293,-2.201
217,100,.188,.131,.142,-3.016
217,200,.034,.034,.027,-3.359
217,300,.009,.011,.008,-3.569
217,400,.006,.007,.006,-3.674
217,500,.013,.014,.01,-3.516
217,600,.045,.047,.036,-3.564
217,700,.228,.238,.189,-3.49
217,800,.763,.772,.552,-2.256
217,900,1.488,1.476,1.072,.938
217,1000,2.293,2.263,1.672,3.589
217,1100,3.178,3.081,2.309,4.71
217,1200,3.373,3.216,2.347,4.462
217,1300,4.254,4.03,2.889,6.202
217,1400,4.644,4.393,3.086,5.836
217,1500,4.099,3.839,2.671,6.069
217,1600,3.816,3.616,2.467,7.83
217,1700,3.578,3.408,2.258,7.92
217,1800,2.131,2.058,1.355,5.466
217,1900,1.16,1.121,.744,3.406
217,2000,.758,.727,.456,2.478
217,2100,.655,.628,.341,2.327
217,2200,.494,.474,.249,1.9
217,2300,.331,.319,.166,1.351
218,0,.145,.14,.073,.806
218,100,.032,.032,.018,.309
218,200,.005,.006,.003,.215
218,300,-.026,-.022,-.021,.17
218,400,0,.001,.001,.156
218,500,.002,.003,.002,.139
218,600,.01,.01,.006,.16
218,700,.041,.039,.02,.294
218,800,.137,.134,.065,.682
218,900,.245,.234,.115,1.084
218,1000,.394,.374,.181,1.634
218,1100,.773,.733,.348,2.851
218,1200,1.924,1.822,.841,6.406
218,1300,1.888,1.783,.803,6.407
218,1400,2.129,1.995,.923,7.11
218,1500,3.814,3.6,1.679,12.3
218,1600,2.851,2.723,1.329,9.69
218,1700,2.403,2.307,1.166,8.46
218,1800,2.735,2.613,1.303,9.5
218,1900,1.845,1.781,.91,6.127
218,2000,1.26,1.21,.588,4.349
218,2100,1.253,1.195,.548,4.364
218,2200,.578,.559,.262,2.209
218,2300,.399,.384,.182,1.647
219,0,.246,.238,.108,1.092
219,100,.041,.04,.02,.326
219,200,.009,.008,.005,.157
219,300,.001,.003,.001,.08
219,400,0,.002,0,.017
219,500,.003,.005,.003,-.071
219,600,.018,.018,.011,-.109
219,700,.065,.063,.038,-.03
219,800,.238,.227,.126,.733
219,900,.412,.391,.209,1.212
219,1000,.936,.887,.43,2.609
219,1100,1.61,1.512,.699,3.993
219,1200,1.791,1.686,.853,4.947
219,1300,4.114,3.801,1.807,6.578
219,1400,5.279,4.807,2.344,7.34
219,1500,5.7,5.203,2.672,8.17
219,1600,5.754,5.381,2.87,8.76
219,1700,5.493,5.147,2.849,8.93
219,1800,5.306,4.96,2.82,10.26
219,1900,4.63,4.355,2.502,12.02
219,2000,3.241,3.063,1.744,9.05
219,2100,2.507,2.342,1.37,4.955
219,2200,1.966,1.823,1.101,3.056
219,2300,1.411,1.289,.751,1.914
220,0,.571,.399,.33,-2.053
220,100,.091,.085,.06,-3.433
220,200,.016,.017,.011,-3.755
220,300,.002,.003,.003,-3.195
220,400,0,.003,.003,-2.709
220,500,.003,.005,.004,-3.315
220,600,.019,.02,.014,-3.581
220,700,.112,.111,.075,-3.457
220,800,.829,.818,.541,-.955
220,900,1.954,1.907,1.228,4.084
220,1000,1.65,1.597,1.012,3.651
220,1100,2.407,2.314,1.461,5.708
220,1200,2.464,2.354,1.434,6.374
220,1300,3.659,3.49,2.113,9.38
220,1400,3.14,2.997,1.788,8.11
220,1500,2.197,2.109,1.257,5.963
220,1600,1.859,1.783,1.061,5.196
220,1700,1.831,1.752,1.036,5.232
220,1800,2.354,2.245,1.3,6.819
220,1900,1.738,1.664,.96,5.362
220,2000,.941,.899,.48,3.175
220,2100,1.042,.994,.491,3.81
220,2200,.593,.57,.28,2.445
220,2300,.275,.264,.122,1.291
221,0,.191,.184,.082,.98
221,100,.025,.025,.012,.343
221,200,.003,.003,.002,.221
221,300,0,0,0,.216
221,400,0,0,0,.228
221,500,0,0,0,.244
221,600,.005,.006,.003,.275
221,700,.039,.039,.018,.425
221,800,.126,.122,.054,.77
221,900,.306,.292,.127,1.486
221,1000,.505,.484,.209,2.13
221,1100,.87,.825,.353,3.379
221,1200,1.342,1.269,.536,4.898
221,1300,1.804,1.701,.713,6.371
221,1400,1.821,1.716,.713,6.34
221,1500,2.288,2.158,.903,7.81
221,1600,2.052,1.942,.835,7.12
221,1700,2.108,1.991,.872,7.42
221,1800,2.101,1.964,.927,7.22
221,1900,2.8,2.613,1.269,9.2
221,2000,1.882,1.796,.898,6.68
221,2100,1.276,1.208,.628,3.225
221,2200,1.253,1.155,.63,2.811
221,2300,.459,.413,.237,-.728
222,0,.474,.348,.241,-1.166
222,100,.05,.049,.031,-2.95
222,200,.009,.01,.007,-3.232
222,300,0,.002,.002,-3.006
222,400,0,.002,.001,-3.435
222,500,.001,.002,.002,-2.565
222,600,.015,.016,.011,-3.716
222,700,.077,.077,.051,-3.687
222,800,.564,.562,.34,-2.36
222,900,1.372,1.343,.791,1.511
222,1000,2.441,2.371,1.439,5.721
222,1100,3.023,2.919,1.841,6.18
222,1200,3.698,3.51,2.147,7.63
222,1300,3.668,3.413,2.106,9.55
222,1400,3.203,3.055,1.89,9.04
222,1500,3.337,3.199,1.986,9.37
222,1600,3.075,2.941,1.855,8.14
222,1700,3.106,2.978,1.86,8.24
222,1800,2.116,2.044,1.286,5.236
222,1900,1.747,1.685,1.063,4.321
222,2000,1.781,1.708,1.077,4.696
222,2100,1.15,1.085,.696,3.188
222,2200,.525,.5,.336,1.304
222,2300,.34,.326,.249,.517
223,0,.191,.184,.151,.083
223,100,.04,.04,.034,-.151
223,200,.006,.006,.006,-.226
223,300,0,.002,.001,-.205
223,400,0,0,0,-.194
223,500,0,0,.002,-.262
223,600,.01,.011,.01,-.261
223,700,.054,.054,.049,-.1
223,800,.221,.214,.192,.031
223,900,.71,.679,.604,.444
223,1000,1.286,1.222,1.075,.817
223,1100,2.469,2.352,2.063,1.656
223,1200,3.873,3.684,3.215,.777
223,1300,3.897,3.716,3.234,-.965
223,1400,4.274,4.075,3.55,-1.129
223,1500,5.165,4.909,4.187,-1.324
223,1600,4.534,4.384,3.72,.503
223,1700,5.503,5.205,4.407,.122
223,1800,3.787,3.557,3.008,2.135
223,1900,3.15,2.973,2.494,3.036
223,2000,2.411,2.297,1.913,2.33
223,2100,1.747,1.697,1.405,1.82
223,2200,.918,.895,.752,.958
223,2300,.706,.684,.578,.605
224,0,.305,.282,.256,-1.169
224,100,.066,.065,.057,-1.045
224,200,.004,.005,.004,-.365
224,300,0,0,0,-.336
224,400,0,0,0,-.363
224,500,0,0,0,-.383
224,600,.01,.01,.009,-.706
224,700,.075,.075,.063,-.477
224,800,.347,.337,.282,.227
224,900,.583,.564,.472,.521
224,1000,1.465,1.404,1.163,1.549
224,1100,1.511,1.45,1.202,1.379
224,1200,1.964,1.874,1.558,1.927
224,1300,3.178,3.035,2.498,3.108
224,1400,3.426,3.288,2.702,3.146
224,1500,3.623,3.496,2.856,3.136
224,1600,4.028,3.922,3.148,3.758
224,1700,4.626,4.553,3.516,4.448
224,1800,3.755,3.665,2.716,4.799
224,1900,2.834,2.747,1.98,4.295
224,2000,2.184,2.118,1.567,3.108
224,2100,1.142,1.081,.815,1.562
224,2200,.677,.627,.49,.987
224,2300,.416,.388,.304,.638
225,0,.121,.113,.091,.093
225,100,.022,.022,.018,-.138
225,200,.004,.006,.004,-.207
225,300,0,.002,0,-.209
225,400,0,0,0,-.184
225,500,0,.002,0,-.163
225,600,.005,.006,.005,-.137
225,700,.075,.072,.061,-.061
225,800,.253,.241,.203,.187
225,900,.61,.579,.484,.559
225,1000,1.093,1.038,.867,.876
225,1100,1.321,1.265,1.055,.955
225,1200,2.117,2.052,1.696,1.376
225,1300,1.993,1.886,1.604,1.257
225,1400,2.539,2.386,2.052,1.505
225,1500,3.441,3.263,2.795,1.812
225,1600,3.917,3.71,3.243,2.03
225,1700,3.979,3.767,3.324,2.197
225,1800,3.764,3.577,3.142,2.023
225,1900,2.881,2.741,2.396,1.679
225,2000,1.906,1.802,1.578,1.111
225,2100,1.467,1.391,1.213,.713
225,2200,.866,.825,.711,.38
225,2300,.4,.382,.33,-.146
226,0,.155,.15,.132,-.118
226,100,.026,.026,.024,-.24
226,200,.002,.002,.002,-.163
226,300,0,0,0,-.148
226,400,0,0,0,-.13
226,500,0,0,0,-.111
226,600,.005,.005,.005,-.12
226,700,.064,.063,.058,-.058
226,800,.295,.288,.262,.103
226,900,.525,.51,.466,.25
226,1000,1.425,1.368,1.243,.578
226,1100,2.321,2.236,2.027,.907
226,1200,2.506,2.419,2.207,.972
226,1300,2.991,2.882,2.631,1.076
226,1400,3.619,3.491,3.18,1.296
226,1500,4.098,3.955,3.608,1.211
226,1600,3.832,3.721,3.385,1.136
226,1700,3.792,3.69,3.354,1.171
226,1800,3.186,3.104,2.813,1.077
226,1900,2.481,2.432,2.19,1.017
226,2000,1.878,1.845,1.661,.822
226,2100,1.312,1.291,1.161,.599
226,2200,.808,.798,.717,.449
226,2300,.413,.41,.369,.236
227,0,.142,.142,.128,.017
227,100,.02,.02,.019,-.1
