day_of_year,hour,r1,r2,r3,NR
171,1800,6.234,4.178,13.78
171,1900,5.656,3.804,12.18
171,2000,4.904,3.33,9.68
171,2100,4.048,2.789,6.566
171,2200,3.165,2.219,3.185
171,2300,2.313,1.649,.269
172,0,1.592,1.134,-1.921
172,100,.995,.691,-3.727
172,200,.572,.429,-4.775
172,300,.334,.31,-4.506
172,400,.192,.146,-3.633
172,500,.237,.172,-3.514
172,600,.303,.217,-2.977
172,700,.598,.421,-1.437
172,800,.931,.653,-1.036
172,900,1.857,1.318,-.514
172,1000,3.22,2.281,-.911
172,1100,4.346,3.026,-1.142
172,1200,5.693,3.884,.998
172,1300,5.619,3.82,3.711
172,1400,5.405,3.633,5.164
172,1500,6.71,4.464,9.33
172,1600,6.715,4.416,12.11
172,1700,6.589,4.313,14.21
172,1800,6.214,4.077,14.39
172,1900,5.73,3.779,13.26
172,2000,4.932,3.269,10.7
172,2100,4.06,2.717,7.64
172,2200,3.096,2.09,4.32
172,2300,2.313,1.566,1.806
173,0,1.603,1.072,-.407
173,100,.696,.462,-3.209
173,200,.539,.371,-3.802
173,300,.274,.25,-4.928
173,400,.314,.241,-4.047
173,500,.333,.253,-4.391
173,600,.687,.487,-3.402
173,700,1.001,.682,-2.401
173,800,1.857,1.281,-.702
173,900,2.752,1.918,-.813
173,1000,3.073,2.117,-1.791
173,1100,4.521,3.071,-.276
173,1200,5.073,3.411,.359
173,1300,5.423,3.611,2.665
173,1400,4.584,3.052,3.531
173,1500,6.871,4.568,9.63
173,1600,6.804,4.496,11.72
173,1700,6.613,4.352,13.56
173,1800,6.206,4.084,13.8
173,1900,5.588,3.712,12.2
173,2000,4.83,3.258,9.54
173,2100,3.966,2.72,6.449
173,2200,3.079,2.146,3.319
173,2300,2.258,1.591,.651
174,0,1.555,1.094,-1.398
174,100,.997,.691,-3.176
174,200,.537,.406,-4.289
174,300,.257,.258,-5.188
174,400,.262,.225,-4.471
174,500,.357,.3,-4.73
174,600,.612,.469,-3.888
174,700,1.197,.86,-2.142
174,800,1.903,1.385,-1.237
174,900,2.55,1.864,-2.17
174,1000,3.446,2.455,-2.777
174,1100,4.707,3.282,-1.169
174,1200,7.34,5.037,5.468
174,1300,5.22,3.593,4.168
174,1400,5.357,3.67,5.111
174,1500,5.877,4.01,7.29
174,1600,7.02,4.734,11.4
174,1700,5.851,3.922,10.47
174,1800,5.956,4.019,12.32
174,1900,5.215,3.547,10.35
174,2000,4.07,2.799,7.11
174,2100,3.687,2.58,5.092
174,2200,2.121,1.501,.851
174,2300,2.287,1.625,1.46
175,0,1.675,1.202,-1.492
175,100,.926,.661,-3.813
175,200,.511,.399,-4.878
175,300,.258,.235,-5.066
175,400,.181,.151,-3.934
175,500,.193,.141,-2.418
175,600,.403,.286,-1.492
175,700,.708,.502,-1.359
175,800,.931,.672,-2.088
175,900,1.562,1.123,-1.502
175,1000,2.691,1.907,-.988
175,1100,3.993,2.784,-.193
175,1200,5.133,3.521,.221
175,1300,5.82,3.942,3.062
175,1400,6.507,4.405,5.248
175,1500,6.506,4.383,7.12
175,1600,6.333,4.266,9.19
175,1700,5.831,3.974,9.4
175,1800,5.994,4.057,11.74
175,1900,5.683,3.854,11.71
175,2000,4.613,3.179,8.33
175,2100,3.582,2.515,4.822
175,2200,2.385,1.691,1.809
175,2300,1.439,1.019,.414
176,0,.877,.625,-1.305
176,100,.508,.363,-1.74
176,200,.221,.161,-2.72
176,300,.189,.137,-3.586
176,400,.207,.15,-3.049
176,500,.117,.089,-4.564
176,600,.439,.313,-2.042
176,700,.771,.551,-1.159
176,800,2.34,1.673,1.568
176,900,1.706,1.195,1.06
176,1000,3.854,2.743,-.723
176,1100,4.765,3.328,1.322
176,1200,4.197,2.89,2.655
176,1300,7.31,5.002,8.72
176,1400,7.4,5.034,7.98
176,1500,6.991,4.714,8.46
176,1600,6.76,4.505,10.77
176,1700,6.587,4.381,12.83
176,1800,6.209,4.137,13.27
176,1900,5.628,3.774,12.02
176,2000,4.893,3.322,9.49
176,2100,4.074,2.808,6.504
176,2200,3.674,2.553,5.015
176,2300,3.099,2.153,3.514
177,0,1.717,1.196,-.381
177,100,1.071,.737,-2.965
177,200,.558,.418,-4.444
177,300,.275,.274,-5.288
177,400,.265,.212,-4.024
177,500,.21,.147,-2.112
177,600,.293,.205,-.549
177,700,.395,.283,.553
177,800,.643,.456,.851
177,900,.882,.622,1.228
177,1000,1.66,1.127,2.299
177,1100,2.337,1.578,2.597
177,1200,2.344,1.594,2.41
177,1300,2.71,1.853,2.125
177,1400,3.449,2.31,3.217
177,1500,3.85,2.61,3.622
177,1600,4.305,2.782,3.402
177,1700,3.695,2.21,3.341
177,1800,3.304,2.045,.522
177,1900,2.796,1.737,-.397
177,2000,2.208,1.376,.433
177,2100,1.665,1.032,.92
177,2200,1.839,1.135,1.208
177,2300,1.952,1.188,1.618
178,0,.911,.546,.942
178,100,.536,.323,.928
178,200,.328,.199,-.623
178,300,.297,.209,-4.629
178,400,.348,.189,-1.72
178,500,.408,.25,-3.046
178,600,.663,.417,-3.134
178,700,1.122,.722,-2.001
178,800,1.706,1.164,-1.234
178,900,2.437,1.712,-.792
178,1000,3.299,2.315,-.804
178,1100,4.172,2.921,-1.091
178,1200,5.008,3.532,-1.173
178,1300,5.735,4.001,-.973
178,1400,6.246,4.328,-.285
178,1500,6.573,4.501,1.819
178,1600,6.666,4.49,5.049
178,1700,6.5,4.336,8.37
178,1800,6.112,4.064,10.81
178,1900,5.524,3.706,11.44
178,2000,4.787,3.27,9.92
178,2100,4.054,2.831,7.16
178,2200,3.129,2.237,3.43
178,2300,2.234,1.639,.201
179,0,1.532,1.13,-1.761
179,100,.981,.715,-3.326
179,200,.536,.427,-4.343
179,300,.346,.329,-4.423
179,400,.317,.264,-3.802
179,500,.197,.157,-4.264
179,600,.545,.395,-2.613
179,700,1.014,.727,-1.614
179,800,1.113,.786,.388
179,900,1.673,1.17,1.788
179,1000,1.891,1.333,2.56
179,1100,1.835,1.328,1.956
179,1200,2.81,2.034,2.886
179,1300,3.116,2.267,3.025
179,1400,3.934,2.789,4.64
179,1500,3.441,2.449,3.895
179,1600,4.057,2.874,3.825
179,1700,6.206,4.241,8.42
179,1800,5.531,3.812,9.07
179,1900,5.29,3.661,9.28
179,2000,4.145,2.882,7.2
179,2100,3.351,2.371,4.851
179,2200,2.828,2.032,3.177
179,2300,1.361,.971,1.234
180,0,.622,.456,.967
180,100,.302,.225,.644
180,200,.194,.143,.282
180,300,.136,.1,-.104
180,400,.113,.085,-1.969
180,500,.293,.206,-1.772
180,600,.34,.238,-2.542
180,700,1.497,1.003,-.475
180,800,1.29,.898,-.017
180,900,1.482,1.028,.855
180,1000,2.145,1.473,3.018
180,1100,2.681,1.839,4.208
180,1200,3.636,2.469,5.618
180,1300,3.566,2.444,6.09
180,1400,4.224,2.889,6.705
180,1500,3.911,2.712,5.889
180,1600,4.498,3.082,7.84
180,1700,6.095,4.023,11.98
180,1800,6.114,4.019,13.64
180,1900,4.129,2.764,7.88
180,2000,3.153,2.137,5.3
180,2100,2.485,1.679,4.712
180,2200,2.143,1.44,4.02
180,2300,1.753,1.203,3.29
181,0,1.42,.943,2.411
181,100,.413,.284,1.18
181,200,.185,.13,.851
181,300,.084,.055,.604
181,400,.144,.066,.669
181,500,.137,.055,.595
181,600,.17,.077,.621
181,700,.381,.202,1.08
181,800,.569,.324,1.428
181,900,.901,.533,1.86
181,1000,1.2,.708,1.971
181,1100,1.828,1.061,2.41
181,1200,2.118,1.298,2.636
181,1300,2.992,1.731,3.731
181,1400,2.758,1.594,3.191
181,1500,3.173,1.793,3.491
181,1600,3.922,2.223,4.878
181,1700,3.634,2.105,4.376
181,1800,2.815,1.672,2.321
181,1900,2.781,1.672,3.024
181,2000,2.155,1.277,2.336
181,2100,2.543,1.439,2.889
181,2200,1.769,.999,1.812
181,2300,1.317,.793,.931
182,0,.894,.557,.801
182,100,.32,.214,.215
182,200,.174,.109,.112
182,300,.142,.09,.041
182,400,.206,.126,.152
182,500,.159,.108,.029
182,600,.234,.159,.045
182,700,.448,.305,-.079
182,800,.752,.512,-.226
182,900,1.284,.845,.136
182,1000,1.973,1.39,.228
182,1100,3.379,2.194,.477
182,1200,4.646,3.131,-4.932
182,1300,5.814,4.036,-8.43
182,1400,6.345,4.563,-6.842
182,1500,6.535,4.901,-3.615
182,1600,6.638,4.988,-.269
182,1700,6.499,4.947,3.598
182,1800,6.127,4.627,6.486
182,1900,5.576,4.189,7.32
182,2000,4.143,3.12,4.156
182,2100,3.149,2.369,2.077
182,2200,2.236,1.689,.881
182,2300,.91,.697,-.103
183,0,.955,.723,.496
183,100,.258,.199,-.071
183,200,.273,.204,.258
183,300,.114,.089,.091
183,400,.096,.078,.013
183,500,.173,.143,.017
183,600,.308,.256,.075
183,700,.44,.365,.128
183,800,1,.821,.099
183,900,1.204,.986,.159
183,1000,1.973,1.636,-.303
183,1100,2.985,2.518,-.289
183,1200,3.997,3.39,-.315
183,1300,4.837,4.038,-.493
183,1400,5.33,4.363,.142
183,1500,4.875,3.914,.207
183,1600,5.704,4.522,.764
183,1700,4.832,3.761,.714
183,1800,4.265,3.34,.517
183,1900,4.283,3.333,.869
183,2000,3.083,2.428,.45
183,2100,2.309,1.824,.365
183,2200,1.811,1.429,.397
183,2300,1.839,1.417,.441
184,0,.692,.533,-.267
184,100,.397,.306,-.152
184,200,.282,.219,-.093
184,300,.267,.21,-.086
184,400,.264,.21,-.165
184,500,.178,.144,-.416
184,600,.302,.245,-.056
184,700,.645,.521,.006
184,800,1.134,.911,.309
184,900,1.842,1.475,.343
184,1000,2.527,2.044,.644
184,1100,3.104,2.523,.37
184,1200,4.181,3.37,-1.431
184,1300,5.715,4.608,-.781
184,1400,6.325,5.024,-6.03
184,1500,6.542,5.135,-7.28
184,1600,6.658,5.172,.321
184,1700,6.477,4.962,7.71
184,1800,6.076,4.621,9.4
184,1900,5.543,4.243,7.49
184,2000,4.809,3.704,5.32
184,2100,3.951,3.062,3.435
184,2200,3.06,2.396,1.924
184,2300,2.21,1.761,-.05
185,0,1.49,1.196,-1.311
185,100,.918,.743,-2.686
185,200,.465,.431,-3.641
185,300,.214,.261,-4.04
185,400,.209,.216,-3.565
185,500,.29,.285,-3.52
185,600,.561,.488,-2.4
185,700,1.068,.842,-.507
185,800,1.672,1.337,.16
185,900,2.411,1.949,-.278
185,1000,3.281,2.617,-1.395
185,1100,4.153,3.281,-3.165
185,1200,4.983,3.898,-4.555
185,1300,5.699,4.446,-3.036
185,1400,6.118,4.778,2.842
185,1500,6.566,5.083,6.508
185,1600,6.475,4.96,8.91
185,1700,6.393,4.851,9.7
185,1800,6.159,4.651,9.77
185,1900,5.558,4.204,8.99
185,2000,4.81,3.662,7.09
185,2100,3.957,3.054,3.854
185,2200,3.058,2.385,1.148
185,2300,2.209,1.734,.365
186,0,1.488,1.175,-.064
186,100,.911,.726,-1.793
186,200,.454,.414,-3.097
186,300,.208,.247,-3.683
186,400,.192,.193,-3.221
186,500,.28,.269,-3.173
186,600,.545,.466,-1.938
186,700,1.05,.813,-.077
186,800,1.651,1.308,.451
186,900,2.329,1.876,-.413
186,1000,3.222,2.566,-2.609
186,1100,4.135,3.267,-3.96
186,1200,4.79,3.753,-1.9
186,1300,5.911,4.614,1.521
186,1400,6.233,4.842,3.995
186,1500,6.686,5.075,8.4
186,1600,6.723,5,11.6
186,1700,6.352,4.681,11.78
186,1800,6.173,4.468,12.44
186,1900,5.613,4.083,11.48
186,2000,4.804,3.518,8.67
186,2100,3.934,2.921,5.083
186,2200,3.019,2.258,1.764
186,2300,2.158,1.643,.371
187,0,1.441,1.102,.001
187,100,.869,.671,-1.689
187,200,.433,.38,-3.168
187,300,.204,.227,-3.711
187,400,.193,.186,-3.402
187,500,.27,.251,-3.23
187,600,.537,.45,-2.204
187,700,1.052,.794,-1.008
187,800,1.654,1.271,-1.186
187,900,2.38,1.859,-1.752
187,1000,3.261,2.513,-1.458
187,1100,4.167,3.183,-.183
187,1200,5.017,3.799,.844
187,1300,5.718,4.307,2.039
187,1400,6.257,4.702,3.974
187,1500,6.586,4.928,6.104
187,1600,6.686,4.951,8.85
187,1700,6.543,4.809,11.24
187,1800,6.164,4.52,12.07
187,1900,5.542,4.077,11.09
187,2000,4.826,3.574,8.65
187,2100,3.987,2.987,4.897
187,2200,2.907,2.207,1.059
187,2300,2.345,1.795,-.07
188,0,1.456,1.117,-.858
188,100,.881,.673,-2.114
188,200,.463,.394,-3.451
188,300,.223,.233,-4.244
188,400,.216,.201,-4.05
188,500,.289,.265,-3.915
188,600,.515,.432,-2.903
188,700,1.026,.763,-1.344
188,800,1.596,1.189,-.851
188,900,2.338,1.748,-.456
188,1000,3.204,2.368,-.372
188,1100,4.104,2.98,-.312
188,1200,4.916,3.517,-.761
188,1300,5.676,4.024,.628
188,1400,6.283,4.405,3.223
188,1500,6.503,4.438,7.97
188,1600,6.509,4.386,11.14
188,1700,6.204,4.18,12.11
188,1800,4.979,3.357,10.19
188,1900,5.356,3.611,12.87
188,2000,3.857,2.632,7.9
188,2100,2.375,1.637,3.643
188,2200,2.301,1.584,3.538
188,2300,1.037,.716,.139
189,0,.805,.556,.072
189,100,.575,.398,-1.096
189,200,.25,.176,-2.204
189,300,.137,.098,-1.697
189,400,.104,.075,-1.829
189,500,.158,.112,-.996
189,600,.171,.123,-.311
189,700,.404,.284,.327
189,800,.721,.503,1.107
189,900,1.243,.868,1.964
189,1000,1.325,.973,1.143
189,1100,1.928,1.46,.775
189,1200,2.727,1.977,2.074
189,1300,3.154,2.249,2.831
189,1400,3.354,2.378,3.408
189,1500,3.843,2.687,4.678
189,1600,4.226,2.932,5.579
189,1700,4.149,2.863,6.05
189,1800,4.406,2.981,8.06
189,1900,2.924,2.038,4.163
189,2000,2.554,1.773,3.777
189,2100,2.274,1.563,3.972
189,2200,1.716,1.165,3.317
189,2300,1.026,.686,2.069
190,0,.479,.327,1.029
190,100,.301,.203,.674
190,200,.261,.169,.575
190,300,.097,.065,.158
190,400,.055,.039,-.146
190,500,.073,.051,.009
190,600,.175,.112,.239
190,700,.331,.206,.445
190,800,.633,.378,.79
190,900,.888,.578,.79
190,1000,1.161,.772,1.154
190,1100,2.092,1.366,1.838
190,1200,1.941,1.343,-.143
190,1300,2.837,1.998,-.615
190,1400,4.051,2.852,-.399
190,1500,4.065,2.901,.042
190,1600,4.175,3.03,-.555
190,1700,3.662,2.702,-.854
190,1800,3.003,2.215,-1.005
190,1900,2.625,1.916,-1.076
190,2000,2.62,1.964,-1.07
190,2100,1.973,1.507,-.848
190,2200,1.618,1.192,-.599
190,2300,1.073,.787,-.25
191,0,.631,.466,.031
191,100,.516,.38,.17
191,200,.211,.155,.045
191,300,.142,.096,.016
191,400,.104,.076,-.147
191,500,.131,.1,-.152
191,600,.167,.129,.081
191,700,.529,.397,.215
191,800,.758,.566,-.045
191,900,2.008,1.436,-.354
191,1000,2.83,1.704,-.296
191,1100,3.333,2.017,.328
191,1200,3.846,2.461,1.348
191,1300,3.894,2.668,2.293
191,1400,4.667,3.293,2.553
191,1500,5.58,3.968,2.611
191,1600,5.598,4.096,4.429
191,1700,5.891,4.173,6.118
191,1800,6.028,4.137,6.62
191,1900,5.723,4.019,6.918
191,2000,4.083,2.91,5.5
191,2100,2.593,1.861,2.918
191,2200,1.664,1.147,1.281
191,2300,1.319,.907,1.258
192,0,.702,.492,.807
192,100,.334,.221,.355
192,200,.273,.194,.226
192,300,.244,.206,-.262
192,400,.143,.114,-.287
192,500,.146,.116,-.42
192,600,.277,.218,-.634
192,700,1.494,1.239,1.068
192,800,1.175,.817,.833
192,900,1.688,1.124,1.285
192,1000,2.129,1.41,1.415
192,1100,2.594,1.741,1.43
192,1200,2.808,1.949,1.723
192,1300,3.582,2.581,2.296
192,1400,3.853,2.78,2.007
192,1500,3.615,2.545,.522
192,1600,3.401,2.424,-.283
192,1700,3.195,2.27,-.933
192,1800,4.507,3.202,-.302
192,1900,3.169,2.203,.649
192,2000,2.518,1.614,1.165
192,2100,2.136,1.332,.684
192,2200,1.586,.997,.676
192,2300,.866,.543,.589
193,0,.467,.291,.426
193,100,.246,.148,.23
193,200,.244,.167,.239
193,300,.192,.128,.155
193,400,.104,.082,.039
193,500,.166,.126,.098
193,600,.263,.196,.187
193,700,.475,.348,.469
193,800,.54,.399,.454
193,900,.96,.704,.705
193,1000,1.483,1.111,.823
193,1100,2.002,1.519,1.015
193,1200,3.073,2.271,1.182
193,1300,3.678,2.307,2.124
193,1400,5.743,3.313,4.994
193,1500,6.138,3.751,1.547
193,1600,6.2,3.823,4.469
193,1700,5.872,3.629,5.066
193,1800,5.469,3.517,6.298
193,1900,5.01,3.234,7.71
193,2000,4.345,2.943,7.24
193,2100,3.511,2.449,5.752
193,2200,2.571,1.827,4.245
193,2300,1.518,1.049,2.24
194,0,.8,.551,.713
194,100,.619,.448,-.313
194,200,.301,.219,-1.179
194,300,.16,.127,-1.391
194,400,.103,.079,-1.715
194,500,.171,.16,-2.924
194,600,.403,.344,-2.25
194,700,.886,.651,-.392
194,800,1.488,1.093,1.702
194,900,2.201,1.646,2.19
194,1000,3.064,2.255,2.313
194,1100,3.929,2.873,2.454
194,1200,4.757,3.447,2.463
194,1300,5.478,3.917,1.372
194,1400,6.016,4.266,.751
194,1500,6.346,4.48,2.868
194,1600,6.429,4.509,6.597
194,1700,6.36,4.434,10.88
194,1800,5.964,4.166,13.02
194,1900,5.404,3.831,11.88
194,2000,4.677,3.318,8.32
194,2100,3.832,2.766,5.345
194,2200,2.943,2.127,2.415
194,2300,2.092,1.539,-.091
195,0,1.328,.982,-1.999
195,100,.764,.59,-3.563
195,200,.341,.31,-4.45
195,300,.166,.179,-4.397
195,400,.159,.15,-4.626
195,500,.218,.202,-3.915
195,600,.368,.316,-2.966
195,700,.761,.569,-1.237
195,800,1.481,1.106,.664
195,900,2.183,1.661,.832
195,1000,3.102,2.315,.502
195,1100,3.535,2.614,-.772
195,1200,4.703,3.451,-1.861
195,1300,5.476,3.978,-2.249
195,1400,6.027,4.318,.744
195,1500,6.365,4.478,5.287
195,1600,6.487,4.485,9.82
195,1700,6.349,4.35,12.42
195,1800,5.978,4.101,12.92
195,1900,5.398,3.748,11.82
195,2000,4.654,3.294,9.38
195,2100,3.793,2.744,5.767
195,2200,2.912,2.143,2.338
195,2300,2.073,1.548,-.372
196,0,1.346,.999,-2.332
196,100,.74,.571,-4.153
196,200,.25,.219,-4.9
196,300,.071,.058,-4.464
196,400,.062,.05,-4.392
196,500,.138,.12,-3.227
196,600,.377,.328,-3.394
196,700,.857,.638,-1.694
196,800,1.469,1.084,-.213
196,900,2.186,1.64,-.179
196,1000,3.054,2.243,-.721
196,1100,3.989,2.879,-1.264
196,1200,4.719,3.343,-.906
196,1300,5.663,3.94,-.149
196,1400,5.914,4.082,3.103
196,1500,4.932,3.412,6.522
196,1600,5.21,3.618,7.56
196,1700,5.153,3.571,8.19
196,1800,4.501,3.123,7.77
196,1900,3.394,2.379,5.034
196,2000,2.725,1.913,4.006
196,2100,1.817,1.29,2.5
196,2200,1.599,1.127,2.294
196,2300,.815,.575,1.018
197,0,.502,.355,.629
197,100,.324,.229,.452
197,200,.115,.084,.043
197,300,.04,.033,-.107
197,400,.031,.042,-.162
197,500,.046,.071,-.303
197,600,.111,.173,-.772
197,700,.208,.34,-1.688
197,800,.298,.54,-2.663
197,900,.625,.928,-2.543
197,1000,1.713,1.408,-.133
197,1100,2.407,1.911,1.041
197,1200,2.685,2.102,1.06
197,1300,3.436,2.617,2.319
197,1400,4.594,3.383,4.356
197,1500,4.806,3.418,5.413
197,1600,5.118,3.573,6.947
197,1700,4.467,3.141,6.222
197,1800,3.931,2.776,5.092
197,1900,5.091,3.591,7.19
197,2000,4.428,3.149,6.28
197,2100,2.126,1.518,2.314
197,2200,1.776,1.286,2.05
197,2300,1.318,.974,1.349
198,0,.744,.563,-.212
198,100,.538,.425,-.342
198,200,.171,.129,.24
198,300,.053,.041,-.123
198,400,.07,.054,-.005
198,500,.085,.066,-.006
198,600,.171,.131,.178
198,700,.286,.216,.364
198,800,.671,.499,1.071
198,900,.98,.72,1.469
198,1000,1.586,1.147,1.959
198,1100,2.236,1.638,2.182
198,1200,3.104,2.326,2.334
198,1300,3.46,2.581,3.394
198,1400,3.514,2.645,3.356
198,1500,3.817,2.96,2.902
198,1600,3.755,2.946,1.3
198,1700,3.954,3.089,.529
198,1800,3.643,2.805,-.006
198,1900,3.436,2.667,-.065
198,2000,2.747,2.126,-.053
198,2100,2.049,1.606,-.131
198,2200,1.404,1.069,-.197
198,2300,.878,.705,-.037
199,0,.545,.455,.026
199,100,.32,.266,-.044
199,200,.135,.113,-.149
199,300,.062,.052,-.31
199,400,.041,.036,-.35
199,500,.05,.044,-.259
199,600,.099,.085,-.086
199,700,.441,.365,0
199,800,1.006,.802,.288
199,900,1.366,1.123,.298
199,1000,2.176,1.756,.13
199,1100,3.678,2.819,-4.681
199,1200,4.386,3.386,-6.667
199,1300,5.352,4.314,-10.07
199,1400,5.917,4.78,-8.71
199,1500,6.298,5.127,-5.957
199,1600,6.418,5.248,-6.069
199,1700,6.316,5.153,-4.201
199,1800,5.945,4.847,.013
199,1900,5.344,4.397,3.47
199,2000,4.579,3.805,4.204
199,2100,3.696,3.102,2.354
199,2200,2.764,2.338,-.327
199,2300,1.966,1.676,-1.896
200,0,1.257,1.059,-2.733
200,100,.635,.571,-3.773
200,200,.249,.265,-4.353
200,300,.097,.117,-3.938
200,400,.076,.082,-4.405
200,500,.122,.131,-4.061
200,600,.3,.308,-3.633
200,700,.759,.666,-2.479
200,800,1.413,1.196,-1.598
200,900,2.133,1.855,-2.214
200,1000,3.009,2.576,-3.05
200,1100,3.9,3.294,-3.544
200,1200,4.745,3.957,-4.254
200,1300,5.475,4.524,-6.329
200,1400,6.022,4.952,-6.646
200,1500,6.32,5.161,-2.999
200,1600,6.472,5.132,2.853
200,1700,6.316,4.863,9.55
200,1800,5.923,4.471,9.69
200,1900,5.367,4.026,7.78
200,2000,4.596,3.492,6.284
200,2100,3.715,2.86,3.469
200,2200,2.809,2.189,.889
200,2300,1.955,1.541,-1.228
201,0,1.24,.973,-2.742
201,100,.608,.525,-4.313
201,200,.228,.237,-4.989
201,300,.087,.102,-4.453
201,400,.064,.065,-4.538
201,500,.105,.107,-4.322
201,600,.273,.266,-3.868
201,700,.713,.593,-2.222
201,800,1.365,1.08,-.344
201,900,2.074,1.683,-.24
201,1000,2.958,2.347,-.999
201,1100,3.85,3.016,-2.103
201,1200,4.557,3.531,-3.627
201,1300,5.24,4.032,-4.114
201,1400,6.013,4.587,-2.433
201,1500,6.341,4.798,1.047
201,1600,6.457,4.813,5.285
201,1700,6.309,4.649,7.7
201,1800,5.93,4.353,8.12
201,1900,5.33,3.935,7.82
201,2000,4.566,3.409,6.461
201,2100,3.669,2.784,3.858
201,2200,2.749,2.112,.894
201,2300,1.904,1.475,-1.316
202,0,1.147,.875,-3.213
202,100,.4,.327,-3.571
202,200,.075,.063,-2.426
202,300,.04,.035,-.712
202,400,.033,.028,-1.171
202,500,.046,.04,-1.536
202,600,.092,.077,-2.445
202,700,.276,.221,-1.589
202,800,1.261,.967,-.158
202,900,1.475,1.167,-2.042
202,1000,2.832,2.179,-1.807
202,1100,3.728,2.827,-2.111
202,1200,4.587,3.435,-2.787
202,1300,5.25,3.954,-3.37
202,1400,5.756,4.335,-2.631
202,1500,6.1,4.519,-.874
202,1600,6.246,4.495,3.385
202,1700,6.129,4.336,8.42
202,1800,5.754,4.048,10.72
202,1900,5.176,3.663,10.5
202,2000,4.436,3.184,7.9
202,2100,4.044,2.913,6.868
202,2200,2.057,1.494,1.11
202,2300,1.718,1.263,.155
203,0,.915,.667,-.657
203,100,.451,.346,-2.34
203,200,.117,.09,-2.224
203,300,.061,.047,-.649
203,400,.038,.03,-.04
203,500,.042,.035,-.078
203,600,.116,.09,-.119
203,700,.402,.286,.282
203,800,1.375,.862,4.17
203,900,2.035,1.471,2.418
203,1000,2.82,2.085,-3.464
203,1100,3.706,2.712,-9.3
203,1200,4.522,3.295,-12.98
203,1300,5.254,3.798,-4.089
203,1400,5.86,4.186,-2.907
203,1500,6.26,4.493,1.021
203,1600,6.336,4.538,11.42
203,1700,6.189,4.352,13.47
203,1800,5.812,4.02,12.42
203,1900,5.216,3.604,10.03
203,2000,4.462,3.103,7.45
203,2100,3.587,2.514,4.623
203,2200,2.688,1.906,1.668
203,2300,1.845,1.322,-.577
204,0,1.139,.803,-2.476
204,100,.508,.401,-4.262
204,200,.17,.158,-4.702
204,300,.052,.043,-4.022
204,400,.041,.032,-3.891
204,500,.055,.043,-4
204,600,.2,.175,-3.455
204,700,.61,.463,-1.441
204,800,1.263,.902,.424
204,900,1.965,1.467,.558
204,1000,2.83,2.099,-.727
204,1100,3.716,2.749,-2.809
204,1200,4.569,3.353,-3.046
204,1300,5.278,3.875,-.626
204,1400,5.82,4.272,2.391
204,1500,6.143,4.498,5.533
204,1600,6.253,4.543,7.54
204,1700,6.111,4.414,9.93
204,1800,5.742,4.128,11.73
204,1900,5.149,3.724,9.99
204,2000,4.396,3.216,7.44
204,2100,3.541,2.622,4.548
204,2200,2.66,1.978,1.807
204,2300,1.827,1.362,-.212
205,0,1.12,.818,-2.153
205,100,.496,.401,-3.894
205,200,.153,.143,-4.383
205,300,.047,.04,-3.87
205,400,.036,.03,-3.78
205,500,.064,.058,-3.933
205,600,.201,.189,-3.872
205,700,.586,.477,-2.278
205,800,1.287,.973,-.506
205,900,2.046,1.597,-.16
205,1000,2.773,2.149,.008
205,1100,3.056,2.366,-.293
205,1200,4.493,3.437,.288
205,1300,5.663,4.265,3.281
205,1400,5.588,4.146,2.288
205,1500,6.115,4.473,2.907
205,1600,6.344,4.565,4.841
205,1700,5.858,4.186,5.432
205,1800,5.954,4.251,6.769
205,1900,5.398,3.88,7.39
205,2000,4.173,3.048,6.325
205,2100,3.944,2.911,6.558
205,2200,2.934,2.159,3.759
205,2300,1.872,1.394,-.041
206,0,1.314,.956,-.565
206,100,.668,.516,-1.988
206,200,.19,.166,-3.189
206,300,.056,.048,-2.979
206,400,.047,.037,-2.512
206,500,.045,.036,-3.263
206,600,.081,.065,-3.616
206,700,.45,.347,-2.582
206,800,1.22,.882,-1.031
206,900,1.928,1.447,-.843
206,1000,2.794,2.072,-1.131
206,1100,3.693,2.711,-1.527
206,1200,4.564,3.322,-1.717
206,1300,5.303,3.843,-1.895
206,1400,5.883,4.237,-2.253
206,1500,6.221,4.438,-1.393
206,1600,6.322,4.452,2.233
206,1700,6.173,4.294,6.675
206,1800,5.779,4,9.61
206,1900,5.181,3.604,10.3
206,2000,4.366,3.07,8.93
206,2100,3.421,2.445,5.278
206,2200,2.672,1.916,2.313
206,2300,1.786,1.284,-.459
207,0,.843,.598,-3.074
207,100,.393,.307,-4.483
207,200,.131,.12,-5.107
207,300,.045,.037,-4.582
207,400,.035,.027,-4.654
207,500,.051,.042,-4.734
207,600,.163,.147,-4.899
207,700,.515,.406,-3.286
207,800,1.159,.831,-1.145
207,900,1.847,1.38,-.189
207,1000,2.704,1.995,-.268
207,1100,3.589,2.623,-.747
207,1200,4.448,3.227,-1.54
207,1300,5.184,3.727,-2.403
207,1400,5.757,4.083,-1.122
207,1500,6.105,4.258,3.214
207,1600,6.212,4.279,8.36
207,1700,6.062,4.151,12.43
207,1800,5.72,3.919,13.67
207,1900,4.82,3.345,10.57
207,2000,4.499,3.166,8.76
207,2100,4.077,2.887,7.19
207,2200,2.99,2.121,3.9
207,2300,2.094,1.477,1.761
208,0,1.164,.813,-.683
208,100,.384,.301,-3.277
