day_of_year,hour,r1,r2,r3,NR
341,1200,0,0,0,-1.848
341,1300,.005,.005,.005,-1.584
341,1400,.016,.015,.014,-.541
341,1500,.019,.017,.017,-1.047
341,1600,.006,.005,.005,-1.193
341,1700,.001,0,0,-.665
341,1800,0,0,-.001,-1.985
341,1900,0,0,-.002,-1.411
341,2000,0,0,-.001,-.902
341,2100,0,0,0,-.971
341,2200,0,0,0,-.144
341,2300,0,0,0,-.161
342,0,0,0,0,-.891
342,100,0,0,0,-1.383
342,200,0,0,0,-1.719
342,300,0,0,0,-2.083
342,400,0,0,-.003,-2.217
342,500,0,0,-.003,-2.855
342,600,0,-.001,-.001,-2.731
342,700,0,0,0,-2.583
342,800,0,0,0,-2.533
342,900,0,0,0,-2.507
342,1000,0,0,0,-2.493
342,1100,0,0,0,-2.455
342,1200,0,-.001,0,-2.496
342,1300,.005,.005,.004,-2.485
342,1400,.018,.017,.016,-2.452
342,1500,.02,.019,.017,-2.412
342,1600,.009,.008,.007,-2.399
342,1700,0,0,0,-2.384
342,1800,0,0,0,-2.412
342,1900,0,0,0,-2.378
342,2000,0,-.003,0,-2.332
342,2100,0,0,0,-2.301
342,2200,0,0,0,-2.281
342,2300,0,0,0,-2.203
343,0,0,0,0,-2.123
343,100,0,0,0,-2.109
343,200,0,0,0,-2.11
343,300,0,0,0,-2.074
343,400,0,0,0,-2.008
343,500,0,0,0,-1.958
343,600,0,0,0,-1.943
343,700,0,0,0,-1.843
343,800,0,0,0,-1.833
343,900,0,0,0,-1.821
343,1000,0,-.001,0,-1.813
343,1100,0,-.002,0,-1.808
343,1200,0,0,0,-1.84
343,1300,.006,.006,.005,-1.946
343,1400,.018,.018,.017,-1.968
343,1500,.019,.019,.018,-1.954
343,1600,.008,.008,.007,-1.945
343,1700,0,0,0,-1.993
343,1800,0,0,0,-1.785
343,1900,0,0,0,-1.858
343,2000,0,0,0,-2.082
343,2100,0,0,0,-2.144
343,2200,0,0,0,-2.165
343,2300,0,0,0,-2.139
344,0,0,0,0,-2.162
344,100,0,0,0,-2.182
344,200,0,0,0,-2.196
344,300,0,0,0,-2.223
344,400,0,0,0,-2.226
344,500,0,0,0,-2.259
344,600,0,0,0,-2.279
344,700,0,0,0,-2.314
344,800,0,0,0,-2.34
344,900,0,0,0,-2.317
344,1000,0,0,0,-2.333
344,1100,0,0,0,-2.359
344,1200,.001,0,0,-2.327
344,1300,.005,.005,.005,-2.317
344,1400,.016,.016,.014,-2.278
344,1500,.017,.017,.015,-2.271
344,1600,.006,.007,.005,-2.254
344,1700,0,.001,0,-2.214
344,1800,0,0,0,-2.255
344,1900,0,0,0,-2.291
344,2000,0,0,0,-2.423
344,2100,0,0,0,-2.408
344,2200,0,0,0,-2.533
344,2300,0,0,0,-2.483
345,0,0,0,0,-2.591
345,100,0,0,0,-2.619
345,200,0,0,0,-2.537
345,300,0,0,0,-2.657
345,400,.001,0,0,-2.769
345,500,0,0,0,-2.782
345,600,0,0,0,-2.858
345,700,0,0,0,-2.718
345,800,0,0,0,-2.454
345,900,0,0,0,-2.122
345,1000,0,0,0,-2.057
345,1100,0,0,0,-2.119
345,1200,0,.002,0,-1.761
345,1300,0,.003,.002,-1.24
345,1400,.005,.004,.004,-1.185
345,1500,.005,.005,.004,-.769
345,1600,.003,.002,.003,-.139
345,1700,.001,0,0,.081
345,1800,0,0,0,-.166
345,1900,0,0,0,-.018
345,2000,0,0,0,.044
345,2100,0,0,0,.119
345,2200,0,0,0,.231
345,2300,.002,0,0,.114
346,0,0,0,0,.022
346,100,0,0,0,-.097
346,200,0,0,0,-.009
346,300,0,0,0,-.036
346,400,0,0,0,-.071
346,500,0,0,0,-.133
346,600,0,0,0,-.213
346,700,0,0,0,-.316
346,800,0,0,0,-.872
346,900,.001,0,0,-.65
346,1000,0,0,0,-.938
346,1100,0,0,0,-1.615
346,1200,0,.002,.002,-.635
346,1300,.003,.004,.003,-2.082
346,1400,.009,.01,.009,-3.926
346,1500,.009,.009,.008,-3.778
346,1600,.004,.002,.002,-3.47
346,1700,.002,0,0,-3.323
346,1800,0,0,0,-2.869
346,1900,0,0,0,-2.844
346,2000,0,0,0,-3.092
346,2100,0,0,0,-3.432
346,2200,0,0,0,-3.405
346,2300,0,0,0,-3.282
347,0,0,0,0,-3.537
347,100,0,0,0,-3.635
347,200,0,0,0,-3.121
347,300,0,0,0,-2.377
347,400,0,0,0,-2.291
347,500,0,0,0,-2.471
347,600,0,0,0,-2.141
347,700,0,0,0,.3
347,800,0,0,0,.05
347,900,0,0,0,-1.103
347,1000,0,0,-.002,-1.145
347,1100,0,0,-.006,-.589
347,1200,0,0,-.005,-.736
347,1300,0,0,-.002,-.806
347,1400,.004,.003,.003,-1.049
347,1500,.006,.005,.005,-1.271
347,1600,.003,.002,.002,-2.544
347,1700,0,0,0,-2.138
347,1800,0,0,0,-1.22
347,1900,.001,0,0,-.179
347,2000,.002,0,0,-.6
347,2100,.002,0,0,-.516
347,2200,.001,0,0,-2.088
347,2300,.001,0,0,-4.528
348,0,0,0,0,-4.98
348,100,0,0,0,-5.048
348,200,0,0,0,-4.986
348,300,0,0,0,-4.807
348,400,0,0,0,-1.195
348,500,.002,0,0,-.714
348,600,.002,0,0,-.161
348,700,.002,0,0,-.184
348,800,.002,0,0,-.71
348,900,.002,0,0,-.886
348,1000,.002,0,0,-.624
348,1100,0,0,0,-1.112
348,1200,0,0,0,-.314
348,1300,.003,.003,.002,-.321
348,1400,.005,.005,.004,-.33
348,1500,.007,.006,.005,-.174
348,1600,.003,.003,.002,-.223
348,1700,0,0,0,-.393
348,1800,0,0,0,-.763
348,1900,0,0,0,-1.105
348,2000,0,0,0,-1.411
348,2100,0,0,0,-1.516
348,2200,0,0,0,-1.555
348,2300,0,0,0,-1.232
349,0,0,0,0,-1.167
349,100,0,0,0,-1.277
349,200,0,0,0,-1.397
349,300,0,0,0,-1.1
349,400,0,0,0,-.959
349,500,0,0,0,-1.232
349,600,0,0,0,-1.284
349,700,0,0,0,-1.516
349,800,0,0,0,-1.241
349,900,0,0,0,-1.193
349,1000,0,0,0,-1.917
349,1100,0,0,0,-2.338
349,1200,0,0,0,-1.983
349,1300,0,0,.002,-1.227
349,1400,.003,.003,.003,-.901
349,1500,.003,.004,.003,-.94
349,1600,.003,.003,.002,-1.657
349,1700,0,.001,0,-1.521
349,1800,0,.001,0,-1.805
349,1900,0,0,0,-1.714
349,2000,0,0,0,-1.98
349,2100,0,0,0,-2.43
349,2200,.001,0,0,-2.447
349,2300,0,0,0,-1.611
350,0,0,0,0,-2.828
350,100,0,0,0,-2.939
350,200,0,0,0,-.806
350,300,0,0,0,-.965
350,400,0,0,0,-1.989
350,500,0,0,0,-3.565
350,600,0,0,0,-3.691
350,700,0,0,0,-2.861
350,800,0,0,-.001,-3.408
350,900,0,0,-.002,-3.592
350,1000,0,0,0,-3.446
350,1100,0,0,0,-3.39
350,1200,0,0,0,-3.283
350,1300,.003,0,0,-2.641
350,1400,.007,.007,.006,-2.814
350,1500,.01,.008,.007,-3.313
350,1600,.004,.003,.002,-3.362
350,1700,0,0,0,-3.336
350,1800,0,0,0,-3.377
350,1900,0,0,0,-3.251
350,2000,0,0,0,-3.35
350,2100,0,0,0,-3.446
350,2200,0,0,0,-3.419
350,2300,0,0,0,-3.438
351,0,0,0,0,-3.411
351,100,0,0,0,-3.303
351,200,0,0,0,-3.222
351,300,0,0,0,-2.812
351,400,0,0,0,-2.26
351,500,0,0,0,-2.692
351,600,0,0,0,-3.158
351,700,0,0,0,-3.083
351,800,0,0,0,-3.092
351,900,0,0,0,-3.048
351,1000,0,0,0,-2.314
351,1100,0,0,0,-1.923
351,1200,0,0,0,-.983
351,1300,.002,.003,.002,-2.101
351,1400,.01,.009,.009,-2.887
351,1500,.011,.009,.009,-3.015
351,1600,.003,0,0,-2.817
351,1700,0,0,0,-2.705
351,1800,0,0,0,-2.852
351,1900,0,0,0,-2.829
351,2000,0,0,0,-2.744
351,2100,0,0,0,-2.642
351,2200,0,0,0,-2.647
351,2300,0,0,0,-2.659
352,0,0,0,0,-2.645
352,100,0,0,0,-2.473
352,200,0,0,0,-2.465
352,300,0,0,0,-2.485
352,400,0,0,0,-2.392
352,500,0,0,0,-2.44
352,600,0,0,0,-2.249
352,700,0,0,0,-2.262
352,800,0,0,0,-2.253
352,900,0,0,0,-2.146
352,1000,0,0,0,-1.964
352,1100,0,0,0,-1.759
352,1200,0,0,0,-1.237
352,1300,.001,.001,0,-.941
352,1400,.004,.004,.004,-1.346
352,1500,.005,.005,.004,-.858
352,1600,0,.001,.001,-.376
352,1700,0,0,0,-.039
352,1800,0,0,0,-.343
352,1900,0,0,0,-.975
352,2000,0,0,0,-1.447
352,2100,0,0,0,-2.282
352,2200,0,0,0,-2.431
352,2300,0,0,0,-2.248
353,0,0,0,0,-2.125
353,100,0,0,0,-1.828
353,200,0,0,0,-1.571
353,300,0,0,0,-1.35
353,400,0,0,0,-1.063
353,500,0,0,0,-.502
353,600,0,0,0,-.496
353,700,0,0,0,-1.302
353,800,0,0,0,-1.906
353,900,0,0,0,-1.78
353,1000,0,0,0,-1.743
353,1100,0,0,0,-1.983
353,1200,0,0,0,-2.113
353,1300,0,0,.001,-1.913
353,1400,.006,.005,.005,-1.823
353,1500,.005,.006,.005,-1.844
353,1600,.001,.001,.001,-1.262
353,1700,.002,0,0,-1.026
353,1800,0,0,.001,-1.372
353,1900,0,0,0,-2.161
353,2000,0,.001,0,-2.418
353,2100,0,0,0,-.511
353,2200,.002,0,0,-.396
353,2300,.003,0,0,-.121
354,0,.001,0,0,-.303
354,100,0,0,0,-.289
354,200,0,0,0,-.527
354,300,0,0,0,-.217
354,400,0,.001,0,-.339
354,500,0,.002,0,-.165
354,600,0,.002,0,-.521
354,700,0,.002,0,-.78
354,800,0,.001,0,-1.947
354,900,0,0,0,-.862
354,1000,0,0,0,-.97
354,1100,0,0,0,-.859
354,1200,0,0,0,-1.269
354,1300,0,.001,0,-1.067
354,1400,.005,.005,.004,-.561
354,1500,.007,.007,.007,-.874
354,1600,.002,.003,0,-1.345
354,1700,0,0,0,-1.476
354,1800,0,0,0,-1.26
354,1900,0,0,0,-2.138
354,2000,0,0,0,-1.798
354,2100,0,0,0,-1.428
354,2200,0,0,0,-1.178
354,2300,0,.001,0,-.486
355,0,0,.002,0,-.505
355,100,0,.001,0,-.212
355,200,0,0,0,-.168
355,300,0,0,0,-.112
355,400,.002,0,0,-.144
355,500,.003,0,0,-.221
355,600,.002,0,0,-.172
355,700,.002,0,0,-.177
355,800,.003,0,0,-.161
355,900,.002,0,0,-.096
355,1000,.002,0,0,-.141
355,1100,.002,0,0,-.275
355,1200,.003,0,0,-.321
355,1300,.003,0,0,-.578
355,1400,.004,.006,.004,-.788
355,1500,.004,.007,.006,-.44
355,1600,.003,.001,.003,-.717
355,1700,.001,0,0,-1.304
355,1800,0,0,0,-.47
355,1900,0,0,0,-.889
355,2000,0,0,0,-.476
355,2100,0,.002,0,-.675
355,2200,0,0,0,-.44
355,2300,0,0,0,-.37
356,0,0,0,0,-.553
356,100,0,0,0,-.69
356,200,0,0,0,-.464
356,300,.002,0,0,-.324
356,400,.003,0,0,-.485
356,500,0,0,0,-.198
356,600,0,0,0,-.253
356,700,0,.001,0,-.232
356,800,0,0,0,-.367
356,900,0,0,0,-.392
356,1000,.002,0,0,-.394
356,1100,0,0,0,-.35
356,1200,0,0,0,-.392
356,1300,0,.002,0,-.661
356,1400,.006,.006,.006,-.692
356,1500,.008,.006,.007,-.581
356,1600,.003,.002,.002,-.685
356,1700,.002,0,0,-.659
356,1800,0,0,0,-.869
356,1900,0,0,0,-.741
356,2000,0,0,0,-.654
356,2100,0,.001,0,-.746
356,2200,.001,0,0,-.39
356,2300,0,0,0,.114
357,0,0,0,0,-.024
357,100,0,0,.002,-.196
357,200,.002,0,0,.007
357,300,0,0,0,-.077
357,400,0,0,0,-.043
357,500,0,0,0,-.056
357,600,0,.001,0,-.14
357,700,0,0,0,-.132
357,800,0,0,0,-.151
357,900,0,0,0,-.161
357,1000,0,0,0,-.212
357,1100,.002,0,0,-.218
357,1200,0,0,0,-.167
357,1300,0,0,.003,-.207
357,1400,.006,.006,.004,-.18
357,1500,.007,.006,.006,-.405
357,1600,.003,.003,.003,-.377
357,1700,0,.001,0,-.463
357,1800,.003,0,0,-.331
357,1900,.003,0,0,-.406
357,2000,.002,0,0,-.711
357,2100,.002,0,0,-.691
357,2200,0,0,0,-.317
357,2300,.003,0,0,-.496
358,0,0,0,0,-.672
358,100,0,0,0,-.694
358,200,.002,0,0,-.797
358,300,0,0,0,-.341
358,400,0,0,0,-.36
358,500,0,0,0,-1.207
358,600,0,0,0,-1.155
358,700,0,0,0,-1.271
358,800,0,0,0,-1.013
358,900,0,0,0,-.832
358,1000,0,0,0,-1.146
358,1100,0,0,0,-.978
358,1200,0,.001,0,-1.115
358,1300,.001,.002,.002,-1.214
358,1400,.008,.008,.007,-1.532
358,1500,.01,.012,.01,-1.463
358,1600,.005,.005,.004,-1.65
358,1700,0,.003,.003,-1.664
358,1800,0,.001,.001,-1.698
358,1900,0,0,0,-1.627
358,2000,0,0,0,-1.502
358,2100,0,0,0,-1.602
358,2200,0,0,0,-1.603
358,2300,0,0,0,-1.651
359,0,.003,0,0,-1.632
359,100,.003,0,0,-1.84
359,200,0,0,0,-1.884
359,300,0,0,0,-1.872
359,400,0,0,0,-1.793
359,500,0,0,0,-1.87
359,600,0,0,0,-1.847
359,700,0,0,0,-1.855
359,800,0,0,0,-1.799
359,900,0,0,0,-1.82
359,1000,0,0,0,-1.835
359,1100,0,0,0,-1.847
359,1200,0,0,0,-1.867
359,1300,.002,.003,.002,-1.87
359,1400,.011,.011,.009,-1.86
359,1500,.013,.013,.01,-1.847
359,1600,.005,.006,.005,-1.863
359,1700,0,0,0,-1.888
359,1800,0,0,0,-1.895
359,1900,0,0,0,-1.917
359,2000,0,0,0,-1.954
359,2100,.003,0,0,-1.985
359,2200,.003,0,0,-1.975
359,2300,.003,0,0,-1.969
360,0,.002,0,0,-1.986
360,100,0,0,0,-1.983
360,200,0,0,0,-1.925
360,300,.003,0,0,-1.885
360,400,.002,0,0,-1.899
360,500,0,0,0,-1.97
360,600,.002,0,0,-2.048
360,700,.002,0,0,-2.075
360,800,0,0,0,-2.128
360,900,0,.001,0,-2.225
360,1000,0,0,0,-2.254
360,1100,0,0,0,-2.233
360,1200,0,0,.001,-2.194
360,1300,.002,.002,.003,-2.067
360,1400,.011,.012,.01,-2.217
360,1500,.015,.016,.014,-2.211
360,1600,.006,.006,.005,-2.349
360,1700,0,0,.002,-2.405
360,1800,0,.001,0,-2.375
360,1900,0,0,0,-2.356
360,2000,0,0,0,-2.376
360,2100,0,0,0,-2.386
360,2200,0,0,0,-2.399
360,2300,0,0,0,-2.418
361,0,0,0,0,-2.393
361,100,0,0,0,-2.359
361,200,0,0,.001,-2.398
361,300,0,0,0,-2.454
361,400,0,0,.001,-2.458
361,500,0,0,.001,-2.433
361,600,0,0,.001,-2.463
361,700,0,0,.001,-2.481
361,800,0,0,.001,-2.535
361,900,0,0,0,-2.548
361,1000,.003,0,0,-2.533
361,1100,.003,0,0,-2.539
361,1200,.001,0,0,-2.564
361,1300,.003,.003,.003,-2.552
361,1400,.013,.013,.011,-2.562
361,1500,.017,.017,.015,-2.563
361,1600,.007,.007,.006,-2.473
361,1700,.003,0,0,-2.357
361,1800,.002,0,0,-2.3
361,1900,0,.001,0,-2.242
361,2000,0,0,0,-2.296
361,2100,0,0,0,-2.119
361,2200,0,0,0,-2.233
361,2300,0,0,0,-2.201
362,0,0,0,0,-2.246
362,100,0,0,0,-2.027
362,200,.001,0,0,-1.671
362,300,.003,0,0,-1.828
362,400,0,0,0,-1.434
362,500,0,0,0,-.957
362,600,0,0,0,-1.883
362,700,0,0,0,-2.195
362,800,0,0,0,-1.907
362,900,0,0,0,-2.183
362,1000,0,0,0,-2.152
362,1100,0,0,0,-1.811
362,1200,.003,.001,.002,-1.25
362,1300,.004,.003,.003,-.463
362,1400,.011,.01,.009,-.882
362,1500,.017,.016,.015,-1.011
362,1600,.004,.004,.004,-1.706
362,1700,0,0,.002,-1.964
362,1800,0,0,0,-1.609
362,1900,0,0,0,.026
362,2000,.002,.001,0,.059
362,2100,0,0,0,-.439
362,2200,0,0,0,-.399
362,2300,0,0,0,-.223
363,0,0,.002,0,-.603
363,100,.002,0,0,-1.017
363,200,.003,0,0,-.579
363,300,.003,0,0,.37
363,400,.001,0,0,.018
363,500,0,0,0,.229
363,600,0,0,0,.669
363,700,0,0,0,.564
363,800,0,0,0,.077
363,900,.003,0,0,.421
363,1000,.002,0,0,-.131
363,1100,0,0,0,-.261
363,1200,0,0,.002,-.787
363,1300,.002,.001,.003,-.898
363,1400,.006,.006,.005,-1.298
363,1500,.008,.009,.008,-1.539
363,1600,.002,.003,.003,-1.631
363,1700,0,0,.003,-1.496
363,1800,0,0,.002,-1.341
363,1900,0,0,.002,-1.138
363,2000,0,.001,.002,-1.124
363,2100,0,0,.002,-1.209
363,2200,0,0,.001,-1.082
363,2300,0,0,0,-1.293
364,0,0,0,0,-1.487
364,100,0,0,0,-.85
364,200,0,0,0,-.879
364,300,0,0,0,-.961
364,400,0,0,0,-1.409
364,500,0,0,0,-1.958
364,600,0,0,.001,-1.428
364,700,0,0,0,-1.054
364,800,0,0,.001,-1.583
364,900,0,0,.001,-2.588
364,1000,0,0,.001,-2.486
364,1100,0,.002,.002,-1.903
364,1200,0,.002,.002,-1.785
364,1300,0,.003,.003,-1.604
364,1400,.006,.006,.004,-2.042
364,1500,.007,.008,.006,-1.808
364,1600,.003,.003,.003,-1.084
364,1700,0,0,.002,-.761
364,1800,0,0,.002,-.567
364,1900,0,.002,.002,-.533
364,2000,0,.001,.002,-1.134
364,2100,0,.001,.001,-1.444
364,2200,0,0,0,-2.276
364,2300,0,.002,.001,-1.602
365,0,0,.002,0,-1.221
365,100,0,.002,.001,-1.553
365,200,0,.001,.001,-.435
365,300,0,0,0,-.862
365,400,0,0,.001,-.611
365,500,0,0,.002,-.463
365,600,0,0,0,-.435
365,700,0,0,0,-.174
365,800,.002,0,0,-.118
365,900,.002,0,0,-.095
365,1000,.001,0,0,.023
365,1100,0,0,0,-.033
365,1200,0,0,0,-.015
365,1300,0,0,0,-.06
365,1400,.004,.003,.003,-.296
365,1500,.006,.003,.004,-.454
365,1600,.003,.003,.003,-.36
365,1700,.003,0,0,-.215
365,1800,0,0,0,-.31
365,1900,0,.001,0,-.511
365,2000,.002,0,0,-.509
365,2100,0,0,0,-.395
365,2200,0,0,0,-.386
365,2300,0,0,0,-.447
1,0,0,0,0,-.186
1,100,0,0,0,-.611
1,200,0,0,0,-.588
1,300,0,0,0,-.549
1,400,.001,0,0,-.786
1,500,0,0,0,-.601
1,600,0,0,0,-.325
1,700,0,0,0,-.294
1,800,0,0,0,-.936
1,900,0,0,0,-1.003
1,1000,0,0,0,-.361
1,1100,.001,0,.002,-.305
1,1200,0,0,.002,-.708
1,1300,.003,.001,.003,-.697
1,1400,.006,.005,.004,-.68
1,1500,.007,.008,.008,-.831
1,1600,.003,.004,.003,-.878
1,1700,0,0,0,-.786
1,1800,.002,0,0,-.787
1,1900,0,0,0,-.731
1,2000,0,0,0,-.775
1,2100,.001,0,0,-.743
1,2200,0,0,0,-.694
1,2300,0,0,0,-.692
2,0,.002,0,0,-.683
2,100,.001,0,0,-.644
2,200,0,0,0,-.584
2,300,0,0,0,-.574
2,400,0,0,0,-.576
2,500,0,0,0,-.567
2,600,0,0,0,-.57
2,700,.003,0,0,-.504
2,800,.003,0,0,-.442
2,900,.002,0,0,-.4
2,1000,0,0,0,-.355
2,1100,0,0,0,-.459
2,1200,0,0,0,-.464
2,1300,.002,0,.002,-.452
2,1400,.01,.01,.009,-.352
2,1500,.015,.016,.016,-.416
2,1600,.008,.008,.009,-.251
2,1700,.001,0,0,-.259
2,1800,.003,.002,0,-.311
2,1900,0,0,0,-.236
2,2000,0,0,0,-.228
2,2100,0,0,0,-.25
2,2200,0,0,0,-.23
2,2300,.003,0,0,-.247
3,0,0,0,0,-.299
3,100,0,0,0,-.354
3,200,.001,0,0,-.512
3,300,0,0,0,-.563
3,400,.001,0,0,-.506
3,500,0,0,0,-.251
3,600,0,0,0,-.283
3,700,0,0,0,-.187
3,800,0,0,0,.047
3,900,0,0,0,-.05
3,1000,0,0,0,-.233
3,1100,0,0,0,-.209
3,1200,0,0,0,-.246
3,1300,.003,.003,.003,-.238
3,1400,.011,.011,.014,-.239
3,1500,.013,.014,.018,-.258
3,1600,.006,.005,.006,-.231
3,1700,.003,0,0,-.2
3,1800,.003,0,0,-.2
3,1900,.002,0,0,-.181
3,2000,0,0,0,-.164
3,2100,0,0,0,-.141
3,2200,.002,0,0,-.175
3,2300,0,0,0,-.166
4,0,0,0,.001,-.17
4,100,.002,0,0,-.157
4,200,0,0,0,-.111
4,300,0,0,0,-.136
4,400,.002,0,0,-.09
4,500,0,0,0,-.06
4,600,0,0,0,-.081
4,700,.001,0,0,-.085
4,800,0,0,0,-.239
4,900,.002,0,0,-.472
4,1000,0,.001,0,-.875
4,1100,0,0,.001,-1.161
4,1200,0,0,.002,-1.462
4,1300,.003,.002,.003,-1.583
4,1400,.011,.01,.01,-1.639
4,1500,.017,.017,.015,-1.731
4,1600,.006,.005,.005,-1.775
4,1700,0,0,0,-1.481
4,1800,0,0,0,-1.255
4,1900,0,0,0,-1.457
4,2000,.002,0,0,-1.881
4,2100,.003,0,0,-1.904
4,2200,0,0,0,-1.803
4,2300,0,0,0,-1.668
5,0,0,0,0,-1.532
5,100,0,.001,0,-2.377
5,200,0,.001,0,-2.674
5,300,0,0,0,-3.103
5,400,0,0,0,-3.264
5,500,0,0,.001,-3.43
5,600,0,0,0,-3.49
5,700,0,0,0,-3.522
5,800,0,0,0,-3.742
5,900,0,0,0,-3.936
5,1000,0,0,0,-3.959
5,1100,0,0,0,-4.008
5,1200,0,.002,0,-3.787
5,1300,0,.003,.001,-3.564
5,1400,.009,.008,.007,-3.79
5,1500,.012,.01,.01,-4.003
5,1600,.004,.004,.004,-4.013
5,1700,0,0,0,-3.756
5,1800,0,0,0,-3.66
5,1900,0,0,0,-3.371
5,2000,0,0,0,-2.676
5,2100,0,0,0,-2.773
5,2200,0,0,0,-3.577
5,2300,0,0,0,-2.926
6,0,0,0,0,-.766
6,100,0,0,0,-3.566
6,200,0,0,0,-4.197
6,300,0,0,0,-4.032
6,400,0,0,0,-3.688
6,500,.003,0,0,-3.964
6,600,0,0,0,-3.974
6,700,0,0,0,-3.808
6,800,0,0,0,-3.506
6,900,0,0,0,-3.249
6,1000,0,0,0,-3.467
6,1100,0,0,0,-4.011
6,1200,0,0,0,-4.616
6,1300,.003,.002,.002,-4.625
6,1400,.01,.01,.009,-4.511
6,1500,.014,.013,.012,-4.419
6,1600,.005,.005,.005,-4.696
6,1700,0,0,0,-4.587
6,1800,0,0,0,-3.885
6,1900,0,0,0,-2.693
6,2000,.001,0,0,-3.754
6,2100,0,0,0,-3.836
6,2200,0,0,0,-3.68
6,2300,0,0,0,-3.464
7,0,0,0,0,-1.439
7,100,0,0,0,-.668
7,200,.001,0,0,-1.835
7,300,.002,0,0,-3.135
7,400,.002,0,0,-1.451
7,500,.002,0,0,-3.08
7,600,0,0,0,-3.252
7,700,0,0,0,-1.938
7,800,0,0,0,-2.596
7,900,0,0,0,-2.081
7,1000,0,0,0,-2.83
7,1100,0,0,0,-2.411
7,1200,0,.001,0,-2.001
7,1300,.002,.003,.002,-1.975
7,1400,.013,.014,.012,-2.307
7,1500,.021,.022,.019,-2.217
7,1600,.007,.008,.007,-2.402
7,1700,0,.002,0,-1.278
7,1800,0,0,0,-.126
7,1900,0,0,0,-.222
7,2000,0,0,0,-.458
7,2100,0,0,0,-.251
7,2200,0,0,0,-.303
7,2300,0,0,0,-.455
8,0,0,0,0,-.775
8,100,0,0,0,-.847
8,200,.001,0,0,-1.072
8,300,.001,0,0,-.801
8,400,0,0,0,-.517
8,500,0,0,0,-.43
8,600,0,0,0,-1.196
8,700,0,0,0,-.207
8,800,0,0,0,-.213
8,900,0,0,0,-.302
8,1000,0,0,0,-.486
8,1100,0,0,0,-1.291
8,1200,0,0,0,-2.648
8,1300,.005,.005,.005,-2.426
8,1400,.019,.018,.015,-2.386
8,1500,.023,.021,.02,-2.299
8,1600,.013,.012,.01,-2.267
8,1700,.003,.001,0,-2.247
8,1800,0,0,0,-2.207
8,1900,0,0,0,-2.19
8,2000,0,0,0,-2.201
8,2100,0,0,0,-2.218
8,2200,0,0,0,-2.256
8,2300,0,0,0,-2.236
9,0,0,0,0,-2.11
9,100,0,0,-.001,-2.05
9,200,0,0,-.001,-2.081
9,300,0,0,0,-2.062
9,400,0,0,0,-2
9,500,.001,0,0,-1.934
9,600,.002,0,0,-1.451
9,700,0,0,0,-1.23
9,800,0,0,0,-.697
9,900,0,0,0,-.232
9,1000,0,0,0,-.517
9,1100,0,0,0,-1.257
9,1200,0,0,0,-1.309
9,1300,.008,.008,.007,-1.185
9,1400,.034,.032,.029,-.661
9,1500,.045,.044,.038,-1.336
9,1600,.019,.018,.015,-2.003
9,1700,.002,0,0,-2.295
9,1800,0,0,0,-2.408
9,1900,0,0,0,-2.382
9,2000,0,0,0,-2.297
9,2100,0,0,0,-2.286
9,2200,0,0,0,-2.207
9,2300,0,0,0,-2.228
10,0,0,0,0,-2.229
10,100,0,0,0,-2.222
10,200,0,0,0,-2.113
10,300,0,0,0,-2.294
10,400,0,0,0,-2.28
10,500,.001,0,0,-2.105
10,600,0,0,0,-2.176
10,700,0,0,0,-2.234
10,800,0,0,0,-2.35
10,900,0,0,0,-2.508
10,1000,0,0,0,-2.573
10,1100,0,0,0,-2.589
10,1200,0,0,0,-2.798
10,1300,.006,.005,.005,-2.888
10,1400,.018,.017,.015,-2.658
10,1500,.023,.022,.021,-1.875
10,1600,.012,.012,.011,-1.455
10,1700,.002,.003,.002,-1.441
10,1800,0,0,0,-.95
10,1900,0,0,0,-2.622
10,2000,0,0,0,-2.493
10,2100,0,0,0,-2.698
10,2200,0,0,0,-1.265
10,2300,0,0,0,.102
11,0,0,0,0,-1.023
11,100,0,0,0,.222
11,200,0,0,0,.146
11,300,0,0,0,-.037
11,400,0,0,0,-.094
11,500,0,0,0,-.327
11,600,0,0,0,-.472
11,700,0,0,0,-1.861
11,800,0,0,0,-2.953
11,900,0,0,0,-2.735
11,1000,0,0,0,-1.705
11,1100,0,0,0,-1.184
11,1200,0,0,0,-2.492
11,1300,.006,.006,.006,-2.535
11,1400,.024,.023,.02,-2.664
11,1500,.03,.03,.025,-2.759
11,1600,.016,.015,.013,-2.629
11,1700,.002,.001,0,-2.67
11,1800,0,0,0,-2.669
11,1900,0,0,0,-2.71
11,2000,0,0,0,-2.66
11,2100,0,0,0,-2.464
11,2200,.002,0,0,-2.463
11,2300,.001,0,0,-2.078
12,0,0,0,0,-1.34
12,100,0,0,0,-.197
12,200,0,0,0,.118
12,300,0,0,0,-.175
12,400,0,0,0,-.257
12,500,.001,0,0,-.431
12,600,0,0,0,-.556
12,700,0,0,0,-.622
12,800,0,0,0,-.863
12,900,0,0,0,-.412
12,1000,0,0,0,-.389
12,1100,0,0,0,-.372
12,1200,0,0,0,-.549
12,1300,.005,.004,.004,-1.137
12,1400,.019,.019,.018,-.955
12,1500,.025,.024,.023,-.838
12,1600,.015,.015,.013,-.548
12,1700,.001,.001,.003,-.956
12,1800,0,0,0,-1.691
12,1900,0,0,0,-.588
12,2000,0,0,0,-.568
12,2100,0,0,0,-.684
12,2200,0,0,0,-.346
12,2300,0,0,0,-.399
13,0,0,0,0,-.572
