day_of_year,hour,r1,r2,r3,NR
47,1700,.264,.268,.227,-.707
47,1800,.119,.122,.104,-.427
47,1900,.015,.016,.014,-.606
47,2000,0,0,0,-1.103
47,2100,0,0,0,-.725
47,2200,0,.002,0,-1.193
47,2300,0,0,0,-1.831
48,0,0,0,0,-1.883
48,100,0,0,0,-2.21
48,200,0,0,0,-2.279
48,300,0,0,0,-2.896
48,400,0,0,0,-3.05
48,500,0,0,0,-2.684
48,600,0,0,0,-.36
48,700,-.002,0,0,-.273
48,800,-.002,.001,0,-.39
48,900,-.002,.002,0,-.703
48,1000,0,0,0,-.87
48,1100,.027,.028,.025,-.657
48,1200,.208,.211,.18,-.828
48,1300,.465,.463,.391,-.948
48,1400,.676,.666,.559,-1.251
48,1500,.773,.761,.64,-1.136
48,1600,.622,.61,.518,-.794
48,1700,.444,.436,.371,-.611
48,1800,.159,.155,.134,-.332
48,1900,.016,.016,.014,-.244
48,2000,0,0,0,-.326
48,2100,0,0,0,-.57
48,2200,0,0,0,-.4
48,2300,0,0,0,-.242
49,0,0,0,0,-.451
49,100,0,0,0,-.375
49,200,0,0,.001,-.635
49,300,0,0,0,-1.055
49,400,0,.001,.002,-.842
49,500,0,0,0,-.556
49,600,0,0,.002,-.442
49,700,0,0,0,-.448
49,800,0,0,0,-.698
49,900,0,0,0,-1.251
49,1000,0,.002,.002,-1.257
49,1100,.083,.076,.068,-1.139
49,1200,.512,.451,.391,-1.069
49,1300,1.147,1.026,.852,-1.162
49,1400,1.595,1.46,1.181,-1.12
49,1500,1.453,1.32,1.02,-1.116
49,1600,.933,.869,.709,-.535
49,1700,.64,.607,.523,-.47
49,1800,.33,.314,.251,-.572
49,1900,.025,.025,.022,-.232
49,2000,0,.001,0,-.216
49,2100,0,0,0,-.285
49,2200,0,0,0,-.294
49,2300,0,0,0,-.106
50,0,0,0,0,.103
50,100,0,0,0,.016
50,200,0,0,0,-.197
50,300,0,0,0,-.069
50,400,0,0,0,-.057
50,500,0,0,0,.097
50,600,0,.002,0,.045
50,700,0,.001,0,-.783
50,800,0,0,0,-1.008
50,900,0,.001,0,-.585
50,1000,.001,.002,.001,-1.015
50,1100,.081,.076,.066,-.972
50,1200,.334,.301,.248,-.519
50,1300,.557,.515,.43,-.184
50,1400,.575,.545,.471,.22
50,1500,.636,.579,.574,.137
50,1600,.608,.552,.561,-.153
50,1700,.398,.36,.365,.05
50,1800,.208,.188,.192,-.793
50,1900,.029,.027,.028,-.976
50,2000,0,0,0,-1.25
50,2100,0,0,0,-.296
50,2200,0,0,0,-.588
50,2300,0,0,0,-1.211
51,0,0,0,0,-.877
51,100,0,.001,0,-.748
51,200,0,0,0,-1.277
51,300,0,0,0,-1.15
51,400,0,.001,0,-.757
51,500,0,0,0,-1.076
51,600,0,0,0,-1.009
51,700,0,0,0,-1.195
51,800,-.001,0,.003,-2.972
51,900,-.002,0,0,-2.968
51,1000,.003,.003,.003,-3.341
51,1100,.049,.047,.042,-3.565
51,1200,.184,.166,.148,-3.765
51,1300,.454,.419,.354,-3.711
51,1400,.837,.813,.657,-3.278
51,1500,.641,.643,.528,-2.559
51,1600,.717,.722,.588,-1.919
51,1700,.893,.903,.687,-2.68
51,1800,.305,.309,.25,-3.147
51,1900,.053,.055,.048,-3.579
51,2000,0,.001,.002,-3.817
51,2100,0,0,.003,-3.87
51,2200,-.001,0,.005,-4.105
51,2300,-.001,0,.003,-4.414
52,0,-.002,0,.004,-4.409
52,100,-.002,0,.005,-4.551
52,200,-.002,0,.004,-4.272
52,300,-.002,0,.004,-4.019
52,400,0,0,.003,-3.417
52,500,-.002,0,.001,-2.941
52,600,-.002,0,0,-2.21
52,700,-.001,0,0,-1.713
52,800,0,0,0,-1.387
52,900,0,0,0,-1.735
52,1000,.004,.003,.004,-2.411
52,1100,.067,.069,.059,-2.194
52,1200,.319,.324,.271,-1.785
52,1300,.695,.698,.572,-2.262
52,1400,1.423,1.402,1.04,-4.033
52,1500,1.664,1.641,1.16,-4.15
52,1600,1.498,1.491,.995,-3.664
52,1700,1.25,1.258,.862,-3.249
52,1800,.737,.751,.552,-2.788
52,1900,.092,.096,.076,-2.434
52,2000,.002,.003,.002,-2.221
52,2100,0,0,0,-2.04
52,2200,0,0,0,-1.885
52,2300,0,0,0,-1.9
53,0,0,0,0,-2.087
53,100,0,0,0,-2.251
53,200,0,0,0,-2.511
53,300,0,0,.002,-2.559
53,400,0,0,0,-2.352
53,500,0,0,0,-2.304
53,600,0,0,0,-2.513
53,700,0,0,0,-2.579
53,800,0,0,0,-2.6
53,900,0,0,0,-2.473
53,1000,.004,.004,.004,-2.964
53,1100,.122,.123,.1,-2.737
53,1200,.444,.443,.359,-2.646
53,1300,.634,.631,.504,-2.748
53,1400,.581,.578,.443,-3.483
53,1500,.958,.949,.644,-3.775
53,1600,1.602,1.587,1.019,-3.469
53,1700,1.188,1.195,.752,-3.438
53,1800,.55,.565,.388,-3.703
53,1900,.073,.075,.063,-3.547
53,2000,.002,.002,.002,-3.49
53,2100,0,0,0,-3.445
53,2200,0,.001,0,-3.288
53,2300,-.001,0,0,-3.329
54,0,-.002,0,0,-3.37
54,100,-.002,0,0,-3.377
54,200,-.002,0,0,-3.342
54,300,-.001,0,0,-3.335
54,400,-.002,.002,0,-3.368
54,500,0,.001,.002,-3.401
54,600,-.001,.002,0,-3.409
54,700,0,0,0,-3.353
54,800,0,0,0,-3.33
54,900,0,0,0,-3.321
54,1000,.011,.011,.009,-3.311
54,1100,.198,.181,.156,-3.42
54,1200,.793,.737,.521,-3.339
54,1300,1.389,1.33,.878,-3.13
54,1400,1.713,1.652,1.108,-2.753
54,1500,1.804,1.752,1.155,-2.359
54,1600,1.642,1.61,1.028,-2.134
54,1700,1.25,1.242,.763,-2.336
54,1800,.595,.605,.392,-2.994
54,1900,.11,.114,.084,-3.146
54,2000,.004,.006,.004,-3.196
54,2100,-.002,0,0,-3.176
54,2200,0,0,0,-3.203
54,2300,0,0,0,-3.214
55,0,0,0,0,-3.198
55,100,0,0,0,-3.158
55,200,0,0,0,-3.164
55,300,0,0,0,-3.207
55,400,0,0,0,-3.249
55,500,0,0,0,-3.269
55,600,0,0,0,-3.272
55,700,0,0,0,-3.233
55,800,0,0,0,-3.251
55,900,0,0,0,-3.244
55,1000,.014,.014,.012,-3.228
55,1100,.229,.205,.179,-3.156
55,1200,.88,.803,.568,-2.797
55,1300,1.476,1.391,.926,-2.265
55,1400,1.801,1.711,1.146,-1.654
55,1500,1.886,1.807,1.195,-1.338
55,1600,1.718,1.665,1.074,-1.21
55,1700,1.324,1.3,.799,-1.656
55,1800,.664,.666,.426,-2.581
55,1900,.13,.133,.097,-2.909
55,2000,.005,.005,.004,-2.945
55,2100,0,0,0,-2.922
55,2200,0,0,0,-2.919
55,2300,0,0,0,-2.901
56,0,0,0,0,-2.898
56,100,0,0,0,-2.91
56,200,0,0,0,-2.924
56,300,0,0,0,-2.956
56,400,0,0,0,-2.972
56,500,0,0,0,-2.974
56,600,0,0,.002,-3.006
56,700,0,0,0,-3.033
56,800,0,0,0,-3.057
56,900,0,0,0,-3.043
56,1000,.019,.018,.016,-2.985
56,1100,.284,.246,.21,-2.833
56,1200,.977,.871,.614,-2.34
56,1300,1.581,1.455,.979,-1.637
56,1400,1.906,1.775,1.212,-1.14
56,1500,1.979,1.867,1.255,-.841
56,1600,1.807,1.725,1.126,-.757
56,1700,1.416,1.366,.856,-1.364
56,1800,.67,.661,.43,-2.458
56,1900,.121,.12,.091,-2.826
56,2000,.004,.005,.004,-2.866
56,2100,0,0,0,-2.864
56,2200,0,0,0,-2.874
56,2300,0,0,0,-2.824
57,0,0,0,0,-2.648
57,100,0,0,0,-2.855
57,200,0,0,0,-2.397
57,300,0,0,0,-1.776
57,400,0,.001,0,-1.826
57,500,0,0,0,-2.069
57,600,0,0,0,-2.434
57,700,0,0,0,-2.488
57,800,0,0,0,-1.881
57,900,0,0,0,-1.309
57,1000,.023,.023,.019,-1.862
57,1100,.206,.197,.16,-1.976
57,1200,.808,.75,.533,-2.177
57,1300,1.641,1.541,1.053,-1.59
57,1400,1.957,1.851,1.271,-.961
57,1500,2.008,1.92,1.294,-.676
57,1600,1.686,1.628,1.088,-.695
57,1700,1.268,1.236,.843,-.912
57,1800,.538,.531,.395,-1.563
57,1900,.126,.125,.099,-1.945
57,2000,.01,.01,.008,-2.66
57,2100,-.001,0,0,-2.528
57,2200,0,0,0,-1.168
57,2300,0,0,0,-2.434
58,0,0,.002,0,-2.619
58,100,0,0,0,-2.634
58,200,0,0,0,-2.993
58,300,0,0,0,-3.073
58,400,0,0,0,-3.077
58,500,0,0,0,-3.147
58,600,0,0,0,-3.183
58,700,0,0,0,-3.191
58,800,0,0,0,-3.213
58,900,0,0,0,-3.248
58,1000,.03,.029,.024,-3.226
58,1100,.385,.34,.283,-2.928
58,1200,1.125,1.035,.717,-2.298
58,1300,1.693,1.597,1.101,-1.479
58,1400,2.014,1.921,1.337,-.848
58,1500,2.083,2.006,1.367,-.555
58,1600,1.911,1.86,1.23,-.531
58,1700,1.512,1.487,.948,-1.203
58,1800,.855,.86,.544,-2.397
58,1900,.238,.244,.175,-3.099
58,2000,.016,.016,.013,-3.316
58,2100,-.002,0,0,-3.306
58,2200,0,0,0,-3.256
58,2300,0,.001,.002,-3.338
59,0,0,0,0,-3.351
59,100,0,0,0,-3.346
59,200,0,0,0,-3.278
59,300,0,0,0,-3.187
59,400,0,0,0,-2.919
59,500,0,0,0,-2.863
59,600,0,0,0,-2.974
59,700,0,0,0,-3.177
59,800,0,0,0,-3.265
59,900,0,0,.001,-3.066
59,1000,.034,.034,.028,-2.972
59,1100,.418,.39,.318,-2.61
59,1200,1.004,.945,.71,-2.102
59,1300,1.682,1.613,1.202,-.907
59,1400,1.748,1.688,1.279,-.387
59,1500,1.436,1.4,1.086,-.358
59,1600,1.097,1.08,.875,.037
59,1700,.866,.855,.695,-.092
59,1800,.453,.45,.369,-.393
59,1900,.143,.142,.118,-.661
59,2000,.009,.009,.009,-.926
59,2100,0,0,.002,-.866
59,2200,0,0,.001,-.351
59,2300,0,0,0,-.236
60,0,0,0,.002,-.237
60,100,0,0,0,-.284
60,200,0,0,0,-.331
60,300,0,0,0,-.427
60,400,0,0,0,-.539
60,500,0,0,0,-.452
60,600,0,0,0,-.724
60,700,0,0,0,-.653
60,800,0,0,0,-1.193
60,900,0,0,0,-1.354
60,1000,.033,.034,.028,-.976
60,1100,.391,.376,.293,-1.437
60,1200,1.24,1.125,.785,-1.606
60,1300,1.153,1.079,.835,-1.047
60,1400,1.965,1.846,1.353,-.912
60,1500,1.933,1.838,1.353,-.802
60,1600,1.743,1.677,1.284,-.576
60,1700,1.027,.997,.808,-.894
60,1800,.581,.569,.471,-.826
60,1900,.214,.211,.175,-1.113
60,2000,.034,.034,.028,-1.154
60,2100,0,0,0,-1.132
60,2200,0,0,0,-1.293
60,2300,0,0,0,-1.56
61,0,0,0,0,-1.874
61,100,0,0,0,-2.084
61,200,0,0,0,-1.724
61,300,0,0,0,-1.277
61,400,0,0,0,-2.124
61,500,0,0,0,-2.4
61,600,0,0,0,-2.213
61,700,0,0,0,-1.927
61,800,0,0,0,-1.791
61,900,0,.002,0,-1.479
61,1000,.036,.035,.03,-1.317
61,1100,.283,.269,.224,-.756
61,1200,.685,.656,.548,.409
61,1300,.955,.925,.778,.798
61,1400,1.058,1.033,.873,.691
61,1500,1.017,1,.847,.488
61,1600,1.022,1.003,.843,.319
61,1700,.858,.836,.7,.275
61,1800,.528,.513,.429,-.075
61,1900,.203,.198,.166,-.246
61,2000,.012,.012,.011,-.28
61,2100,0,0,0,-.329
61,2200,0,0,0,-.292
61,2300,0,.001,0,-.129
62,0,0,.001,0,-.224
62,100,0,0,0,-.291
62,200,0,0,0,-1.186
62,300,0,0,0,-1.405
62,400,0,0,0,-1.531
62,500,0,0,0,-1.244
62,600,0,0,0,-.094
62,700,0,0,0,-.505
62,800,0,0,0,-1.14
62,900,0,.001,.002,-1.358
62,1000,.045,.043,.037,-.742
62,1100,.362,.347,.285,-.672
62,1200,.719,.689,.559,-.73
62,1300,1.098,1.056,.869,.024
62,1400,1.268,1.228,1.022,.409
62,1500,1.331,1.293,1.074,.45
62,1600,1.321,1.285,1.069,.497
62,1700,1.012,.992,.831,.347
62,1800,.636,.625,.523,.044
62,1900,.236,.233,.198,.007
62,2000,.025,.025,.022,-.173
62,2100,0,0,0,-.157
62,2200,0,0,0,-.265
62,2300,0,0,0,-.399
63,0,0,0,0,-.246
63,100,0,0,0,-.068
63,200,0,0,0,-.035
63,300,0,.001,.001,.053
63,400,0,0,0,.019
63,500,0,0,0,-.024
63,600,0,0,0,-.018
63,700,0,0,0,-.137
63,800,0,0,0,-.133
63,900,0,.001,.001,-.106
63,1000,.044,.042,.037,-.065
63,1100,.319,.302,.259,-.029
63,1200,.712,.672,.575,.04
63,1300,.886,.834,.716,-.067
63,1400,.992,.935,.804,-.173
63,1500,1.087,1.022,.881,-.142
63,1600,1.519,1.425,1.224,-.086
63,1700,.836,.788,.678,.023
63,1800,.647,.609,.526,.043
63,1900,.232,.22,.19,-.041
63,2000,.025,.025,.022,-.007
63,2100,0,.002,0,.12
63,2200,0,0,0,.028
63,2300,0,.001,0,.184
64,0,0,0,0,.047
64,100,0,0,0,.186
64,200,0,0,0,-.028
64,300,0,0,0,-.127
64,400,0,0,.001,-.169
64,500,0,0,0,-.339
64,600,0,0,0,-.69
64,700,0,0,0,-1.052
64,800,0,0,0,-1.442
64,900,.002,.003,.002,-1.542
64,1000,.079,.074,.065,-1.459
64,1100,.819,.741,.581,-1.563
64,1200,1.717,1.553,1.151,-1.189
64,1300,2.453,2.199,1.632,-.453
64,1400,2.799,2.522,1.854,-.382
64,1500,2.803,2.594,1.889,-.476
64,1600,2.55,2.342,1.736,-.659
64,1700,1.962,1.805,1.35,-.937
64,1800,1.24,1.168,.858,-1.627
64,1900,.435,.412,.336,-2.463
64,2000,.046,.043,.039,-2.256
64,2100,0,.001,0,-2.324
64,2200,0,0,0,-2.34
64,2300,0,0,0,-2.406
65,0,0,0,0,-2.542
65,100,0,0,0,-2.573
65,200,0,0,0,-2.521
65,300,0,0,0,-2.499
65,400,0,0,0,-2.441
65,500,0,0,0,-2.362
65,600,0,0,0,-2.361
65,700,0,0,0,-2.087
65,800,0,0,0,-1.902
65,900,.005,.004,.004,-.628
65,1000,.117,.109,.095,-.312
65,1100,.463,.429,.367,-.08
65,1200,.915,.853,.74,.273
65,1300,1.148,1.068,.925,.243
65,1400,1.62,1.499,1.287,.14
65,1500,1.636,1.515,1.299,-.01
65,1600,1.651,1.528,1.307,-.1
65,1700,1.156,1.075,.925,-.314
65,1800,.754,.699,.608,-.611
65,1900,.352,.329,.289,-.994
65,2000,.077,.072,.063,-1.598
65,2100,0,.002,0,-2.297
65,2200,0,0,0,-2.359
65,2300,0,0,0,-1.916
66,0,0,0,0,-1.899
66,100,0,0,0,-2.506
66,200,0,0,0,-2.665
66,300,0,0,0,-2.654
66,400,0,0,0,-1.609
66,500,0,0,0,-1.428
66,600,0,0,0,-1.33
66,700,0,0,0,-1.486
66,800,0,0,0,-1.69
66,900,.006,.005,.004,-1.786
66,1000,.086,.08,.07,-1.816
66,1100,.467,.43,.354,-1.44
66,1200,1.169,1.061,.832,-.962
66,1300,1.939,1.776,1.399,-.597
66,1400,2.417,2.23,1.806,-.684
66,1500,2.516,2.324,1.887,-.856
66,1600,2.353,2.185,1.778,-.743
66,1700,1.696,1.586,1.321,-.536
66,1800,.947,.895,.767,-.533
66,1900,.376,.358,.314,-.521
66,2000,.045,.043,.038,-1.241
66,2100,0,0,0,-1.675
66,2200,0,0,0,-2.051
66,2300,0,0,0,-2.358
67,0,0,0,0,-2.627
67,100,0,.003,.003,-2.583
67,200,0,.004,.003,-2.564
67,300,0,.005,.004,-2.595
67,400,0,.002,.002,-2.676
67,500,0,.009,.005,-2.676
67,600,0,.012,.004,-2.824
67,700,0,.014,.006,-2.919
67,800,0,.008,.005,-2.993
67,900,.007,.01,.009,-2.986
67,1000,.223,.204,.155,-2.531
67,1100,1.067,.939,.675,-1.81
67,1200,1.986,1.788,1.27,-.85
67,1300,2.533,2.348,1.708,-.279
67,1400,2.682,2.496,1.874,-.046
67,1500,2.613,2.411,1.853,.014
67,1600,2.028,1.89,1.507,-.126
67,1700,1.987,1.85,1.412,-.601
67,1800,1.384,1.294,.975,-1.301
67,1900,.474,.45,.373,-1.679
67,2000,.056,.054,.047,-2.393
67,2100,.001,.002,.002,-2.608
67,2200,0,0,0,-2.605
67,2300,0,0,0,-2.622
68,0,0,0,0,-2.341
68,100,0,0,0,-2.062
68,200,0,0,0,-2.3
68,300,0,0,0,-1.652
68,400,0,0,0,-1.243
68,500,0,0,0,-.853
68,600,0,0,0,-.789
68,700,0,0,0,-.768
68,800,0,0,0,-.692
68,900,.009,.008,.008,-1.147
68,1000,.128,.121,.103,-2.026
68,1100,.935,.833,.63,-1.455
68,1200,1.735,1.559,1.217,-.508
68,1300,1.7,1.562,1.254,-.559
68,1400,2.527,2.315,1.82,.022
68,1500,2.658,2.442,1.889,.002
68,1600,2.516,2.322,1.762,-.163
68,1700,2.119,1.966,1.472,-.603
68,1800,1.584,1.476,1.083,-1.502
68,1900,.674,.645,.499,-2.787
68,2000,.105,.102,.09,-2.804
68,2100,.002,.003,.002,-2.794
68,2200,0,0,0,-2.782
68,2300,0,0,0,-2.733
69,0,0,0,0,-2.714
69,100,0,0,0,-2.713
69,200,0,0,0,-2.676
69,300,0,0,0,-2.569
69,400,0,0,0,-2.608
69,500,0,0,0,-2.604
69,600,0,0,0,-2.584
69,700,0,0,0,-2.523
69,800,0,0,0,-2.472
69,900,.018,.022,.019,-2.565
69,1000,.313,.29,.238,-2.283
69,1100,1.153,1.068,.816,-1.632
69,1200,1.92,1.735,1.388,-.928
69,1300,2.501,2.269,1.793,-.357
69,1400,2.775,2.529,1.949,.327
69,1500,2.31,2.131,1.683,.462
69,1600,2.464,2.276,1.726,.338
69,1700,2.267,2.1,1.554,-.204
69,1800,1.61,1.498,1.08,-1.208
69,1900,.749,.714,.539,-2.559
69,2000,.127,.123,.108,-2.743
69,2100,.003,.004,.003,-2.597
69,2200,0,0,0,-2.479
69,2300,0,0,0,-2.547
70,0,0,0,0,-2.511
70,100,0,0,0,-2.596
70,200,0,0,.002,-2.703
70,300,0,0,0,-2.728
70,400,0,0,0,-2.701
70,500,0,0,0,-2.584
70,600,0,0,0,-2.35
70,700,0,0,0,-2.377
70,800,0,0,.001,-2.465
70,900,.022,.021,.02,-2.518
70,1000,.336,.294,.271,-2.374
70,1100,1.196,1.06,.852,-1.738
70,1200,1.966,1.77,1.421,-1.116
70,1300,2.568,2.332,1.838,-.517
70,1400,2.933,2.683,2.08,-.065
70,1500,2.998,2.771,2.11,.108
70,1600,2.766,2.585,1.941,-.031
70,1700,2.289,2.154,1.6,-.471
70,1800,1.63,1.54,1.119,-1.23
70,1900,.782,.755,.559,-2.477
70,2000,.144,.141,.122,-2.781
70,2100,.005,.005,.005,-2.74
70,2200,0,0,0,-2.648
70,2300,0,0,0,-2.668
71,0,0,0,0,-2.655
71,100,0,0,0,-2.65
71,200,0,0,0,-2.567
71,300,0,0,.002,-2.61
71,400,0,.002,.004,-2.642
71,500,0,.002,.004,-2.643
71,600,0,.001,.004,-2.601
71,700,0,.001,.004,-2.634
71,800,0,.003,.005,-2.534
71,900,.028,.032,.027,-2.357
71,1000,.325,.302,.239,-2.211
71,1100,1.164,1.078,.793,-1.568
71,1200,1.92,1.837,1.398,-.896
71,1300,2.449,2.304,1.833,-.49
71,1400,2.815,2.663,2.057,-.045
71,1500,2.904,2.774,2.11,-.026
71,1600,2.751,2.656,2.011,-.446
71,1700,2.295,2.237,1.72,-1.135
71,1800,1.632,1.603,1.219,-1.794
71,1900,.828,.829,.632,-2.856
71,2000,.177,.18,.157,-3.253
71,2100,.005,.006,.008,-3.269
71,2200,0,0,.002,-3.255
71,2300,0,0,.004,-3.124
72,0,0,0,.004,-3.16
72,100,0,0,.003,-3.291
72,200,0,0,.003,-3.391
72,300,0,0,.004,-3.413
72,400,0,0,.006,-3.385
72,500,0,0,.007,-3.385
72,600,0,0,.006,-3.349
72,700,0,0,.004,-3.109
72,800,0,0,.007,-3.029
72,900,.037,.037,.035,-2.933
72,1000,.337,.336,.268,-2.712
72,1100,1.105,1.112,.84,-2.143
72,1200,1.932,1.88,1.451,-1.335
72,1300,2.531,2.427,1.909,-.925
72,1400,2.937,2.819,2.142,-.316
72,1500,3.031,2.932,2.203,-.101
72,1600,2.841,2.769,2.052,-.267
72,1700,2.395,2.354,1.714,-.669
72,1800,1.731,1.719,1.243,-1.473
72,1900,.918,.929,.672,-2.891
72,2000,.207,.212,.178,-3.427
72,2100,.007,.007,.006,-3.538
72,2200,0,0,0,-3.556
72,2300,0,0,0,-3.51
73,0,0,0,0,-3.481
73,100,0,0,0,-3.404
73,200,0,0,0,-3.376
73,300,0,0,0,-3.387
73,400,0,0,0,-3.317
73,500,0,0,0,-3.151
73,600,0,0,0,-3.075
73,700,0,0,0,-3.067
73,800,0,0,0,-3.066
73,900,.04,.039,.034,-3.011
73,1000,.52,.476,.414,-2.831
73,1100,1.391,1.323,.994,-2.014
73,1200,2.114,2.03,1.527,-.904
73,1300,2.678,2.591,1.926,-.022
73,1400,3.032,2.944,2.16,.609
73,1500,3.102,3.027,2.185,.907
73,1600,2.887,2.839,2.029,.788
73,1700,2.428,2.408,1.717,.132
73,1800,1.764,1.766,1.243,-.776
73,1900,.957,.979,.686,-2.375
73,2000,.208,.218,.177,-3.162
73,2100,.007,.008,.007,-3.259
73,2200,-.002,0,0,-3.23
73,2300,-.002,0,0,-3.231
74,0,0,0,0,-3.205
74,100,0,0,0,-3.203
74,200,0,0,0,-3.137
74,300,0,0,0,-3.091
74,400,0,0,0,-2.927
74,500,0,0,0,-2.71
74,600,0,0,0,-2.497
74,700,0,0,0,-2.29
74,800,0,0,0,-2.423
74,900,.039,.04,.034,-2.048
74,1000,.291,.292,.242,-2.049
74,1100,.926,.914,.736,-2.084
74,1200,1.533,1.504,1.185,-1.107
74,1300,2.328,2.271,1.742,-.043
74,1400,2.507,2.452,1.894,.194
74,1500,2.291,2.25,1.766,.295
74,1600,2.281,2.248,1.785,.653
74,1700,2.212,2.185,1.688,.35
74,1800,.979,.976,.805,-.547
74,1900,.523,.525,.442,-.673
74,2000,.181,.183,.155,-1.289
74,2100,.008,.008,.009,-1.576
74,2200,0,0,.001,-1.933
74,2300,0,0,0,-.92
75,0,0,0,0,-1.592
75,100,0,0,0,-2.438
75,200,0,0,0,-2.283
75,300,0,0,.002,-2.908
75,400,0,0,0,-2.415
75,500,0,0,0,-2.55
75,600,0,0,0,-2.396
75,700,0,0,0,-3.239
75,800,.001,.001,.001,-3.22
75,900,.111,.107,.096,-2.986
75,1000,.656,.625,.516,-2.883
75,1100,1.151,1.131,.91,-1.267
75,1200,1.826,1.782,1.418,.2
75,1300,2.622,2.532,1.902,.397
75,1400,3.004,2.899,2.157,.993
75,1500,3.09,2.99,2.197,1.251
75,1600,2.886,2.809,2.048,1.218
75,1700,2.435,2.388,1.74,.702
75,1800,1.809,1.792,1.294,-.067
75,1900,1.042,1.049,.743,-1.534
75,2000,.278,.288,.233,-2.544
75,2100,.016,.018,.015,-2.684
75,2200,0,0,0,-2.712
75,2300,0,0,0,-2.796
76,0,0,0,0,-2.887
76,100,0,0,0,-2.966
76,200,0,0,0,-3.081
76,300,0,0,0,-3.247
76,400,0,0,0,-3.406
76,500,0,0,0,-3.707
76,600,0,0,0,-3.889
76,700,0,0,0,-4.008
76,800,.002,.002,.003,-3.994
76,900,.087,.086,.075,-3.986
76,1000,.631,.594,.512,-4.185
76,1100,1.507,1.452,1.134,-3.381
76,1200,2.245,2.164,1.673,-1.04
76,1300,2.836,2.74,2.061,.093
76,1400,3.187,3.076,2.278,.999
76,1500,3.266,3.157,2.305,1.294
76,1600,3.062,2.972,2.129,1.441
76,1700,2.597,2.542,1.815,.827
76,1800,1.933,1.912,1.359,-.139
76,1900,1.152,1.158,.808,-1.871
76,2000,.334,.346,.272,-3.277
76,2100,.019,.021,.018,-3.477
76,2200,0,0,0,-3.499
76,2300,0,0,0,-3.497
77,0,0,0,0,-3.603
77,100,0,0,0,-3.713
77,200,0,0,0,-3.803
77,300,0,0,0,-3.755
77,400,0,0,0,-3.806
77,500,0,0,0,-3.823
77,600,0,0,0,-3.948
77,700,0,0,0,-3.852
77,800,.004,.002,-.011,-3.518
77,900,.084,.085,.07,-3.632
77,1000,.6,.574,.485,-3.955
77,1100,1.474,1.425,1.151,-3.63
77,1200,2.242,2.164,1.717,-1.371
77,1300,2.831,2.736,2.11,-.209
77,1400,3.23,3.122,2.356,.527
77,1500,3.326,3.229,2.412,.929
77,1600,3.022,2.948,2.144,.856
77,1700,1.869,1.843,1.339,-.615
77,1800,1.065,1.058,.78,-1.42
77,1900,.931,.928,.685,-1.748
77,2000,.288,.291,.224,-1.882
77,2100,.017,.018,.015,-1.545
77,2200,0,0,0,-3.491
77,2300,0,0,0,-3.595
78,0,0,0,0,-1.783
78,100,0,0,0,-.432
78,200,0,0,0,.025
78,300,0,0,0,-.844
78,400,0,0,0,-2.494
78,500,0,0,0,-2.941
78,600,0,0,0,-2.608
78,700,0,0,0,-3.393
78,800,.006,.007,.006,-2.542
78,900,.117,.114,.101,-3.724
78,1000,.772,.732,.588,-3.696
78,1100,1.668,1.613,1.208,-2.268
78,1200,2.563,2.48,1.846,-.157
78,1300,2.227,2.194,1.704,1.12
78,1400,2.382,2.337,1.772,.918
78,1500,2.007,1.971,1.471,.121
78,1600,2.682,2.635,1.953,1.471
78,1700,2.717,2.686,1.914,.72
78,1800,2.031,2.028,1.428,-.224
78,1900,1.276,1.292,.889,-1.789
78,2000,.39,.409,.315,-3.418
78,2100,.025,.027,.022,-3.639
78,2200,0,0,0,-3.685
78,2300,0,0,0,-3.74
79,0,0,.001,0,-3.658
79,100,0,0,0,-3.677
79,200,0,0,0,-3.726
79,300,0,0,0,-3.691
79,400,0,0,0,-3.775
79,500,0,0,0,-3.811
79,600,-.001,0,0,-3.86
79,700,-.001,.001,0,-3.909
79,800,.007,.008,.007,-4
79,900,.162,.153,.143,-3.967
79,1000,.889,.84,.655,-3.762
79,1100,1.747,1.691,1.228,-2.103
79,1200,2.483,2.404,1.772,-.248
79,1300,3.073,2.981,2.198,.595
79,1400,3.443,3.342,2.436,1.286
79,1500,3.524,3.432,2.45,1.737
79,1600,3.307,3.24,2.293,1.581
79,1700,2.842,2.803,1.98,.723
79,1800,2.142,2.133,1.5,-.498
79,1900,1.32,1.331,.909,-2.119
79,2000,.44,.46,.341,-3.913
79,2100,.045,.048,.037,-4.234
79,2200,0,0,0,-4.265
79,2300,0,0,0,-4.253
80,0,0,0,0,-4.298
80,100,0,0,0,-4.392
80,200,0,0,0,-4.426
80,300,0,0,0,-4.474
80,400,-.001,0,0,-4.534
80,500,-.002,0,0,-4.538
80,600,-.002,0,0,-4.48
80,700,-.002,0,0,-4.423
80,800,.01,.01,.009,-4.498
80,900,.197,.185,.178,-4.622
80,1000,.972,.92,.751,-4.678
80,1100,1.827,1.764,1.351,-2.828
80,1200,2.583,2.496,1.89,-.521
80,1300,3.186,3.083,2.274,.792
80,1400,3.537,3.426,2.478,1.691
80,1500,3.598,3.497,2.492,2.101
80,1600,3.37,3.297,2.332,1.861
80,1700,2.892,2.848,2.011,1.107
80,1800,2.217,2.206,1.549,.018
80,1900,1.43,1.441,.979,-1.413
80,2000,.538,.562,.41,-3.263
80,2100,.058,.062,.048,-3.597
80,2200,0,.002,.001,-3.682
