day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
53,300,10.8,-11.85,-15.11,56.28,11.79,-10.31,-14.44,57.02,10.06,-13.78,-16.23,55.9,108.6,57.06
53,600,9.8,-15.69,-17.14,57.31,11.1,-13.95,-16.26,57.99,8.44,-16.77,-17.68,56.84,122.4,57.28
53,900,10.62,-16.22,-17.45,58.08,11.34,-15.45,-17.16,58.63,9.77,-17.05,-17.81,57.75,126.9,57.74
53,1200,10.67,-17.71,-18.11,60.94,11.76,-16.14,-17.42,62.74,9.34,-18.75,-18.48,58.24,123.6,58.67
53,1500,11.46,-17.84,-18.2,63.25,12.2,-17.36,-17.95,63.97,10.49,-18.99,-18.69,62.28,131.9,59.54
53,1800,10.65,-19.48,-18.94,61.83,11.99,-18.18,-18.23,63.03,9.31,-21.57,-19.91,59.6,104.9,59.65
53,2100,10.59,-23.42,-20.74,59.68,11.39,-21.23,-19.74,61.1,9.56,-25.07,-21.56,57.83,119.5,60.34
54,0,10.18,-26.55,-22.16,59.01,11.24,-24.52,-21.26,59.91,8.42,-29.44,-23.42,57.68,106.2,60.25
54,300,9.5,-30.2,-23.72,58.44,10.15,-28.71,-23.02,58.89,8.4,-31.74,-24.32,58.16,112.9,59.85
54,600,9.47,-30.92,-24.03,58.45,9.97,-30.04,-23.51,58.66,8.83,-32.13,-24.54,58.2,123.4,59.53
54,900,7.74,-32.98,-24.72,59.42,8.62,-31.36,-24.05,59.92,7.07,-34.46,-25.38,58.8,124.8,59.33
54,1200,7.35,-34.38,-25.25,60.37,8.1,-33.21,-24.74,60.75,6.604,-35.23,-25.52,59.95,130.2,59.22
54,1500,6.547,-33.78,-25.09,60.95,7,-31.8,-24.55,61.19,6.052,-35.16,-25.55,60.75,125.8,59.12
54,1800,6.196,-32.51,-24.51,61.38,6.713,-31.96,-24.22,61.81,5.481,-32.97,-24.71,60.94,129,58.81
54,2100,6.704,-36.29,-25.97,61.61,7.88,-33.18,-24.75,61.94,5.44,-38.58,-26.79,61.23,122.4,58.81
55,0,8.14,-38.89,-27.01,61.5,8.38,-37.94,-26.69,61.97,7.86,-39.58,-27.33,61.15,119.8,58.43
55,300,7.46,-42.31,-28.31,61.29,8.56,-38.75,-26.92,61.79,6.561,-44.95,-29.2,60.87,104.9,57.79
55,600,8.49,-42.02,-28.24,60.8,9.75,-40.96,-27.83,61.17,7.02,-43.47,-28.69,60.61,121.7,57.04
55,900,8.52,-43.42,-28.73,60.64,9.93,-41.24,-27.82,61.12,7.02,-46.67,-29.67,60.34,109.4,56.25
55,1200,9.28,-41.97,-28.26,60.46,10.25,-39.43,-27.37,60.9,7.59,-44.23,-29.07,59.89,123,56
55,1500,8.67,-39.34,-27.38,59.56,9.51,-37.69,-26.97,59.79,7.85,-40.85,-27.82,59.3,114.3,55.4
55,1800,8.56,-36.44,-26.3,59.4,8.92,-35.5,-25.9,59.7,7.62,-37.75,-26.84,59.07,132.7,55.46
55,2100,8.21,-39.64,-27.45,59,8.78,-37.15,-26.59,59.16,7.66,-42.56,-28.39,58.91,129.3,55.62
56,0,8.09,-44.03,-29.01,58.84,8.44,-42.46,-28.46,58.97,7.71,-45.72,-29.61,58.69,124.3,55.62
56,300,8.22,-46.35,-29.83,59.33,8.9,-45.69,-29.59,59.53,7.24,-47.48,-30.17,59.04,123.1,55.05
56,600,7.92,-48.13,-30.43,59.18,8.68,-46.5,-29.95,59.36,7.23,-49.68,-30.97,59.05,125.8,54.56
56,900,8.42,-49.6,-30.99,59.25,9.03,-48.19,-30.51,59.44,7.78,-51.04,-31.48,59.09,122.9,54.9
56,1200,9.02,-51.28,-31.6,59.25,9.5,-50.56,-31.38,59.43,8.7,-51.85,-31.79,59.04,122.3,54.99
56,1500,9.17,-47.55,-30.45,59.48,9.86,-44.49,-29.42,59.62,8.25,-49.79,-31.22,59.31,128.2,54.56
56,1800,8.32,-42.87,-28.75,59.43,9.13,-42.13,-28.49,59.69,7.69,-44.03,-29.27,59.14,126.6,54.5
56,2100,8.25,-44.92,-29.37,58.65,9.12,-42.74,-28.71,58.94,7.65,-46.94,-29.92,58.47,132.1,55.05
57,0,9.42,-44.88,-29.33,58.68,9.87,-43.74,-28.9,58.91,9.04,-45.93,-29.62,58.43,131.1,55.04
57,300,8.27,-45.28,-29.47,58.78,9.32,-44.14,-29.15,58.98,7.29,-46.15,-29.74,58.6,134.2,55
57,600,8.24,-43.95,-29.09,58.8,8.85,-42.88,-28.74,59.27,7.41,-44.97,-29.42,58.44,127.3,55.3
57,900,8.69,-42.35,-28.51,58.93,9.43,-40.96,-28.08,59.39,7.28,-43.58,-28.84,58.51,130.3,55.88
57,1200,8.14,-41.16,-28.14,59.34,8.94,-39.92,-27.79,59.57,7.65,-42.63,-28.64,58.95,128.5,56.37
57,1500,8.14,-40.15,-27.74,58.71,8.58,-38.11,-27.03,59.16,7.26,-43.12,-28.76,58.35,131.5,56.95
57,1800,7.86,-38.09,-26.87,58.54,8.24,-37.44,-26.7,58.71,7.4,-38.96,-27.13,58.36,121.2,57.2
57,2100,8.06,-39.13,-27.22,58.06,8.87,-37.41,-26.58,58.62,7.4,-41.6,-28.04,57.68,123.1,57.8
58,0,7.95,-40.5,-27.78,57.86,8.73,-38.93,-27.26,58.09,7.35,-42.27,-28.36,57.55,123.3,57.78
58,300,8.55,-41.37,-28.04,57.81,9.19,-40.11,-27.63,58.35,6.835,-44.33,-29.2,57.46,121.7,57.12
58,600,8.82,-41.7,-28.1,58.66,9.49,-39.99,-27.5,59.23,6.773,-47.43,-29.97,58.25,109.9,56.58
58,900,9.72,-40.53,-27.69,58.52,10.21,-38.94,-27.17,58.78,8.9,-41.93,-28.17,58.3,120.2,56.46
58,1200,9.34,-40.84,-27.83,57.85,9.97,-39.5,-27.24,58.39,8.18,-42,-28.2,57.11,112.1,55.82
58,1500,9.67,-37.11,-26.51,56.99,11.13,-32.64,-24.76,57.93,7.13,-43.31,-28.89,55.61,122.8,55.18
58,1800,10.31,-31.9,-24.46,55.75,11.3,-30.63,-23.97,56.03,9.18,-33.02,-25.03,55.51,117.8,54.28
58,2100,9.76,-32.65,-24.62,54.69,10.15,-30.58,-23.93,55.39,8.95,-34.57,-25.24,53.6,123.6,53.42
59,0,10.26,-34.55,-25.38,53.3,10.74,-33.59,-24.94,54.06,9.69,-35.52,-25.79,52.69,129.4,52.95
59,300,9.74,-35.63,-25.78,53.23,10.38,-34.3,-25.24,53.86,9.04,-36.69,-26.29,52.55,119.4,52.01
59,600,10.27,-35.65,-25.87,53.53,10.81,-34.43,-25.31,55.61,9.63,-37.84,-26.76,52.19,122.5,51.92
59,900,9.6,-37.1,-26.42,55.07,10.33,-36.08,-26.01,55.57,8.75,-38.02,-26.73,54.43,116,52.18
59,1200,9.52,-37.23,-26.51,53.34,10.14,-36.35,-26.18,53.92,8.85,-38.79,-27.02,52.22,121.8,52.35
59,1500,9.13,-36.04,-26.23,53.79,10.15,-34.52,-25.77,54.2,7.47,-37.7,-26.72,53.23,132.3,52.44
59,1800,7.2,-34.32,-25.66,55.1,8.44,-33.27,-25.32,56.28,5.635,-35.22,-25.94,53.45,119.4,52.98
59,2100,6.187,-35.71,-26.24,56.44,7.1,-34.91,-25.94,56.7,5.262,-37.04,-26.74,56.14,126,53.24
60,0,6.94,-36.67,-26.67,57.17,7.57,-36.1,-26.49,58.01,6.132,-37.66,-27.02,56.51,135.1,53.04
60,300,7.14,-35.08,-26.09,59.76,7.97,-33.95,-25.67,61.99,6.376,-35.97,-26.44,58.08,135.3,53.17
60,600,6.299,-34.68,-25.94,69.78,7.14,-33.98,-25.7,71.6,5.207,-35.09,-26.08,63.89,158.3,53.5
60,900,5.506,-36.39,-26.56,71.6,6.293,-35.23,-26.11,71.8,4.497,-38.47,-27.31,71.2,153.8,53.96
60,1200,5.722,-39.7,-27.74,70.8,6.591,-38.89,-27.38,71.1,4.988,-41.02,-28.11,70.2,153,54.76
60,1500,6.268,-42.1,-28.54,68.77,6.971,-40.67,-27.94,69.99,5.677,-43.27,-29,67.34,139.8,55.08
60,1800,5.901,-42.81,-28.83,66.49,6.618,-41.63,-28.47,67.46,5.334,-43.81,-29.16,65.72,142.6,54.24
60,2100,4.765,-41.61,-28.34,67.84,6.031,-40.58,-27.98,68.48,3.113,-43.03,-28.84,66.95,142,54.22
61,0,3.567,-44.41,-29.18,68.21,4.429,-42.13,-28.6,68.65,2.269,-46.25,-29.79,67.87,132.3,53.87
61,300,4.271,-49.91,-30.84,66.01,5.508,-47.29,-29.82,67.74,3.378,-52.35,-31.72,64.53,116.3,52.92
61,600,4.683,-52.56,-31.79,62.95,5.667,-48.84,-30.67,64.75,3.682,-56.82,-33.14,61.25,94.5,51.44
61,900,3.694,-56.91,-32.5,60.28,4.267,-54.96,-30.76,61.23,2.766,-59.91,-33.64,58.79,92.5,50.28
61,1200,3.222,-55.34,-31.72,59.39,3.828,-52.46,-30.3,60.26,1.701,-58.1,-32.72,58.52,97.7,50.03
61,1500,2.776,-45.48,-29.64,63.56,3.747,-40.26,-27.97,66.82,1.853,-53.01,-32.1,60.5,128.4,49.52
61,1800,1.687,-41.67,-28.68,67.24,3.181,-38.02,-27.24,67.76,0,-45.54,-30.28,66.82,201,49
61,2100,1.177,-47.54,-30.83,67.09,3.179,-45.82,-30.36,67.23,0,-48.62,-31.14,66.99,225.9,49.94
62,0,.2,-49.33,-31.37,66.72,2.121,-48.55,-31.13,66.99,0,-50.05,-31.61,66.45,237.2,49.87
62,300,1.666,-52.37,-32.12,66.01,2.789,-50.19,-31.65,66.42,0,-59.19,-32.59,65.65,178.3,50.85
62,600,.352,-65.11,-33.91,64.59,1.689,-61.07,-32.68,65.56,0,-69.36,-35,63.72,101.3,49.75
62,900,5.35,-52.72,-32.19,65.63,8.06,-48.35,-30.86,66.5,.068,-64.95,-35.38,63.55,134.5,48.36
62,1200,8.18,-45.95,-29.96,66.34,9.3,-43.9,-29.23,66.79,6.877,-48.48,-30.69,65.61,129.1,48
62,1500,6.366,-41.62,-28.43,64.86,7.73,-39.32,-27.75,66.64,4.721,-44.25,-29.34,63.37,132.7,47.18
62,1800,4.833,-37.97,-27.23,67.49,6.07,-37.15,-26.89,68.86,3.565,-39.18,-27.7,66.38,157.5,44.69
62,2100,1.37,-41.04,-28.4,68.89,3.497,-37.57,-27.01,69.49,0,-46.44,-30.5,67.72,280.3,44.75
63,0,2.59,-50.93,-31.96,66.3,3.68,-46.86,-30.63,67.62,.975,-54.16,-33.02,65.26,205.2,47.32
63,300,.179,-53.78,-32.88,65.32,1.549,-51.32,-32.22,65.92,0,-54.83,-33.18,65.08,322.7,44.62
63,600,3.878,-54.33,-33.09,65.14,4.598,-51.63,-32.21,65.89,3.179,-56.48,-33.8,64.54,308,41.62
63,900,4.073,-57.99,-34.18,64.25,5.025,-57.08,-33.92,64.45,3.505,-58.86,-34.43,64.08,288.2,40.12
63,1200,4.097,-59.87,-34.73,63.82,4.69,-59.07,-34.5,64,3.445,-60.19,-34.81,63.75,264.2,41.09
63,1500,3.769,-59.63,-34.65,63.62,4.567,-59.28,-34.57,63.76,3.238,-59.84,-34.72,63.48,259.9,41.92
63,1800,3.911,-60.76,-35.02,63.1,4.786,-59.72,-34.69,63.43,3.328,-62.23,-35.48,62.81,237,43.63
63,2100,3.453,-62.86,-35.61,62.79,4.628,-62.28,-35.49,62.83,.951,-63.25,-35.68,62.74,248.1,45.98
64,0,.975,-62.94,-35.64,62.92,2.499,-62.74,-35.59,63.19,0,-63.09,-35.68,62.78,271.6,46.11
64,300,1.69,-63.04,-35.66,63.32,2.689,-62.88,-35.61,63.46,.044,-63.21,-35.69,63.21,259.3,47.45
64,600,.433,-63.4,-35.69,63.13,1.87,-63,-35.62,63.22,0,-64.04,-35.84,63.05,221.2,48.62
64,900,.082,-69.98,-36.13,62.88,.906,-64.18,-35.82,63.02,0,-78.1,-36.41,62.73,150.8,50.65
64,1200,2.8,-82.8,-37.73,61.85,3.771,-79.1,-36.43,62.71,.584,-87.3,-38.82,60.95,94.1,52.36
64,1500,4.542,-79.6,-39.04,60.59,5.4,-73.9,-37.84,61.23,3.475,-87,-40.49,59.51,111.3,53.31
64,1800,4.464,-71.4,-37.14,61.18,4.929,-70.5,-36.89,61.48,3.831,-73.8,-37.8,60.87,130.9,54.3
64,2100,4.571,-79.3,-38.73,60.09,5.213,-72.7,-37.23,60.98,3.561,-88.3,-40.74,58.77,99.4,55.16
65,0,5.688,-85,-40.13,59.45,6.542,-79.4,-39.14,60.44,4.773,-87.3,-40.6,58.97,117.3,55.42
65,300,7.03,-78.4,-38.97,60.52,7.59,-77.3,-38.74,60.66,6.237,-79.6,-39.28,60.35,124.1,55.04
65,600,5.927,-82.4,-39.77,59.87,7.28,-78.9,-39.15,60.44,4.785,-87.6,-40.62,59.11,117.6,54.18
65,900,6.887,-81.3,-39.7,59.99,7.17,-79.8,-39.46,60.19,6.691,-82.1,-39.91,59.86,125,52.92
65,1200,6.518,-74.3,-38.36,60.88,7.03,-70.4,-37.41,61.27,6.081,-79.1,-39.37,60.24,130,51.73
65,1500,5.452,-67.22,-36.66,61.58,6.21,-65.09,-36.08,61.68,4.577,-69.83,-37.34,61.34,139.2,50.48
65,1800,4.482,-64.66,-35.9,61.7,4.809,-64.32,-35.79,61.75,4.181,-64.95,-35.99,61.67,144.3,49.29
65,2100,3.738,-68.02,-36.51,61.73,4.043,-64.88,-35.89,61.87,3.482,-71.7,-37.16,61.49,131,49.39
66,0,4.283,-77.7,-38.47,60.75,4.953,-72.4,-37.38,61.46,3.606,-84.1,-39.92,59.7,127,49.09
66,300,5.258,-76.2,-38.21,60.74,5.427,-73.6,-37.88,60.92,5.096,-78.2,-38.52,60.59,125.3,49.05
66,600,5.466,-77.2,-38.55,60.47,5.678,-74.8,-38.16,60.67,5.094,-79.5,-38.99,60.14,127,49.64
66,900,4.692,-75.2,-38.2,60.97,5.298,-74.1,-38.01,61.07,3.872,-76.9,-38.48,60.71,136.3,50.98
66,1200,4.852,-77.9,-38.76,60.8,5.826,-76.5,-38.52,61,4.059,-79.4,-39.06,60.6,131.6,52.4
66,1500,5.74,-70.7,-37.31,60.99,6.296,-67.6,-36.66,61.1,4.954,-75.7,-38.37,60.82,141.3,52.95
66,1800,5.152,-67.6,-36.46,61.31,5.827,-65.25,-36.14,61.83,4.688,-68.73,-36.7,60.75,137.4,53.07
66,2100,4.599,-64.47,-35.67,62.2,5.039,-62.63,-35.18,62.49,4.296,-66.41,-36.2,61.94,144.6,52.39
67,0,5.737,-66.1,-35.87,62.36,7.42,-65.04,-35.61,62.49,4.143,-67.69,-36.24,62.2,134.8,50.31
67,300,8.5,-63.5,-35.2,62.82,9.5,-59.74,-34.12,63.44,7.6,-65.71,-35.87,62.43,127,47.3
67,600,9,-57.69,-33.44,63.71,9.8,-55.45,-32.73,64.17,7.89,-61.18,-34.49,63.21,117.2,42.78
67,900,9.6,-55.57,-32.67,63.43,10.29,-51.52,-31.35,64.29,8.92,-57.98,-33.42,62.74,118.3,39.76
67,1200,9.31,-51.48,-31.45,64.71,10.61,-50.62,-31.1,65.12,8.19,-53.22,-32.21,64.29,120.2,38.41
67,1500,7.1,-51.65,-31.95,63.57,9.35,-48.15,-30.59,65.08,4.477,-64.65,-36.36,61.23,189.4,40.17
67,1800,4.726,-69.15,-37.17,60.8,5.313,-66.81,-36.8,61.06,4.086,-70.5,-37.52,60.61,142.6,44.02
67,2100,4.842,-73.7,-38.05,60.76,5.385,-70,-37.31,60.98,4.018,-78.1,-38.86,60.57,133.5,47.04
68,0,5.666,-78.3,-38.8,60.31,6.384,-77.2,-38.61,60.7,5.204,-79,-39.05,59.81,126.4,49.26
68,300,5.043,-76,-38.01,60.8,5.588,-74.6,-37.5,61.44,4.646,-78.6,-38.79,59.83,132.1,51.65
68,600,4.789,-70.9,-37.07,61.74,5.236,-69.62,-36.92,61.86,4.524,-73.9,-37.39,61.55,133.5,53.9
68,900,6.37,-70.5,-37.36,60.98,7.05,-69.99,-37.16,61.54,5.578,-70.8,-37.43,60.8,132.2,56.61
68,1200,6.83,-73,-37.87,60.43,7.21,-70.7,-37.43,60.81,6.481,-74.9,-38.23,60.02,133.5,58.91
68,1500,6.727,-70.7,-37.43,59.89,6.927,-67.74,-36.79,60.05,6.45,-72.6,-37.84,59.76,131.2,61.17
68,1800,6.667,-67.58,-36.57,59.96,7.03,-66.97,-36.39,60.15,6.25,-68.31,-36.84,59.8,122.5,62.8
68,2100,6.421,-71.4,-37.4,59.06,6.743,-67.78,-36.61,59.76,5.87,-77.1,-38.65,58.26,114.2,64.32
69,0,6.434,-78.1,-38.86,58.28,7.24,-76.8,-38.5,58.53,5.241,-79.4,-39.2,57.98,109.3,65.49
69,300,7.28,-79.6,-39.24,57.85,7.77,-78.6,-39,58.31,6.447,-83.6,-40.11,56.79,102.6,65.8
69,600,6.821,-83,-40.02,57.43,7.87,-81.7,-39.72,57.69,5.861,-84.9,-40.37,56.88,101.5,66.24
69,900,7.33,-82.8,-40.03,58.2,8.42,-80.2,-39.41,58.97,6.169,-85.3,-40.51,57.75,122.9,66.99
69,1200,7.85,-80.4,-39.52,58.61,9.08,-76.8,-38.76,59,6.892,-83,-40.03,58.14,109.2,67.82
69,1500,7.88,-71.5,-37.6,59.2,8.38,-66.81,-36.46,59.39,7.51,-77.1,-38.85,58.9,127.4,69.16
69,1800,6.796,-62.99,-35.29,59.35,7.43,-62.07,-35.02,59.53,6.013,-65.78,-36.22,59.08,122.7,70.4
69,2100,6.898,-65.43,-35.8,58.57,7.28,-62.72,-35.23,59.33,6.563,-68.89,-36.51,58.08,117.4,72.3
70,0,5.543,-73.9,-37.5,58.5,6.51,-70.2,-36.66,59.23,4.524,-78.1,-38.35,57.72,98.2,74
70,300,7.52,-71.2,-37.19,59.39,8.85,-68.53,-36.55,59.67,6.074,-75.1,-38.03,58.65,118.7,75.6
70,600,7.25,-69.98,-36.81,59.47,8.23,-67.41,-36.21,59.81,5.985,-73.6,-37.72,59.26,109.2,76.9
70,900,7.47,-67.71,-36.24,59.92,8.76,-64.34,-35.39,60.67,6.17,-69.99,-36.86,59.4,118.5,78.4
70,1200,8.38,-62.48,-34.87,60.6,9.08,-58.77,-33.84,60.79,7.1,-65.2,-35.66,60.42,122,79.9
70,1500,8,-54.35,-32.63,60.57,8.71,-51.17,-31.66,60.91,7.02,-57.58,-33.51,60.25,118.6,81.7
70,1800,7.22,-48.36,-30.59,60.25,7.72,-47.3,-30.22,60.74,6.841,-50.5,-31.52,59.73,120.3,83.3
70,2100,7.65,-49.88,-30.99,60.56,8.78,-48.62,-30.57,60.89,6.953,-52.87,-31.95,60.25,112.4,84.7
71,0,8.47,-54.66,-32.5,61.56,9.54,-53.19,-32,62.11,7.8,-56.62,-33.1,60.67,100.8,85.6
71,300,9,-53.83,-32.33,62.76,9.52,-53.13,-32.1,63.64,8.2,-54.57,-32.6,62.05,101.9,86.4
71,600,10.05,-51.62,-31.66,64.16,10.69,-49.97,-31.23,64.7,8.87,-53.6,-32.24,63.66,104.9,86.2
71,900,10.64,-50.23,-31.25,64.96,11.27,-49.42,-30.96,65.5,9.97,-51.3,-31.56,64.62,101.9,86.7
71,1200,11.55,-48.08,-30.57,66.05,12.09,-44.8,-29.49,66.85,11.03,-50.81,-31.46,65.36,102.2,86.9
71,1500,11.03,-40.26,-27.94,68.58,12.13,-36.9,-26.72,70.1,10.28,-43.97,-29.2,67.28,95.3,87.1
71,1800,10.8,-33.48,-25.23,70.8,11.32,-31.61,-24.41,71.1,10.08,-36.62,-26.59,70.3,108.1,86.7
71,2100,10.26,-34.03,-25.33,70.9,11.71,-32.05,-24.6,71.3,9.36,-36.94,-26.37,70.2,106.5,86.6
72,0,11.51,-36.63,-26.32,70.2,12.33,-35.59,-25.89,70.4,10.93,-37.73,-26.72,70,93.7,86.1
72,300,11.75,-38.04,-26.86,69.42,12.2,-37.32,-26.62,70.2,11.2,-38.96,-27.2,68.8,103.7,85
72,600,12.71,-36.69,-26.35,69.74,13.56,-36.01,-26.08,70.2,11.97,-38.02,-26.86,69.22,94,82.9
72,900,13.57,-40.83,-28.01,69.06,14.9,-37.12,-26.58,70,12.79,-42.48,-28.6,68.45,101,82.7
72,1200,14.02,-40.37,-27.86,69.57,14.74,-37.82,-26.94,70.2,13.17,-42.8,-28.78,68.84,100.3,82.4
72,1500,13.42,-31.97,-24.65,72.1,14.38,-28.93,-23.47,73,12.45,-37.75,-26.92,70.3,95.2,82.4
72,1800,12.48,-27.19,-22.62,73.3,13.3,-25.27,-21.73,73.7,11.99,-29.15,-23.52,72.9,100.2,81.7
72,2100,11.82,-28.13,-22.91,72.8,12.12,-26.16,-22.15,73.4,11.09,-30.29,-23.77,72.1,96.1,81.3
73,0,11.12,-28.79,-23.02,71.2,11.61,-27.88,-22.6,71.8,10.58,-30.64,-23.8,70.7,96.7,80.9
73,300,11.09,-28.17,-22.72,70.3,11.74,-26.94,-21.95,71.3,10.2,-29.27,-23.18,69.04,97.2,79.5
73,600,10.33,-27.43,-22.27,68.96,11.03,-26.42,-21.76,69.88,9.71,-29.34,-23.16,67.71,95.2,78
73,900,10.17,-27.62,-22.38,67.5,10.47,-26.46,-21.97,68.24,9.84,-28.33,-22.69,66.67,103.6,77.4
73,1200,10.04,-27.02,-22.11,66.61,10.34,-24.5,-20.96,67.09,9.61,-29.17,-23.03,66.06,100.5,77.1
73,1500,9.32,-21.16,-19.43,66.41,9.8,-18.88,-18.45,67.1,8.55,-23.94,-20.66,65.88,101.4,76.9
73,1800,8.02,-17.24,-17.56,64.12,8.96,-16.12,-16.96,66.08,7.19,-18.84,-18.41,62.08,98,76.6
73,2100,8.16,-20.15,-18.97,59.79,9.2,-17.39,-17.55,61.71,7.61,-24.17,-20.72,58.26,96.7,76.5
74,0,8.74,-25.28,-21.27,58.02,9.73,-24.11,-20.93,58.35,7.7,-26.56,-21.95,57.71,97.8,76.7
74,300,9.04,-25.3,-21.23,57.92,9.7,-23.49,-20.35,58.62,8.45,-26.58,-21.86,57.52,105,76.2
74,600,10.07,-21.76,-19.76,57.82,10.46,-20.57,-19.21,58.73,9.55,-22.72,-20.18,57,104.4,75.7
74,900,9.92,-19.35,-18.69,61.52,10.75,-17.34,-17.62,64.49,9.47,-21.02,-19.43,57.24,100.5,75.9
74,1200,9.94,-14.95,-16.52,61.5,10.87,-12.92,-15.54,64.74,8.77,-17.2,-17.73,58.16,114.6,76.5
74,1500,9.09,-10.29,-14.2,68.08,9.74,-8.26,-13.21,69.7,8.64,-12.43,-15.37,64.88,131.7,77.2
74,1800,8.34,-6.755,-12.29,69.02,8.79,-5.407,-11.56,69.5,7.85,-8.15,-13.09,68.69,143.1,77.9
74,2100,7.31,-6.274,-11.81,69.31,8.7,-5.651,-11.56,70,6.179,-7.04,-12.07,68.51,128.4,79.9
75,0,6.276,-6.321,-11.71,71.1,7.04,-4.612,-10.97,74.5,5.653,-7.84,-12.46,69.68,136.4,81.8
75,300,7.7,-5.304,-11.16,72.8,8,-4.127,-10.67,74.6,7.01,-6.277,-11.7,71.5,137.7,82.4
75,600,7.97,-6.412,-11.8,71.8,8.57,-5.653,-11.34,72.3,7.2,-7.04,-12.11,71.3,118.4,82.6
75,900,8.76,-7.44,-12.43,71.5,9.27,-6.485,-11.97,72.4,8.27,-8.32,-12.89,70.9,130.4,83
75,1200,8.87,-6.788,-12.11,72.6,9.7,-5.029,-11.33,73.4,8.14,-8.05,-12.64,71.6,129.2,84
75,1500,10.22,-4.435,-10.98,70.9,11.66,-3.71,-10.56,72.7,9.2,-5.235,-11.49,70,121.8,84.3
75,1800,9.34,-3.235,-10.18,70.3,10.16,-2.457,-9.62,73,8.28,-4.364,-10.96,68.68,124,84.6
75,2100,9.26,-3.792,-10.45,68.45,9.79,-2.837,-9.99,69.44,8.78,-4.848,-10.9,67.55,122.2,84.8
76,0,10,-6.679,-12.03,70.7,11.52,-4.537,-10.78,74.2,8.91,-9.46,-13.58,67.41,113.9,84.3
76,300,12.83,-7.15,-12.35,74,13.69,-6.241,-11.74,74.6,12.02,-7.84,-12.68,73.7,110.3,83.8
76,600,14.07,-5.928,-11.62,74.5,14.73,-5.132,-11.07,75.2,13.29,-6.832,-12.16,73.7,122.9,83.3
76,900,14.38,-6.184,-11.76,73.5,15.16,-4.959,-11.02,74.5,13.3,-7.11,-12.28,72.4,112.8,83.5
76,1200,15.11,-6.73,-12.07,72.8,15.75,-5.861,-11.48,73.5,14.62,-7.66,-12.62,71.8,103.7,83
76,1500,14.97,-5.02,-11.21,74,15.96,-3.846,-10.41,76,13.89,-6.103,-11.73,71.2,121.4,82.6
76,1800,14.32,-1.831,-9.02,68.38,15.36,-1.038,-8.32,74.2,12.72,-3.533,-10.11,65.67,121.4,82.9
76,2100,13.04,-3.59,-10.23,72,13.73,-2.007,-9.42,73,12.4,-5.784,-11.56,70.1,111.4,82.3
77,0,14.42,-6.342,-11.86,71.6,15.51,-5.645,-11.47,72.5,13.74,-6.861,-12.17,70.4,113,81.1
77,300,14.87,-6.524,-11.9,70.3,15.67,-5.409,-11.26,71.9,13.82,-7.52,-12.44,68.17,117,79.6
77,600,15.69,-7.18,-12.38,71.4,16.49,-6.624,-12.05,73.9,15.07,-7.8,-12.64,69.11,115.8,78.4
77,900,16.83,-6.622,-12.16,76,18.72,-5.653,-11.59,79.1,15.57,-7.84,-12.81,73.8,121.7,79.5
77,1200,16.67,-6.772,-12.26,77.6,17.28,-6.033,-11.81,79.7,15.88,-7.73,-12.83,76.3,125.3,80.8
77,1500,16.54,-5.047,-11.26,76.2,17.31,-4.403,-10.7,77,15.74,-6.172,-11.92,75,124.5,80.2
77,1800,16.04,-3.966,-10.61,75.3,17.38,-3.221,-10.12,76.8,15.07,-4.435,-11.04,73.8,132.9,81.5
77,2100,14.54,-4.275,-10.75,74.3,15.14,-3.187,-10.14,75.1,14.08,-5.544,-11.59,73,122.4,82.1
78,0,13.9,-6.729,-12.2,71.7,15.23,-4.54,-11.14,73.7,12.99,-8.15,-12.97,69.43,129.8,84.1
78,300,13.56,-7.87,-13.01,68.01,14.95,-6.971,-12.45,70.3,12.28,-9.15,-13.75,64.12,132.8,84.5
78,600,13.77,-8.88,-13.51,64.87,14.97,-7.32,-12.76,66.07,12.68,-10.13,-14.2,63.68,129,84.2
78,900,13.26,-12.91,-15.65,63.73,14.6,-11.03,-14.53,66.2,11.72,-15.09,-16.73,62.22,127.4,84
78,1200,12.43,-12.98,-15.71,69.54,14.21,-11.52,-15,71.1,11.07,-15.06,-16.78,66.39,134.4,85.7
78,1500,9.75,-9.95,-14.27,68.19,11.72,-8.49,-13.44,70,7.15,-11.83,-15.1,67.07,126,87
78,1800,8.73,-8.36,-13.29,67.02,10.15,-7.8,-13.06,68.77,7.32,-8.77,-13.5,63.9,123.1,86.8
78,2100,9.33,-10.42,-14.35,64.74,10.43,-8.45,-13.35,68.95,8.45,-12.47,-15.38,62.16,123.6,88.7
79,0,10.13,-13.27,-15.71,63.3,11.06,-11.72,-14.94,64.22,9.12,-14.88,-16.62,62.69,130.7,88.9
79,300,9.82,-15.17,-16.72,63.08,11.1,-14.57,-16.49,63.94,9.13,-15.97,-17.17,62.27,132.5,89
79,600,11.2,-17.45,-17.95,63.67,12.8,-16,-17.34,65.23,8.72,-19.1,-18.75,61.72,121.9,88.5
79,900,13.28,-17.68,-18.06,64.94,13.97,-16.98,-17.69,66.09,12.33,-18.61,-18.55,63.25,117.4,86.9
79,1200,13.33,-16.3,-17.41,63.52,13.85,-15.14,-17,66.1,12.52,-17.26,-17.91,62.13,108.5,84.4
