day_of_year,hour,VW1,TA1,TA2,RH1,VW2,TA1_max,TA2_max,RH1_max,VW1_min,TA1_min,TA2_min,RH1_min,DW1,unkw
165,1500,5.009,12.53,2.303,82.4,5.677,12.88,2.85,83.3,4.081,11.92,1.62,81.8,118.8,85.3
165,1800,4.11,12.83,2.95,83.6,4.426,13.24,3.054,84.4,3.679,12.48,2.824,83.2,117.5,84.6
165,2100,3.655,12.59,2.967,84.7,4.126,12.89,3.3,86.4,2.802,11.89,2.384,83.7,109.3,84.8
166,0,4.456,11.84,2.101,86,5.521,12.2,2.514,87.2,3.611,11.53,1.473,84.1,111.3,84.6
166,300,7.54,10.32,.238,81,8.63,11.46,1.346,83.8,5.799,9.26,-.911,78.8,106.5,84.3
166,600,9.92,7.72,-2.202,77.6,10.49,8.99,-1.097,78.7,8.66,7.09,-2.762,77.2,103.8,84
166,900,11.18,7.17,-2.746,75.7,11.78,7.89,-2.191,77.7,10.34,6.71,-3.151,73.6,113.8,84.8
166,1200,11.89,8.73,-1.465,73.1,12.4,9.85,-.486,73.7,11.34,7.85,-2.139,72.5,111.1,84.3
166,1500,10.42,11.41,.983,73.8,11.56,12.3,1.99,74.4,9.01,10.06,-.305,72.2,124.3,83.9
166,1800,9.81,12.77,2.646,74.7,10.55,13.11,2.916,75.4,8.74,12.33,2.082,74.1,119.7,82.9
166,2100,9.13,13.17,3.147,75.6,10.18,13.38,3.326,76.4,7.81,13.01,2.954,74.7,120.2,82.4
167,0,9.04,13.15,3.101,76,11.02,13.39,3.322,76.7,7.88,12.85,2.886,75.4,119.4,81.6
167,300,10.92,12.42,2.337,74.6,12.43,13.23,2.973,75.4,9.55,11.89,1.745,73.7,123.8,80.9
167,600,12.06,11.07,.916,73.3,13.25,11.85,1.687,74.2,10.3,10.13,-.033,72.6,126.7,79.7
167,900,13.16,10.05,.003,73.6,14.02,10.48,.292,75.2,12.48,9.58,-.219,72.6,124.1,79.2
167,1200,14,11.12,.903,73.7,15.2,12.34,1.989,75.3,12.62,9.99,-.027,71.4,123.7,79.3
167,1500,13.88,12.88,2.601,72.5,15.29,13.37,3.066,73,12.8,12.41,2.056,71.4,132.8,80.3
167,1800,11.46,13.12,2.993,75.5,13.52,13.22,3.084,76.8,9.87,13.02,2.887,73.5,134.8,81.6
167,2100,8.94,12.99,2.842,77.9,9.69,13.26,3.076,78.7,8.05,12.84,2.636,76.7,141.9,82.5
168,0,9.18,12.73,2.491,78.2,9.79,13.02,2.816,78.6,8.61,12.3,2.134,77.4,139.4,83.7
168,300,9.6,11.78,1.496,77.8,10.2,12.3,2.067,78.9,8.91,11.02,.686,76.1,133.8,84.2
168,600,9.59,9.66,-.516,76.5,10,10.85,.53,77.4,9.11,8.82,-1.25,75.4,122.8,83.9
168,900,9.97,8.68,-1.435,75,10.5,9.41,-.901,75.8,9.52,8.16,-1.914,74.4,125.5,83.4
168,1200,9.59,10.28,-.074,74.8,9.95,11.47,1.011,76,9.01,9.27,-.949,73.4,134.4,82.7
168,1500,8.53,12.16,1.745,76.1,9.62,12.64,2.352,77.5,5.629,11.58,1.13,75.5,151.6,82.1
168,1800,6.263,12.66,2.438,78.3,6.925,12.94,2.629,79.1,5.748,12.36,2.231,77.9,139.8,82
168,2100,4.898,12.77,2.528,80.2,5.502,12.97,2.752,81.3,4.104,12.52,2.284,78.7,129.7,82.2
169,0,4.805,12.07,1.808,82,5.266,12.63,2.347,83.7,4.055,11.26,.974,81,126.1,82.4
169,300,4.439,10.16,.065,85.6,5.135,11.26,.937,87.4,3.555,9.13,-.85,83.7,128.3,83.2
169,600,4.098,7.85,-1.806,86.7,4.652,8.95,-.868,87.3,3.55,6.916,-2.704,85.8,101.3,82.7
169,900,4.976,7.92,-1.883,85.5,6.111,9.06,-.939,86.1,3.288,6.987,-2.364,84.8,106.4,82.6
169,1200,4.855,11.07,.713,83.3,5.627,12.37,1.884,85.3,4.038,9.13,-1.006,82.5,142.7,82
169,1500,4.203,12.49,2.206,83.3,5.089,12.84,2.704,84,3.543,12.09,1.806,82.9,113,80.9
169,1800,3.155,12.79,3.004,83.4,4.069,13.68,3.769,84.6,1.853,12.42,2.527,82.5,127.3,79.5
169,2100,3.112,12.43,2.74,83.7,3.848,13.22,3.382,85.3,2.328,11.78,2.229,81.6,97.7,78.8
170,0,3.661,11.22,1.398,85.4,4.015,11.96,2.225,86.8,3.313,10.21,.353,83.9,109.4,78.4
170,300,5.143,10.64,.627,83.6,6.717,11.18,.906,84.7,4.328,10.16,.218,82.8,126.2,78.4
170,600,8.86,9.36,-.699,78.1,10.64,10.23,.252,82.8,7.25,8.19,-1.603,75.1,118.5,78.9
170,900,9.95,7.98,-2.037,75.6,10.77,8.3,-1.761,76.5,8.62,7.68,-2.163,75.1,125.9,79.3
170,1200,8.51,9.44,-.9,79.4,10.19,10.78,.338,82.9,6.517,8.2,-2,76.8,156.7,80.5
170,1500,4.985,11.46,.997,85.1,5.925,11.92,1.58,86.1,4.263,10.92,.472,83.8,160.9,82.6
170,1800,4.676,11.36,.849,90.6,5.24,12.05,1.679,94.1,4.123,10.98,.416,85.9,152.1,84.4
170,2100,3.642,11.41,.812,93.2,4.636,11.6,.978,93.5,2.969,11.29,.665,93,165.3,86.1
171,0,3.3,11.05,.469,93.4,3.732,11.12,.594,93.7,2.962,10.88,.332,93,137.6,87
171,300,3.216,10.82,.372,93.6,3.857,11.09,.528,93.9,2.809,10.4,.143,93.4,141.9,87.6
171,600,2.753,10.39,.278,93.2,3.756,10.82,.553,93.8,2.276,9.58,-.042,92.9,131.9,87.7
171,900,3.83,10.83,.787,89.4,5.287,11.48,1.479,93,1.84,9.61,-.229,85.6,120.3,87.5
171,1200,6.535,11.19,.903,84.5,7.97,11.68,1.435,86,5.5,10.33,-.059,81.8,111.6,86.6
171,1500,6.734,11.7,1.368,80.7,7.52,12.39,2.099,81.8,5.984,10.61,.232,78.8,110.6,85.1
171,1800,6.364,12.23,2.216,80.8,6.903,12.55,2.584,82.1,5.707,12,2.023,79,108.2,83.2
171,2100,6.35,12.86,2.821,81.5,6.971,13.07,2.983,82.3,5.567,12.45,2.573,80.9,126.4,82.2
172,0,6.934,12.89,2.688,82.1,7.54,13.07,2.886,83.2,6.391,12.63,2.375,80.9,138.2,81.7
172,300,8.02,12.24,2.093,82.8,8.9,12.6,2.384,83.3,7.55,11.88,1.772,81.8,135.9,81.4
172,600,9.76,11.62,1.427,80.9,10.89,12.02,1.763,82.1,8.68,11.16,1.073,79.7,130.9,81.3
172,900,10.82,11.72,1.508,78.9,11.26,12.13,1.836,80.1,9.52,11.3,1.302,77.9,132.1,80.8
172,1200,10.19,12.78,2.581,78.9,11.68,13.26,3.137,79.6,9.11,12.27,1.993,78.2,145.6,80.1
172,1500,10.06,13.43,3.39,78.9,11.75,13.81,3.724,79.7,8.01,13.09,3.156,78.2,127.4,80.2
172,1800,8.46,13.8,3.913,78.7,9.33,14.11,4.124,79.6,7.92,13.57,3.579,78.2,130.9,80
172,2100,11.89,13.83,3.972,79.1,13.48,14.38,4.516,80.9,9.37,13.28,3.436,77.2,144.6,80
173,0,10.59,13.84,3.989,79.5,11.54,14.12,4.31,80.3,9.86,13.43,3.56,78.8,152.4,79.4
173,300,10.41,13.28,3.217,80.1,12.18,13.71,3.739,81.1,9.06,12.71,2.483,79.3,138.3,79.9
173,600,9.82,12.44,2.259,79.6,10.92,13.09,2.909,80.5,8.89,11.92,1.778,79,142.4,80
173,900,8.99,12.03,1.796,78.5,9.87,12.27,2.137,79.6,7.9,11.79,1.615,77.5,135.5,80.4
173,1200,9.91,12.12,1.743,78.5,10.6,12.5,2.101,79.2,8.88,11.68,1.267,77.9,128.6,80.2
173,1500,9.38,12.83,2.506,79.3,9.94,13.15,2.853,79.9,8.47,12.4,2.11,78.6,133.9,79.7
173,1800,8.14,13.15,3.024,79.8,9.57,13.25,3.185,80.5,7.12,13.02,2.791,78.9,135.1,79.6
173,2100,6.581,13.21,3.042,80.2,6.847,13.31,3.18,80.5,6.298,13.14,2.975,79.5,133.1,79.9
174,0,7.44,13.08,2.895,80.3,8.6,13.25,3.073,81.1,6.303,12.81,2.57,78.7,138.5,79.9
174,300,7.84,11.95,1.709,79.7,8.47,12.64,2.311,80.2,7.03,11.13,1.043,78.9,136.4,79.9
174,600,8.14,10.37,.228,78.8,8.65,11.3,1.034,79.6,7.8,9.58,-.453,78,120.1,80.7
174,900,9.03,9.92,-.261,77,10.08,10.37,.196,78.4,8.21,9.58,-.501,75.7,122.3,80.6
174,1200,9.04,11.51,1.119,77.5,10.24,12.5,2.163,78,7.46,10.51,.296,76.7,135.9,80.7
174,1500,8.49,12.59,2.22,79.1,9.7,13.02,2.67,80.1,7.23,12.26,1.848,78,129.1,80.6
174,1800,6.274,13.01,2.853,80.8,7.16,13.42,3.109,81.9,5.646,12.69,2.489,80.1,137.4,80.8
174,2100,5.485,13.12,2.933,81.4,5.939,13.31,3.181,81.9,4.884,12.83,2.72,80.8,145,81
175,0,5.817,12.76,2.57,81.4,6.904,13.22,3.071,82.2,4.617,12.25,2.147,80.7,127.1,81.6
175,300,5.626,12.01,1.958,82.4,6.44,12.71,2.49,83.7,4.714,11.47,1.519,81,127.3,82.3
175,600,5.908,11.91,1.817,83.6,6.274,12.13,2.08,84,5.123,11.61,1.587,83,133.7,83.3
175,900,6.304,11.37,1.146,84.4,6.948,11.85,1.669,84.8,5.79,10.96,.859,83.8,135.9,84.4
175,1200,7.31,12.13,1.764,82.5,7.79,12.33,1.984,83.4,6.8,11.72,1.439,82,144.3,85.3
175,1500,6.541,12.35,1.995,82.4,7.47,12.63,2.279,82.7,5.59,12.09,1.753,81.9,141.2,86.1
175,1800,5.466,12.62,2.388,82.4,6.498,12.81,2.587,83,4.267,12.49,2.23,81.7,145,86.2
175,2100,5.504,12.79,2.523,83.2,6.358,12.93,2.683,83.6,4.748,12.59,2.298,82.8,122.8,86.2
176,0,6.193,12.17,1.957,83.1,6.798,12.59,2.313,84.2,5.545,11.43,1.308,82.7,136.1,86.2
176,300,5.808,11.17,.925,84.2,6.372,11.81,1.532,84.7,5.482,10.78,.552,83.6,133.5,86.2
176,600,6.601,9.99,-.197,82.3,7.69,11.02,.834,83.8,5.617,9.37,-.749,80.5,131.6,86.1
176,900,7.96,10.11,-.215,79.8,8.48,10.75,.21,81,7.41,9.65,-.591,79.1,125.3,86.2
176,1200,8.75,10.85,.404,79.1,9.96,11.37,.872,79.9,7.98,10.3,.034,78.6,137.9,85.8
176,1500,8.57,12.19,1.768,79.1,9.36,12.5,2.109,79.7,7.96,11.54,1.07,78.3,139.1,85.2
176,1800,7.54,12.65,2.405,79.3,8.92,12.83,2.532,79.8,6.686,12.43,2.131,78.8,142.7,83.9
176,2100,7.43,12.99,2.798,79.9,8.3,13.42,3.234,80.3,5.476,12.66,2.503,79.1,136.3,81.8
177,0,8.82,13.03,2.862,80.9,9.22,13.31,3.105,81.7,8.21,12.74,2.552,79.7,148.9,80.3
177,300,9.63,12.58,2.402,80.6,10.32,12.95,2.678,81.7,8.8,12.09,1.892,79.6,156.1,79.9
177,600,10.68,12.38,2.093,83,11.26,12.58,2.261,86.8,10.19,12.09,1.877,80.2,150,78.9
177,900,10.7,12.49,2.168,84.9,11.96,13.27,2.945,90.1,9.58,11.68,1.168,81.3,141.3,78.6
177,1200,10.6,11.4,.826,93.1,11.13,11.61,1.107,94.1,9.68,11.23,.628,91,165.2,77.3
177,1500,9.69,11.29,.643,93.7,10.49,11.54,.929,94.1,8.72,11.06,.457,93.1,160.4,77.2
177,1800,6.875,11.13,.565,92.8,8.97,11.5,.824,93.1,5.192,10.85,.394,92.5,175,79.3
177,2100,5.707,11.29,.796,92.2,6.443,11.47,1,92.5,4.651,11.09,.628,92,179.7,81.6
178,0,5.13,11.13,.683,91.8,5.872,11.33,.804,92,4.239,10.99,.571,91.6,158,83.1
178,300,3.654,11,.573,91.1,5.222,11.65,1.092,91.5,2.595,9.82,-.501,90.5,103.2,82.1
178,600,5.617,9.83,-.353,89.5,7.41,10.54,.31,91.1,4.545,9.16,-.968,83.9,125.6,81.1
178,900,7.94,9.71,-.556,82.1,8.58,10.06,-.262,83.6,7.21,9.51,-.715,81.1,118.2,80.7
178,1200,8.24,11.09,.654,81.5,8.9,11.89,1.511,83,7.15,10.06,-.172,81,137.6,80.7
178,1500,6.11,12.14,1.815,84.5,6.951,12.33,1.981,85.8,5.089,11.99,1.582,83.2,154.1,81.2
178,1800,5.085,12.26,2.07,86.4,5.822,12.39,2.162,87.6,4.478,12.04,1.987,85.4,146.1,82
178,2100,5.987,12.2,1.913,87.9,6.295,12.35,2.08,88.4,5.533,12.04,1.761,87.4,144.6,82.7
179,0,5.406,11.79,1.504,87.3,6.123,12.25,1.867,87.6,4.966,11.5,1.151,87.1,136.5,83.2
179,300,5.361,11.01,.767,86.3,6.505,11.57,1.155,86.8,4.542,10.44,.3,85.8,130.7,83.2
179,600,6.962,9.78,-.366,86.8,7.7,10.47,.395,88.5,6.143,9.02,-1.035,85.9,130,83
179,900,5.277,11.03,.648,91.7,6.597,11.72,1.263,92.4,4.257,9.99,-.209,89.1,148.6,83.8
179,1200,4.615,11.43,1.004,92.6,5.034,11.68,1.259,93,4.006,11.16,.748,92.2,167,84.7
179,1500,5.431,11.36,.915,92.3,6.256,11.47,1.081,92.9,4.807,11.16,.695,91.8,168.5,85.3
179,1800,4.802,11.93,1.566,91.5,5.645,12.26,2.095,91.9,4.253,11.43,1.009,91,143.6,85.6
179,2100,4.794,12.4,2.003,91.2,5.183,12.67,2.263,91.5,4.438,12.15,1.701,91,139.2,86.1
180,0,4.609,11.84,1.464,91.7,5.29,12.35,1.942,92.8,3.756,11.4,.985,91,147.7,86.8
180,300,4.303,11.28,.847,93.1,5.111,11.44,1.025,93.4,3.797,11.06,.619,92.5,134.4,86.7
180,600,4.882,11.1,.813,92.2,6.229,11.44,1.086,92.4,3.815,10.78,.577,91.9,128.3,86.7
180,900,6.064,11.81,1.494,90.8,7.04,12.27,1.926,91.8,5.327,10.85,.649,90,135.5,86.2
180,1200,5.847,12.52,2.253,89.1,6.328,12.78,2.434,90.1,5.109,12.26,1.983,88.3,142.7,84.9
180,1500,6.23,12.13,1.824,91.7,6.694,12.4,2.22,92.2,6.022,11.92,1.605,90.3,148.2,84.1
180,1800,7.04,12.79,2.581,90.5,8.13,13.42,3.331,92,6.197,12.12,1.775,88.4,121.9,81.7
180,2100,8.52,13.57,3.567,85.1,9.53,13.91,4.089,88.3,7.44,13.21,3.233,81.9,145.8,79.2
181,0,8.93,13.18,3.102,89.5,9.52,13.43,3.398,90.4,8.21,12.98,2.867,87,151.8,77.3
181,300,8.07,12.7,2.517,91.6,9.27,13.13,2.932,93.1,6.134,11.92,1.625,90.5,151.3,77.2
181,600,5.331,11.84,1.537,92.5,5.853,11.96,1.635,93.2,4.738,11.72,1.421,91.7,145.6,77.7
181,900,4.709,11.84,1.561,91.1,4.986,11.89,1.664,91.6,4.557,11.72,1.482,90.8,140.6,78.6
181,1200,4.261,11.76,1.415,90.9,4.831,11.96,1.568,91,3.716,11.64,1.315,90.8,146.8,78.5
181,1500,4.532,11.77,1.409,90.9,4.827,11.88,1.543,91,4.277,11.68,1.29,90.8,146.1,78.3
181,1800,4.188,11.48,1.111,91,4.692,11.85,1.528,91.1,3.78,11.09,.651,90.9,175.5,78.5
181,2100,3.398,11.34,.796,91,4.355,12.23,1.291,91.1,1.423,10.98,.547,90.8,220.7,79.7
182,0,1.959,11.31,1.001,91,3.428,12.12,1.867,91.4,1.108,10.78,.313,90.6,116.4,80.1
182,300,5.003,10.5,.074,91.1,6.469,11.05,.524,91.4,3.043,10.13,-.23,90.8,177,80.8
182,600,5.085,10.01,-.402,90.6,5.766,10.58,.143,90.8,4.416,9.54,-.806,90.6,169.5,81.5
182,900,4.268,9.97,-.369,90.4,5.247,10.27,-.071,90.6,3.619,9.65,-.734,90.3,161,81.4
182,1200,4.794,10.68,.256,89.8,5.931,11.16,.62,90.2,3.95,10.06,-.305,89.4,119.8,80.1
182,1500,6.232,10.6,.306,84,6.894,11.67,1.239,89.7,5.188,9.88,-.236,81.5,134.2,76.9
182,1800,7.33,12.21,1.936,82.3,8.21,12.8,2.379,83.2,6.099,11.6,1.354,80.9,120.9,73.9
182,2100,7.83,12.15,1.976,80.6,8.31,12.83,2.43,81.7,7.27,11.48,1.297,79.6,117.9,71.5
183,0,6.929,11.79,1.469,83.5,8.24,12.15,1.785,88.5,5.05,11.42,1.115,80.8,147.9,69.51
183,300,4.015,11.13,.703,91.7,4.851,11.78,1.5,92.5,3.291,10.3,-.267,88.9,194.3,69.63
183,600,4.429,9.75,-.72,91.3,4.796,10.2,-.343,92,4.014,9.44,-.996,90.9,205.4,71.1
183,900,4.465,9.69,-.787,90.6,4.876,9.92,-.658,90.9,4.235,9.51,-.954,90.4,217,73.3
183,1200,4.34,10.16,-.526,90.2,4.817,10.68,-.297,90.4,3.763,9.78,-.777,90,231.2,75.2
183,1500,4.366,10.92,-.562,90.2,4.796,11.37,-.154,90.5,3.97,10.43,-1.15,89.9,221,77.4
183,1800,4.678,10.14,-1.366,90.7,5.421,11.12,-.979,91,3.95,9.46,-1.757,90.4,205.9,79.1
183,2100,4.449,9.4,-1.734,91,4.815,10.02,-1.437,91.1,3.937,8.78,-2.048,90.9,204.9,80.6
184,0,4.119,8.48,-2.027,91.2,4.748,8.88,-1.714,91.3,3.728,8.02,-2.307,91.1,187.3,81.9
184,300,3.803,7.84,-2.422,91.3,4.227,8.02,-2.326,91.3,3.337,7.68,-2.517,91.2,181.1,82.6
184,600,2.603,7.46,-2.654,91.3,3.281,7.81,-2.469,91.3,2.184,7.06,-2.791,91.2,148.2,83
184,900,2.68,7.98,-2.285,91.2,3.119,8.64,-1.799,91.2,2.237,7.44,-2.627,91.1,144.7,83.1
184,1200,3.291,8.95,-1.299,90.9,3.656,9.5,-.564,91,2.881,8.61,-1.747,90.7,143.9,82.7
184,1500,2.508,10.51,.261,89.8,3.275,11.52,1.411,90.7,1.692,9.43,-.622,88.4,118.8,82
184,1800,2.084,10.85,1.252,87.6,2.451,12.73,1.802,88.2,1.385,10.2,1.003,86.7,112.5,81
184,2100,1.268,11.45,1.952,84.7,1.973,12.93,3.076,86.3,.468,10.21,.529,82.8,37.36,79.7
185,0,2.396,9.03,-.363,85.1,3.086,10.25,.546,89.4,1.758,7.83,-1.626,82.1,30.6,78.2
185,300,2.711,6.126,-1.451,86,2.998,7.76,-.668,88.3,2.421,4.63,-2.412,83.6,38.71,77
185,600,2.26,4.2,-3.265,85.5,3.317,6.465,-2.225,87.5,.645,2.733,-4.332,83.2,65.82,76.2
185,900,3.758,2.639,-5.334,85.1,4.503,5.675,-2.541,87.5,3.055,1.246,-6.661,83.6,63.13,76.3
185,1200,4.102,5.487,-3.874,82.7,5.127,6.982,-2.661,84,3.172,4.6,-4.865,80.6,95.9,76.9
185,1500,3.321,8.55,-.97,77.4,4.009,9.73,.318,80.9,2.623,6.947,-2.618,74.4,89,77.6
185,1800,2.035,10.4,.624,75.9,2.832,10.85,1.027,79.3,1.152,9.72,-.003,72.1,13.11,78.5
185,2100,1.563,10.33,.052,81.6,2.407,10.5,.301,84.3,.648,10.12,-.322,79.8,353.5,79.8
186,0,2.013,8.84,-1.343,86.6,2.943,10.32,-.346,88.3,1.143,7.24,-2.758,85.1,21.78,81
186,300,1.963,6.077,-2.806,85.5,2.744,7.73,-2.365,88.1,1.081,4.632,-3.391,84.4,19.14,82.4
186,600,3.163,3.211,-3.84,86,3.953,4.738,-2.594,87.4,2.429,1.868,-5.337,84,80.6,83.4
186,900,5.342,.59,-7.66,82.9,5.915,2.007,-6.179,84.2,4.154,-.346,-8.42,82.4,92.1,84.7
186,1200,5.353,4.049,-5.213,82.5,6.203,7.05,-2.762,83,3.933,1.385,-7.32,82.1,92.2,85.4
186,1500,3.672,9.15,-.62,79.8,4.646,11.66,2.348,81.8,1.575,7.39,-2.292,76,11.37,86.3
186,1800,1.875,11.62,1.606,82.5,3.467,12.42,2.496,84.2,.772,10.89,.819,80.9,11.12,86.8
186,2100,1.67,11.58,1.4,85,3.123,12.21,2.08,86.5,.803,10.7,.636,83.7,363,87.1
187,0,2.177,9.89,-.059,86,3.696,11.36,.884,86.8,.897,8.86,-.718,85,34.47,86.9
187,300,3.664,7.41,-1.403,84.9,4.607,8.9,-.607,86.3,2.639,4.839,-3.694,82.2,89,86.8
187,600,5.251,2.951,-5.738,84.4,6.401,4.77,-3.685,85.1,4.175,2.076,-6.582,83.5,93.3,85.9
187,900,6.97,3.184,-5.824,81.9,8.45,4.083,-5.269,83.7,5.698,2.042,-6.568,80.2,109.9,85.4
187,1200,8.38,5.506,-4.215,80.4,8.95,7.02,-3.069,80.7,7.67,4.014,-5.298,79.7,108.5,84.5
187,1500,8.07,9.35,-1.023,79.3,9.11,10.98,.497,80.2,7.22,7.23,-2.901,78.1,121.5,83.1
187,1800,8,11.55,1.258,78.2,8.68,12.17,1.907,78.9,7.58,10.91,.621,77.3,125.4,82.3
187,2100,7.51,12.33,2.125,78.6,8.12,12.48,2.26,79.4,7.05,12.14,1.944,77.4,115.5,81.8
188,0,8.19,11.69,1.497,77.6,8.83,12.14,2.088,79.1,7.51,11.01,.806,76.4,114.5,81.4
188,300,9.78,10.17,.024,75.9,11.06,10.98,.735,76.8,8.81,9.43,-.578,74.6,120,81.2
188,600,10.76,8.46,-1.538,74.8,11.3,9.61,-.61,75.5,10.13,7.95,-2.024,73.7,117.7,81.5
188,900,11.81,7.96,-1.976,73.1,12.47,8.54,-1.383,74.3,11.07,7.37,-2.517,71.8,112.8,81.2
188,1200,12.49,9.86,-.301,73.3,12.92,11.26,.81,74,12.19,8.51,-1.393,72.7,109.4,80.8
188,1500,11.08,12.58,2.274,73,12.23,13.39,3.22,73.9,9.95,11.47,1.029,71.9,131.5,80.6
188,1800,8.2,13.74,3.673,72,9.15,14.15,3.972,73.9,7.32,13.43,3.387,69.96,132.2,80.7
188,2100,6.125,13.41,3.347,76.1,7.03,13.86,3.912,80.1,4.948,12.9,2.735,73.4,147.9,81.2
189,0,4.89,12.33,2.172,83.3,6.036,12.87,2.688,86.2,4.039,11.81,1.665,80.7,130.7,81.4
189,300,4.275,11.32,1.252,86.2,4.816,11.88,1.719,87.6,3.773,10.78,.728,85.6,125.2,81.6
189,600,4.878,11.41,1.194,85.6,5.516,11.61,1.406,86.2,4.067,11.02,1.054,85.1,124.1,81.8
189,900,4.424,11.68,1.305,83.7,5.127,12.13,1.648,84.9,3.666,11.33,1.029,82.6,130,82.5
189,1200,4.181,11.44,.986,90.7,5.182,12.06,1.706,93,3.223,11.12,.661,82.1,111.9,82.6
189,1500,5.171,11.86,1.351,92.5,5.493,12.02,1.489,92.5,4.78,11.64,1.207,92.4,135.6,82.6
189,1800,4.865,11.79,1.412,92.5,5.603,11.98,1.531,92.7,3.962,11.63,1.298,92.4,159.1,82.4
189,2100,3.623,11.38,.937,92.5,3.977,11.63,1.249,92.6,3.07,11.22,.698,92.3,150.1,83
190,0,3.169,11.08,.585,92,3.582,11.29,.737,92.3,2.842,10.88,.356,91.6,146.8,83.5
190,300,3.602,10.84,.352,91,4.043,10.96,.434,91.5,3.094,10.75,.28,90.5,167.1,83.3
190,600,4.304,10.78,.264,90.1,4.629,10.82,.334,90.4,4.038,10.71,.205,89.9,166.8,83.2
190,900,4.595,10.84,.363,89.7,5.001,10.96,.506,89.9,4.317,10.72,.267,89.4,167.1,83.2
190,1200,3.301,11.36,.765,89.1,4.271,12.26,1.5,89.4,2.3,11.02,.428,88.6,172.5,83.3
190,1500,2.643,11.66,1.824,88.8,2.947,12.09,2.606,89.3,2.368,11.33,1.015,88.5,150.6,83
190,1800,3.458,11.68,1.152,89.6,4.194,11.95,1.346,89.9,2.689,11.29,.94,89.4,165.9,82.5
190,2100,3.206,11.36,1.319,89.9,3.756,11.92,1.609,90.1,2.719,11.09,.974,89.8,188.2,82.4
191,0,2.986,10.89,.562,89.8,3.264,11.47,.852,89.9,2.782,10.64,.18,89.8,182.2,82.3
191,300,2.537,10.67,.234,89.6,2.856,10.78,.261,89.8,1.963,10.54,.18,89.4,219.7,82.6
191,600,1.114,10.25,.083,89.3,2.245,10.54,.172,89.4,.447,9.64,-.052,89.2,243.5,82.5
191,900,1.756,10.35,.139,89,2.435,11.33,.72,89.3,1.024,9.06,-.214,88.6,139.1,83.3
191,1200,1.977,11.85,1.106,89.2,2.516,13.61,2.879,89.7,1.458,11.23,.512,88.7,192,83.9
191,1500,2.204,12.03,.74,89.9,2.538,13.04,1.596,90.1,1.718,11.15,.306,89.7,191.7,84.5
191,1800,2.411,12.1,1.278,89.6,2.85,12.66,1.797,89.9,1.899,11.48,.795,89,165.5,85.1
191,2100,3.075,11.5,.973,89,3.914,12.58,1.858,90.5,2.501,10.7,.162,88.3,158.5,85.6
192,0,3.863,10.71,.172,91.1,4.297,11.05,.416,91.5,3.507,10.5,.036,90.8,160.7,85.4
192,300,3.749,10.32,-.118,90.1,4.079,10.54,.046,90.7,3.533,9.95,-.396,89.7,155.3,84.8
192,600,4.624,10.01,-.408,89.6,5.605,10.26,-.158,89.7,3.545,9.75,-.654,89.5,145.5,83.9
192,900,5.18,10.91,.397,89.4,5.687,11.26,.729,90,4.332,10.4,-.1,88.9,134,82.5
192,1200,6.045,11.4,.93,89.3,6.665,11.74,1.233,89.8,5.143,11.19,.776,89,141.3,80.8
192,1500,5.977,11.42,1.01,90.2,6.842,11.88,1.448,91.2,5.002,11.02,.656,89,158.3,79.1
192,1800,4.809,11.34,.881,90.8,5.734,11.64,1.179,91,3.921,11.22,.784,90.7,176.8,77.2
192,2100,5.124,10.79,.342,90.3,5.814,11.12,.631,90.8,4.337,10.64,.164,89.8,162.5,77.6
193,0,6.23,10.98,.537,89.4,7.56,11.09,.628,89.8,5.787,10.78,.366,89.2,181.6,77.8
193,300,6.219,10.64,.188,89.1,7.32,10.99,.553,89.1,5.561,10.44,-.024,89,193.6,78.1
193,600,4.215,10.23,-.277,88.9,6.276,10.47,-.058,88.9,.447,10.06,-.434,88.8,207.8,78.9
193,900,.447,10.16,-.336,88.7,.447,10.3,-.185,88.8,.447,10.02,-.434,88.7,187.9,78.9
193,1200,1.105,10.76,.134,88.7,4.184,11.33,.371,88.8,.447,10.33,-.153,88.6,196.4,78.8
193,1500,3.183,10.97,.962,87.9,3.575,11.39,1.442,88.8,2.917,10.64,.376,87.2,144.7,77.9
193,1800,2.654,11.32,.916,87.9,3.306,12.21,1.241,88.5,1.978,10.97,.724,87.2,163.4,77.2
193,2100,.773,13,2.332,88.2,1.914,15.28,3.971,88.5,.447,11.53,1.138,87.2,152.8,77.1
194,0,1.287,9.84,-.509,89.7,2.128,14.42,2.939,90.4,.447,8.73,-1.607,88.4,104.7,77.3
194,300,1.35,8.98,-1.294,90.2,2.816,9.46,-.971,90.4,.448,8.42,-1.624,90,83.4,77.2
194,600,2.488,7.22,-1.739,87.3,3.127,9.5,-.754,90.2,.922,5.499,-3.3,85.3,89,77
194,900,4.942,6.223,-3.352,85.3,6.682,7.23,-2.719,86.6,3.163,5.291,-3.772,83.2,94.2,76.6
194,1200,6.254,8.99,-1.199,83.9,7.09,10.71,.237,84.2,5.695,7.12,-2.795,83.2,114.3,76.1
194,1500,3.828,11.91,2.076,83,5.473,12.83,8.68,84.3,3.1,10.81,.428,80.4,123.3,75.5
194,1800,2.265,12.62,2.951,82.9,3.143,13.35,3.311,83.6,1.877,11.78,2.385,82.2,105.4,75.2
194,2100,1.303,12.78,3.72,81.8,2.035,15.16,5.45,83,.447,11.65,2.299,79.8,92.8,75.4
